match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_wonTackle,stat_fouls,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,captain,stat_shotOffTarget,stat_bigChanceMissed,stat_totalOffside
11399382,home,NEC Nijmegen,Koki Ogawa,,,koki-ogawa,K. Ogawa,F,18,186.0,1469,M,831860,EUR,870998400,F,18,18,False,9.0,7.0,,,4.0,5.0,3.0,4.0,2.0,2.0,,,,,,,,65.0,12.0,7.1,4.0,0.106,0.2619,0.00459866,1,,,,,,1.0,1.0,,,,,2.0,,,,,,,1.0,1.0,,,,,
11399382,home,NEC Nijmegen,Elayis Tavsan,,,elayis-tavsan,E. Tavsan,F,7,183.0,301,M,929631,EUR,988588800,F,7,7,True,7.0,3.0,1.0,,1.0,2.0,2.0,5.0,,2.0,,2.0,,,,,,31.0,15.0,6.2,8.0,0.0,0.0,0.00274435,0,,,,,,5.0,1.0,5.0,1.0,,,,1.0,,,,,,,,,,,,
11399382,home,NEC Nijmegen,Rober González,,,rober-gonzalez,R. González,M,11,169.0,147,M,910022,EUR,978739200,M,11,11,True,6.0,3.0,,,2.0,2.0,1.0,4.0,,2.0,,2.0,,,,,,26.0,10.0,6.3,4.0,0.0268,0.0545,0.0153578,1,,,,,3.0,5.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,
11399382,home,NEC Nijmegen,Pedro Marques,,,pedro-marques,P. Marques,F,43,181.0,203,M,846039,EUR,893462400,F,9,9,True,9.0,6.0,,,2.0,2.0,4.0,7.0,,2.0,,2.0,,,,,,25.0,15.0,6.6,4.0,0.0,0.0,0.00235105,0,,,,,2.0,2.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,
11399382,home,NEC Nijmegen,Brayann Pereira,,,brayann-pereira,B. Pereira,D,2,172.0,178,M,1012639,EUR,1053475200,D,2,2,True,3.0,3.0,,,3.0,3.0,,1.0,,,,1.0,,,,,,16.0,5.0,6.1,1.0,0.0,0.0,4.12e-05,0,,,1.0,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,
11399382,home,NEC Nijmegen,Rijk Janse,,,rijk-janse,R. Janse,G,31,189.0,36,M,1066313,EUR,1018915200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11399382,home,NEC Nijmegen,Robin Roefs,,,robin-roefs,R. Roefs,G,22,193.0,2142,M,1012928,EUR,1042761600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11399382,home,NEC Nijmegen,Mathias Ross,,,mathias-ross,M. Ross,D,2,190.0,376,M,918435,EUR,979516800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11399382,home,NEC Nijmegen,Nils Rossen,Nils,Rossen,nils-rossen,N. Rossen,M,17,181.0,80,M,1150154,EUR,1122854400,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11399382,home,NEC Nijmegen,Daan Maas,Daan Maas,,daan-maas,D. Maas,M,,,9,M,1463243,EUR,1047254400,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11399382,home,NEC Nijmegen,Selim Can Sonmez,,,sonmez-selim-can,S. C. Sönmez,F,55,,38,M,1149048,EUR,1112227200,F,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11399382,away,Excelsior,Stijn van Gassel,,,stijn-van-gassel,S. van Gassel,G,1,185.0,166,M,367118,EUR,845596800,G,1,1,False,43.0,28.0,26.0,11.0,17.0,18.0,11.0,25.0,,,,12.0,1.0,1.0,3.0,1.0,,90.0,57.0,6.5,16.0,0.0,0.0,0.00480168,0,-1.3992,,,,,,,,,,,,,,,,,,,,,True,,,
11399382,away,Excelsior,Siebe Horemans,,,siebe-horemans,S. Horemans,D,2,186.0,201,M,794990,EUR,896745600,D,2,2,False,44.0,33.0,7.0,3.0,14.0,17.0,19.0,30.0,3.0,10.0,3.0,9.0,,,,,,90.0,72.0,6.7,17.0,0.0,0.0,0.0157564,0,,,3.0,,,4.0,2.0,6.0,5.0,,2.0,,,,,1.0,,1.0,,,1.0,,,,
11399382,away,Excelsior,Casper Widell,,,widell-casper,C. Widell,D,4,192.0,137,M,1031721,EUR,1052092800,D,5,5,False,74.0,63.0,18.0,12.0,45.0,49.0,18.0,25.0,2.0,2.0,3.0,9.0,,,,,,90.0,79.0,7.2,11.0,0.278,0.258,0.00791092,1,,,,,2.0,2.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,
11399382,away,Excelsior,Serano Seymor,Serano Seymor,,serano-seymor,S. Seymor,D,34,190.0,15,M,1091021,EUR,1010102400,D,34,34,False,54.0,51.0,5.0,2.0,32.0,33.0,19.0,21.0,,2.0,1.0,5.0,,,,,,89.0,60.0,6.4,3.0,0.0,0.0,0.0104052,0,,,,,,1.0,,2.0,2.0,,,,,,,,1.0,,,,1.0,,,,
11399382,away,Excelsior,Arthur Zagre,Arthur,Zagre,zagre-arthur,A. Zagre,D,12,168.0,411,M,910053,EUR,1002153600,D,12,12,False,47.0,43.0,6.0,4.0,24.0,25.0,19.0,23.0,2.0,5.0,,7.0,,,,,,90.0,66.0,6.9,10.0,0.0,0.0,0.674487,0,,1.0,1.0,,,5.0,2.0,1.0,,1.0,3.0,3.0,,1.0,,3.0,1.0,1.0,,,1.0,,,,
11399382,away,Excelsior,Lennard Hartjes,,,lennard-hartjes,L. Hartjes,M,20,170.0,134,M,1126595,EUR,1049673600,M,20,20,False,42.0,38.0,3.0,3.0,17.0,19.0,21.0,23.0,1.0,8.0,,9.0,,,,,,90.0,61.0,7.1,10.0,0.0,0.0,0.0288836,0,,,,,1.0,4.0,2.0,3.0,2.0,,3.0,5.0,2.0,,,2.0,,,,,1.0,,,,
11399382,away,Excelsior,Redouan El Yaakoubi,,,redouan-el-yaakoubi,R. E. Yaakoubi,D,,182.0,100,M,887617,EUR,822528000,M,4,4,False,37.0,29.0,5.0,2.0,11.0,13.0,18.0,27.0,3.0,6.0,3.0,5.0,,,,,,90.0,56.0,6.8,14.0,0.0,0.0,0.0185179,0,,,3.0,,2.0,4.0,2.0,,,,3.0,2.0,,1.0,,1.0,,,,,2.0,,,,
11399382,away,Excelsior,Julian Baas,,,julian-baas,J. Baas,M,16,184.0,147,M,1046143,EUR,1018915200,M,33,33,False,36.0,32.0,3.0,2.0,22.0,24.0,10.0,18.0,1.0,4.0,,8.0,,,,,,90.0,49.0,6.7,13.0,0.0,0.0,0.0160465,0,,,6.0,,,4.0,,1.0,,,2.0,1.0,1.0,,,2.0,2.0,1.0,,,,,,,
11399382,away,Excelsior,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175.0,4625,M,1047395,EUR,1019001600,F,14,14,False,28.0,24.0,3.0,2.0,9.0,9.0,15.0,24.0,1.0,14.0,,5.0,,,,,,89.0,62.0,8.0,18.0,0.0267,0.0812,0.52935,1,,1.0,5.0,,,8.0,1.0,17.0,12.0,1.0,1.0,2.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,
11399382,away,Excelsior,Nikolas Agrafiotis,Nikolas Agrafiotis,,nikolas-agrafiotis,N. Agrafiotis,F,25,190.0,138,M,1036005,EUR,956620800,F,19,19,False,15.0,8.0,1.0,1.0,5.0,6.0,3.0,9.0,7.0,9.0,,2.0,,,,,,61.0,28.0,7.2,16.0,0.1936,0.9616,0.00513554,1,,,,,2.0,8.0,1.0,3.0,1.0,,1.0,6.0,,,,1.0,2.0,1.0,1.0,1.0,,,,,
11399382,away,Excelsior,Lazaros Lamprou,Lazaros,Lamprou,lazaros-lamprou,L. Lamprou,M,7,177.0,177,M,823856,EUR,882403200,F,7,7,False,19.0,13.0,,,4.0,8.0,10.0,13.0,,1.0,2.0,2.0,,,,,,61.0,32.0,6.9,13.0,0.0,0.0,0.149901,0,,1.0,2.0,1.0,1.0,5.0,,3.0,1.0,1.0,,3.0,,1.0,,,1.0,1.0,,,,,,,
11399382,away,Excelsior,Derensili Sanches Fernandes,,,derensili-sanches-fernandes,D. S. Fernandes,M,30,176.0,146,M,1046142,EUR,991008000,F,30,30,True,15.0,15.0,1.0,1.0,8.0,8.0,8.0,9.0,1.0,3.0,,1.0,,,,,,29.0,25.0,6.9,5.0,0.0,0.0,0.0349186,0,,,2.0,1.0,2.0,5.0,,2.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,1.0,,,,,,,
11399382,away,Excelsior,Richie Omorowa,,,richie-omorowa,R. Omorowa,F,93,181.0,182,M,1104954,EUR,1080604800,F,17,17,True,9.0,7.0,,,2.0,2.0,5.0,7.0,2.0,3.0,,2.0,,,,,,29.0,14.0,7.6,4.0,0.7547,0.9466,0.0258489,2,,1.0,,,2.0,5.0,1.0,,,,,,1.0,1.0,,,,2.0,2.0,1.0,,,,1.0,1.0
11399382,away,Excelsior,Sven Nieuwpoort,Sven,Nieuwpoort,sven-nieuwpoort,S. Nieuwpoort,D,16,184.0,8,M,97412,EUR,734659200,D,16,16,True,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,11.0,2.0,6.6,,0.0,0.0,7.09e-06,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11399382,away,Excelsior,Oscar Uddenäs,,,oscar-uddenas,O. Uddenäs,F,10,186.0,70,M,962069,EUR,1029542400,M,11,11,True,4.0,1.0,1.0,,,1.0,1.0,3.0,2.0,2.0,,1.0,,,,,,7.0,5.0,7.5,3.0,0.0843,0.3327,0.00314304,1,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
11399382,away,Excelsior,Pascal Kuiper,Pascal Kuiper,,pascal-kuiper,P. Kuiper,G,30,194.0,38,M,1067956,EUR,1079481600,G,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11399382,away,Excelsior,Norbert Alblas,Norbert,Alblas,norbert-alblas,N. Alblas,G,18,185.0,18,M,339845,EUR,787190400,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11399382,away,Excelsior,Mimeirhel Benita,Mimeirhel Benita,,mimeirhel-benita,M. Benita,D,2,176.0,216,M,1130308,EUR,1069027200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11399382,away,Excelsior,Noah Naujoks,,,noah-naujoks,N. Naujoks,M,10,183.0,201,M,1048487,EUR,1020297600,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11399382,away,Excelsior,Mike van Duinen,Mike,van Duinen,mike-van-duinen,M. v. Duinen,F,29,183.0,39,M,150494,EUR,689385600,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
