match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelWon,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_aerialWon,stat_wonContest,stat_outfielderBlock,stat_shotOffTarget,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,captain,stat_penaltyWon,stat_penaltyFaced,stat_penaltyConceded,stat_totalOffside,stat_clearanceOffLine
14053757,home,AZ Alkmaar,Rome Jayden Owusu-Oduro,,,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189.0,1337,M,1145999,EUR,1088726400,G,1,1,False,29.0,18.0,19.0,8.0,0.0,13.0,14.0,5.0,15.0,1.0,1.0,2.0,8.0,1.0,2.0,4.0,1.0,2.0,2.0,90.0,40.0,8.1,11.0,0.0116969,0.5318,1.0,0,0.2596,0.13,0.01,-0.03,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053757,home,AZ Alkmaar,Denso Kasius,,,denso-kasius,D. Kasius,D,30,186.0,392,M,1008111,EUR,1033862400,D,30,30,False,31.0,24.0,1.0,1.0,0.0,8.0,9.0,16.0,22.0,,4.0,1.0,4.0,,,,,,,89.0,61.0,7.4,18.0,0.441842,,3.0,1,,0.4,0.5,-0.13,,6.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0134,0.01,,,,,,,,,,,,,,,,,
14053757,home,AZ Alkmaar,Wouter Goes,,,wouter-goes,W. Goes,D,3,187.0,704,M,1145982,EUR,1086825600,D,3,3,False,52.0,45.0,7.0,4.0,0.0,23.0,25.0,22.0,27.0,2.0,4.0,3.0,3.0,,,,,,,90.0,65.0,7.1,7.0,0.0439019,,1.0,1,,0.33,0.22,-0.01,,,,4.0,,1.0,,1.0,5.0,1.0,,,,2.0,0.0118,-0.04,2.0,1.0,1.0,,,,,,,,,,,,,,
14053757,home,AZ Alkmaar,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184.0,376,M,1004278,EUR,999993600,D,5,5,False,57.0,54.0,1.0,,0.0,41.0,42.0,13.0,15.0,2.0,2.0,1.0,1.0,,,,,,,90.0,61.0,6.5,4.0,0.00582317,,,1,,0.13,0.11,-0.18,,,,2.0,,,,,,,,1.0,,,0.0288,-0.23,2.0,,,1.0,,,,,,,,,,,,,
14053757,home,AZ Alkmaar,Mateo Chávez,Mateo Chávez,,mateo-chavez,M. Chávez,D,15,177.0,2159,M,1638685,EUR,1084320000,D,15,15,False,54.0,46.0,4.0,3.0,0.0,18.0,23.0,28.0,31.0,,3.0,3.0,4.0,,,,,,,89.0,80.0,7.3,11.0,0.127006,,2.0,1,,0.45,0.22,-0.25,,2.0,,9.0,,,,,2.0,3.0,2.0,1.0,4.0,1.0,0.1769,0.03,3.0,,,,2.0,1.0,0.1273,,,,,,,,,,
14053757,home,AZ Alkmaar,Peer Koopmeiners,,,peer-koopmeiners,P. Koopmeiners,M,6,186.0,505,M,922018,EUR,957398400,M,6,6,False,35.0,30.0,4.0,3.0,0.0,14.0,15.0,16.0,20.0,3.0,5.0,5.0,1.0,,,,,,,90.0,54.0,7.3,13.0,0.284649,,3.0,0,,0.36,0.09,0.35,,4.0,1.0,6.0,1.0,1.0,,,,3.0,2.0,4.0,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,
14053757,home,AZ Alkmaar,Kees Smit,,,kees-smit,K. Smit,M,26,182.0,3641,M,1405756,EUR,1137801600,M,26,26,False,54.0,46.0,5.0,2.0,0.0,18.0,20.0,28.0,34.0,,2.0,1.0,5.0,,,,,,,90.0,70.0,6.8,11.0,0.130583,,,3,,0.34,0.45,-0.17,,,,1.0,1.0,,,2.0,,,,2.0,1.0,,0.0866,-0.51,,,1.0,1.0,1.0,,,1.0,,,,,,,,,
14053757,home,AZ Alkmaar,Matěj Šín,,,matej-sin,M. Šín,M,33,180.0,380,M,1170900,EUR,1086134400,M,33,33,False,24.0,15.0,,,0.0,4.0,5.0,11.0,19.0,,2.0,,6.0,,,,,,,70.0,32.0,8.2,11.0,0.141607,,,3,,0.42,0.23,-0.05,,,,2.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,0.8285,0.68,,,,,,2.0,1.2517,,1.0,1.0,1.0,,,,,,
14053757,home,AZ Alkmaar,Sven Mijnans,,,sven-mijnans,S. Mijnans,M,10,190.0,1207,M,980671,EUR,952560000,M,10,10,False,50.0,43.0,2.0,1.0,0.0,13.0,13.0,30.0,37.0,1.0,8.0,2.0,7.0,,,,,,,90.0,82.0,6.9,20.0,0.347151,,7.0,4,,0.55,0.49,-0.07,,3.0,2.0,6.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,6.0,1.0,,0.6041,-0.38,2.0,1.0,1.0,1.0,2.0,2.0,0.306,,1.0,,,True,,,,,
14053757,home,AZ Alkmaar,Isak Steiner Jensen,Isak Jensen,,isak-steiner-jensen,I. S. Jensen,F,17,185.0,417,M,1087931,EUR,1072137600,M,17,17,False,40.0,37.0,2.0,1.0,0.0,8.0,8.0,29.0,32.0,2.0,9.0,,7.0,,,,,,,86.0,72.0,8.3,12.0,0.130094,,2.0,4,,0.38,0.82,-0.05,,2.0,1.0,13.0,5.0,9.0,,2.0,,,,2.0,4.0,,0.3965,-0.15,2.0,8.0,,1.0,1.0,1.0,0.3188,,,,,,1.0,,,,
14053757,home,AZ Alkmaar,Mexx Meerdink,,,mexx-meerdink,M. Meerdink,F,35,182.0,927,M,1153117,EUR,1059004800,F,35,35,False,17.0,15.0,,,0.0,5.0,6.0,10.0,11.0,,1.0,,2.0,,,,,,,70.0,30.0,6.5,4.0,0.0456616,,2.0,6,,-0.02,0.09,-0.1,,,,2.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.5543,0.11,1.0,,,3.0,,2.0,1.3279,1.0,1.0,,1.0,,,,,,
14053757,home,AZ Alkmaar,Weslley Patati,,,weslley-patati,W. Patati,M,7,167.0,1125,M,1148468,EUR,1064966400,F,7,7,True,7.0,5.0,2.0,1.0,0.0,2.0,2.0,3.0,5.0,,4.0,,,,,,,,,20.0,20.0,6.8,9.0,0.0347247,,,2,,0.12,0.31,0.0,,1.0,,3.0,3.0,3.0,,,,1.0,1.0,2.0,,,0.1121,-0.36,,2.0,,1.0,,1.0,0.1418,,1.0,,,,,,,,
14053757,home,AZ Alkmaar,Troy Parrott,,,troy-parrott,T. Parrott,F,9,185.0,10364,M,966555,EUR,1012780800,F,9,9,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,2.0,3.0,,,,,,,,,20.0,6.0,6.3,1.0,0.00849136,,,2,,-0.06,0.0,-0.01,,,,1.0,,,,1.0,,,,,,1.0,0.1419,-0.42,1.0,,,,,1.0,,,,,,,,,,,
14053757,home,AZ Alkmaar,Ibrahim Sadiq,,,ibrahim-sadiq,I. Sadiq,M,11,166.0,1308,M,905174,EUR,957657600,F,11,11,True,7.0,6.0,1.0,1.0,0.0,,,6.0,7.0,,1.0,,1.0,,,,,,,11.0,9.0,6.9,2.0,0.206371,,1.0,0,,0.31,0.11,0.0,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14053757,home,AZ Alkmaar,Elijah Dijkstra,Elijah Dijkstra,,elijah-dijkstra,E. Dijkstra,D,22,172.0,308,M,1386461,EUR,1154736000,D,22,22,True,1.0,,,,0.0,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053757,home,AZ Alkmaar,Maxim Dekker,Maxim Dekker,,maxim-dekker,M. Dekker,D,4,192.0,200,M,1119294,EUR,1082505600,D,4,4,True,,,,,0.0,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053757,home,AZ Alkmaar,Jeroen Zoet,,,jeroen-zoet,J. Zoet,G,41,186.0,195,M,40963,EUR,663120000,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053757,home,AZ Alkmaar,Hobie Verhulst,,,hobie-verhulst,H. Verhulst,G,12,189.0,73,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053757,home,AZ Alkmaar,Billy van Duijl,Billy van Duijl,,billy-van-duijl,B. v. Duijl,D,23,184.0,80,M,1213381,EUR,1128384000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053757,home,AZ Alkmaar,Dave Kwakman,,,dave-kwakman,D. Kwakman,M,23,186.0,253,M,1146002,EUR,1091836800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053757,home,AZ Alkmaar,Ro-Zangelo Daal,,,ro-zangelo-daal,R. Daal,M,27,173.0,428,M,1145989,EUR,1096675200,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053757,away,SC Telstar,Ronald Koeman Jr,,,ronald-koeman-jr,R. K. Jr,G,1,180.0,144,M,268701,EUR,801187200,G,1,1,False,49.0,27.0,34.0,12.0,0.0,20.0,23.0,7.0,26.0,,,,8.0,,6.0,7.0,,1.0,1.0,90.0,58.0,7.8,22.0,0.00541444,1.6259,,0,1.4735,0.19,-0.01,-0.19,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
14053757,away,SC Telstar,Neville Nwankwo,Neville Nwankwo,,neville-nwankwo,N. Nwankwo,D,14,189.0,50,M,1418395,EUR,1034035200,D,14,14,False,14.0,12.0,1.0,,0.0,9.0,11.0,3.0,3.0,,1.0,1.0,2.0,,,,,,,31.0,18.0,5.5,2.0,0.00058687,,1.0,0,,-0.01,0.07,-0.37,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,
14053757,away,SC Telstar,Guus Offerhaus,,,guus-offerhaus,G. Offerhaus,M,4,185.0,43,M,1047396,EUR,978480000,D,4,4,False,35.0,30.0,4.0,1.0,0.0,20.0,23.0,10.0,12.0,,8.0,5.0,8.0,,,,,,,90.0,53.0,5.7,10.0,0.0151309,,,1,,0.0,0.15,-0.4,,1.0,,1.0,2.0,,,,2.0,1.0,1.0,2.0,,4.0,0.013,-0.06,,,,,2.0,1.0,0.0446,,,,,,,,,,
14053757,away,SC Telstar,Jeff Hardeveld,,,jeff-hardeveld,J. Hardeveld,M,2,184.0,72,M,385300,EUR,793843200,D,2,2,False,40.0,27.0,10.0,2.0,0.0,17.0,23.0,10.0,17.0,,2.0,9.0,2.0,,,,,,,90.0,65.0,7.2,16.0,0.18197,,2.0,0,,0.36,0.02,-0.01,,3.0,1.0,4.0,,,,,3.0,4.0,3.0,,,,,,,,2.0,,2.0,,,,,,,True,,,,,
14053757,away,SC Telstar,Tyrese Noslin,Tyrese Noslin,,noslin-tyrese,T. Noslin,M,11,182.0,127,M,1469336,EUR,1031702400,M,11,11,False,18.0,15.0,5.0,4.0,0.0,7.0,9.0,8.0,9.0,,2.0,2.0,4.0,,,,,,,80.0,30.0,7.9,5.0,0.0223313,,,1,,0.15,0.16,-0.09,,,,4.0,,,,,1.0,2.0,,1.0,1.0,2.0,0.1847,0.51,1.0,,,,,1.0,0.7165,,,,1.0,,,,,,
14053757,away,SC Telstar,Dylan Mertens,,,dylan-mertens,D. Mertens,M,16,187.0,46,M,995365,EUR,806198400,M,16,16,False,16.0,12.0,3.0,1.0,0.0,6.0,7.0,6.0,9.0,2.0,2.0,3.0,3.0,,,,,,,66.0,32.0,7.4,5.0,0.0935148,,2.0,0,,0.2,-0.04,0.72,,,,7.0,,1.0,,,,5.0,1.0,1.0,,,,,1.0,1.0,3.0,,,,,,,,,,,,,,
14053757,away,SC Telstar,Nils Rossen,Nils,Rossen,nils-rossen,N. Rossen,M,17,181.0,81,M,1150154,EUR,1122854400,M,17,17,False,29.0,25.0,5.0,3.0,0.0,16.0,18.0,9.0,11.0,,3.0,4.0,7.0,,,,,,,90.0,43.0,7.2,8.0,0.00619397,,1.0,1,,0.03,0.11,0.45,,,,3.0,1.0,,,1.0,1.0,,,3.0,2.0,,0.0848,0.01,1.0,,1.0,,2.0,,,,,,,,,,,,
14053757,away,SC Telstar,Jochem Ritmeester van de Kamp,Jochem van de Kamp,,jochem-ritmeester-van-de-kamp,J. R. v. d. Kamp,M,39,177.0,173,M,1157777,EUR,1067731200,M,39,39,False,30.0,26.0,3.0,1.0,0.0,13.0,15.0,13.0,15.0,,1.0,3.0,7.0,,,,,,,90.0,44.0,7.3,7.0,0.140289,,3.0,0,,0.25,0.02,0.18,,,,3.0,,,,,2.0,2.0,1.0,3.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,
14053757,away,SC Telstar,Kay Tejan,,,kay-tejan,K. Tejan,F,30,187.0,180,M,860158,EUR,854928000,F,30,30,False,24.0,19.0,1.0,1.0,1.0,6.0,6.0,13.0,18.0,7.0,15.0,,5.0,,,,,,,90.0,44.0,7.1,11.0,0.13693,,1.0,4,,0.0,0.33,-0.15,,,,11.0,3.0,3.0,1.0,1.0,1.0,,,2.0,2.0,4.0,0.162,0.09,6.0,3.0,,2.0,2.0,1.0,0.2178,,,,,,,,,1.0,
14053757,away,SC Telstar,Patrick Brouwer,,,patrick-brouwer,P. Brouwer,F,27,176.0,92,M,1066319,EUR,984960000,F,27,27,False,14.0,6.0,2.0,1.0,0.0,2.0,6.0,4.0,8.0,,3.0,,4.0,,,,,,,80.0,28.0,6.8,14.0,0.0539593,,,1,,-0.48,0.32,-0.03,,2.0,,6.0,1.0,1.0,,,,3.0,2.0,3.0,2.0,1.0,0.0065,0.0,,1.0,,,1.0,1.0,0.027,,,,,,,,,,
14053757,away,SC Telstar,Soufiane Hetli,Soufiane Hetli,,soufiane-hetli,S. Hetli,F,7,186.0,108,M,1548838,EUR,991180800,F,7,7,False,10.0,9.0,,,0.0,7.0,7.0,2.0,3.0,,5.0,1.0,3.0,,,,,,,65.0,22.0,6.4,7.0,0.00277038,,,2,,0.04,0.2,-0.03,,,,1.0,1.0,3.0,,1.0,,1.0,,2.0,,,0.051,-0.33,,,,1.0,1.0,,,,,,,,,,,1.0,
14053757,away,SC Telstar,Devon Koswal,Dewon Koswal,,devon-koswal,D. Koswal,D,21,180.0,64,M,1068610,EUR,1061337600,D,21,21,True,22.0,18.0,2.0,1.0,0.0,16.0,18.0,2.0,4.0,2.0,4.0,5.0,1.0,,,,,,,59.0,35.0,7.0,5.0,0.00101119,,,0,,0.06,0.02,0.13,,1.0,,3.0,,,,,,2.0,1.0,,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,1.0
14053757,away,SC Telstar,Milan Zonneveld,Milan Zonneveld,,milan-zonneveld,M. Zonneveld,F,19,199.0,128,M,1137227,EUR,1065571200,F,9,9,True,3.0,,,,0.0,,1.0,,2.0,2.0,3.0,1.0,,,,,,,,25.0,8.0,6.5,4.0,,,,3,,-0.18,,0.13,,,,1.0,1.0,,,,,,,,,1.0,0.4201,-0.55,1.0,,,2.0,,1.0,0.2537,,,,,,,,,,
14053757,away,SC Telstar,Rojendro Oudsten,Rojendro Oudsten,,rojendro-oudsten,R. Oudsten,M,28,,26,M,1469273,EUR,1194825600,F,28,28,True,7.0,7.0,,,0.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,,,,,,,,24.0,9.0,6.5,,0.00105884,,,0,,-0.02,0.03,-0.02,,,,2.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
