match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_totalCross,stat_challengeLost,stat_unsuccessfulTouch,stat_hitWoodwork,stat_lastManTackle,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId
11408488,home,Portimonense SAD,Gonçalo Costa,goncalo-costa,G. Costa,D,20,170,81,M,1087354,EUR,950832000,D,18,18,True,3.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,,,,,,,15.0,10.0,6.9,3.0,0.0903324,0,,,,,,1.0,2.0,,,,,,,2.0,1.0,,1.0,,2.0,,,,,1.0,,,,,,,1.0,,,
11408488,home,Portimonense SAD,Steve Mvoué,mvoue-steve,S. Mvoué,M,10,185,157,M,985969,EUR,1012608000,M,5,5,True,1.0,,,,,,,1.0,,,,,,,,,8.0,1.0,6.5,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408488,home,Portimonense SAD,Rodrigo Martins,rodrigo-martins,R. Martins,F,7,177,39,M,945059,EUR,905817600,F,70,70,True,4.0,3.0,,,1.0,1.0,2.0,3.0,1.0,1.0,,,,,,,8.0,5.0,6.6,1.0,0.00087554,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408488,home,Portimonense SAD,Vinicius Silvestre,vinicius-silvestre,Vinicius,G,25,195,226,M,559582,EUR,764812800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408488,home,Portimonense SAD,Guga,guga,Guga,D,32,178,71,M,1515162,EUR,1066867200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408488,home,Portimonense SAD,Taichi Fukui,taichi-fukui,T. Fukui,M,21,177,1092,M,1105857,EUR,1089849600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408488,home,Portimonense SAD,Luan,luan,Luan,M,9,173,70,M,1199434,EUR,1016496000,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,Luan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408488,home,Portimonense SAD,Ronie Carrillo,ronie-carrillo,R. Carrillo,F,22,186,278,M,873891,EUR,842140800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408488,away,Vizela,Fabijan Buntić,fabijan-buntic,F. Buntić,G,97,194,2915,M,827377,EUR,856742400,G,97,97,False,28.0,27.0,4.0,3.0,26.0,26.0,1.0,2.0,1.0,7.0,,2.0,3.0,,1.0,1.0,90.0,36.0,7.4,1.0,0.00076458,0,1.5242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408488,away,Vizela,Tomás Silva,tomas-silva,Tomás,D,10,172,134,M,1176102,EUR,939945600,D,82,82,False,22.0,17.0,2.0,1.0,5.0,6.0,13.0,18.0,1.0,4.0,,,,,,,72.0,45.0,7.7,11.0,0.264585,0,,,,,2.0,1.0,9.0,1.0,,,,,,6.0,4.0,1.0,,,2.0,,2.0,,,2.0,,,1.0,,,,1.0,,,
11408488,away,Vizela,Jota Gonçalves,jota-goncalves,J. Gonçalves,D,6,186,40,M,987565,EUR,961200000,D,4,4,False,61.0,55.0,5.0,3.0,38.0,41.0,17.0,20.0,3.0,2.0,,,,,,,90.0,67.0,6.9,7.0,0.00890909,1,,,,1.0,2.0,5.0,2.0,,,,,,,,,,2.0,,,2.0,,,,,1.0,0.0252,,,,,,,,
11408488,away,Vizela,Rodrigo Escoval,rodrigo-escoval,R. Escoval,D,26,188,59,M,825675,EUR,863049600,D,25,25,False,60.0,47.0,13.0,6.0,28.0,28.0,19.0,32.0,5.0,2.0,,,,,,,90.0,74.0,7.2,15.0,0.0107193,0,,,,2.0,5.0,4.0,8.0,,,,,,,3.0,3.0,,2.0,,,,2.0,,,,,,,,,,,,,
11408488,away,Vizela,Orest Lebedenko,orest-lebedenko,O. Lebedenko,D,17,174,156,M,844409,EUR,906508800,D,19,19,False,45.0,39.0,5.0,4.0,19.0,22.0,20.0,25.0,3.0,3.0,,,,,,,85.0,72.0,7.1,14.0,0.0408695,1,,,,1.0,3.0,4.0,3.0,,,,,1.0,1.0,,,,3.0,,2.0,1.0,,,,,1.0,0.1104,,,,,,,,
11408488,away,Vizela,Domingos Quina,domingos-quina,D. Quina,M,8,173,417,M,842582,EUR,942883200,M,10,10,False,32.0,25.0,3.0,1.0,12.0,13.0,13.0,20.0,,7.0,,,,,,,85.0,53.0,6.9,16.0,0.0069941,1,,,,,1.0,3.0,8.0,2.0,4.0,3.0,,,,2.0,1.0,2.0,,,1.0,,4.0,,,,,0.1022,,,,,,1.0,,
11408488,away,Vizela,Bruno Costa,bruno-costa,B. Costa,M,,174,140,M,343619,EUR,861408000,M,28,28,False,63.0,55.0,5.0,2.0,21.0,21.0,35.0,47.0,,4.0,,,,,,,90.0,82.0,6.9,16.0,0.099928,1,,,,1.0,,4.0,4.0,1.0,1.0,1.0,,,,,,3.0,,,5.0,2.0,2.0,,,1.0,,0.0766,,,,,1.0,1.0,,
11408488,away,Vizela,Samu,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,False,38.0,31.0,2.0,1.0,13.0,13.0,19.0,30.0,1.0,4.0,,,,,,,61.0,57.0,6.9,15.0,0.0529005,2,,,,1.0,2.0,7.0,4.0,2.0,1.0,1.0,,,,1.0,1.0,,2.0,True,5.0,2.0,2.0,,,2.0,1.0,0.0818,,,1.0,0.3088,1.0,,1.0,
11408488,away,Vizela,Pedro Ortiz,ortiz-pedro,P. Ortiz,M,24,184,91,M,964981,EUR,966643200,M,34,34,False,51.0,44.0,7.0,3.0,23.0,24.0,21.0,27.0,,8.0,,,,,,,72.0,60.0,6.8,11.0,0.0136732,0,,,,,,3.0,3.0,3.0,1.0,1.0,,1.0,,2.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,
11408488,away,Vizela,Matheus Pereira,matheus-pereira,M. Pereira,M,3,172,198,M,1016898,EUR,977356800,M,6,6,False,32.0,23.0,4.0,1.0,6.0,7.0,17.0,32.0,,7.0,,,,,,,90.0,65.0,6.6,25.0,0.0126295,2,,,,2.0,,9.0,4.0,4.0,1.0,,,,,1.0,,3.0,1.0,,7.0,1.0,4.0,,,,,0.0593,,1.0,2.0,0.1117,,,,
11408488,away,Vizela,Samuel Essende,samuel-essende,S. Essende,F,9,192,6433,M,855808,EUR,885513600,F,99,99,False,9.0,4.0,,,,2.0,4.0,7.0,1.0,,,,,,,,90.0,21.0,7.0,9.0,0.00944282,2,,,,3.0,2.0,6.0,4.0,3.0,,,,,1.0,,,2.0,,,,,1.0,,,,1.0,0.258,,,1.0,0.1336,,,2.0,essende.s
11408488,away,Vizela,Dylan Saint-Louis,dylan-saint-louis,D. Saint-Louis,F,,184,100,M,788833,EUR,798854400,F,14,14,True,12.0,12.0,1.0,1.0,2.0,2.0,10.0,11.0,,2.0,,,,,,,29.0,18.0,7.0,3.0,0.049084,1,,,,,2.0,1.0,4.0,,1.0,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,0.0722,,,,,,,,
11408488,away,Vizela,Hugo Oliveira,oliveira-hugo,H. Oliveira,D,2,174,21,M,1093052,EUR,1013299200,D,2,2,True,13.0,13.0,1.0,1.0,7.0,7.0,8.0,11.0,,1.0,,,,,,,18.0,22.0,6.7,4.0,0.165387,0,,,,,,1.0,,,1.0,,,,,,,,,,5.0,,,,,1.0,,,,,,,2.0,,,
11408488,away,Vizela,Diogo Nascimento,diogo-nascimento,D. Nascimento,M,8,166,875,M,997022,EUR,1036195200,M,90,90,True,23.0,19.0,2.0,1.0,5.0,5.0,15.0,20.0,,2.0,,,,,,,18.0,29.0,6.9,6.0,0.0966258,0,,,,,1.0,1.0,3.0,,1.0,,,,,,,2.0,,,2.0,,,,,1.0,,,,,,,1.0,,,
11408488,away,Vizela,Alberto Soro,soro-alberto,A. Soro,M,29,173,203,M,944049,EUR,920937600,M,29,29,True,2.0,2.0,,,,,2.0,2.0,,,,,,,,,15.0,6.0,6.7,,0.00512077,2,,,,,1.0,,3.0,,,,,,,,,2.0,,,,,,,,,,0.0712,,,,,,2.0,,
11408488,away,Vizela,Sava Petrov,sava-petrov,S. Petrov,F,9,191,73,M,869693,EUR,898128000,F,9,9,True,1.0,,,,,,,1.0,,1.0,,,,,,,15.0,5.0,6.8,3.0,,1,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,0.0278,,,1.0,0.3165,,,,
11408488,away,Vizela,Nikola Bursać,nikola-bursac,N. Bursać,G,73,191,22,M,1022222,EUR,1000166400,G,73,73,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408488,away,Vizela,Anderson,anderson,Anderson,D,3,185,60,M,922629,EUR,794102400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408488,away,Vizela,Aleksandar Busnić,aleksandar-busnic,A. Busnić,M,22,191,34,M,905761,EUR,881193600,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408488,away,Vizela,Alex Méndez,alex-mendez,A. Méndez,M,19,178,126,M,985125,EUR,968198400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
