match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_wonContest,stat_outfielderBlock,stat_dispossessed,stat_blockedScoringAttempt,captain,stat_keyPass,stat_onTargetScoringAttempt,stat_totalOffside,stat_accurateCross,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_bigChanceCreated
10385459,home,Nottingham Forest,Keylor Navas,keylor-navas,K. Navas,G,1,185,13049,M,keylornavas_1,56113,EUR,534988800,G,12,12,False,36.0,15.0,32.0,11.0,7.0,10.0,8.0,26.0,1.0,12.0,1.0,4.0,4.0,90.0,43.0,7.7,21.0,0.0,0.0,0.00125041,0,0.7261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385459,home,Nottingham Forest,Neco Williams,williams-neco,N. Williams,D,3,183,3198,M,,927356,EUR,987120000,D,7,7,False,19.0,7.0,4.0,2.0,4.0,9.0,3.0,11.0,3.0,11.0,,,,89.0,48.0,6.9,22.0,0.0578,0.0,0.00168955,1,,,,1.0,4.0,2.0,7.0,6.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
10385459,home,Nottingham Forest,Willy Boly,willy-boly,W. Boly,D,30,195,1884,M,,139310,EUR,665539200,D,30,30,False,22.0,13.0,7.0,3.0,9.0,12.0,4.0,10.0,9.0,7.0,,,,90.0,41.0,7.6,9.0,0.0,0.0,0.00260638,0,,,,,,3.0,2.0,8.0,1.0,,1.0,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10385459,home,Nottingham Forest,Scott McKenna,scott-mckenna,S. McKenna,D,26,188,973,M,,358108,EUR,847756800,D,26,26,False,23.0,16.0,11.0,5.0,12.0,16.0,4.0,7.0,7.0,6.0,,,,90.0,33.0,7.1,7.0,0.0,0.0,0.00111103,0,,,,,1.0,4.0,2.0,5.0,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,
10385459,home,Nottingham Forest,Renan Lodi,renan-lodi,R. Lodi,D,16,173,4176,M,renan_lodi,851150,EUR,891993600,D,32,32,False,23.0,12.0,6.0,1.0,8.0,15.0,4.0,10.0,3.0,8.0,,,,90.0,47.0,6.7,20.0,0.0353,0.0,0.0064329,1,,,,2.0,3.0,3.0,10.0,9.0,,,2.0,2.0,1.0,1.0,4.0,4.0,1.0,,,2.0,1.0,,,,,,,,,,,
10385459,home,Nottingham Forest,Danilo,danilo,Danilo,M,8,177,5250,M,Danilo,1064039,EUR,988502400,M,28,28,False,15.0,6.0,3.0,1.0,4.0,7.0,2.0,8.0,,4.0,,,,45.0,27.0,6.3,13.0,0.0,0.0,0.00292345,0,,,,,1.0,1.0,7.0,4.0,1.0,,,2.0,2.0,3.0,,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,
10385459,home,Nottingham Forest,Remo Freuler,remo-freuler,R. Freuler,M,8,181,1928,M,,115516,EUR,703296000,M,23,23,False,36.0,25.0,3.0,2.0,13.0,18.0,12.0,18.0,,7.0,,,,90.0,50.0,7.4,13.0,0.0,0.0,0.0211041,0,,,,,1.0,3.0,3.0,7.0,,,5.0,4.0,1.0,2.0,,2.0,1.0,,,,,True,1.0,,,,,,,,,
10385459,home,Nottingham Forest,Orel Mangala,orel-mangala,O. Mangala,M,5,178,1576,M,,793988,EUR,890179200,M,5,5,False,11.0,7.0,,,3.0,6.0,4.0,5.0,,2.0,,,,45.0,25.0,7.2,6.0,0.0,0.0,0.00439941,0,,,,,,1.0,1.0,7.0,4.0,,2.0,2.0,2.0,2.0,,1.0,,4.0,,,,,,,,,,,,,,
10385459,home,Nottingham Forest,Morgan Gibbs-White,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,Morgangibbs27,865912,EUR,948931200,M,10,10,False,17.0,11.0,2.0,1.0,3.0,4.0,8.0,15.0,,8.0,,,,90.0,48.0,6.1,26.0,0.131,0.0965,0.184339,2,,,,2.0,4.0,1.0,14.0,4.0,3.0,,1.0,1.0,,11.0,,3.0,1.0,2.0,,5.0,1.0,,2.0,1.0,1.0,,,,,,,
10385459,home,Nottingham Forest,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,F,20,20,False,6.0,3.0,1.0,,1.0,1.0,3.0,8.0,1.0,4.0,,,,90.0,29.0,7.4,12.0,0.0626,0.1833,0.0539234,1,,,,3.0,2.0,1.0,7.0,6.0,4.0,,,2.0,1.0,3.0,2.0,,1.0,1.0,,1.0,,,2.0,1.0,,1.0,1.0,,,,,
