match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_onTargetScoringAttempt,stat_fouls,player_sofascoreId,stat_totalContest,stat_bigChanceCreated,stat_wonContest,stat_bigChanceMissed,stat_totalOffside,stat_accurateCross,stat_shotOffTarget
10390051,home,Nice,Ross Barkley,ross-barkley,R. Barkley,M,6,188,2411,M,98435,EUR,755049600,F,11,11,False,25.0,18.0,1.0,1.0,7.0,9.0,12.0,20.0,5.0,,1.0,,,,,71.0,40.0,6.5,12.0,0.4443,0.0693,0.0394243,3,,4.0,1.0,2.0,,,1.0,,,,,,,,,2.0,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0
10390051,home,Nice,Sofiane Diop,sofiane-diop,S. Diop,M,10,175,3842,M,944164,EUR,960508800,F,10,10,True,10.0,9.0,,,4.0,4.0,5.0,6.0,2.0,,1.0,,,,,19.0,18.0,6.6,6.0,0.0,0.0,0.0126608,0,,,3.0,,,,2.0,,,,,,,,5.0,1.0,,,,1.0,,1.0,,1.0,,,,
10390051,home,Nice,Andy Delort,andy-delort,A. Delort,F,,182,2883,M,84744,EUR,686966400,F,7,7,True,4.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,,,,,,,9.0,7.0,6.5,4.0,0.0,0.0,0.00060589,0,,,2.0,1.0,,,,,,,,2.0,,,1.0,,,,,1.0,LeTigre,,,,,,,
10390051,home,Nice,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8756,M,307284,EUR,746841600,M,99,99,True,5.0,5.0,,,5.0,5.0,,,,,1.0,,,,,1.0,5.0,,,0.0,0.0,3.81821e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390051,home,Nice,Teddy Boulhendi,teddy-boulhendi,T. Boulhendi,G,77,185,873,M,1035770,EUR,986688000,G,77,77,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390051,home,Nice,Antoine Mendy,mendy-antoine,A. Mendy,D,5,186,6281,M,1120615,EUR,1085529600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390051,home,Nice,Joe Bryan,joe-bryan,J. Bryan,D,23,170,92,M,205028,EUR,748224000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390051,home,Nice,Rareș Ilie,rares-ilie,R. Ilie,M,10,186,681,M,1092074,EUR,1050710400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390051,home,Nice,Alexis Beka Beka,beka-beka-alexis,A. B. Beka,M,6,175,378,M,1001456,EUR,985824000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390051,home,Nice,Billal Brahimi,billal-brahimi,B. Brahimi,F,26,183,3117,M,948250,EUR,952992000,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390051,away,RC Lens,Brice Samba,brice-samba,B. Samba,G,30,186,2098,M,164055,EUR,767232000,G,30,30,False,37.0,33.0,9.0,5.0,30.0,31.0,3.0,6.0,,,11.0,1.0,3.0,5.0,,90.0,49.0,7.9,6.0,0.0,0.0,0.000443821,0,1.3636,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390051,away,RC Lens,Jonathan Gradit,jonathan-gradit,J. Gradit,D,24,180,273,M,369650,EUR,722563200,D,24,24,False,83.0,72.0,1.0,,41.0,44.0,32.0,41.0,7.0,1.0,6.0,,,,,90.0,98.0,6.9,16.0,0.3213,0.0,0.226247,1,,2.0,8.0,,1.0,,4.0,1.0,,,,3.0,1.0,1.0,3.0,3.0,,1.0,,2.0,,1.0,,,1.0,,1.0,1.0
10390051,away,RC Lens,Kevin Danso,danso-kevin,K. Danso,D,4,190,3440,M,794953,EUR,906163200,D,4,4,False,74.0,69.0,1.0,1.0,39.0,41.0,30.0,33.0,6.0,,5.0,,,,,90.0,86.0,6.9,8.0,0.0,0.0,0.0233546,0,,,6.0,1.0,2.0,1.0,2.0,,,,,3.0,1.0,,1.0,,,1.0,,4.0,,1.0,,,,,,
10390051,away,RC Lens,Facundo Medina,facundo-medina,F. Medina,D,32,184,4462,M,860307,EUR,927849600,D,14,14,False,71.0,67.0,3.0,2.0,38.0,39.0,29.0,32.0,4.0,2.0,8.0,,,,,64.0,82.0,7.0,6.0,0.0,0.0,0.0274835,0,,,5.0,1.0,1.0,,1.0,1.0,,,,,4.0,1.0,,1.0,,,,,,,,,,,,
10390051,away,RC Lens,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176,5767,M,286909,EUR,797644800,M,29,29,False,26.0,24.0,1.0,,14.0,14.0,11.0,19.0,4.0,1.0,5.0,,,,,90.0,47.0,6.9,12.0,0.0,0.0,0.0564915,0,,7.0,3.0,,1.0,,1.0,,,,,,2.0,1.0,1.0,1.0,,1.0,,1.0,przemek.franek_,1.0,,,,,1.0,
10390051,away,RC Lens,Jean Onana,jean-onana,J. Onana,M,14,189,1410,M,978301,EUR,947289600,M,6,6,False,27.0,25.0,2.0,2.0,16.0,17.0,9.0,10.0,2.0,,4.0,,,,,57.0,36.0,6.7,5.0,0.0,0.0,0.0143563,0,,,2.0,1.0,2.0,,1.0,1.0,,,,,1.0,,2.0,1.0,,,,,,,,,,,,
10390051,away,RC Lens,Salis Abdul Samed,abdul-samed-salis,S. A. Samed,M,99,180,2025,M,993455,EUR,954028800,M,26,26,False,84.0,82.0,2.0,2.0,39.0,40.0,43.0,44.0,5.0,,4.0,,,,,90.0,100.0,7.0,6.0,0.3055,0.7022,0.0498338,3,,,5.0,1.0,,1.0,1.0,,,,,,1.0,,2.0,1.0,1.0,,2.0,2.0,,4.0,,3.0,1.0,,,
10390051,away,RC Lens,Deiver Machado,deiver-machado,D. Machado,M,27,179,1117,M,822110,EUR,746928000,M,3,3,False,25.0,14.0,2.0,,8.0,13.0,6.0,14.0,7.0,3.0,4.0,,,,,88.0,38.0,6.1,15.0,0.0,0.0,0.00521868,0,,2.0,6.0,1.0,1.0,,1.0,,,,,1.0,2.0,1.0,,,,,,3.0,,2.0,,2.0,,1.0,,
10390051,away,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187,757,M,788921,EUR,656812800,F,7,7,False,41.0,35.0,4.0,3.0,9.0,11.0,26.0,32.0,1.0,,2.0,,,,,90.0,53.0,7.3,9.0,0.0,0.0,0.114274,0,,2.0,3.0,,2.0,,,2.0,,,,1.0,2.0,2.0,,,,,,,,1.0,1.0,,,1.0,,
10390051,away,RC Lens,Seko Fofana,seko-fofana,S. Fofana,M,42,184,11416,M,191188,EUR,799804800,F,8,8,False,56.0,54.0,3.0,3.0,19.0,19.0,35.0,37.0,2.0,,3.0,,,,,90.0,65.0,6.8,6.0,0.0891,0.0,0.0661204,2,,,2.0,,,,,,,,True,1.0,,,3.0,,1.0,1.0,,1.0,sekofofana,2.0,,1.0,,1.0,,1.0
10390051,away,RC Lens,Wesley Saïd,wesley-said,W. Saïd,F,22,171,742,M,227862,EUR,798249600,F,22,22,False,13.0,11.0,2.0,1.0,2.0,2.0,9.0,12.0,5.0,,1.0,,,,,64.0,25.0,6.7,7.0,0.2219,0.0,0.161048,2,,1.0,3.0,,,,,,,,,,1.0,,3.0,,1.0,,,4.0,,3.0,,2.0,,,,1.0
10390051,away,RC Lens,Loïs Openda,lois-openda,L. Openda,F,20,177,15661,M,835480,EUR,950659200,F,11,11,True,3.0,3.0,,,,,3.0,3.0,1.0,,1.0,,,,,33.0,7.0,6.5,2.0,0.0309,0.0,0.00241869,1,,,,1.0,,,,,,,,,,,1.0,,,,,,l_openda,,,,,,,1.0
10390051,away,RC Lens,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179,600,M,143344,EUR,723254400,D,21,21,True,28.0,25.0,2.0,,17.0,17.0,8.0,12.0,1.0,,1.0,,,,,26.0,32.0,6.7,5.0,0.0,0.0,0.00282975,0,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,
10390051,away,RC Lens,Remy Labeau Lascary,lascary-remy-labeau,R. L. Lascary,F,14,184,178,M,1401005,EUR,1046649600,F,36,36,True,5.0,5.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,,1.0,,,,,26.0,11.0,6.8,3.0,0.0226,0.0,0.00238378,1,,1.0,2.0,,,,,1.0,,,,,2.0,2.0,1.0,,,,,,,1.0,,,,,,1.0
10390051,away,RC Lens,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182,203,M,1129751,EUR,870566400,D,25,25,True,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,2.0,5.0,,2.0,0.0,0.0,0.00013143,0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10390051,away,RC Lens,Jean-Louis Leca,jean-louis-leca,J. Leca,G,,180,46,M,39224,EUR,496108800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390051,away,RC Lens,Steven Fortes,steven-fortes,S. Fortes,D,,192,48,M,339227,EUR,703468800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390051,away,RC Lens,Ismaël Boura,ismael-boura,I. Boura,D,14,173,188,M,1047364,EUR,966211200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390051,away,RC Lens,Nolan Bonté,nolan-bonte,N. Bonté,M,17,181,50,M,1418332,EUR,1074470400,M,37,37,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,Nolan Bonte,,,,,,,,,,,,,,,,,,,
10390051,away,RC Lens,Łukasz Poręba,lukasz-poreba,Ł. Poręba,M,8,179,654,M,942336,EUR,952905600,M,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
