match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_totalOffside,player_firstName,player_lastName,stat_challengeLost,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_blockedScoringAttempt,stat_clearanceOffLine
11453111,home,Al Wehda,Odion Ighalo,odion-ighalo,O. Ighalo,F,,183.0,2180,M,,29774,EUR,613958400,F,9,9,False,12.0,9.0,1.0,1.0,5.0,6.0,4.0,6.0,2.0,5.0,4.0,2.0,,,,,,,90.0,24.0,6.8,6.0,0,3.0,4.0,1.0,,,,,1.0,,,,1.0,,1.0,,,,1.0,2.0,1.0,,,,1.0,,,,
11453111,home,Al Wehda,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,,160901,EUR,725241600,D,17,17,True,4.0,3.0,,,2.0,2.0,1.0,2.0,,,3.0,,,,,,,,45.0,11.0,6.6,1.0,1,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,
11453111,home,Al Wehda,Craig Goodwin,craig-goodwin,C. Goodwin,M,11,183.0,692,M,,220113,EUR,692841600,F,23,23,True,10.0,9.0,,,6.0,7.0,4.0,4.0,,1.0,1.0,2.0,,,,,,,45.0,22.0,6.6,6.0,1,,2.0,1.0,,,,,,,1.0,,,1.0,,,,,3.0,1.0,1.0,,,1.0,1.0,,,1.0,
11453111,home,Al Wehda,Ala'a Al-Hejji,alaa-al-hejji,A. Al-Hejji,M,18,173.0,32,M,,826242,EUR,817948800,M,88,88,True,7.0,6.0,,,1.0,1.0,5.0,6.0,,,,1.0,,,,,,,23.0,8.0,6.5,1.0,0,,2.0,,,,,1.0,,,,,,,,,,2.0,,,1.0,,,,,,,,
11453111,home,Al Wehda,Ali Makki,ali-makki,A. Makki,D,5,174.0,20,M,,1399144,EUR,924566400,D,22,22,True,4.0,4.0,,,1.0,1.0,3.0,3.0,1.0,1.0,3.0,,,,,,,,17.0,10.0,6.9,,0,1.0,1.0,,,,,1.0,,,,,,,,Ali Makki,,,,,,,,,,,,,
11453111,home,Al Wehda,Abdullah Bukhari,abdullah-bukhari,A. Bukhari,D,3,177.0,10,M,,832637,EUR,774489600,D,3,3,True,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,12.0,5.0,6.6,2.0,0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11453111,home,Al Wehda,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,,925459,EUR,857174400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453111,home,Al Wehda,Hussain Ahmed Al Issa,hussain-ahmed-al-issa,H. A. A. Issa,M,20,173.0,18,M,,989764,EUR,978048000,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453111,home,Al Wehda,Yahya Naji,yahya-naji,Y. Naji,F,80,170.0,27,M,,984587,EUR,920332800,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453111,home,Al Wehda,Hazzaa Al-Ghamdi,hazzaa-al-ghamdi,H. Al-Ghamdi,F,90,174.0,33,M,,1095802,EUR,979171200,M,90,90,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Hazzaa Ahmed Al-Ghamdi,,,,,,,,,,,,,
11453111,away,Al-Ahli,Edouard Mendy,edouard-mendy,E. Mendy,G,16,195.0,19839,M,edou_mendy,845074,EUR,699408000,G,16,16,False,29.0,23.0,10.0,4.0,20.0,22.0,3.0,7.0,,,,4.0,,,1.0,,1.0,,90.0,33.0,6.4,6.0,0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11453111,away,Al-Ahli,Ali Majrashi,ali-majrashi,A. Majrashi,D,27,177.0,404,M,,917035,EUR,938736000,D,27,27,False,18.0,16.0,1.0,,5.0,6.0,11.0,17.0,1.0,4.0,,3.0,,,,,,,60.0,39.0,6.8,9.0,1,1.0,3.0,,4.0,2.0,,1.0,1.0,,5.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,
11453111,away,Al-Ahli,Merih Demiral,merih-demiral,M. Demiral,D,28,190.0,4099,M,merihdemiral,806968,EUR,889056000,D,28,28,False,52.0,48.0,9.0,5.0,29.0,31.0,19.0,22.0,3.0,4.0,4.0,1.0,,,,,,,90.0,63.0,7.4,5.0,3,4.0,4.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,1.0,
11453111,away,Al-Ahli,Abdulbaset Hindi,abdulbaset-hindi,A. Hindi,D,37,181.0,80,M,,949218,EUR,854841600,D,37,37,False,59.0,54.0,3.0,2.0,38.0,40.0,16.0,19.0,1.0,1.0,4.0,1.0,,,,,,,79.0,68.0,6.1,6.0,0,2.0,6.0,,,,,2.0,,,,,,3.0,,,,1.0,1.0,,,,,,,,,,
11453111,away,Al-Ahli,Abdullah Al-Amar,abdullah-al-amar,A. Al-Amar,D,,177.0,110,M,,817911,EUR,762480000,D,15,15,False,55.0,49.0,2.0,2.0,21.0,22.0,28.0,36.0,,2.0,1.0,5.0,,,,,,,90.0,71.0,7.0,9.0,0,1.0,3.0,,1.0,1.0,,,1.0,1.0,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0
11453111,away,Al-Ahli,Roger Ibañez,roger-ibanez,R. Ibañez,D,3,185.0,2314,M,,888949,EUR,911779200,M,3,3,False,72.0,65.0,9.0,8.0,27.0,28.0,38.0,44.0,4.0,9.0,2.0,6.0,,,,,,,90.0,87.0,8.2,9.0,3,,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,3.0,,,,1.0,1.0,2.0,,,,,,,1.0,1.0,
11453111,away,Al-Ahli,Riyad Mahrez,riyad-mahrez,R. Mahrez,M,7,179.0,70718,M,RMahrez,158213,EUR,667094400,M,7,7,False,60.0,49.0,16.0,11.0,14.0,14.0,39.0,59.0,1.0,10.0,1.0,7.0,,,,,,,90.0,95.0,9.1,25.0,4,,3.0,,4.0,3.0,3.0,,2.0,1.0,13.0,,,1.0,,,,1.0,3.0,4.0,7.0,,1.0,4.0,,,,1.0,
11453111,away,Al-Ahli,Roberto Firmino,roberto-firmino,R. Firmino,M,9,181.0,30860,M,BobbyFirmino,143697,EUR,686361600,M,10,10,False,46.0,38.0,7.0,5.0,8.0,9.0,30.0,37.0,1.0,4.0,1.0,3.0,,,,,,,90.0,55.0,7.0,10.0,1,,2.0,1.0,,,,,1.0,,,1.0,,1.0,1.0,,,,1.0,2.0,2.0,True,,,,1.0,,,
11453111,away,Al-Ahli,Sumaihan Al-Nabit,sumaihan-al-nabit,S. Al-Nabit,M,88,174.0,111,M,,893167,EUR,827884800,M,8,8,False,27.0,22.0,1.0,,5.0,5.0,17.0,23.0,2.0,7.0,,2.0,,,,,,,85.0,39.0,7.3,7.0,3,1.0,4.0,1.0,,,2.0,1.0,2.0,2.0,1.0,,,2.0,,,,,,3.0,1.0,,,,,,,1.0,
11453111,away,Al-Ahli,Allan Saint-Maximin,allan-saint-maximin,A. Saint-Maximin,F,9,173.0,12636,M,st_maximin,347010,EUR,858124800,M,97,97,False,28.0,21.0,3.0,2.0,2.0,3.0,24.0,42.0,1.0,3.0,,2.0,,,,,,,90.0,58.0,7.3,23.0,2,,5.0,1.0,3.0,2.0,1.0,,,,17.0,,,2.0,,,,1.0,,1.0,2.0,,,5.0,1.0,,,1.0,
11453111,away,Al-Ahli,Firas Al-Buraikan,firas-al-buraikan,F. Al-Buraikan,F,9,181.0,1082,M,,893307,EUR,958262400,F,20,20,False,13.0,11.0,1.0,,2.0,2.0,9.0,11.0,5.0,7.0,1.0,1.0,,,,,,,90.0,23.0,7.2,4.0,4,4.0,7.0,1.0,,,1.0,,,,,2.0,,2.0,,,,,1.0,2.0,1.0,,,,,,,1.0,
11453111,away,Al-Ahli,Bassam Al-Hurayji,bassam-al-hurayji,B. Al-Hurayji,D,66,175.0,126,M,,1085357,EUR,954288000,D,6,6,True,15.0,13.0,3.0,2.0,2.0,2.0,12.0,19.0,,2.0,,1.0,,,,,,,30.0,28.0,7.0,8.0,0,,1.0,,1.0,1.0,,,1.0,,6.0,,,1.0,,Mohammed Bassam Alhurayji,,,1.0,,1.0,,,1.0,,,,,
11453111,away,Al-Ahli,Fahad Ayed Al-Rashidi,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175.0,231,M,,974517,EUR,863740800,F,19,19,True,3.0,3.0,,,,,3.0,3.0,,1.0,,1.0,,,,,,,17.0,6.0,6.3,1.0,1,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,
11453111,away,Al-Ahli,Abdullah Abdo,abdullah-abdo,A. Abdo,G,62,,107,M,,1522211,EUR,1024963200,G,62,62,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Abdullah Abdo,,,,,,,,,,,,,
11453111,away,Al-Ahli,Fahad Al Hamad,fahad-al-hamad,F. A. Hamad,D,26,188.0,37,M,,996459,EUR,899251200,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453111,away,Al-Ahli,Saad Yaslam Balobaid,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,,1066588,EUR,948931200,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Saad Yaslam Balobaid,,,,,,,,,,,,,
11453111,away,Al-Ahli,Faisal Al-Sibyani,faisal-al-sibyani,F. Al-Sibyani,M,6,172.0,54,M,,1217924,EUR,1057536000,M,65,65,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453111,away,Al-Ahli,Mohammed Al-Majhad,mohammed-al-majhad,M. Al-Majhad,M,29,177.0,80,M,,893260,EUR,900547200,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453111,away,Al-Ahli,Abdulkarim Darisi,abdulkarim-darisi,A. Darisi,F,14,184.0,469,M,,1548394,EUR,1050537600,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
