match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,captain,stat_totalOffside,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,stat_hitWoodwork,stat_errorLeadToAGoal,stat_punches,player_sofascoreId
10382152,home,RKC Waalwijk,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187,465,M,809408,EUR,806716800,G,1,1,False,31.0,20.0,16.0,5.0,17.0,20.0,3.0,11.0,1.0,15.0,1.0,3.0,5.0,2.0,2.0,90.0,48.0,7.3,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382152,home,RKC Waalwijk,Julian Lelieveld,julian-lelieveld,J. Lelieveld,D,2,184,104,M,798179,EUR,880329600,D,2,2,False,41.0,35.0,5.0,2.0,10.0,11.0,25.0,32.0,1.0,11.0,,,,,,90.0,70.0,7.7,9.0,0,,,1.0,2.0,1.0,1.0,2.0,10.0,1.0,1.0,7.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
10382152,home,RKC Waalwijk,Jurien Gaari,jurien-gaari,J. Gaari,D,3,181,58,M,884944,EUR,756604800,D,23,23,False,51.0,46.0,2.0,,33.0,35.0,13.0,16.0,1.0,7.0,,,,,,90.0,65.0,6.7,6.0,0,,,,,1.0,2.0,6.0,2.0,,3.0,,,,,1.0,4.0,1.0,1.0,4.0,,,,,,,,,,,,,,,
10382152,home,RKC Waalwijk,Shawn Adewoye,shawn-adewoye,S. Adewoye,D,4,183,156,M,989586,EUR,962236800,D,4,4,False,41.0,33.0,8.0,2.0,23.0,26.0,10.0,15.0,2.0,9.0,,,,,,90.0,55.0,7.1,8.0,0,,,,,4.0,,5.0,6.0,,3.0,6.0,2.0,,,1.0,1.0,,,,True,,,,,,,,,,,,,,
10382152,home,RKC Waalwijk,Dario Van Den Buijs,dario-van-den-buijs,D. V. D. Buijs,D,33,188,65,M,783468,EUR,810864000,D,24,24,False,54.0,47.0,6.0,3.0,25.0,28.0,22.0,33.0,,2.0,,,,,,79.0,66.0,6.7,15.0,0,,,,7.0,,1.0,,2.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
10382152,home,RKC Waalwijk,Thierry Lutonda,thierry-lutonda,T. Lutonda,D,5,167,113,M,867246,EUR,972604800,D,5,5,False,32.0,23.0,2.0,1.0,4.0,5.0,19.0,30.0,,5.0,,,,,,90.0,56.0,6.5,21.0,1,,,1.0,3.0,,,5.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,,,2.0,,,,3.0,1.0,1.0,1.0,,,,,,,,,
10382152,home,RKC Waalwijk,Yassin Oukili,oukili-yassin,Y. Oukili,M,5,195,495,M,1010846,EUR,978480000,M,33,33,False,38.0,29.0,3.0,1.0,5.0,6.0,24.0,32.0,,4.0,,,,,,90.0,55.0,6.7,14.0,1,,,,,1.0,1.0,4.0,7.0,1.0,,5.0,3.0,1.0,1.0,,,,3.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,
10382152,home,RKC Waalwijk,Vurnon Anita,vurnon-anita,V. Anita,M,,166,66,M,15007,EUR,607651200,M,6,6,False,38.0,28.0,5.0,2.0,9.0,11.0,19.0,27.0,,5.0,,,,,,90.0,43.0,6.4,12.0,0,,,,,2.0,,3.0,2.0,,,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,
10382152,home,RKC Waalwijk,Pelle Clement,pelle-clement,P. Clement,M,6,177,70,M,795135,EUR,832464000,M,14,14,False,36.0,28.0,,,10.0,13.0,19.0,24.0,,6.0,,,,,,84.0,45.0,6.7,11.0,2,,,,1.0,1.0,1.0,3.0,2.0,2.0,,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,
10382152,home,RKC Waalwijk,Iliass Bel Hassani,iliass-bel-hassani,I. Bel Hassani,M,,173,104,M,128799,EUR,716601600,F,11,11,False,43.0,30.0,4.0,,9.0,12.0,23.0,37.0,,4.0,,,,,,89.0,68.0,8.4,23.0,5,,,,6.0,,,3.0,5.0,1.0,,3.0,1.0,,4.0,,,,2.0,,,,4.0,2.0,2.0,2.0,,2.0,2.0,1.0,1.0,,,,
