match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_shotOffTarget,captain,stat_challengeLost,stat_totalContest,stat_errorLeadToAGoal,stat_fouls,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_errorLeadToAShot,stat_ownGoals,stat_crossNotClaimed,stat_goodHighClaim,stat_punches,stat_lastManTackle
14025236,home,Brentford,Igor Thiago,,,igor-thiago,I. Thiago,F,9,191,31181,M,,1016907,EUR,993513600,F,9,9,False,31.0,25.0,3.0,3.0,1.0,13.0,16.0,12.0,15.0,2.0,7.0,1.0,1.0,1.0,,,,,90.0,49.0,7.5,12.0,0.23994,167.15823961673,16.0,84.525,30.87,,2,,0.25,0.8,0.13,,1.0,2.0,8.0,3.0,2.0,,2.0,,,1.0,,2.0,0.192,59.332542175217,3.0,2.0,-0.65,1.0,,,3.0,,3.0,,3.0,1.0,,0.1804,1.0,1.0,,,,,,,
14025236,home,Brentford,Aaron Hickey,,,hickey-aaron,A. Hickey,D,2,185,842,M,,966869,EUR,1023667200,D,2,2,True,4.0,2.0,,,0.0,,2.0,2.0,2.0,,,1.0,1.0,,,,,,13.0,8.0,6.7,4.0,0.00117261,7.4659869726791,2.0,-3.78,0.20999999999999,,0,,-0.01,0.02,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025236,home,Brentford,Mikkel Damsgaard,,,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,,907072,EUR,962582400,M,24,24,True,17.0,13.0,,,1.0,5.0,8.0,8.0,9.0,,1.0,,4.0,,,,,,13.0,20.0,7.7,4.0,0.584472,66.570421514211,6.0,48.195,23.205,,0,,0.74,0.27,-0.17,,,1.0,5.0,,1.0,,1.0,,,,,,,49.02048565533,3.0,3.0,,,,4.0,1.0,,,,1.0,,,,,,,,,,,,
14025236,home,Brentford,Jordan Henderson,,,jordan-henderson,J. Henderson,M,6,183,6378,M,jordanhenderson,42694,EUR,645580800,M,6,6,True,7.0,4.0,3.0,,0.0,,,4.0,7.0,,,,1.0,,,,,,8.0,7.0,6.6,3.0,0.00835551,13.532195511079,2.0,-6.825,0.94500000000001,,0,,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025236,home,Brentford,Reiss Nelson,,,reiss-nelson,R. Nelson,M,11,175,4847,M,reissnelson,826139,EUR,944784000,F,11,11,True,,,,,0.0,,,,,,2.0,,1.0,1.0,,,,,8.0,5.0,6.3,1.0,,9.2295551897153,1.0,2.415,2.415,,1,,,-0.56,-0.04,,,,2.0,,,,1.0,,,,,,0.1122,,,,-0.52,1.0,,1.0,2.0,,,,1.0,,,,,,,,,,,,
14025236,home,Brentford,Hákon Rafn Valdimarsson,,,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195,496,M,,1005959,EUR,1002931200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025236,home,Brentford,Ethan Pinnock,,,ethan-pinnock,E. Pinnock,D,5,194,1052,M,,855864,EUR,738633600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025236,home,Brentford,Yunus Konak,Yunus Konak,,yunus-konak,Y. Konak,M,5,181,1118,M,,1518589,EUR,1136851200,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025236,home,Brentford,Gustavo Nunes,Gustavo Nunes,,gustavo-nunes,Gustavo Nunes,M,18,173,2175,M,,1514747,EUR,1132444800,F,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025236,home,Brentford,Romelle Donovan,,,donovan-romelle,R. Donovan,F,45,171,264,M,,1586020,EUR,1164844800,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025236,away,Bournemouth,Đorđe Petrović,,,dorde-petrovic,Đ. Petrović,G,1,194,8562,M,dj.petrovic12,882604,EUR,939340800,G,1,1,False,16.0,10.0,11.0,6.0,0.0,7.0,8.0,3.0,8.0,1.0,1.0,,8.0,,2.0,4.0,1.0,,90.0,30.0,5.9,6.0,0.00037815,8.0319749667778,2.0,1.365,3.15,0.3702,0,-0.6583,-0.02,-0.01,-1.0,0.26,,,1.0,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,
14025236,away,Bournemouth,Adam Smith,,,adam-smith,A. Smith,D,15,180,494,M,,44566,EUR,672883200,D,15,15,False,14.0,7.0,3.0,,0.0,6.0,7.0,1.0,7.0,1.0,1.0,,2.0,,,,,,45.0,20.0,5.8,7.0,0.00012687,39.257106425925,6.0,-14.07,3.57,,0,,-0.15,-0.05,-0.38,,,1.0,2.0,,,,2.0,,,,,,,,,,,,True,1.0,,,,,,,,,,,,,,,,,
14025236,away,Bournemouth,Bafodé Diakité,,,bafode-diakite,B. Diakité,D,18,182,1863,M,,962408,EUR,978739200,D,18,18,False,19.0,11.0,3.0,,0.0,9.0,10.0,2.0,9.0,,1.0,,,,,,,,45.0,29.0,6.2,9.0,0.00019932,14.446448502408,3.0,4.935,4.83,,0,,-0.03,-0.07,0.36,,,2.0,4.0,,,,6.0,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0
14025236,away,Bournemouth,Marcos Senesi,,,marcos-senesi,M. Senesi,D,5,184,5596,M,,830659,EUR,863222400,D,5,5,False,51.0,38.0,7.0,4.0,0.0,23.0,25.0,15.0,26.0,1.0,3.0,1.0,6.0,2.0,,,,,90.0,75.0,5.8,16.0,0.0359361,78.038289956462,13.0,33.81,10.08,,1,,-0.02,0.05,-0.42,,1.0,2.0,5.0,2.0,,,6.0,,3.0,,,,0.0268,,,,-0.11,,,1.0,,,,,,1.0,,0.1207,,,,1.0,,,,,
14025236,away,Bournemouth,Adrien Truffert,,,truffert-adrien,A. Truffert,M,3,176,1506,M,,999028,EUR,1006214400,D,3,3,False,34.0,29.0,,,0.0,11.0,13.0,18.0,21.0,1.0,3.0,,6.0,,,,,,77.0,55.0,5.5,17.0,0.0135439,122.01934812693,17.0,70.245,17.955,,0,,-0.03,0.05,-0.56,,5.0,1.0,9.0,1.0,,,1.0,,,2.0,2.0,2.0,,18.035299415313,1.0,1.0,,,,1.0,4.0,,2.0,,,,,,,,,,,,,,
14025236,away,Bournemouth,Lewis Cook,,,lewis-cook,L. Cook,M,4,175,895,M,,548188,EUR,854928000,M,4,4,False,45.0,36.0,10.0,5.0,0.0,14.0,14.0,22.0,31.0,3.0,5.0,3.0,3.0,,,,,,90.0,64.0,6.8,17.0,0.0174789,192.39514038028,20.0,88.83,22.26,,1,,0.05,0.09,-0.09,,7.0,1.0,4.0,,,1.0,3.0,,1.0,2.0,2.0,1.0,0.0348,,,,-0.09,,,2.0,,,1.0,,,,,,,,,,,,,,
14025236,away,Bournemouth,Alex Scott,Alex Scott,,alex-scott,A. Scott,M,8,178,2382,M,,1104986,EUR,1061424000,M,8,8,False,36.0,28.0,7.0,1.0,0.0,13.0,15.0,15.0,21.0,2.0,10.0,,7.0,3.0,,,,,84.0,53.0,7.5,9.0,0.0697783,104.65348355145,15.0,-0.31500000000001,18.69,,1,,0.06,0.38,0.17,,1.0,3.0,4.0,,1.0,,3.0,1.0,1.0,2.0,2.0,,0.3302,19.337978074246,1.0,3.0,-0.64,1.0,,1.0,3.0,,,,3.0,,,,,1.0,,,,,,,
14025236,away,Bournemouth,Álex Jiménez,Alejandro Jiménez,,alex-jimenez,A. Jiménez,D,20,177,3553,M,,1184308,EUR,1115510400,M,20,20,False,24.0,16.0,2.0,1.0,0.0,6.0,6.0,10.0,18.0,,6.0,1.0,6.0,,,,,,90.0,46.0,6.5,16.0,0.0158727,185.6767982498,16.0,133.035,23.52,,1,,0.03,0.33,-0.22,,2.0,2.0,4.0,,,1.0,,,,3.0,,1.0,0.0526,108.48714157321,6.0,,0.0,,,,5.0,,,,3.0,,,,,,,,,,,,
14025236,away,Bournemouth,Marcus Tavernier,,,marcus-tavernier,M. Tavernier,M,16,178,1762,M,,895576,EUR,922060800,M,16,16,False,35.0,32.0,1.0,1.0,0.0,11.0,12.0,21.0,23.0,2.0,5.0,1.0,3.0,,,,,,90.0,59.0,6.8,17.0,0.0612382,229.57802420371,21.0,128.94,41.79,,2,,-0.14,0.4,-0.22,,13.0,,,,,1.0,,,,3.0,2.0,2.0,0.0357,123.9660422494,5.0,1.0,-0.07,,,,,,,2.0,,1.0,,0.0106,,,,,,,,,
14025236,away,Bournemouth,Antoine Semenyo,,,antoine-semenyo,A. Semenyo,M,42,185,84914,M,antoinesemenyo42,934354,EUR,947203200,M,24,24,False,30.0,22.0,2.0,2.0,0.0,8.0,8.0,14.0,22.0,2.0,6.0,,5.0,,,,,,90.0,58.0,7.6,19.0,0.0815246,195.82341569266,18.0,98.385,37.38,,5,,-0.25,0.51,-0.25,,1.0,3.0,7.0,2.0,,1.0,3.0,,,1.0,1.0,5.0,0.7512,109.52724369134,6.0,1.0,0.53,,,1.0,3.0,,1.0,,3.0,4.0,,0.647,1.0,,1.0,,,,,,
14025236,away,Bournemouth,Eli Junior Kroupi,,,eli-junior-kroupi,E. J. Kroupi,F,22,179,7447,M,,1426228,EUR,1151020800,F,22,22,False,8.0,6.0,,,0.0,1.0,1.0,5.0,7.0,,3.0,1.0,1.0,1.0,,,,,45.0,15.0,6.7,4.0,0.0164247,24.512558519899,5.0,1.155,5.04,,0,,-0.09,0.1,-0.01,,,1.0,1.0,,,,,,,1.0,1.0,2.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
14025236,away,Bournemouth,David Brooks,,,david-brooks,D. Brooks,M,7,173,1281,M,,855731,EUR,868320000,M,7,7,True,22.0,18.0,2.0,1.0,0.0,2.0,3.0,16.0,19.0,,5.0,,2.0,2.0,,,,,45.0,35.0,7.7,7.0,0.438547,161.62509978469,16.0,31.815,15.75,,3,,0.71,0.29,-0.09,,4.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,0.3428,48.52043752536,4.0,3.0,-0.24,,,,2.0,,,1.0,2.0,2.0,,0.3755,,1.0,,,,,,,
14025236,away,Bournemouth,Justin Kluivert,,,justin-kluivert,J. Kluivert,M,19,171,6976,M,justinkluivert,851596,EUR,925862400,F,19,19,True,19.0,17.0,1.0,1.0,0.0,1.0,1.0,16.0,18.0,,1.0,,1.0,,,,,,45.0,30.0,6.2,7.0,0.201237,54.253606004859,7.0,41.475,23.73,,3,,0.01,0.24,-0.14,,3.0,3.0,7.0,,1.0,1.0,,,,,,2.0,0.8495,24.80056781608,1.0,3.0,-0.47,1.0,,3.0,1.0,,2.0,,1.0,1.0,1.0,,,1.0,,,,,,,
14025236,away,Bournemouth,Evanilson,,,evanilson,Evanilson,F,9,181,7635,M,evanilsonlima99,998490,EUR,939168000,F,9,9,True,11.0,9.0,,,0.0,5.0,6.0,4.0,5.0,2.0,3.0,,1.0,,,,,,45.0,14.0,6.5,2.0,0.00155674,15.193800700993,3.0,4.095,2.73,,2,,-0.08,0.03,-0.06,,,1.0,2.0,,,2.0,,,,,,,0.2618,,,,-0.51,,,1.0,1.0,,,,1.0,,,,,,,,,,,,
14025236,away,Bournemouth,Julio Soler,Julio Soler,,julio-soler,J. Soler,D,20,175,3920,M,,1201520,EUR,1108512000,D,6,6,True,7.0,6.0,1.0,,0.0,2.0,3.0,4.0,4.0,,2.0,,3.0,1.0,,,,,13.0,12.0,6.4,3.0,0.0008972,63.177100141846,7.0,-3.675,6.615,,0,,-0.01,0.14,-0.13,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14025236,away,Bournemouth,Amine Adli,,,amine-adli,A. Adli,F,21,174,17519,M,amine_ad10,991478,EUR,957916800,F,21,21,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,1.0,,,,,,,,13.0,7.0,6.8,,0.00165715,43.309540690666,3.0,34.335,22.89,,1,,0.02,0.07,0.26,,,,,,,,,,,1.0,1.0,,0.0305,25.582413412342,1.0,,-0.07,,,,,,,,,1.0,,0.0288,,,,,,,,,
14025236,away,Bournemouth,Will Dennis,,,will-dennis,W. Dennis,G,40,188,242,M,,991001,EUR,963187200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025236,away,Bournemouth,James Hill,,,james-hill,J. Hill,D,23,184,554,M,,1156586,EUR,1010620800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025236,away,Bournemouth,Ryan Christie,,,ryan-christie,R. Christie,M,10,178,1213,M,,322391,EUR,793411200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025236,away,Bournemouth,Enes Ünal,,,enes-unal,E. Ünal,F,26,185,3634,M,EnesUnal16,336655,EUR,863222400,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
