match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_wasFouled,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_keyPass,stat_blockedScoringAttempt,player_sofascoreId,stat_aerialWon,stat_totalOffside,stat_savedShotsFromInsideTheBox
12624976,home,Damac FC,Amin Al-Bukhari,amin-al-bukhari,A. Al-Bukhari,G,97,194.0,341,M,818493,EUR,862531200,G,97,97,False,24.0,16.0,10.0,2.0,0.0,14.0,15.0,2.0,9.0,6.0,1.0,3.0,1.0,1.0,90.0,30.0,6.9,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624976,home,Damac FC,Alhwsawi Sanousi Mohammed,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,12,172.0,20,M,1085415,EUR,902707200,D,12,12,False,14.0,12.0,,,0.0,9.0,11.0,4.0,4.0,5.0,,,,,90.0,39.0,6.5,6.0,0,Alhwsawi Sanousi Mohammed,,1.0,1.0,3.0,7.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
12624976,home,Damac FC,Farouk Chafaï,farouk-chafai,F. Chafaï,D,5,182.0,329,M,880083,EUR,646099200,D,15,15,False,32.0,25.0,7.0,2.0,0.0,19.0,22.0,6.0,10.0,3.0,,,,,90.0,42.0,7.1,7.0,3,,,,,2.0,6.0,1.0,3.0,,1.0,,,,2.0,True,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,
12624976,home,Damac FC,Abdelkader Bedrane,abdelkader-bedrane,A. Bedrane,D,3,185.0,1163,M,906407,EUR,702172800,D,3,3,False,44.0,33.0,11.0,4.0,1.0,25.0,30.0,9.0,15.0,7.0,,,,,90.0,58.0,7.4,13.0,0,,,1.0,1.0,,1.0,4.0,,,1.0,1.0,,2.0,1.0,,,,,,5.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,
12624976,home,Damac FC,Dhari Al-Enezi,dhari-al-enezi,D. Al-Enezi,D,20,170.0,42,M,1214301,EUR,957571200,D,20,20,False,22.0,20.0,2.0,2.0,0.0,6.0,6.0,16.0,19.0,5.0,,,,,89.0,61.0,7.5,10.0,1,Dhari Al-Enezi,,3.0,2.0,,6.0,10.0,,,1.0,8.0,5.0,3.0,3.0,,,,,,3.0,1.0,4.0,1.0,1.0,,2.0,1.0,,,,
12624976,home,Damac FC,Tariq Mohammed,tariq-mohammed,T. Mohammed,M,6,170.0,26,M,871619,EUR,810345600,M,5,5,False,44.0,42.0,3.0,3.0,0.0,24.0,26.0,18.0,18.0,3.0,,,,,90.0,58.0,7.1,4.0,1,,,,,,4.0,5.0,4.0,,2.0,4.0,3.0,2.0,,,,1.0,,,1.0,1.0,,,,,,,,,,
12624976,home,Damac FC,Ramzi Sawlan,sawlan-ramzi,R. Sawlan,D,15,,23,M,965309,EUR,892857600,M,51,51,False,15.0,14.0,,,1.0,9.0,9.0,8.0,9.0,5.0,,,,,71.0,32.0,5.8,8.0,1,,,3.0,3.0,1.0,7.0,2.0,,1.0,,2.0,2.0,4.0,3.0,,1.0,,1.0,,,,2.0,,,,1.0,,,,,
12624976,home,Damac FC,Ayman Fallatah,ayman-fallatah,A. Fallatah,M,95,190.0,80,M,1517641,EUR,1065052800,M,95,95,False,27.0,21.0,3.0,1.0,0.0,6.0,6.0,15.0,21.0,2.0,,,,,90.0,47.0,7.2,10.0,0,,,,,,5.0,7.0,1.0,1.0,2.0,2.0,,1.0,4.0,,,,,,1.0,,6.0,5.0,1.0,,1.0,,,,,
12624976,home,Damac FC,François Kamano,francois-kamano,F. Kamano,M,45,182.0,1456,M,580800,EUR,830995200,M,11,11,False,23.0,20.0,4.0,3.0,0.0,5.0,6.0,15.0,17.0,2.0,,,,,82.0,34.0,6.9,6.0,2,,,,,,4.0,5.0,1.0,2.0,,2.0,2.0,1.0,1.0,,1.0,2.0,,,,1.0,2.0,2.0,,,1.0,,,,,
12624976,home,Damac FC,Georges-Kévin N'Koudou,georges-kevin-nkoudou,G. N'Koudou,M,11,172.0,2369,M,342909,EUR,792633600,M,10,10,False,43.0,33.0,8.0,4.0,0.0,6.0,7.0,28.0,44.0,3.0,,,,,89.0,74.0,7.7,28.0,3,,,8.0,1.0,,9.0,6.0,1.0,2.0,,1.0,,3.0,2.0,,,1.0,2.0,1.0,,3.0,7.0,2.0,,,3.0,,,,,
