match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_outfielderBlock,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_blockedScoringAttempt,player_firstName,player_lastName,player_sofascoreId,stat_onTargetScoringAttempt,stat_totalOffside,captain,stat_goals,stat_accurateCross,stat_bigChanceCreated,stat_hitWoodwork
11408309,home,SC Farense,Miguel Carvalho,miguel-carvalho,M. Carvalho,G,22,185,13,M,786018,EUR,835228800,G,22,22,False,22.0,13.0,14.0,5.0,0.0,9.0,10.0,4.0,12.0,1.0,2.0,8.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,90.0,35.0,6.7,9.0,0.00082409,0,-0.6165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408309,home,SC Farense,Pastor,pastor,Pastor,D,2,176,138,M,1046354,EUR,951004800,D,28,28,False,31.0,26.0,3.0,1.0,0.0,16.0,17.0,10.0,17.0,5.0,4.0,6.0,,,,,,,,90.0,69.0,6.0,15.0,0.0176908,0,,3.0,3.0,1.0,9.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,
11408309,home,SC Farense,Gonçalo Silva,goncalo-silva,G. Silva,D,37,184,75,M,169729,EUR,675993600,D,37,37,False,23.0,18.0,5.0,2.0,0.0,16.0,19.0,2.0,4.0,2.0,2.0,1.0,,,,,,,,70.0,27.0,6.1,5.0,0.00039291,0,,,2.0,2.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
11408309,home,SC Farense,Igor Rossi,igor-rossi,I. Rossi,D,,189,32,M,147732,EUR,605491200,D,3,3,False,45.0,33.0,7.0,2.0,0.0,22.0,27.0,11.0,19.0,7.0,4.0,2.0,,,,,,,,90.0,55.0,6.3,14.0,0.00806556,0,,1.0,2.0,7.0,4.0,,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,
11408309,home,SC Farense,Talys,talys,Talys,D,,179,45,M,913907,EUR,918604800,D,12,12,False,9.0,3.0,5.0,1.0,0.0,2.0,3.0,1.0,7.0,1.0,4.0,3.0,,,,,,,,45.0,27.0,6.0,15.0,0.00044327,0,,1.0,,,5.0,,4.0,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,
11408309,home,SC Farense,Claudio Falcão,claudio-falcao,C. Falcão,D,29,187,132,M,845699,EUR,773193600,M,29,29,False,41.0,34.0,6.0,3.0,0.0,20.0,22.0,14.0,19.0,5.0,4.0,7.0,2.0,,,,,,,90.0,60.0,6.5,11.0,0.0561635,1,,,1.0,1.0,8.0,1.0,1.0,,2.0,2.0,2.0,4.0,2.0,1.0,,1.0,0.0382,1.0,,,,,,,,,,,
11408309,home,SC Farense,Mattheus,mattheus,Mattheus,M,,182,151,M,243575,EUR,773539200,M,27,27,False,45.0,38.0,10.0,5.0,0.0,25.0,26.0,13.0,19.0,8.0,,5.0,2.0,,,,,,,89.0,61.0,7.1,8.0,0.0596776,2,,,2.0,2.0,4.0,1.0,2.0,,2.0,2.0,,1.0,,,2.0,1.0,0.0865,1.0,1.0,,,,,,,,,,
11408309,home,SC Farense,Mohamed Belloumi,mohamed-belloumi,M. Belloumi,F,10,174,4940,M,1125839,EUR,1022889600,M,62,62,False,27.0,13.0,2.0,1.0,0.0,1.0,7.0,12.0,23.0,6.0,,7.0,2.0,,,,,,,90.0,44.0,6.9,21.0,0.0163971,1,,3.0,1.0,1.0,4.0,,2.0,,3.0,2.0,1.0,1.0,,1.0,,,0.0143,,,,,b.m.belooumi.10,1.0,,,,,,
11408309,home,SC Farense,Rafael Barbosa,rafael-barbosa,R. Barbosa,M,27,170,124,M,823128,EUR,828057600,M,8,8,False,13.0,9.0,3.0,,0.0,6.0,8.0,3.0,8.0,2.0,,1.0,,,,,,,,45.0,20.0,6.3,9.0,0.00246865,0,,3.0,1.0,,2.0,1.0,,,2.0,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,
11408309,home,SC Farense,Marco Matias,marco-matias,M. Matias,F,77,177,35,M,77929,EUR,610761600,M,77,77,False,8.0,7.0,1.0,,0.0,1.0,1.0,6.0,9.0,3.0,,2.0,,,,,,,,59.0,24.0,6.4,9.0,0.00879214,0,,2.0,1.0,,4.0,2.0,,,3.0,1.0,4.0,1.0,,,,,,,,,,,,,True,,,,
11408309,home,SC Farense,Bruno Duarte,bruno-duarte,B. Duarte,F,17,182,1470,M,878830,EUR,827625600,F,9,9,False,36.0,24.0,3.0,1.0,0.0,7.0,9.0,17.0,30.0,5.0,1.0,4.0,2.0,,,,,,,90.0,57.0,7.1,22.0,0.327977,1,,3.0,5.0,2.0,7.0,,3.0,1.0,,,4.0,,,,1.0,,0.0146,,,,,,1.0,1.0,,,,,
11408309,home,SC Farense,Talocha,talocha,Talocha,D,31,180,43,M,778216,EUR,620438400,D,31,31,True,21.0,18.0,1.0,1.0,0.0,8.0,10.0,10.0,12.0,3.0,1.0,4.0,1.0,,,,,,,45.0,37.0,6.6,6.0,0.00739006,0,,1.0,2.0,1.0,3.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,
11408309,home,SC Farense,Cristian Ponde,cristian-ponde,C. Ponde,F,20,179,38,M,190169,EUR,791078400,F,20,20,True,10.0,7.0,,,0.0,2.0,3.0,5.0,7.0,4.0,,1.0,1.0,,,,,,,45.0,19.0,7.4,7.0,0.00784106,1,,,1.0,2.0,2.0,,1.0,,1.0,1.0,2.0,,,1.0,,,0.3664,,,,,,1.0,1.0,,1.0,,,
11408309,home,SC Farense,Elves Baldé,elves-balde,E. Baldé,F,21,168,195,M,846040,EUR,938822400,F,7,7,True,6.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,7.0,1.0,,1.0,1.0,,,,,,,31.0,19.0,6.6,9.0,0.00587892,1,,2.0,,,3.0,3.0,,,,,1.0,,,,,,0.0996,,1.0,,,,,,,,,,
11408309,home,SC Farense,Fabrício Isidoro,fabricio-isidoro,F. Isidoro,M,14,172,31,M,915638,EUR,696556800,M,14,14,True,29.0,25.0,3.0,1.0,0.0,13.0,14.0,12.0,16.0,3.0,,4.0,1.0,,,,,,,20.0,34.0,6.6,5.0,0.00658942,0,,1.0,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
11408309,home,SC Farense,Vítor Gonçalves,vitor-goncalves,V. Gonçalves,M,8,174,14,M,170483,EUR,701827200,M,80,80,True,,,,,0.0,,,,,,,,,,,,,,,12.0,,6.2,,,0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
11408309,home,SC Farense,Kauan,kauan,Kauan Firmino,G,1,195,4,M,1016831,EUR,1010880000,G,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408309,home,SC Farense,Rafinha,rafael-teixeira,Rafinha,M,88,184,28,M,1862608,EUR,1137542400,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Rafael,Teixeira,,,,,,,,
11408309,home,SC Farense,Andre Seruca,andre-seruca,A. Seruca,M,50,191,30,M,1131129,EUR,972777600,M,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,André Seruca,,,,,,,,,
