match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_unsuccessfulTouch,stat_fouls,captain,stat_dispossessed,stat_interceptionWon,stat_errorLeadToAShot,stat_keyPass,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_outfielderBlock,stat_lastManTackle
14109691,home,Galatasaray,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,21.0,19.0,5.0,3.0,0.0,18.0,18.0,1.0,3.0,1.0,1.0,7.0,2.0,90.0,29.0,6.6,2.0,0.00196766,25.490183660838,6.0,18.9,5.46,0.0109,0,0.2377,0.05,-0.16,-0.11,-0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109691,home,Galatasaray,Roland Sallai,roland-sallai,R. Sallai,F,7,182,8501,M,355088,EUR,864259200,D,7,7,False,59.0,51.0,2.0,2.0,0.0,12.0,13.0,39.0,46.0,2.0,1.0,4.0,,90.0,93.0,7.3,15.0,0.0970842,298.34691916292,25.0,232.89,39.69,,3,,0.32,0.36,-0.5,,,,rolandsallai,7.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,0.3182,0.3415,-0.59,,,,,,,,,,,,,,,,,,,
14109691,home,Galatasaray,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12299,M,566102,EUR,834537600,D,6,6,False,46.0,38.0,8.0,5.0,0.0,24.0,28.0,14.0,18.0,2.0,,2.0,,62.0,57.0,6.7,9.0,0.00910386,78.228767416472,13.0,37.485,7.56,,1,,0.12,0.05,-0.12,,,,DAVINSON,,,1.0,5.0,7.0,,1.0,,,5.0,,,,2.0,0.0547,,-0.17,1.0,1.0,,,,,,,,,,,,,,,,,
14109691,home,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,42,185,6104,M,178963,EUR,778896000,D,42,42,False,74.0,69.0,7.0,4.0,0.0,31.0,33.0,38.0,41.0,3.0,,2.0,,90.0,88.0,6.8,10.0,0.111571,232.78714949465,32.0,146.895,19.215,,2,,0.37,0.27,-0.21,,,,abdulkerimbard1,1.0,1.0,1.0,2.0,3.0,,2.0,,,1.0,1.0,1.0,,,0.095,,-0.22,4.0,1.0,True,1.0,2.0,1.0,1.0,,,,,,,,,,,,
14109691,home,Galatasaray,Ismail Jakobs,ismail-jakobs,I. Jakobs,D,4,184,7106,M,897291,EUR,934848000,D,4,4,False,44.0,34.0,4.0,1.0,0.0,13.0,15.0,21.0,29.0,2.0,,2.0,,62.0,69.0,7.0,19.0,0.196714,197.56564224038,18.0,118.755,39.06,,1,,0.29,0.33,-0.14,,,,ismaijakobs,6.0,3.0,,2.0,7.0,,1.0,,,1.0,3.0,2.0,,1.0,0.0182,,-0.04,,,,,,,1.0,3.0,1.0,,,,,,,,,,
14109691,home,Galatasaray,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8827,M,307284,EUR,746841600,M,99,99,False,48.0,44.0,3.0,1.0,0.0,15.0,17.0,29.0,31.0,1.0,,1.0,,81.0,53.0,7.0,5.0,0.0215828,168.44704225581,17.0,69.825,30.03,,0,,0.21,0.16,-0.04,,,,,1.0,,1.0,3.0,3.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
14109691,home,Galatasaray,Gabriel Sara,gabriel-sara,G. Sara,M,8,178,11687,M,913593,EUR,930355200,M,8,8,False,64.0,56.0,3.0,3.0,0.0,10.0,11.0,46.0,53.0,7.0,3.0,2.0,,90.0,92.0,9.4,16.0,0.872549,184.32401230007,23.0,128.73,21.84,,4,,1.0,0.31,-0.21,,,,gabrielsara,10.0,6.0,1.0,,4.0,,2.0,1.0,,,2.0,1.0,,1.0,0.1744,0.0267,0.53,,,,1.0,2.0,,6.0,3.0,1.0,2.0,1.0,1.0,,,,,,,
14109691,home,Galatasaray,Leroy Sané,leroy-sane,L. Sané,M,10,184,41260,M,293519,EUR,821318400,M,10,10,False,47.0,46.0,2.0,2.0,0.0,10.0,10.0,36.0,37.0,4.0,1.0,6.0,,90.0,62.0,7.9,9.0,0.524222,196.07677617764,20.0,47.04,15.855,,2,,0.76,0.42,-0.08,,,,LeroySane,2.0,,,1.0,5.0,,2.0,,,,1.0,1.0,,1.0,0.09,,-0.24,4.0,1.0,,,,,3.0,4.0,2.0,2.0,,,,,,,,,
14109691,home,Galatasaray,Yunus Akgün,yunus-akgun,Y. Akgün,M,11,173,9047,M,857738,EUR,962928000,M,11,11,False,42.0,38.0,2.0,2.0,1.0,9.0,10.0,29.0,32.0,5.0,,8.0,,90.0,61.0,6.9,16.0,0.371704,169.44648815441,18.0,132.09,20.265,,2,,0.39,0.31,-0.01,,,,yunusakgun17,4.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,0.2534,0.1551,-0.54,4.0,,,4.0,,,3.0,1.0,1.0,,1.0,,,,,,,,
14109691,home,Galatasaray,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,M,53,186,13210,M,904096,EUR,959040000,M,53,53,False,20.0,14.0,,,0.0,5.0,7.0,9.0,13.0,5.0,,3.0,,45.0,34.0,6.6,12.0,0.0159191,154.38826630722,10.0,82.635,48.3,,0,,-0.18,0.13,-0.03,,,,barisalperyilmaz,1.0,,1.0,3.0,7.0,,,,,,1.0,1.0,,2.0,,,,1.0,1.0,,1.0,,,1.0,3.0,1.0,,,,,,,,,,
