match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_wasFouled,stat_outfielderBlock,stat_accurateCross,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,captain,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalOffside,stat_hitWoodwork,stat_goals,stat_totalKeeperSweeper,stat_bigChanceMissed
11452937,home,Al-Fateh,Jacob Rinne,,,jacob-rinne,J. Rinne,G,35,188.0,92,M,289025,EUR,740534400,G,1,1,False,33.0,30.0,11.0,8.0,0.0,29.0,31.0,1.0,2.0,14.0,1.0,1.0,6.0,90.0,53.0,8.3,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452937,home,Al-Fateh,Ali Alzubaidi,,,ali-alzubaidi,A. Alzubaidi,D,2,177.0,7,M,160903,EUR,726105600,D,2,2,False,38.0,34.0,2.0,1.0,0.0,22.0,23.0,12.0,16.0,5.0,,,,73.0,42.0,6.4,6.0,1,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11452937,home,Al-Fateh,Qasim Lajami,,,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,False,51.0,45.0,16.0,11.0,0.0,28.0,29.0,17.0,22.0,3.0,,,,90.0,57.0,7.0,6.0,0,,4.0,,,,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11452937,home,Al-Fateh,Jason Denayer,,,jason-denayer,J. Denayer,D,,184.0,657,M,352664,EUR,804297600,D,64,64,False,42.0,37.0,3.0,2.0,0.0,30.0,32.0,7.0,10.0,5.0,,,,90.0,46.0,6.8,5.0,0,,,,,,1.0,,,1.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
11452937,home,Al-Fateh,Abdullah Al Yousif,,,abdullah-al-yousif,A. A. Yousif,D,13,175.0,9,M,892897,EUR,878083200,D,23,23,False,41.0,37.0,5.0,5.0,0.0,20.0,24.0,18.0,20.0,3.0,,,,90.0,64.0,7.3,8.0,0,3.0,5.0,2.0,,,4.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,
11452937,home,Al-Fateh,Sofiane Bendebka,,,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400,M,28,28,False,34.0,30.0,4.0,3.0,1.0,14.0,15.0,16.0,20.0,2.0,,,,73.0,45.0,7.6,6.0,1,1.0,3.0,,,,2.0,3.0,,,2.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,
11452937,home,Al-Fateh,Mohammed Petros,,,petros,Petros,M,,182.0,273,M,552678,EUR,612403200,M,6,6,False,33.0,30.0,1.0,1.0,0.0,12.0,12.0,18.0,21.0,6.0,,,,61.0,37.0,6.5,3.0,0,,5.0,4.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
11452937,home,Al-Fateh,Mourad Batna,,,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800,M,11,11,False,31.0,23.0,1.0,,0.0,7.0,8.0,18.0,30.0,4.0,,,,90.0,72.0,7.9,21.0,2,7.0,7.0,,3.0,,3.0,1.0,1.0,,13.0,2.0,5.0,3.0,,5.0,,2.0,3.0,,1.0,3.0,True,5.0,3.0,1.0,1.0,,,,
11452937,home,Al-Fateh,Lucas Zelarayán,Lucas,Zelarayán,lucas-zelarayan,L. Zelarayán,M,10,172.0,1289,M,249061,EUR,708998400,M,10,10,False,32.0,27.0,4.0,2.0,0.0,3.0,4.0,24.0,32.0,,,,,90.0,55.0,7.4,15.0,3,4.0,3.0,,,1.0,,,,,4.0,1.0,,,,2.0,,,2.0,,1.0,2.0,,5.0,2.0,1.0,,1.0,,,
11452937,home,Al-Fateh,Cristian Tello,,,cristian-tello,C. Tello,M,,178.0,644,M,114157,EUR,681868800,M,37,37,False,40.0,26.0,2.0,1.0,0.0,7.0,8.0,19.0,33.0,4.0,,,,90.0,59.0,7.1,21.0,2,1.0,4.0,,2.0,1.0,,,,,6.0,,,,,,,,1.0,,,1.0,,8.0,6.0,1.0,,,,,
