match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,stat_outfielderBlock,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,captain,stat_challengeLost,stat_goalAssist,stat_goals,stat_accurateCross,stat_savedShotsFromInsideTheBox,player_sofascoreId,stat_errorLeadToAGoal,stat_totalOffside
10382053,home,FC Volendam,Filip Stanković,filip-stankovic,F. Stanković,G,1,185,1035,M,986355,EUR,1014595200,G,1,1,False,25.0,16.0,16.0,7.0,9.0,11.0,7.0,14.0,2.0,5.0,1.0,1.0,90.0,30.0,6.0,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382053,home,FC Volendam,Brian Plat,brian-plat,B. Plat,D,4,191,60,M,980673,EUR,954892800,D,3,3,False,31.0,18.0,8.0,3.0,11.0,17.0,7.0,15.0,2.0,4.0,,,90.0,54.0,6.7,19.0,2,1.0,5.0,6.0,7.0,11.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
10382053,home,FC Volendam,Xavier Mbuyamba,xavier-mbuyamba,X. Mbuyamba,D,3,195,632,M,974020,EUR,1009756800,D,31,31,False,49.0,38.0,7.0,,25.0,26.0,13.0,23.0,2.0,4.0,,,90.0,61.0,6.2,12.0,0,,2.0,2.0,4.0,3.0,,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,
10382053,home,FC Volendam,Benaissa Benamar,benaissa-benamar,B. Benamar,D,5,191,226,M,970791,EUR,860457600,D,6,6,False,47.0,38.0,9.0,7.0,27.0,33.0,11.0,14.0,3.0,4.0,,,59.0,52.0,6.8,10.0,0,,1.0,3.0,1.0,4.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
10382053,home,FC Volendam,Derry Murkin,derry-murkin,D. Murkin,D,2,183,178,M,946561,EUR,933033600,D,5,5,False,50.0,29.0,10.0,2.0,14.0,21.0,15.0,30.0,3.0,10.0,,,90.0,86.0,6.9,32.0,1,1.0,3.0,3.0,6.0,9.0,2.0,,2.0,2.0,2.0,4.0,2.0,1.0,2.0,,,2.0,,2.0,1.0,1.0,,,,,,,,,,,
10382053,home,FC Volendam,Gaetano Oristanio,gaetano-oristanio,G. Oristanio,F,21,174,954,M,965009,EUR,1033171200,M,10,10,False,7.0,6.0,1.0,,1.0,1.0,5.0,8.0,,5.0,,,74.0,26.0,6.6,5.0,4,2.0,1.0,3.0,7.0,9.0,2.0,2.0,,,,,5.0,5.0,1.0,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,
10382053,home,FC Volendam,Damon Mirani,damon-mirani,D. Mirani,D,4,182,56,M,318575,EUR,831945600,M,4,4,False,50.0,38.0,5.0,,21.0,24.0,17.0,26.0,1.0,4.0,,,90.0,61.0,6.8,12.0,0,,3.0,5.0,4.0,10.0,,,1.0,4.0,3.0,,1.0,,1.0,,,,,,,,,,True,1.0,,,,,,,
10382053,home,FC Volendam,Carel Eiting,carel-eiting,C. Eiting,M,6,178,347,M,803025,EUR,887155200,M,8,8,False,36.0,23.0,4.0,3.0,7.0,7.0,16.0,30.0,1.0,3.0,,,90.0,49.0,8.3,17.0,5,1.0,,1.0,3.0,3.0,,2.0,,2.0,1.0,2.0,,,2.0,,,1.0,,,1.0,1.0,,2.0,,2.0,1.0,1.0,,,,,
10382053,home,FC Volendam,Bilal Ould-Chikh,bilal-ould-chikh,B. Ould-Chikh,M,77,170,1226,M,544532,EUR,870048000,F,11,11,False,23.0,18.0,2.0,1.0,8.0,8.0,13.0,21.0,,4.0,,,90.0,43.0,7.4,12.0,1,6.0,2.0,,3.0,4.0,3.0,1.0,2.0,,,2.0,2.0,,3.0,,,,,2.0,1.0,,,,,,,,3.0,,,,
10382053,home,FC Volendam,Robert Mühren,robert-muhren,R. Mühren,M,21,187,188,M,156676,EUR,611452800,F,21,21,False,19.0,13.0,1.0,1.0,1.0,2.0,12.0,17.0,1.0,1.0,,,90.0,28.0,7.4,6.0,5,,1.0,2.0,3.0,3.0,,,,,,,1.0,2.0,2.0,,,,,,,3.0,1.0,2.0,,,,1.0,,,,,
