match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_aerialLost,stat_outfielderBlock,stat_lastManTackle,stat_wasFouled,stat_bigChanceCreated,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_errorLeadToAShot,stat_hitWoodwork
14025015,home,Bournemouth,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194,8562,M,dj.petrovic12,882604,EUR,939340800,G,1,1,False,14.0,5.0,12.0,3.0,0.0,3.0,4.0,2.0,10.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,90.0,23.0,6.7,11.0,0.00034211,17.317935605436,4.0,8.82,4.41,0.3361,0,-0.2194,0.02,-0.04,-0.17,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025015,home,Bournemouth,Álex Jiménez,alex-jimenez,A. Jiménez,D,20,177,3553,M,,1184308,EUR,1115510400,D,20,20,False,25.0,23.0,2.0,,0.0,8.0,8.0,15.0,17.0,,3.0,2.0,5.0,,,,,87.0,43.0,6.1,6.0,0.00671185,118.17968501963,14.0,71.085,26.88,,0,,0.07,0.24,-0.41,,Alejandro Jiménez,,8.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,43.657348622141,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14025015,home,Bournemouth,James Hill,james-hill,J. Hill,D,23,184,554,M,,1156586,EUR,1010620800,D,23,23,False,38.0,27.0,4.0,,0.0,19.0,22.0,8.0,16.0,9.0,12.0,8.0,3.0,,,,,90.0,52.0,7.0,11.0,0.00508776,116.36302695867,16.0,26.04,8.085,,0,,0.09,-0.03,0.61,,,,3.0,,,,,2.0,,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14025015,home,Bournemouth,Marcos Senesi,marcos-senesi,M. Senesi,D,5,184,5596,M,,830659,EUR,863222400,D,5,5,False,56.0,40.0,11.0,2.0,1.0,21.0,24.0,19.0,32.0,2.0,6.0,10.0,4.0,,,,,90.0,74.0,8.0,17.0,0.530212,147.19409433751,23.0,72.975,15.96,,0,,0.66,0.21,0.34,,,,5.0,1.0,,,,3.0,1.0,1.0,,,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14025015,home,Bournemouth,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,,999028,EUR,1006214400,D,3,3,False,41.0,31.0,4.0,,0.0,16.0,18.0,15.0,23.0,1.0,8.0,,7.0,,,,,90.0,71.0,6.7,17.0,0.018643,162.03184272448,19.0,106.89,18.585,,0,,0.16,0.21,-0.17,,,,7.0,,2.0,3.0,,5.0,1.0,2.0,,,,1.0,,2.0,,3.0,,,2.0,,,,,,,,,,,,,,,
14025015,home,Bournemouth,Alex Scott,alex-scott,A. Scott,M,8,178,2382,M,,1104986,EUR,1061424000,M,8,8,False,32.0,28.0,2.0,1.0,0.0,15.0,17.0,13.0,15.0,1.0,6.0,4.0,8.0,,,,,90.0,50.0,7.1,8.0,0.221584,134.33080211782,19.0,34.335,15.015,,1,,0.31,0.21,-0.08,,Alex Scott,,6.0,2.0,,2.0,1.0,,,3.0,16.386164896033,1.0,,1.0,,4.0,,1.0,2.0,,2.0,1.0,1.0,0.047,-0.01,,,,,,,,,,,
14025015,home,Bournemouth,Lewis Cook,lewis-cook,L. Cook,M,4,175,895,M,,548188,EUR,854928000,M,4,4,False,25.0,21.0,1.0,,0.0,10.0,11.0,11.0,14.0,,3.0,3.0,6.0,,,,,90.0,37.0,6.7,5.0,0.0287887,71.600650101252,9.0,28.035,25.725,,0,,0.26,0.11,-0.02,,,,3.0,,,,,3.0,2.0,3.0,25.747997378437,1.0,,,,,,3.0,,,1.0,,,,,True,,,,,,,,,,
14025015,home,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1762,M,,895576,EUR,922060800,M,16,16,False,24.0,16.0,4.0,1.0,1.0,4.0,4.0,12.0,20.0,,1.0,2.0,7.0,,,,,87.0,36.0,6.5,12.0,0.120312,97.314298359543,14.0,22.26,17.535,,1,,0.31,0.16,-0.3,,,,8.0,4.0,1.0,1.0,,1.0,1.0,1.0,45.3049130519,3.0,1.0,,,,,,,2.0,3.0,2.0,,0.0372,-0.09,,1.0,,,,,,,,,
14025015,home,Bournemouth,Eli Junior Kroupi,eli-junior-kroupi,E. J. Kroupi,F,22,179,7447,M,,1426228,EUR,1151020800,M,22,22,False,19.0,14.0,1.0,1.0,0.0,7.0,7.0,7.0,12.0,,,1.0,1.0,,,,,64.0,28.0,6.8,9.0,0.0132135,49.973835527453,7.0,28.14,12.18,,1,,-0.33,0.38,-0.09,,,,5.0,1.0,,3.0,,,,1.0,8.003433263294,1.0,,,,,,,1.0,1.0,,,,0.6483,0.39,,,1.0,1.0,0.9241,,,,,,
14025015,home,Bournemouth,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,42,185,84914,M,antoinesemenyo42,934354,EUR,947203200,M,24,24,False,27.0,20.0,3.0,,0.0,9.0,10.0,11.0,17.0,1.0,4.0,2.0,4.0,,,,,89.0,50.0,7.0,15.0,0.0146506,135.10237220008,17.0,5.46,13.545,,2,,-0.12,0.08,-0.09,,,,11.0,1.0,4.0,3.0,2.0,,,2.0,14.752967972581,1.0,3.0,,,1.0,,1.0,,,2.0,,1.0,0.1587,0.52,,,1.0,1.0,0.0618,1.0,,,,,
