match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,from,length,injury,confirmed
11407404,FT,2.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11407404,,,,,90,6.0,,1,,,card,Morten Frendrup,Foul,False,120935437.0,False,yellow,918440.0,Morten Frendrup,,,,
11407404,,,,,90,4.0,,1,,,card,Sandi Lovrić,Foul,False,120935429.0,True,red,575852.0,Sandi Lovrić,,,,
11407404,,2.0,2.0,,90,1.0,,1,,,goal,,,,172787476.0,True,ownGoal,1177401.0,Alan Matturro,owngoal,,,
11407404,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,5.0,,
11407404,,,,,87,,,4,,,substitution,,,,122076191.0,False,regular,,,,,False,
11407404,,,,,80,,,11,,,substitution,,,,122076068.0,True,regular,,,,,False,
11407404,,,,,78,,,13,,,substitution,,,,122076021.0,False,regular,,,,,False,
11407404,,,,,78,,,13,,,substitution,,,,122076020.0,False,injury,,,,,True,
11407404,,,,,67,,,24,,,substitution,,,,122075831.0,False,regular,,,,,False,
11407404,,,,,64,,,27,,,substitution,,,,122075764.0,True,regular,,,,,False,
11407404,,,,,58,,,33,,,substitution,,,,122075696.0,True,regular,,,,,False,
11407404,,,,,58,,,33,,,substitution,,,,122075695.0,True,regular,,,,,False,
11407404,,,,,46,,,45,,,substitution,,,,122075560.0,True,regular,,,,,False,
11407404,HT,1.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11407404,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,2.0,,
11407404,,,,,42,,,4,,,card,Isaac Success,Foul,False,120934943.0,True,yellow,359640.0,Isaac Success,,,,
11407404,,1.0,2.0,,41,,,5,,,goal,,,,172784584.0,False,regular,804909.0,Albert Guðmundsson,,,,
11407404,,,,,35,,,11,,,card,Roberto Pereyra,Foul,False,120934898.0,True,yellow,122701.0,Roberto Pereyra,,,,
11407404,,,,,28,,,18,,,varDecision,,,,20677.0,False,goalAwarded,804909.0,Albert Guðmundsson,,,,False
11407404,,,,,23,,,23,,,card,Josep Martínez,Argument,False,120934801.0,False,yellow,845291.0,Josep Martínez,,,,
11407404,,1.0,1.0,,23,,,23,,,goal,,,,172783965.0,True,regular,962364.0,Lorenzo Lucca,,,,
11407404,,0.0,1.0,,14,,,32,,,goal,,,,172783702.0,False,regular,804909.0,Albert Guðmundsson,,,,
