match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_fouls,captain,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_errorLeadToAShot,player_sofascoreId
12530846,home,Çaykur Rizespor,Ivo Grbić,,,ivo-grbic,I. Grbić,G,13,195,1121,M,283847,EUR,821923200,G,30,30,False,31.0,27.0,6.0,2.0,0.0,25.0,27.0,2.0,4.0,2.0,2.0,3.0,7.0,2.0,2.0,2.0,1.0,90.0,46.0,7.6,5.0,0.00057472,0,0.0997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530846,home,Çaykur Rizespor,Taha Şahin,Taha Sahin,,taha-sahin,T. Şahin,D,37,178,238,M,1394729,EUR,972172800,D,37,37,False,59.0,51.0,4.0,1.0,2.0,32.0,35.0,22.0,32.0,,4.0,3.0,7.0,,,,,90.0,86.0,8.8,15.0,0.212438,0,,8.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12530846,home,Çaykur Rizespor,Attila Mocsi,,,attila-mocsi,A. Mocsi,D,4,188,454,M,889382,EUR,959558400,D,4,4,False,68.0,61.0,5.0,,0.0,52.0,53.0,9.0,16.0,4.0,6.0,1.0,1.0,,,,,90.0,77.0,7.0,8.0,0.00359646,0,,1.0,,2.0,,,,2.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
12530846,home,Çaykur Rizespor,Husniddin Alikulov,,,alikulov-husniddin,H. Alikulov,D,2,186,2627,M,1121174,EUR,923184000,D,2,2,False,65.0,58.0,7.0,4.0,0.0,45.0,46.0,13.0,19.0,3.0,3.0,9.0,6.0,,,,,90.0,76.0,7.1,7.0,0.0151278,0,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12530846,home,Çaykur Rizespor,Mithat Pala,,,mithat-pala,M. Pala,D,54,172,57,M,1016393,EUR,966297600,D,54,54,False,33.0,28.0,,,0.0,15.0,18.0,14.0,16.0,,7.0,4.0,7.0,,,,,87.0,59.0,7.1,9.0,0.0653558,1,,1.0,1.0,5.0,,,,3.0,3.0,2.0,3.0,,2.0,2.0,True,1.0,1.0,1.0,1.0,3.0,0.0436,,,,,,,,,,,
12530846,home,Çaykur Rizespor,Giannis Papanikolaou,,,giannis-papanikolaou,G. Papanikolaou,M,6,182,212,M,856988,EUR,911347200,M,6,6,False,59.0,53.0,3.0,1.0,0.0,32.0,33.0,22.0,27.0,1.0,5.0,1.0,6.0,,,,,90.0,74.0,6.8,11.0,0.053011,1,,1.0,1.0,8.0,2.0,,1.0,1.0,3.0,1.0,2.0,,2.0,2.0,,1.0,1.0,,,1.0,0.0358,1.0,,,,,,,,,,
12530846,home,Çaykur Rizespor,Ibrahim Olawoyin,,,ibrahim-olawoyin,I. Olawoyin,M,10,178,461,M,1008173,EUR,880934400,M,10,10,False,35.0,30.0,1.0,,1.0,9.0,10.0,21.0,26.0,3.0,11.0,1.0,5.0,,,,,90.0,57.0,7.4,13.0,0.0340279,1,,1.0,,6.0,2.0,,,1.0,4.0,2.0,5.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,3.0,0.0778,,,,,,,,,,,
12530846,home,Çaykur Rizespor,Rachid Ghezzal,,,rachid-ghezzal,R. Ghezzal,M,18,182,3146,M,123228,EUR,705369600,M,19,19,False,55.0,48.0,4.0,4.0,0.0,23.0,23.0,26.0,40.0,,3.0,,5.0,,,,,84.0,73.0,7.8,17.0,0.476605,1,,8.0,1.0,4.0,2.0,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,,,1.0,2.0,2.0,,,0.0389,,1.0,0.0161,,,,,,,,
12530846,home,Çaykur Rizespor,Dal Varešanović,,,dal-varesanovic,D. Varešanović,M,53,177,341,M,979109,EUR,990576000,M,8,8,False,29.0,25.0,1.0,1.0,0.0,10.0,12.0,17.0,19.0,,1.0,,5.0,,,,,69.0,41.0,6.9,8.0,0.421894,1,,2.0,2.0,4.0,1.0,2.0,,,,,3.0,2.0,1.0,1.0,,1.0,,,,1.0,0.3929,,1.0,0.3545,1.0,,,,,,,
12530846,home,Çaykur Rizespor,Emrecan Bulut,Emrecan Bulut,,emrecan-bulut,E. Bulut,F,99,185,166,M,1480663,EUR,1038268800,M,17,17,False,29.0,18.0,4.0,1.0,0.0,9.0,11.0,9.0,21.0,2.0,4.0,2.0,2.0,,,,,84.0,47.0,7.2,19.0,0.0417581,2,,3.0,,5.0,2.0,,,,1.0,,1.0,1.0,,,,3.0,1.0,1.0,,,0.1182,1.0,1.0,0.8181,,1.0,,,,,,
