match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_fouls,captain,stat_aerialLost,stat_interceptionWon,stat_totalOffside,stat_outfielderBlock,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_wasFouled,stat_keyPass,stat_goalAssist,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_goals,stat_bigChanceCreated,player_firstName,player_lastName,stat_accurateCross,stat_bigChanceMissed,player_sofascoreId
11369424,home,Mallorca,José Copete,jose-copete,J. Copete,D,3,190,437,M,913695,EUR,939513600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369424,home,Mallorca,Daniel Luna,daniel-luna,D. Luna,M,33,178,444,M,1018516,EUR,1052265600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369424,home,Mallorca,Javi Llabrés,javi-llabres,J. Llabrés,M,19,174,115,M,1162309,EUR,1031702400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Javi Llabrés,,,,
11369424,home,Mallorca,Amath Ndiaye,amath-ndiaye,A. Ndiaye,M,11,179,448,M,845168,EUR,837475200,F,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369424,away,Sevilla,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,1,1,False,24.0,20.0,7.0,3.0,18.0,19.0,2.0,5.0,,7.0,,,,1.0,2.0,90.0,31.0,6.6,4.0,0.00049692,0,-0.2991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369424,away,Sevilla,Juanlu Sánchez,juanlu-sanchez,J. Sánchez,M,16,186,1123,M,1010655,EUR,1060905600,D,26,26,False,51.0,45.0,1.0,,22.0,25.0,23.0,29.0,9.0,5.0,1.0,1.0,,,,90.0,84.0,7.5,14.0,0.0176447,2,,,5.0,1.0,,,2.0,,,,3.0,,4.0,3.0,1.0,1.0,3.0,0.1106,0.4358,2.0,5.0,,,,,,,,,,,
11369424,away,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,D,6,6,False,85.0,80.0,9.0,6.0,37.0,38.0,43.0,47.0,4.0,3.0,1.0,1.0,,,,90.0,96.0,7.1,7.0,0.0219447,2,,3.0,4.0,2.0,1.0,,1.0,2.0,,,,1.0,,,1.0,,1.0,0.0304,,1.0,,1.0,,,1.0,,,,,,,
11369424,away,Sevilla,Sergio Ramos,sergio-ramos,S. Ramos,D,93,184,68934,M,10710,EUR,512524800,D,4,4,False,81.0,72.0,14.0,12.0,39.0,43.0,33.0,38.0,13.0,8.0,3.0,2.0,,,,90.0,105.0,8.2,10.0,0.032314,2,,8.0,6.0,8.0,1.0,,3.0,4.0,1.0,1.0,,1.0,,,1.0,1.0,,0.0628,0.2229,1.0,2.0,,,,,,,,,,,SergioRamos
11369424,away,Sevilla,Adrià Pedrosa,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,D,3,3,False,56.0,43.0,7.0,1.0,19.0,25.0,25.0,39.0,2.0,6.0,1.0,1.0,,,,88.0,87.0,6.6,26.0,0.0320202,1,,,6.0,,,,2.0,,,1.0,8.0,2.0,1.0,,,,2.0,0.0526,,1.0,1.0,,,,1.0,,,,,1.0,,
11369424,away,Sevilla,Djibril Sow,djibril-sow,D. Sow,M,20,184,1941,M,799054,EUR,855187200,M,18,18,False,37.0,34.0,4.0,3.0,12.0,12.0,22.0,25.0,5.0,2.0,4.0,4.0,,,,84.0,46.0,7.2,4.0,0.0184877,0,,1.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
11369424,away,Sevilla,Boubakary Soumaré,boubakary-soumare,B. Soumaré,M,34,188,1043,M,887581,EUR,920073600,M,24,24,False,74.0,65.0,10.0,9.0,33.0,35.0,32.0,39.0,5.0,15.0,1.0,1.0,,,,90.0,81.0,7.5,9.0,0.0224173,0,,1.0,2.0,1.0,1.0,,1.0,1.0,,,,,2.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,
11369424,away,Sevilla,Ivan Rakitić,ivan-rakitic,I. Rakitić,M,,184,13189,M,7635,EUR,573955200,M,10,10,False,77.0,62.0,7.0,4.0,26.0,30.0,42.0,64.0,2.0,10.0,,,,,,90.0,103.0,7.7,28.0,0.211443,5,,2.0,1.0,,,True,1.0,,,,17.0,,,,2.0,1.0,1.0,0.1245,0.2456,,,6.0,,,2.0,,,,,6.0,,ivan_rakitic
11369424,away,Sevilla,Lucas Ocampos,lucas-ocampos,L. Ocampos,M,29,187,3431,M,155702,EUR,773884800,F,5,5,False,27.0,21.0,1.0,,2.0,2.0,20.0,32.0,6.0,,,,,,,90.0,54.0,7.1,19.0,0.0847423,4,,2.0,7.0,,,,2.0,,,,7.0,1.0,5.0,1.0,2.0,2.0,2.0,0.1502,1.0861,,3.0,1.0,,,,,,,,1.0,,Locampos15
11369424,away,Sevilla,Youssef En-Nesyri,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34177,M,846470,EUR,865123200,F,15,15,False,6.0,5.0,,,3.0,3.0,2.0,3.0,2.0,,1.0,,,,,90.0,21.0,6.7,4.0,0.00497506,1,,,10.0,2.0,1.0,,9.0,1.0,,,,,1.0,,1.0,,2.0,0.0223,,,1.0,1.0,,,,,,,,,,ennesyri15
11369424,away,Sevilla,Dodi Lukebakio,dodi-lukebakio,D. Lukebakio,M,11,187,4874,M,823631,EUR,875059200,F,11,11,False,10.0,8.0,,,1.0,2.0,8.0,10.0,5.0,1.0,2.0,1.0,,,,33.0,22.0,6.7,8.0,0.0487503,0,,2.0,5.0,,,,1.0,,,,2.0,3.0,1.0,,,,1.0,,,,1.0,3.0,,,,,,,,1.0,,DLukebakio
11369424,away,Sevilla,Adnan Januzaj,adnan-januzaj,A. Januzaj,M,24,186,1621,M,328145,EUR,791942400,M,25,25,True,27.0,25.0,2.0,2.0,5.0,5.0,21.0,25.0,6.0,3.0,1.0,1.0,,,,57.0,44.0,7.3,10.0,0.104896,2,,1.0,1.0,,,,,,,,3.0,1.0,3.0,3.0,2.0,,5.0,0.0731,,,1.0,1.0,,,,,,,,1.0,,
11369424,away,Sevilla,Óliver Torres,oliver-torres,Ó. Torres,M,8,178,952,M,231776,EUR,784425600,M,21,21,True,8.0,7.0,1.0,1.0,2.0,2.0,5.0,8.0,1.0,,1.0,,,,,14.0,12.0,6.7,3.0,0.00850965,0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
11369424,away,Sevilla,Kike Salas,kike-salas,K. Salas,D,4,186,890,M,1097719,EUR,1019433600,D,27,27,True,7.0,6.0,,,5.0,6.0,1.0,1.0,1.0,,,,,,,9.0,9.0,6.5,1.0,0.00076947,0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369424,away,Sevilla,Rafa Romero,rafael-romero,R. Romero,G,33,190,17,M,1089222,EUR,1044316800,G,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rafa Romero,,,,
11369424,away,Sevilla,Alberto Flores,alberto-flores,A. Flores,G,31,187,119,M,1108577,EUR,1068422400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369424,away,Sevilla,Darío Benavides,dario-benavides,D. Benavides,D,19,178,45,M,1142092,EUR,1042329600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369424,away,Sevilla,Marcão,marcao,Marcão,D,23,185,1053,M,840951,EUR,833932800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369424,away,Sevilla,Federico Gattoni,federico-gattoni,F. Gattoni,D,22,183,675,M,941464,EUR,919123200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369424,away,Sevilla,Manu Bueno,bueno-manu,M. Bueno,M,28,178,222,M,1142094,EUR,1090886400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369424,away,Sevilla,Joan Jordán,joan-jordan,J. Jordán,M,8,184,752,M,591750,EUR,773452800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369424,away,Sevilla,Rafa Mir,rafa-mir,R. Mir,F,10,189,2029,M,825754,EUR,866592000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
