match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,player_id,player_name,length,from,confirmed
11369882,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,
11369882,,,,,90,8.0,,1,,,substitution,122140276.0,True,True,injury,,,,,
11369882,,2.0,1.0,,90,6.0,,1,,,goal,173819930.0,,True,regular,897334.0,Daiki Hashioka,,,
11369882,,1.0,1.0,,90,3.0,,1,,,goal,173819923.0,,False,regular,941164.0,Makhtar Gueye,,,
11369882,,,,,90,,,1,,,substitution,122140242.0,False,True,regular,,,,,
11369882,,,,,90,0.0,,1,,,injuryTime,,,,,,,6.0,,
11369882,,,,,87,,,4,,,substitution,122140223.0,False,True,regular,,,,,
11369882,,,,,87,,,4,,,substitution,122140224.0,False,True,regular,,,,,
11369882,,,,,84,,,7,,,substitution,122140211.0,False,False,regular,,,,,
11369882,,,,,83,,,8,,,substitution,122140210.0,False,False,regular,,,,,
11369882,,1.0,0.0,,82,,,9,,,goal,173819669.0,,True,penalty,890110.0,Aboubakary Koita,,penalty,
11369882,,,,,80,,,11,,,varDecision,21249.0,,True,penaltyNotAwarded,897334.0,Daiki Hashioka,,,False
11369882,,,,,67,,,24,,,substitution,122140079.0,False,False,regular,,,,,
11369882,,,,,46,,,45,,,substitution,122139948.0,False,True,regular,,,,,
11369882,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,
