match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_dispossessed,stat_wasFouled,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded
11369882,home,Sint-Truidense VV,Kahveh Zahiroleslam,Kahveh Zahiroleslam,,kahveh-zahiroleslam,K. Zahiroleslam,F,18,193.0,237,M,1519355,EUR,1023926400,F,15,15,False,16.0,12.0,,,4.0,4.0,12.0,3.0,5.0,,2.0,,,,87.0,28.0,6.6,8.0,0.0100866,0,,8.0,4.0,10.0,1.0,,,1.0,,,3.0,,1.0,,,,,,,,1.0,,3.0,1.0,,,,,,
11369882,home,Sint-Truidense VV,Rihito Yamamoto,,,rihito-yamamoto,R. Yamamoto,M,6,179.0,455,M,1030211,EUR,1008115200,M,6,6,True,26.0,18.0,3.0,1.0,6.0,8.0,19.0,,1.0,,4.0,,,,45.0,29.0,6.6,9.0,0.0105356,0,,12.0,1.0,2.0,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,
11369882,home,Sint-Truidense VV,Joel Chima Fujita,,,joel-chima-fujita,J. C. Fujita,M,16,175.0,1436,M,1002461,EUR,1013817600,M,8,8,True,7.0,5.0,2.0,,2.0,2.0,5.0,,1.0,1.0,1.0,,,,12.0,11.0,6.6,2.0,0.00764898,1,,3.0,,1.0,,,,1.0,,,1.0,,,,,,1.0,,0.0489,0.0868,,,,,,,,,,
11369882,home,Sint-Truidense VV,Fatih Kaya,,,fatih-kaya,F. Kaya,F,29,183.0,257,M,930697,EUR,942364800,F,11,11,True,2.0,2.0,,,2.0,2.0,,,1.0,,1.0,,,,12.0,7.0,6.4,2.0,4.544e-05,0,,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,
11369882,home,Sint-Truidense VV,Wolke Janssens,,,janssens-wolke,W. Janssens,D,22,185.0,37,M,794418,EUR,789782400,D,22,22,True,,,,,,,,,,1.0,,,,,1.0,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369882,home,Sint-Truidense VV,Joselpho Barnes,,,joselpho-barnes,J. Barnes,F,,185.0,65,M,1100555,EUR,1008115200,F,23,23,True,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,9.0,2.0,6.5,,0.00075309,0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369882,home,Sint-Truidense VV,Jo Coppens,,,jo-coppens,J. Coppens,G,12,190.0,48,M,45854,EUR,661737600,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369882,home,Sint-Truidense VV,Frederic Ananou,,,frederic-ananou,F. Ananou,D,27,182.0,65,M,842276,EUR,874713600,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369882,away,RWDM Brussels,Theo Defourny,,,theo-defourny,T. Defourny,G,33,194.0,37,M,156736,EUR,704160000,G,33,33,False,26.0,17.0,17.0,8.0,14.0,17.0,9.0,,,2.0,7.0,,2.0,3.0,90.0,34.0,7.0,9.0,0.00058625,0,-0.1318,3.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,1.0,
11369882,away,RWDM Brussels,Jonathan Heris,,,jonathan-heris,J. Heris,D,,184.0,20,M,58980,EUR,652320000,D,19,19,False,33.0,27.0,5.0,1.0,19.0,22.0,13.0,2.0,6.0,5.0,1.0,,,,90.0,50.0,6.6,9.0,0.00256818,0,,8.0,,5.0,,,1.0,3.0,1.0,1.0,2.0,,2.0,2.0,,3.0,,,,,,,,1.0,,,,1.0,,
11369882,away,RWDM Brussels,Moussa Sissako,,,sissako-moussa,M. Sissako,D,5,184.0,223,M,904998,EUR,973814400,D,44,44,False,40.0,35.0,1.0,,28.0,33.0,7.0,4.0,6.0,6.0,10.0,,,,90.0,53.0,6.9,5.0,0.00258115,0,,7.0,3.0,4.0,,,1.0,2.0,1.0,,1.0,,2.0,,,,,,,,,,,1.0,,,,,,
11369882,away,RWDM Brussels,Luis Segovia,,,luis-segovia,Luis Segovia,D,4,182.0,357,M,827141,EUR,877824000,D,2,2,False,53.0,47.0,5.0,2.0,35.0,37.0,16.0,1.0,3.0,3.0,3.0,,,,90.0,62.0,6.3,7.0,0.0302415,0,,12.0,,1.0,,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,1.0,,,,,,1.0
11369882,away,RWDM Brussels,Ilay Camara,Ilay Camara,,camara-ilay,I. Camara,M,7,174.0,4171,M,1397747,EUR,1042848000,M,17,17,False,22.0,18.0,2.0,2.0,16.0,18.0,5.0,1.0,4.0,1.0,4.0,,,,83.0,42.0,7.0,9.0,0.00159218,1,,2.0,,2.0,1.0,,,3.0,2.0,1.0,,,3.0,1.0,,,1.0,,0.0289,0.0152,,,1.0,,,,,,,
11369882,away,RWDM Brussels,Pierre Dwomoh,,,pierre-dwomoh,P. Dwomoh,M,14,185.0,434,M,996993,EUR,1087776000,M,6,6,False,36.0,32.0,4.0,3.0,16.0,17.0,20.0,,3.0,,9.0,,,,90.0,49.0,6.6,9.0,0.0391157,0,,16.0,,4.0,1.0,,,,,,,,2.0,1.0,,1.0,,,,,,,2.0,3.0,,,,,,
11369882,away,RWDM Brussels,Florent Sanchez Da Silva,,,sanchez-da-silva-florent,F. S. D. Silva,M,7,178.0,222,M,1385467,EUR,1049241600,M,69,69,False,34.0,27.0,3.0,,12.0,13.0,22.0,1.0,2.0,,5.0,,,,84.0,42.0,6.7,9.0,0.156144,1,,15.0,,1.0,,,,,,1.0,,,1.0,1.0,,1.0,,,0.0195,,1.0,,,1.0,,,1.0,,,
11369882,away,RWDM Brussels,Abner,,,abner,Abner,D,30,177.0,87,M,330061,EUR,833414400,M,26,26,False,52.0,43.0,5.0,1.0,22.0,25.0,32.0,1.0,2.0,2.0,4.0,,,,90.0,75.0,6.4,19.0,0.0357054,0,,22.0,1.0,5.0,2.0,1.0,,,,1.0,1.0,,1.0,5.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,
11369882,away,RWDM Brussels,Jeff Reine-Adélaïde,,,jeff-reine-adelaide,J. Reine-Adélaïde,M,11,184.0,466,M,794269,EUR,884995200,F,77,77,False,32.0,29.0,4.0,4.0,9.0,9.0,23.0,,,,4.0,,,,67.0,40.0,7.0,6.0,0.0311212,2,,20.0,,1.0,,,,,,1.0,,,,,,1.0,,,0.1461,,2.0,1.0,,,,,1.0,,,
11369882,away,RWDM Brussels,Pathé Mboup,Pathé Mboup,,pathe-mboup,P. Mboup,M,99,175.0,1969,M,1410231,EUR,1066521600,F,47,47,False,26.0,20.0,5.0,4.0,7.0,8.0,18.0,3.0,10.0,,3.0,,,,90.0,45.0,6.7,12.0,0.0278266,3,,13.0,2.0,9.0,4.0,1.0,,5.0,1.0,2.0,1.0,,1.0,,,2.0,,,0.119,,,,1.0,1.0,,,3.0,1.0,,
11369882,away,RWDM Brussels,Makhtar Gueye,,,makhtar-gueye,M. Gueye,F,29,186.0,439,M,941164,EUR,881193600,F,9,9,False,22.0,11.0,,,3.0,4.0,18.0,5.0,9.0,2.0,2.0,,,,90.0,36.0,7.7,15.0,0.330307,3,,8.0,5.0,9.0,2.0,2.0,,1.0,,1.0,,,,,,1.0,2.0,1.0,0.9344,1.042,1.0,,3.0,1.0,,,1.0,,,
11369882,away,RWDM Brussels,Rikelmi,Rikelmi,,rikelmi,Rikelmi,M,21,160.0,118,M,1175319,EUR,997747200,F,27,27,True,11.0,11.0,,,4.0,4.0,7.0,,,,3.0,,,,23.0,12.0,6.4,1.0,0.00612557,0,,7.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11369882,away,RWDM Brussels,Xavier Mercier,,,xavier-mercier,X. Mercier,F,,171.0,74,M,102806,EUR,617328000,M,30,30,True,11.0,8.0,,,1.0,2.0,10.0,,,,,,,,16.0,14.0,6.8,4.0,0.069349,0,,7.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,
11369882,away,RWDM Brussels,Shuto Abe,,,abe-shuto,S. Abe,M,13,171.0,137,M,986780,EUR,881280000,M,8,8,True,11.0,11.0,1.0,1.0,2.0,2.0,9.0,,,1.0,,,,,15.0,12.0,6.5,,0.0577312,0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369882,away,RWDM Brussels,Nicolas Alavoine,Nicolas,Alavoine,nicolas-alavoine,N. Alavoine,G,,184.0,6,M,1069339,EUR,1010188800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369882,away,RWDM Brussels,William Klaus,,,william-klaus,W. Klaus,D,4,187.0,154,M,866721,EUR,758246400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369882,away,RWDM Brussels,Niklo Dailly,,,niklo-dailly,N. Dailly,F,81,185.0,25,M,1049196,EUR,1005004800,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369882,away,RWDM Brussels,Sada Diallo,,,sada-diallo,S. Diallo,F,28,,50,M,1127323,EUR,994636800,M,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
