match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_wasFouled,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_keyPass,captain,stat_wonContest,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_outfielderBlock
12436993,home,Ipswich Town,Arijanet Murić,arijanet-muric,A. Murić,G,49,198,1886,M,888971,EUR,910396800,G,1,1,False,25.0,19.0,9.0,4.0,0.0,17.0,18.0,2.0,7.0,4.0,1.0,2.0,2.0,90.0,28.0,6.3,6.0,0.00100681,0,-0.8308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436993,home,Ipswich Town,Axel Tuanzebe,axel-tuanzebe,A. Tuanzebe,D,6,185,6307,M,817979,EUR,879465600,D,40,40,False,33.0,28.0,1.0,,0.0,17.0,18.0,11.0,15.0,2.0,,,,90.0,49.0,6.3,7.0,0.00429343,2,,,,1.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.1082,,,,,,,,,,,,,,,,,,,
12436993,home,Ipswich Town,Dara O'Shea,dara-oshea,D. O'Shea,D,26,188,660,M,856719,EUR,920505600,D,26,26,False,58.0,48.0,7.0,2.0,0.0,37.0,39.0,11.0,19.0,2.0,,,,90.0,68.0,6.7,10.0,0.00335935,1,,,,,6.0,,9.0,,,1.0,,3.0,,3.0,,,0.0398,1.0,,,,,,,,,,,,,,,,,,
12436993,home,Ipswich Town,Jacob Greaves,jacob-greaves,J. Greaves,D,24,193,527,M,990821,EUR,968716800,D,24,24,False,63.0,59.0,5.0,1.0,0.0,45.0,46.0,14.0,17.0,2.0,,,,90.0,74.0,6.0,5.0,0.00454897,0,,,,3.0,1.0,3.0,2.0,,,,,6.0,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
12436993,home,Ipswich Town,Leif Davis,leif-davis,L. Davis,D,3,182,985,M,963493,EUR,946598400,D,3,3,False,33.0,28.0,3.0,3.0,0.0,13.0,15.0,18.0,29.0,10.0,,,,90.0,57.0,7.9,17.0,0.484191,1,,,,,,3.0,3.0,,,1.0,,1.0,1.0,1.0,,1.0,0.0351,2.0,,,11.0,3.0,1.0,1.0,3.0,7.0,,,,,,,,,,
12436993,home,Ipswich Town,Sam Morsy,sam-morsy,S. Morsy,M,40,175,1814,M,108515,EUR,684460800,M,5,5,False,52.0,50.0,2.0,1.0,0.0,30.0,30.0,20.0,22.0,8.0,,,,89.0,63.0,6.8,3.0,0.0231023,2,,,,,,7.0,6.0,,,1.0,1.0,,1.0,3.0,2.0,6.0,0.0664,2.0,,,,,1.0,1.0,,1.0,True,1.0,,,,,,,,
12436993,home,Ipswich Town,Kalvin Phillips,kalvin-phillips,K. Phillips,M,27,177,9303,M,786028,EUR,817862400,M,8,8,False,44.0,36.0,7.0,5.0,0.0,21.0,22.0,15.0,23.0,5.0,,,,69.0,56.0,7.1,9.0,0.0188161,1,,,,,,1.0,7.0,1.0,,,,1.0,1.0,3.0,1.0,,0.0188,4.0,,,1.0,,,,,,,,kalvinphillips,1.0,0.221,,,,,
12436993,home,Ipswich Town,Chiedozie Ogbene,ogbene-chiedozie,C. Ogbene,M,19,181,757,M,849309,EUR,862444800,M,21,21,False,11.0,7.0,1.0,,0.0,2.0,5.0,5.0,6.0,2.0,,,,69.0,18.0,6.5,6.0,0.025715,0,,,,2.0,,3.0,3.0,,,,,1.0,,1.0,1.0,,,1.0,,,,,,2.0,,1.0,,1.0,,,,,,,,
12436993,home,Ipswich Town,Omari Hutchinson,omari-hutchinson,O. Hutchinson,M,21,174,3680,M,1090963,EUR,1067385600,M,20,20,False,30.0,26.0,1.0,,1.0,12.0,12.0,14.0,20.0,2.0,,,,90.0,52.0,6.8,14.0,0.0157535,1,,,,1.0,,8.0,6.0,1.0,,1.0,,1.0,,,,,0.0158,2.0,,2.0,2.0,,4.0,6.0,1.0,1.0,,4.0,,,,,,,,
12436993,home,Ipswich Town,Jack Clarke,jack-clarke,J. Clarke,M,47,181,1601,M,921005,EUR,974937600,M,47,47,False,27.0,20.0,4.0,,1.0,7.0,8.0,13.0,21.0,3.0,,,,89.0,44.0,7.2,13.0,0.127019,2,,,,,,2.0,6.0,,1.0,1.0,1.0,1.0,,3.0,2.0,,0.1423,,,2.0,2.0,,1.0,4.0,,3.0,,3.0,,,,1.0,,,,
