match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_outfielderBlock,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_wonContest,captain,stat_goalAssist,stat_hitWoodwork,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside,player_firstName,player_lastName,stat_punches,stat_errorLeadToAShot,player_sofascoreId
11396366,home,VfL Bochum 1848,Manuel Riemann,manuel-riemann,M. Riemann,G,1,186,218,M,24937,EUR,589766400,G,1,1,False,42.0,25.0,30.0,15.0,16.0,23.0,9.0,19.0,1.0,1.0,1.0,9.0,3.0,5.0,2.0,2.0,90.0,52.0,7.7,17.0,0.00434218,0,-0.2888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396366,home,VfL Bochum 1848,Cristian Gamboa,cristian-gamboa,C. Gamboa,D,,175,274,M,117794,EUR,625190400,D,2,2,False,36.0,25.0,9.0,3.0,11.0,13.0,14.0,24.0,1.0,4.0,1.0,7.0,,,,,81.0,61.0,6.6,18.0,0.0234611,0,,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11396366,home,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,D,4,4,False,27.0,22.0,3.0,1.0,14.0,14.0,8.0,13.0,3.0,6.0,3.0,8.0,,,,,90.0,37.0,7.0,5.0,0.171953,1,,,2.0,,,3.0,1.0,,,1.0,,1.0,1.0,2.0,0.0453,,,,,,,,,,,,,,,,,,,
11396366,home,VfL Bochum 1848,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,False,36.0,28.0,5.0,1.0,22.0,22.0,6.0,14.0,4.0,6.0,5.0,9.0,,,,,90.0,49.0,7.1,8.0,0.00238827,0,,,9.0,,,1.0,1.0,,1.0,2.0,,7.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,
11396366,home,VfL Bochum 1848,Bernardo,bernardo,Bernardo,D,13,186,580,M,828571,EUR,800409600,D,5,5,False,34.0,26.0,6.0,3.0,10.0,13.0,17.0,24.0,2.0,3.0,4.0,5.0,,,,,90.0,69.0,8.0,15.0,0.025466,4,,3.0,4.0,2.0,,1.0,,3.0,,,,1.0,,2.0,0.0868,2.0,1.0,1.0,3.0,1.0,1.0,0.2138,,,,,,,,,,,,
11396366,home,VfL Bochum 1848,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,261,M,914755,EUR,949363200,M,6,6,False,38.0,32.0,3.0,3.0,13.0,13.0,19.0,25.0,1.0,3.0,3.0,6.0,,,,,90.0,53.0,7.4,11.0,0.0191586,1,,,5.0,1.0,2.0,1.0,1.0,3.0,,3.0,,,,1.0,0.1388,,,,,1.0,1.0,0.3677,1.0,,,,,,,,,,,
11396366,home,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,False,19.0,18.0,1.0,1.0,6.0,6.0,12.0,13.0,,5.0,4.0,1.0,,,,,90.0,42.0,7.2,6.0,0.0271787,2,,,5.0,,1.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,,0.0986,1.0,,1.0,1.0,,,,,True,1.0,1.0,,,,,,,,
11396366,home,VfL Bochum 1848,Matúš Bero,matus-bero,M. Bero,M,19,181,413,M,187207,EUR,810345600,M,19,19,False,18.0,15.0,,,8.0,8.0,7.0,10.0,,4.0,1.0,8.0,,,,,72.0,32.0,6.4,7.0,0.0205556,1,,,5.0,1.0,,1.0,1.0,3.0,3.0,3.0,,,,,0.1108,,,1.0,,1.0,,0.2404,,,,,1.0,,,,,,,
11396366,home,VfL Bochum 1848,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,False,52.0,41.0,5.0,3.0,15.0,16.0,30.0,44.0,,3.0,,4.0,,,,,60.0,75.0,7.7,22.0,0.417378,1,,8.0,8.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,7.0,,,1.0,0.0189,,4.0,3.0,,1.0,,0.0947,,,1.0,,,,,,,,,
11396366,home,VfL Bochum 1848,Takuma Asano,takuma-asano,T. Asano,M,11,173,2035,M,309546,EUR,784425600,M,11,11,False,13.0,12.0,,,3.0,3.0,9.0,12.0,,1.0,4.0,1.0,,,,,72.0,31.0,7.0,7.0,0.0320694,4,,2.0,5.0,1.0,,,,2.0,1.0,1.0,1.0,2.0,3.0,,0.2166,,,1.0,,1.0,,0.1036,,,,,,1.0,2.0,,,,,
11396366,home,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,413,M,340719,EUR,733449600,F,33,33,False,11.0,7.0,1.0,1.0,3.0,4.0,4.0,7.0,2.0,5.0,1.0,,,,,,59.0,23.0,6.9,8.0,0.0164027,1,,,6.0,,,1.0,1.0,4.0,2.0,,,6.0,,,0.0144,,,,,1.0,,0.0668,,,,,,,,,,,,
11396366,home,VfL Bochum 1848,Moritz Broschinski,moritz-broschinski,M. Broschinski,F,17,188,263,M,924205,EUR,969667200,F,29,29,True,6.0,3.0,1.0,,1.0,1.0,2.0,5.0,1.0,1.0,,2.0,,,,,31.0,14.0,5.9,9.0,0.00114768,1,,,5.0,,3.0,,,2.0,,,,1.0,,,0.2097,,,1.0,1.0,,,,,,,,1.0,,,,,,,
11396366,home,VfL Bochum 1848,Maximilian Wittek,maximilian-wittek,M. Wittek,D,32,173,158,M,254125,EUR,808963200,D,32,32,True,9.0,7.0,1.0,,,,9.0,13.0,1.0,3.0,,3.0,,,,,30.0,29.0,7.2,10.0,0.207369,2,,4.0,2.0,,,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,2.0,0.0391,,2.0,,1.0,1.0,,0.0961,,,,,,,,,,,,
11396366,home,VfL Bochum 1848,Moritz-Broni Kwarteng,moritz-broni-kwarteng,M. Kwarteng,M,11,175,96,M,886132,EUR,893721600,M,27,27,True,7.0,6.0,,,2.0,2.0,4.0,5.0,,1.0,,1.0,,,,,18.0,11.0,7.0,2.0,0.0377691,1,,,3.0,1.0,1.0,1.0,,,,,2.0,1.0,1.0,,0.0591,,,,,,,,,,1.0,,,1.0,,,,,,
