match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_keyPass,stat_totalCross,stat_aerialLost,stat_totalContest,stat_wonContest,stat_ownGoals,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_dispossessed,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot
12450216,home,Lille,Ethan Mbappé,Ethan Mbappé,,ethan-mbappe,E. Mbappé,M,8,180.0,27254,M,1402698,EUR,1167350400,M,29,29,True,8.0,5.0,,,0.0,2.0,2.0,3.0,6.0,,,,,,,10.0,9.0,6.4,3.0,0.00274072,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,ethanmbappe,,
12450216,home,Lille,Nabil Bentaleb,,,nabil-bentaleb,N. Bentaleb,M,6,187.0,8306,M,368120,EUR,785635200,M,6,6,True,13.0,12.0,,,0.0,6.0,6.0,6.0,7.0,,1.0,1.0,,,,10.0,15.0,6.5,2.0,0.0117562,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabilbentaleb,,
12450216,home,Lille,Gabriel Gudmundsson,,,gabriel-gudmundsson,G. Gudmundsson,D,3,181.0,1194,M,834308,EUR,925344000,D,5,5,True,3.0,3.0,,,0.0,3.0,3.0,,,2.0,2.0,,,,,14.0,8.0,6.5,,3.232e-05,0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12450216,home,Lille,Ngal'ayel Mukau,Ngal'ayel Mukau,,ngalayel-mukau,N. Mukau,M,17,188.0,7441,M,1391541,EUR,1099440000,M,17,17,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,1.0,1.0,,,,14.0,5.0,6.4,,0.00115415,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450216,home,Lille,Vito Mannone,,,vito-mannone,V. Mannone,G,,189.0,191,M,17053,EUR,573264000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450216,home,Lille,Mitchel Bakker,,,mitchel-bakker,M. Bakker,D,5,185.0,1246,M,856638,EUR,961459200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450216,home,Lille,Aïssa Mandi,,,aissa-mandi,A. Mandi,D,23,186.0,10320,M,122810,EUR,688089600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aissamandi23,,
12450216,home,Lille,Ayyoub Bouaddi,Ayyoub Bouaddi,,bouaddi-ayyoub,A. Bouaddi,M,32,185.0,5410,M,1564180,EUR,1191283200,M,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450216,away,Auxerre,Donovan Léon,,,donovan-leon,D. Léon,G,16,186.0,316,M,159837,EUR,720748800,G,16,16,False,32.0,17.0,19.0,4.0,0.0,13.0,16.0,4.0,16.0,,1.0,7.0,,6.0,,90.0,46.0,7.5,16.0,0.00056489,0,0.5194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,
12450216,away,Auxerre,Ki-Jana Hoever,,,ki-jana-hoever,K. Hoever,D,12,180.0,945,M,954044,EUR,1011312000,D,23,23,False,38.0,27.0,7.0,4.0,0.0,10.0,17.0,17.0,29.0,3.0,2.0,3.0,1.0,,,90.0,70.0,6.3,22.0,0.050082,0,,3.0,,,,,1.0,1.0,,1.0,,,1.0,,,,,8.0,,1.0,,,,,,,,1.0,,,
12450216,away,Auxerre,Sinaly Diomandé,,,sinaly-diomande,S. Diomandé,D,20,184.0,714,M,996951,EUR,986774400,D,20,20,False,46.0,41.0,4.0,,0.0,36.0,39.0,5.0,7.0,5.0,3.0,7.0,1.0,,,90.0,64.0,6.1,9.0,0.00223475,0,,6.0,1.0,,,,2.0,2.0,1.0,2.0,,,,,,1.0,,,,3.0,2.0,,,,,,,2.0,,,
12450216,away,Auxerre,Jubal,,,jubal,Jubal,D,5,190.0,384,M,329195,EUR,746582400,D,4,4,False,45.0,42.0,7.0,4.0,0.0,32.0,32.0,10.0,13.0,3.0,5.0,2.0,,,,90.0,59.0,7.0,4.0,0.0040528,0,,2.0,,,,2.0,3.0,3.0,,2.0,,,,,,2.0,,,,,,,,,,,True,,,,
12450216,away,Auxerre,Clement Akpa,Clément Akpa,,akpa-clement,C. Akpa,D,92,183.0,819,M,1387156,EUR,1006560000,D,92,92,False,31.0,29.0,3.0,2.0,0.0,23.0,23.0,6.0,8.0,1.0,1.0,1.0,1.0,,,66.0,40.0,6.5,3.0,0.00252397,1,,1.0,,,,,,,,,0.0636,,,1.0,1.0,4.0,,,1.0,,,,,,,,,,,,
12450216,away,Auxerre,Gideon Mensah,,,gideon-mensah,G. Mensah,D,14,177.0,2401,M,844942,EUR,900720000,D,14,14,False,40.0,37.0,3.0,2.0,0.0,23.0,25.0,15.0,20.0,2.0,2.0,7.0,,,,79.0,61.0,6.7,8.0,0.0914439,0,,5.0,1.0,,,,1.0,,1.0,4.0,,,1.0,,,1.0,1.0,5.0,,,,,1.0,1.0,,,,,,,
12450216,away,Auxerre,Gaëtan Perrin,,,gaetan-perrin,G. Perrin,M,28,169.0,447,M,827506,EUR,834105600,M,10,10,False,31.0,25.0,1.0,1.0,0.0,8.0,10.0,17.0,22.0,3.0,,3.0,,,,87.0,43.0,6.3,14.0,0.115094,0,,5.0,,,,,1.0,,3.0,,,,,,,,1.0,1.0,1.0,3.0,2.0,,,,,1.0,,3.0,,,1.0
12450216,away,Auxerre,Han-Noah Massengo,,,massengo-han-noah,H. Massengo,M,4,175.0,564,M,927340,EUR,994377600,M,80,80,False,28.0,21.0,1.0,,0.0,17.0,21.0,4.0,9.0,1.0,1.0,4.0,,,,90.0,41.0,5.9,13.0,0.00455736,1,,6.0,,1.0,,,,,,1.0,0.067,0.0277,1.0,,,2.0,,2.0,1.0,2.0,,,,,,,,2.0,,,1.0
12450216,away,Auxerre,Assane Dioussé,,,assane-diousse,A. Dioussé,M,18,175.0,297,M,782240,EUR,874713600,M,18,18,False,42.0,40.0,3.0,3.0,0.0,19.0,21.0,21.0,21.0,4.0,2.0,8.0,,,,80.0,50.0,6.8,3.0,0.0140634,0,,5.0,2.0,,,,1.0,1.0,,2.0,,,1.0,,,,,,,2.0,2.0,,,,,,,1.0,,,
12450216,away,Auxerre,Lassine Sinayoko,,,sinayoko-lassine,L. Sinayoko,F,10,186.0,10455,M,927005,EUR,944611200,M,17,17,False,30.0,22.0,,,0.0,5.0,6.0,17.0,24.0,10.0,,1.0,4.0,,,90.0,64.0,6.1,24.0,0.154903,1,,15.0,1.0,,,,2.0,1.0,2.0,,0.0333,,,,1.0,,2.0,,1.0,12.0,4.0,,,,,,,5.0,,,
12450216,away,Auxerre,Thelonius Bair,,,bair-thelonius,T. Bair,F,9,191.0,426,M,936848,EUR,935712000,F,9,9,False,12.0,10.0,,,0.0,4.0,5.0,6.0,7.0,3.0,2.0,2.0,,,,66.0,17.0,6.6,3.0,0.00923804,1,,3.0,,,,,,,1.0,1.0,0.0199,,3.0,,,,,,2.0,,,,,,1.0,1.0,,,,,
12450216,away,Auxerre,Rudy Matondo,Rudy Matondo,,rudy-matondo,R. Matondo,M,12,180.0,446,M,1961626,EUR,1205366400,M,34,34,True,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,1.0,,,1.0,,,24.0,10.0,6.5,1.0,0.00433918,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12450216,away,Auxerre,Florian Ayé,,,florian-aye,F. Ayé,F,97,184.0,302,M,801280,EUR,853632000,F,19,19,True,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,,,,,,,24.0,7.0,6.5,2.0,0.00666894,1,,2.0,,,,,,,2.0,,0.0438,,,,,1.0,,,2.0,,,,,,1.0,,,,,,
12450216,away,Auxerre,Paul Joly,Paul Joly,,paul-joly,P. Joly,D,26,182.0,234,M,1130986,EUR,960336000,D,26,26,True,6.0,5.0,,,0.0,3.0,4.0,2.0,3.0,1.0,2.0,,,,,11.0,14.0,6.8,2.0,0.004624,0,,,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,
12450216,away,Auxerre,Ado Onaiwu,,,ado-onaiwu,A. Onaiwu,M,45,180.0,644,M,489180,EUR,815788800,F,45,45,True,3.0,2.0,,,0.0,,1.0,2.0,2.0,1.0,,2.0,,,,10.0,6.0,7.0,1.0,0.152193,1,,2.0,1.0,1.0,,,1.0,1.0,,,0.0203,0.0144,,,,,,,1.0,,,,,,,,,,,,
12450216,away,Auxerre,Yoann Cissé,Yoann,Cissé,yoann-cisse,Y. Cisse,M,45,,12,,1897486,EUR,1102896000,M,15,15,True,1.0,1.0,,,0.0,,,1.0,4.0,,,,,,,13.0,5.0,6.5,3.0,0.00037116,0,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,
12450216,away,Auxerre,Théo De Percin,Théo De Percin,,theo-de-percin,T. D. Percin,G,40,186.0,100,M,1095836,EUR,981072000,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450216,away,Auxerre,Ange-Loïc N'gatta,,,ngatta-ange-loic,A. N'gatta,D,22,175.0,92,M,1511908,EUR,1071100800,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450216,away,Auxerre,Telli Siwe,Telli,Siwe,telli-siwe,T. Siwe,D,13,,67,,1897492,EUR,1102982400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450216,away,Auxerre,Aristide Zossou,Aristide,Zossou,aristide-zossou,A. Zossou,F,77,178.0,182,M,1936455,EUR,1118707200,M,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
