match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,from,length,injury,playerName,reason,rescinded
12450216,FT,3.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
12450216,,3.0,1.0,,90,7.0,,1,,,goal,304305473.0,True,regular,935564.0,Jonathan David,,,,,,
12450216,,2.0,1.0,,90,2.0,,1,,,goal,304303859.0,False,ownGoal,1049775.0,Alexsandro Ribeiro,owngoal,,,,,
12450216,,,,,90,0.0,,1,,,injuryTime,,,,,,,5.0,,,,
12450216,,,,,87,,,4,,,substitution,123887786.0,False,regular,,,,,False,,,
12450216,,,,,86,,,5,,,substitution,123887784.0,True,regular,,,,,False,,,
12450216,,,,,86,,,5,,,substitution,123887785.0,True,regular,,,,,False,,,
12450216,,,,,86,,,5,,,card,123368710.0,False,yellow,927005.0,Lassine Sinayoko,,,,Lassine Sinayoko,Argument,False
12450216,,,,,80,,,11,,,substitution,123887718.0,True,regular,,,,,False,,,
12450216,,,,,80,,,11,,,substitution,123887720.0,False,regular,,,,,False,,,
12450216,,,,,80,,,11,,,substitution,123887717.0,True,regular,,,,,False,,,
12450216,,,,,79,,,12,,,substitution,123887719.0,False,regular,,,,,False,,,
12450216,,,,,71,,,20,,,substitution,123887648.0,True,regular,,,,,False,,,
12450216,,,,,66,,,25,,,substitution,123887621.0,False,regular,,,,,False,,,
12450216,,,,,66,,,25,,,substitution,123887620.0,False,regular,,,,,False,,,
12450216,,,,,61,,,30,,,card,123363706.0,False,yellow,927340.0,Han-Noah Massengo,,,,Han-Noah Massengo,Foul,False
12450216,,,,,47,,,44,,,card,123363617.0,False,yellow,329195.0,Jubal,,,,Jubal,Foul,False
12450216,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
12450216,,,,,45,0.0,,1,,,injuryTime,,,,,,,3.0,,,,
12450216,,2.0,0.0,,43,,,3,,,goal,304232848.0,True,regular,935564.0,Jonathan David,,,,,,
12450216,,,,,22,,,24,,,card,123363221.0,True,yellow,962408.0,Bafodé Diakité,,,,Bafodé Diakité,Foul,False
12450216,,1.0,0.0,,9,,,37,,,goal,304209122.0,True,regular,128587.0,Thomas Meunier,,,,,,
