match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_fouls,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,captain,stat_totalOffside,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalkeeperValueNormalized,player_sofascoreId
15197288,home,Bristol City,Emil Riis Jacobsen,emil-riis-jacobsen,E. R. Jacobsen,F,18,190.0,400,M,920597,EUR,898646400,F,18,18,False,19.0,12.0,,,1.0,3.0,5.0,9.0,14.0,4.0,3.0,,,83.0,34.0,10.0,13.0,61.718869244274,9.0,17.64,16.485,6,0.23,0.41,-0.04,3.0,1.0,3.0,1.0,,,,,6.0,,,1.0,1.0,2.0,,2.0,2.0,24.86809665015,2.0,1.0,1.0,,,4.0,3.0,,,,,1.0,,,,,,
15197288,home,Bristol City,George Earthy,george-earthy,G. Earthy,M,44,180.0,400,M,1212165,EUR,1094342400,M,44,44,True,21.0,21.0,,,1.0,4.0,4.0,17.0,17.0,,1.0,,,32.0,23.0,6.8,,127.43601784109,12.0,79.59,18.06,0,-0.08,0.34,-0.05,,,1.0,,,,,,,1.0,,1.0,,,,,,70.808046420534,4.0,1.0,,,,,,,,,,,,,,,,
15197288,home,Bristol City,Scott Twine,scott-twine,S. Twine,F,10,174.0,650,M,839416,EUR,931910400,M,10,10,True,16.0,11.0,2.0,1.0,1.0,2.0,3.0,9.0,13.0,1.0,1.0,,,32.0,22.0,7.0,7.0,36.495478896831,5.0,-15.33,3.78,0,0.36,-0.45,-0.09,,,2.0,1.0,,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,3.0,1.0,,,,,,,,,
15197288,home,Bristol City,Adam Randell,adam-randell,A. Randell,M,4,175.0,101,M,964115,EUR,970358400,M,4,4,True,23.0,21.0,2.0,1.0,0.0,7.0,7.0,14.0,16.0,,,,,31.0,28.0,6.7,3.0,53.653573472132,8.0,32.655,20.16,0,0.0,0.14,-0.03,,,3.0,,,,1.0,,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
15197288,home,Bristol City,Yu Hirakawa,yu-hirakawa,Y. Hirakawa,M,13,171.0,658,M,1166844,EUR,978480000,F,7,7,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,1.0,,,19.0,5.0,6.6,1.0,4.5231857136315,1.0,-4.515,-4.515,0,0.07,-0.48,0.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
15197288,home,Bristol City,Sinclair Armstrong,sinclair-armstrong,S. Armstrong,F,30,182.0,363,M,958056,EUR,1056240000,F,30,30,True,1.0,,,,0.0,,,,1.0,,,,,10.0,1.0,6.5,1.0,11.081976764098,1.0,9.975,9.975,0,-0.14,0.18,0.0,,,,,,,,,,,,,,,,,,11.081976764098,1.0,,,,,,,,,,,,,,,,,
15197288,home,Bristol City,Max O'Leary,max-oleary,M. O'Leary,G,1,185.0,170,M,360388,EUR,844905600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197288,home,Bristol City,Cameron Pring,cameron-pring,C. Pring,D,3,185.0,62,M,909763,EUR,885427200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197288,home,Bristol City,Haydon Roberts,haydon-roberts,H. Roberts,D,5,175.0,77,M,980635,EUR,1020988800,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197288,home,Bristol City,Harry Cornick,harry-cornick,H. Cornick,F,7,180.0,51,M,351496,EUR,794448000,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197288,away,Watford,Nathan Baxter,baxter-nathan,N. Baxter,G,12,193.0,137,M,838612,EUR,910483200,G,12,12,False,30.0,21.0,12.0,3.0,0.0,19.0,21.0,2.0,9.0,1.0,4.0,,,90.0,34.0,5.8,9.0,58.386957393504,10.0,23.73,6.09,0,0.02,-0.03,-0.85,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,0.6485,0.08,
15197288,away,Watford,Jeremy Petris,jeremy-petris,J. Petris,D,29,183.0,117,M,910937,EUR,885945600,D,29,29,False,40.0,30.0,3.0,2.0,0.0,14.0,20.0,16.0,20.0,7.0,6.0,,,90.0,72.0,6.7,16.0,138.25260124509,11.0,108.045,24.465,0,0.06,0.21,-0.88,1.0,,8.0,1.0,5.0,1.0,4.0,,,3.0,1.0,,,,2.0,4.0,3.0,68.740223756878,3.0,2.0,,,,,,1.0,1.0,,,,,,,,,
15197288,away,Watford,James Abankwah,james-abankwah,J. Abankwah,D,25,188.0,425,M,1127232,EUR,1074211200,D,25,25,False,57.0,47.0,9.0,4.0,0.0,33.0,37.0,14.0,20.0,5.0,5.0,2.0,,90.0,72.0,5.4,13.0,157.56759693951,21.0,28.245,19.53,0,0.06,0.1,-0.86,2.0,1.0,3.0,,1.0,,3.0,,,,,,,,1.0,2.0,2.0,25.234525951561,1.0,,,,,,,1.0,,,,,,,,,,
15197288,away,Watford,Matthew Pollock,matthew-pollock,M. Pollock,D,6,190.0,154,M,959208,EUR,1001635200,D,6,6,False,57.0,46.0,6.0,,0.0,34.0,39.0,12.0,18.0,1.0,2.0,,,62.0,66.0,6.6,11.0,132.47704112039,18.0,34.965,10.185,0,0.01,0.05,-0.06,1.0,4.0,4.0,,,,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197288,away,Watford,Kévin Keben Biakolo,kevin-keben-biakolo,K. K. Biakolo,D,4,187.0,206,M,1102504,EUR,1075075200,D,4,4,False,47.0,41.0,8.0,4.0,0.0,28.0,32.0,13.0,15.0,3.0,11.0,,,90.0,63.0,6.1,11.0,148.42178517582,16.0,-67.305,9.555,0,0.01,0.08,-0.71,,3.0,7.0,1.0,1.0,4.0,5.0,,3.0,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
15197288,away,Watford,James Morris,james-morris,J. Morris,D,3,183.0,41,M,1004344,EUR,1006473600,D,22,22,False,18.0,13.0,,,0.0,6.0,10.0,7.0,8.0,5.0,,1.0,,90.0,40.0,4.9,11.0,64.369405981578,8.0,4.935,20.475,1,-0.07,-0.33,-0.97,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,1.0,,,,,-0.17,,,,,1.0,,1.0,,,,,,,,
15197288,away,Watford,Moussa Sissoko,moussa-sissoko,M. Sissoko,M,17,187.0,1095,M,27014,EUR,619228800,M,17,17,False,19.0,15.0,,,0.0,8.0,9.0,7.0,10.0,2.0,5.0,,,62.0,27.0,6.4,9.0,64.574171098412,5.0,54.705,24.885,0,-0.11,0.07,-0.12,,,2.0,,2.0,2.0,,,3.0,,2.0,1.0,,,,,,24.957733090167,1.0,1.0,,,,,,1.0,1.0,,True,,,,,,,
15197288,away,Watford,Nampalys Mendy,nampalys-mendy,N. Mendy,M,23,168.0,5097,M,123166,EUR,709257600,M,23,23,False,60.0,54.0,4.0,2.0,0.0,33.0,34.0,21.0,26.0,3.0,2.0,1.0,,90.0,70.0,6.5,7.0,99.698425641849,13.0,25.2,21.42,0,0.04,0.12,-0.14,1.0,,3.0,,1.0,,4.0,,,1.0,,,,,1.0,2.0,,23.60893017483,1.0,,,,,,,,,,,,,,,,,papy.mendy
15197288,away,Watford,Imrân Louza,imran-louza,I. Louza,M,10,178.0,3404,M,965943,EUR,925516800,M,10,10,False,45.0,37.0,2.0,1.0,0.0,21.0,25.0,16.0,20.0,7.0,4.0,3.0,,62.0,61.0,6.2,15.0,199.81945368354,18.0,63.525,54.705,0,-0.32,0.19,-0.05,2.0,1.0,3.0,,1.0,1.0,1.0,,1.0,,,,,,2.0,2.0,1.0,59.154434229397,1.0,1.0,,,,,,4.0,,,,,,,,,,
15197288,away,Watford,Nestory Irankunda,nestory-irankunda,N. Irankunda,F,66,178.0,4740,M,1144687,EUR,1139443200,M,66,66,False,31.0,23.0,2.0,,0.0,9.0,11.0,14.0,20.0,7.0,4.0,4.0,,90.0,52.0,6.1,19.0,239.94795886707,20.0,168.42,51.765,4,0.22,0.21,-0.37,,3.0,5.0,,,4.0,,,5.0,1.0,1.0,,,3.0,2.0,,,148.20678990455,5.0,2.0,-0.35,Nestory Irankunda,,,,2.0,,1.0,,,,,,,,nestory._
15197288,away,Watford,Vivaldo,vivaldo,V. Semedo,F,18,192.0,416,M,1414275,EUR,1106870400,F,18,18,False,20.0,16.0,1.0,,1.0,10.0,12.0,6.0,8.0,11.0,3.0,1.0,,90.0,39.0,6.2,15.0,58.715883944448,8.0,36.33,13.23,1,-0.09,0.14,0.0,5.0,,3.0,1.0,1.0,4.0,1.0,,4.0,,1.0,1.0,2.0,1.0,,2.0,1.0,,,1.0,0.0,,,,,3.0,,,,,,,,,,
15197288,away,Watford,Marc Bola,marc-bola,M. Bola,D,16,185.0,264,M,862083,EUR,881625600,D,16,16,True,10.0,10.0,1.0,1.0,0.0,6.0,6.0,4.0,4.0,,,,,28.0,13.0,5.9,,25.887295136315,3.0,16.695,10.5,0,0.04,0.01,-0.47,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197288,away,Watford,Jack Grieves,jack-grieves,J. Grieves,M,43,,22,M,1214696,EUR,1102204800,F,43,43,True,7.0,5.0,,,0.0,2.0,3.0,3.0,4.0,1.0,,,,28.0,11.0,7.4,3.0,20.097784217167,2.0,20.055,14.28,2,0.0,0.06,-0.01,,,,,1.0,,,,,,,,,1.0,,,,,,,0.5,Jack Grieves,,1.0,1.0,,,,,,,,,,,
15197288,away,Watford,Kwadwo Baah,kwadwo-baah,K. Baah,F,34,182.0,333,M,998357,EUR,1043625600,F,34,34,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,2.0,,,,28.0,12.0,6.5,5.0,46.571379161283,3.0,37.17,32.13,0,-0.05,0.1,0.13,,,1.0,,,3.0,,,1.0,,1.0,,,,1.0,,,34.123349249451,1.0,,,,,,,1.0,,,,,,,,,,
15197288,away,Watford,Egil Selvik,egil-selvik,E. Selvik,G,1,191.0,249,M,798176,EUR,870220800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197288,away,Watford,Formose Mendy,formose-mendy,F. Mendy,D,27,191.0,1486,M,982316,EUR,978393600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197288,away,Watford,Thomas Ince,thomas-ince,T. Ince,M,7,178.0,145,M,122663,EUR,696729600,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197288,away,Watford,Hector Kyprianou,hector-kyprianou,H. Kyprianou,M,5,189.0,151,M,987346,EUR,990921600,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197288,away,Watford,Luca Kjerrumgaard,luca-kjerrumgaard,L. Kjerrumgaard,F,9,190.0,689,M,1127789,EUR,1044748800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197288,away,Watford,Othmane Maamma,maamma-othmane,O. Maamma,F,42,180.0,11851,M,1515917,EUR,1128556800,F,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
