match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_totalOffside,stat_blockedScoringAttempt,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated
12513728,home,Boavista,César Dutra,,,cesar-dutra,C. Dutra,G,1,194,270,M,158269,EUR,696470400,G,1,1,False,15.0,5.0,13.0,3.0,0.0,4.0,6.0,1.0,9.0,2.0,2.0,8.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,90.0,31.0,7.3,10.0,0.00032979,0,-0.5445,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513728,home,Boavista,Sebastián Pérez,,,sebastian-perez,S. Pérez,M,42,176,396,M,158597,EUR,733363200,D,24,24,False,58.0,44.0,12.0,3.0,0.0,31.0,35.0,13.0,23.0,5.0,,9.0,3.0,3.0,,1.0,,,,90.0,65.0,6.6,14.0,0.00540165,1,,True,2.0,1.0,6.0,3.0,1.0,1.0,0.0129,,,,,,,,,,,,,,,,,,,
12513728,home,Boavista,Rodrigo Abascal,,,rodrigo-abascal,R. Abascal,D,26,190,156,M,846416,EUR,758505600,D,26,26,False,59.0,44.0,14.0,7.0,0.0,29.0,31.0,15.0,28.0,4.0,2.0,7.0,2.0,2.0,,,,,,90.0,77.0,7.1,18.0,0.0135488,2,,,1.0,2.0,5.0,2.0,1.0,2.0,0.091,1.0,3.0,0.2933,1.0,,,,,,,,,,,,,,,
12513728,home,Boavista,Sidoine Fogning,Sidoine Fogning,,sidoine-fogning,S. Fogning,D,19,195,93,M,2049628,EUR,1005436800,D,13,13,False,52.0,42.0,8.0,1.0,0.0,33.0,37.0,9.0,15.0,5.0,6.0,6.0,2.0,1.0,1.0,1.0,,,,90.0,71.0,6.7,14.0,0.00973963,0,,,3.0,1.0,4.0,1.0,,,,,3.0,,,1.0,1.0,2.0,,,,,,,,,,,,
12513728,home,Boavista,Pedro Gomes,Pedro Gomes,,pedro-gomes,P. Gomes,D,,185,91,M,1393993,EUR,1054684800,M,15,15,False,19.0,13.0,1.0,,0.0,6.0,9.0,7.0,10.0,2.0,2.0,1.0,2.0,1.0,,,,,,45.0,30.0,6.6,8.0,0.00171999,0,,,2.0,,3.0,1.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,
12513728,home,Boavista,Miguel Reisinho,,,miguel-reisinho,M. Reisinho,M,7,184,1041,M,892309,EUR,923616000,M,10,10,False,37.0,29.0,2.0,2.0,0.0,17.0,18.0,12.0,19.0,8.0,1.0,5.0,3.0,1.0,,3.0,,,,90.0,52.0,7.1,10.0,0.026246,0,,,4.0,2.0,8.0,1.0,,4.0,,,,,4.0,,,2.0,1.0,,,,,,,,,,,
12513728,home,Boavista,Ilija Vukotić,Ilija,Vukotić,ilija-vukotic,I. Vukotić,M,8,191,158,M,891881,EUR,915667200,M,18,18,False,47.0,39.0,4.0,1.0,0.0,30.0,33.0,9.0,14.0,7.0,,5.0,4.0,1.0,1.0,2.0,,,,87.0,60.0,6.7,10.0,0.00352267,2,,,2.0,1.0,4.0,,1.0,2.0,0.0799,,1.0,,,,,2.0,,1.0,,,,,,,,,,
12513728,home,Boavista,Joel Silva,Joel Silva,,joel-silva,J. Silva,M,26,185,56,M,1393991,EUR,1044921600,M,16,16,False,44.0,33.0,4.0,1.0,0.0,19.0,23.0,15.0,26.0,10.0,2.0,7.0,6.0,3.0,,2.0,,,,90.0,84.0,6.9,18.0,0.0443372,0,,,2.0,,7.0,2.0,,1.0,,,2.0,,,3.0,2.0,,,,5.0,1.0,1.0,,,,,,,
12513728,home,Boavista,Gonçalo Miguel,Gonçalo Miguel,Cardoso de Almeida,goncalo-almeida,G. Miguel,D,17,181,26,M,1517733,EUR,1052179200,F,35,35,False,11.0,7.0,,,0.0,4.0,4.0,3.0,7.0,2.0,,3.0,2.0,1.0,,,,,,36.0,15.0,6.7,5.0,0.00192606,0,,,,,3.0,,,3.0,,,,,1.0,,,1.0,,,,,,,,,,,,
12513728,home,Boavista,Róbert Boženík,,,robert-bozenik,R. Boženík,F,11,188,1028,M,912033,EUR,942883200,F,9,9,False,22.0,16.0,2.0,1.0,0.0,6.0,6.0,10.0,16.0,9.0,1.0,2.0,1.0,1.0,,4.0,,,,90.0,47.0,6.7,15.0,0.00842281,3,,,3.0,4.0,10.0,,1.0,3.0,0.1151,,,,,2.0,,5.0,2.0,2.0,,,2.0,1.0,,,,,,
12513728,home,Boavista,Salvador Agra,,,salvador-agra,S. Agra,M,11,166,97,M,587416,EUR,689817600,F,7,7,False,33.0,27.0,4.0,1.0,0.0,16.0,16.0,13.0,23.0,4.0,,2.0,1.0,,,2.0,,,,90.0,55.0,6.6,17.0,0.0699423,0,,,1.0,1.0,5.0,1.0,,1.0,,,1.0,,2.0,,,3.0,,,6.0,2.0,3.0,,,,,,,
12513728,home,Boavista,Marco van Ginkel,,,marco-van-ginkel,M. van Ginkel,F,,186,363,M,112794,EUR,723168000,M,8,8,True,19.0,15.0,2.0,2.0,0.0,6.0,7.0,9.0,12.0,2.0,,1.0,1.0,1.0,,,,,,54.0,31.0,6.4,9.0,0.0208714,2,,,2.0,1.0,7.0,2.0,,2.0,0.0476,,,,,,,4.0,,2.0,,,1.0,,,,,,,
12513728,home,Boavista,Tiago Machado,Tiago,Machado,machado-tiago,T. Machado,F,23,185,33,M,1494437,EUR,1080864000,F,23,23,True,4.0,2.0,1.0,,0.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,,28.0,10.0,6.5,4.0,0.0002237,1,,,,,3.0,,1.0,1.0,0.0237,,,,,1.0,,,,,,,1.0,,,,,,,
12513728,home,Boavista,Layvin Kurzawa,,,layvin-kurzawa,L. Kurzawa,D,3,182,1724,M,135775,EUR,715564800,D,3,3,True,10.0,6.0,,,0.0,5.0,8.0,1.0,2.0,2.0,,4.0,,,,,,,,17.0,15.0,6.4,5.0,0.00060098,1,,,1.0,2.0,3.0,,,2.0,0.033,,,,,,,1.0,,1.0,,,,,,,,,,
12513728,home,Boavista,Steven Vitória,,,steven-vitoria,S. Vitória,D,,195,115,M,59574,EUR,537321600,D,19,19,True,1.0,1.0,,,0.0,,,1.0,1.0,2.0,,,,,,,,,,13.0,6.0,6.9,,0.0535624,2,,,2.0,2.0,3.0,,1.0,1.0,0.1219,,,,1.0,,,,,1.0,,,,,,,,,,
12513728,home,Boavista,Tomáš Vaclík,,,tomas-vaclik,Tomáš Vaclík,G,,188,369,M,23715,EUR,607132800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
