match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_keyPass,stat_totalCross,stat_challengeLost,stat_unsuccessfulTouch,stat_fouls,stat_accurateCross,stat_dispossessed,stat_totalContest,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wonContest,stat_penaltyConceded,stat_blockedScoringAttempt,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_punches,stat_penaltyWon,stat_goals
13472752,home,São Paulo,Rafael,rafael,Rafael,G,23,192.0,4239,M,33132,EUR,614563200,G,23,23,False,True,26.0,21.0,8.0,3.0,0.0,21.0,22.0,4.0,11.0,2.0,1.0,1.0,90.0,36.0,6.9,5.0,0.00012037,0,-0.1285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472752,home,São Paulo,Alan Franco,alan-franco,A. Franco,D,28,183.0,2959,M,875402,EUR,844992000,D,28,28,False,,52.0,49.0,3.0,2.0,0.0,29.0,30.0,22.0,3.0,,,,77.0,63.0,7.4,3.0,0.00835876,1,,20.0,2.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0324,,,,,,,,,,,,,,,,,,,,,,,
13472752,home,São Paulo,Robert Arboleda,robert-arboleda,R. Arboleda,D,5,187.0,3954,M,338937,EUR,688089600,D,5,5,False,,81.0,75.0,9.0,5.0,0.0,48.0,52.0,29.0,7.0,,,,90.0,86.0,7.3,6.0,0.0221107,0,,27.0,,2.0,,,1.0,,2.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
13472752,home,São Paulo,Sabino,sabino,Sabino,D,35,185.0,1662,M,975118,EUR,846201600,D,35,35,False,,64.0,56.0,10.0,6.0,0.0,32.0,33.0,31.0,2.0,,,,90.0,81.0,6.9,11.0,0.0206839,1,,24.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,0.0199,,,2.0,6.0,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,
13472752,home,São Paulo,Maik,maik,Maik,D,42,175.0,1422,M,2035326,EUR,1104710400,M,42,42,False,,35.0,24.0,,,0.0,8.0,12.0,23.0,2.0,,,,64.0,59.0,6.6,20.0,0.0230346,0,,16.0,,5.0,,1.0,,1.0,4.0,3.0,1.0,,Maik,Gomes Viegas,,6.0,,2.0,1.0,2.0,,1.0,3.0,2.0,,,,,,,,,,,
13472752,home,São Paulo,Lucas Moura,lucas-moura,L. Moura,M,7,172.0,12542,M,149710,EUR,713664000,M,7,7,False,,14.0,10.0,1.0,,0.0,1.0,2.0,12.0,2.0,,,,45.0,24.0,6.5,8.0,0.0193643,1,,9.0,,2.0,1.0,,,,,,2.0,0.0733,,,1.0,3.0,,,,3.0,1.0,,1.0,,lucasmoura7,,,,,,,,,,
13472752,home,São Paulo,Damián Bobadilla,damian-bobadilla,D. Bobadilla,M,21,181.0,3033,M,1015261,EUR,991958400,M,21,21,False,,40.0,35.0,2.0,1.0,0.0,17.0,18.0,22.0,2.0,,,,90.0,50.0,6.8,7.0,0.0328119,1,,18.0,1.0,3.0,,,,,1.0,1.0,1.0,0.044,,,,3.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,0.1035,,,,,,,,
13472752,home,São Paulo,Luiz Gustavo,luiz-gustavo,L. Gustavo,M,14,187.0,2128,M,29735,EUR,553996800,M,16,16,False,,33.0,29.0,4.0,4.0,0.0,13.0,13.0,20.0,1.0,,,,64.0,39.0,6.8,4.0,0.0202483,0,,16.0,,3.0,,,,1.0,1.0,,2.0,,,,,2.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,
13472752,home,São Paulo,Enzo Díaz,enzo-diaz,E. Díaz,D,13,175.0,2362,M,932937,EUR,818294400,M,13,13,False,,42.0,33.0,1.0,,0.0,9.0,11.0,31.0,4.0,,,,90.0,75.0,6.5,16.0,0.0209591,0,,24.0,4.0,11.0,,3.0,,,3.0,1.0,3.0,,,,,5.0,,2.0,1.0,1.0,1.0,,3.0,1.0,,,,1.0,1.0,,,,,,
13472752,home,São Paulo,Luciano,luciano,Luciano,M,10,181.0,8486,M,282557,EUR,737683200,F,10,10,False,,30.0,21.0,3.0,2.0,0.0,8.0,8.0,22.0,4.0,,,,90.0,46.0,6.7,15.0,0.0599642,3,,13.0,1.0,4.0,2.0,,,1.0,1.0,1.0,2.0,0.2308,,,,5.0,1.0,1.0,,1.0,1.0,,2.0,2.0,luciano10,,,,,1.0,,,,,
13472752,home,São Paulo,Ferreirinha,ferreira,Ferreira,M,11,176.0,8644,M,998499,EUR,883526400,F,11,11,False,,40.0,33.0,2.0,1.0,0.0,5.0,5.0,35.0,2.0,,,,90.0,60.0,6.8,18.0,0.052149,2,,28.0,,4.0,,,,,,,3.0,0.0606,,,1.0,8.0,1.0,5.0,,,1.0,,1.0,6.0,,1.0,0.0145,1.0,,1.0,1.0,,,,
13472752,home,São Paulo,Gonzalo Tapia,tapia-gonzalo,G. Tapia,F,14,178.0,4048,M,1002947,EUR,1014336000,F,14,14,True,,9.0,9.0,,,0.0,2.0,2.0,7.0,1.0,,,,45.0,16.0,7.1,2.0,0.00565137,1,,7.0,,4.0,,,,,,,3.0,0.0061,,,2.0,2.0,,1.0,,1.0,1.0,,,1.0,,1.0,0.1095,1.0,,,,,,,
13472752,home,São Paulo,Maílton,mailton,Maílton,D,22,169.0,775,M,973857,EUR,896572800,D,22,22,True,,21.0,20.0,2.0,2.0,0.0,8.0,9.0,12.0,2.0,,,,26.0,38.0,6.7,8.0,0.100847,1,,12.0,,1.0,,,,,1.0,1.0,,0.0375,,,1.0,3.0,2.0,7.0,1.0,,,2.0,,1.0,,,,,,1.0,,,,,
13472752,home,São Paulo,Alisson,alisson,Alisson,M,25,174.0,2789,M,291723,EUR,740966400,M,25,25,True,,21.0,18.0,2.0,1.0,0.0,6.0,7.0,14.0,2.0,,,,26.0,23.0,6.6,3.0,0.0214531,0,,12.0,,1.0,,1.0,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
13472752,home,São Paulo,Emiliano Rigoni,emiliano-rigoni,Emiliano Rigoni,M,24,180.0,1525,M,257587,EUR,728784000,M,77,77,True,,4.0,2.0,,,0.0,,,4.0,,,,,13.0,11.0,6.8,5.0,0.0153585,1,,2.0,2.0,2.0,1.0,,,,,,,0.0249,,,,,,5.0,,,,2.0,,,,,,,,,,,,,
13472752,home,São Paulo,Young,young,Young,G,50,201.0,1659,M,1116957,EUR,1015459200,G,50,50,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Young,,,,,,,,,,,,,,,,,,,,,,
13472752,home,São Paulo,Felipe Gabriel Preis,felipe-gabriel-preis,F. G. Preis,G,52,187.0,290,M,1631898,EUR,1132358400,G,52,52,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Felipe Gabriel Preis,,,,,,,,,,,,,,,,,,,,,,
13472752,home,São Paulo,Nahuel Ferraresi,nahuel-ferraresi,N. Ferraresi,D,32,188.0,3355,M,881215,EUR,911433600,D,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472752,home,São Paulo,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185.0,2045,M,82943,EUR,655516800,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472752,home,São Paulo,Patryck,patryck,Patryck,D,30,180.0,1405,M,1002528,EUR,1042848000,D,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472752,home,São Paulo,Felipe Negrucci,felipe-negrucci,F. Negrucci,M,43,180.0,1098,M,1485598,EUR,1084492800,M,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Felipe Negrucci,,,,,,,,,,,,,,,,,,,,,,
13472752,home,São Paulo,Cédric Soares,cedric-soares,C. Soares,M,6,172.0,2813,M,44760,EUR,683596800,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472752,away,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190.0,551,M,844576,EUR,871948800,G,1,1,False,,28.0,19.0,14.0,5.0,0.0,16.0,17.0,11.0,9.0,1.0,,3.0,90.0,36.0,7.6,9.0,0.00080337,0,0.2276,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,
13472752,away,Red Bull Bragantino,Agustin Sant'Anna,agustin-santanna,A. Sant'Anna,D,23,170.0,303,M,869726,EUR,875318400,D,32,32,False,,14.0,12.0,1.0,,0.0,8.0,9.0,5.0,2.0,,,,78.0,38.0,6.9,9.0,0.0087393,2,,4.0,1.0,3.0,2.0,3.0,,1.0,2.0,1.0,,0.1234,,,,2.0,,5.0,,2.0,2.0,2.0,,,,,,,,,1.0,,,,
13472752,away,Red Bull Bragantino,Alix Vinicius,alix-vinicius,A. Vinicius,D,4,196.0,333,M,1117597,EUR,941846400,D,4,4,False,,39.0,29.0,8.0,5.0,0.0,18.0,21.0,18.0,5.0,,,,90.0,49.0,7.1,10.0,0.00674984,0,,11.0,3.0,3.0,,9.0,,1.0,,,,,Alix Vinicius,,,2.0,,,,,2.0,,,,,,,,,,,,,,
13472752,away,Red Bull Bragantino,Pedro Henrique,pedro-henrique,P. Henrique,D,14,188.0,417,M,551774,EUR,812592000,D,14,14,False,True,21.0,17.0,6.0,3.0,0.0,15.0,16.0,5.0,3.0,,,,90.0,26.0,6.6,4.0,0.00670028,0,,2.0,,,,3.0,,2.0,,,,,,,2.0,5.0,,,1.0,,2.0,,,,,,,,,,,,,,
13472752,away,Red Bull Bragantino,Vanderlan,vanderlan,Vanderlan,D,6,183.0,1727,M,1067640,EUR,1031356800,D,12,12,False,,22.0,19.0,,,0.0,10.0,11.0,11.0,6.0,,,,90.0,58.0,6.9,18.0,0.123611,0,,9.0,,4.0,,3.0,,1.0,2.0,2.0,1.0,,Vanderlan,,1.0,6.0,1.0,7.0,,2.0,1.0,1.0,1.0,4.0,,,,1.0,,,,,,,
13472752,away,Red Bull Bragantino,Fabinho,fabinho,Fabinho,M,5,178.0,1291,M,1117513,EUR,1018310400,M,5,5,False,,22.0,18.0,1.0,1.0,0.0,11.0,11.0,11.0,2.0,,,,90.0,35.0,7.2,4.0,0.006501,1,,7.0,,5.0,1.0,4.0,,,5.0,5.0,,0.0892,,,1.0,4.0,,,,,3.0,,,,,,,,,,,,,,
13472752,away,Red Bull Bragantino,Gabriel Girotto,gabriel-girotto,Gabriel,M,6,171.0,540,M,242052,EUR,710726400,M,6,6,False,,29.0,27.0,3.0,2.0,0.0,15.0,16.0,13.0,4.0,,,,90.0,46.0,7.2,7.0,0.0155116,0,,12.0,,5.0,,3.0,1.0,3.0,2.0,1.0,2.0,,,,1.0,4.0,1.0,1.0,,3.0,2.0,,,2.0,,,,1.0,,,,,,,
13472752,away,Red Bull Bragantino,Lucas Barbosa,lucas-barbosa,L. Barbosa,M,21,193.0,762,M,1067641,EUR,982800000,M,21,21,False,,23.0,18.0,2.0,1.0,0.0,9.0,10.0,13.0,5.0,,,,87.0,46.0,7.4,13.0,0.034168,1,,9.0,,11.0,,,,,4.0,4.0,2.0,0.0218,Lucas Barbosa,,2.0,11.0,1.0,1.0,2.0,1.0,2.0,,1.0,9.0,,,,5.0,,1.0,1.0,,,1.0,
13472752,away,Red Bull Bragantino,Gustavo Neves,gustavo-neves,G. Neves,M,22,176.0,308,M,1463904,EUR,1082678400,M,22,22,False,,16.0,11.0,,,0.0,6.0,9.0,7.0,2.0,,,,78.0,29.0,7.0,9.0,0.014724,3,,5.0,,2.0,1.0,1.0,,1.0,1.0,1.0,,0.2172,,,,3.0,1.0,,,2.0,2.0,,,2.0,,1.0,0.0195,1.0,,1.0,,,,,
13472752,away,Red Bull Bragantino,Jhon Jhon,jhon-jhon,Jhon Jhon,M,10,178.0,2841,M,1167069,EUR,1031529600,M,10,10,False,,33.0,29.0,5.0,4.0,0.0,11.0,12.0,21.0,8.0,,,,87.0,59.0,7.6,16.0,0.0319395,2,,18.0,1.0,6.0,,1.0,,2.0,3.0,2.0,2.0,0.8221,Jhon Jhon,,,5.0,1.0,3.0,,5.0,2.0,,1.0,2.0,,1.0,0.8519,,,1.0,,,,,1.0
13472752,away,Red Bull Bragantino,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183.0,1815,M,979861,EUR,934588800,F,9,9,False,,17.0,14.0,,,0.0,6.0,8.0,9.0,1.0,,,,78.0,30.0,6.6,9.0,0.011909,0,,8.0,2.0,3.0,,2.0,,,,,1.0,,,,,3.0,1.0,1.0,,3.0,1.0,,2.0,,,,,,,,,,,,
13472752,away,Red Bull Bragantino,José Andrés Hurtado,andres-hurtado,J. A. Hurtado,D,34,178.0,537,M,987589,EUR,1009065600,D,34,34,True,,1.0,,1.0,,0.0,,,1.0,,,,,12.0,5.0,6.6,1.0,,0,,,,1.0,,2.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
13472752,away,Red Bull Bragantino,Gustavo Marques,gustavo-marques,G. Marques,D,16,189.0,357,M,1174764,EUR,1002585600,D,16,16,True,,,,,,0.0,,,,,,,,12.0,1.0,6.5,,,0,,,,,,1.0,,,,,,,Gustavo Marques,,,,,,,,,,,,,,,,,,,,,,
13472752,away,Red Bull Bragantino,Guilherme Lopes,guilherme-lopes,G. Lopes,D,31,178.0,87,M,1097858,EUR,1013644800,D,31,31,True,,3.0,1.0,,,0.0,1.0,1.0,2.0,,,,,11.0,7.0,6.7,3.0,3.469e-05,0,,,1.0,2.0,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
13472752,away,Red Bull Bragantino,Bruno Praxedes,bruno-praxedes,B. Praxedes,M,25,186.0,445,M,1018093,EUR,1013126400,M,25,25,True,,1.0,,,,0.0,,,1.0,,,,,11.0,1.0,6.4,1.0,,0,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,
13472752,away,Red Bull Bragantino,Fabrício,fabricio,Fabrício,G,37,190.0,53,M,1047208,EUR,961027200,G,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472752,away,Red Bull Bragantino,Nathan Mendes,nathan-mendes,N. Mendes,D,45,182.0,358,M,1116955,EUR,1029715200,D,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Nathan,,,,,,,,,,,,,,,,,,,,,,
13472752,away,Red Bull Bragantino,Kevyn Monteiro,kevyn-monteiro,K. Monteiro,D,4,,31,M,1819304,EUR,1126569600,D,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Kevyn Monteiro,,,,,,,,,,,,,,,,,,,,,,
13472752,away,Red Bull Bragantino,João Neto,joao-neto,J. Neto,M,80,187.0,167,M,990454,EUR,1053475200,M,80,80,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472752,away,Red Bull Bragantino,Davi Gomes,davi-gomes,D. Gomes,M,27,177.0,199,M,2032806,EUR,1118016000,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Davi Gomes,,,,,,,,,,,,,,,,,,,,,,
13472752,away,Red Bull Bragantino,Ignacio Laquintana,ignacio-laquintana,I. Laquintana,M,19,177.0,612,M,948004,EUR,917827200,M,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472752,away,Red Bull Bragantino,Fernando,fernando,Fernando,F,11,176.0,592,M,911195,EUR,920246400,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
