match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_accurateCross,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_lastName,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_interceptionWon,stat_fouls,stat_goalAssist,stat_bigChanceCreated,stat_keyPass,stat_totalContest,stat_challengeLost,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAGoal,stat_goodHighClaim
11408308,home,Portimonense SAD,Kosuke Nakamura,kosuke-nakamura,K. Nakamura,G,23,185,357,M,155775,EUR,793843200,G,32,32,False,18.0,12.0,10.0,4.0,8.0,10.0,4.0,8.0,4.0,1.0,2.0,90.0,23.0,6.7,6.0,0.00752578,0,0.3082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408308,home,Portimonense SAD,Guga,guga,Guga,D,32,178,71,M,1515162,EUR,1066867200,D,27,27,False,40.0,26.0,5.0,1.0,14.0,17.0,13.0,30.0,6.0,,,90.0,74.0,7.3,23.0,0.0407111,0,,Guga,7.0,1.0,9.0,2.0,1.0,8.0,7.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11408308,home,Portimonense SAD,Pedrão,pedrao,Pedrão,D,44,194,152,M,931811,EUR,862617600,D,44,44,False,71.0,56.0,17.0,6.0,36.0,41.0,20.0,30.0,8.0,,,90.0,86.0,7.0,16.0,0.0124506,0,,,,,5.0,3.0,1.0,3.0,1.0,,1.0,,True,1.0,1.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,
11408308,home,Portimonense SAD,Filipe Relvas,filipe-relvas,F. Relvas,D,44,192,529,M,1131931,EUR,937785600,D,22,22,False,62.0,48.0,13.0,4.0,31.0,32.0,17.0,30.0,3.0,,,90.0,73.0,6.8,14.0,0.0477497,0,,,,,2.0,3.0,,2.0,1.0,,,,,3.0,,3.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,
11408308,home,Portimonense SAD,Gonçalo Costa,goncalo-costa,G. Costa,D,20,170,81,M,1087354,EUR,950832000,D,18,18,False,17.0,14.0,4.0,4.0,7.0,8.0,7.0,11.0,5.0,,,45.0,37.0,6.7,9.0,0.0101164,0,,,2.0,,3.0,1.0,,2.0,1.0,2.0,,,,2.0,1.0,4.0,1.0,,,,,2.0,,,,,,,,,,,,,
11408308,home,Portimonense SAD,Taichi Fukui,taichi-fukui,T. Fukui,M,21,177,1092,M,1105857,EUR,1089849600,M,8,8,False,28.0,22.0,4.0,3.0,9.0,10.0,13.0,19.0,3.0,,,90.0,41.0,6.8,12.0,0.0108689,2,,,1.0,,3.0,1.0,,2.0,2.0,3.0,,,,,,3.0,,,,,1.0,3.0,1.0,1.0,1.0,1.0,0.1108,,,,,,,,
11408308,home,Portimonense SAD,Carlinhos,carlinhos,Carlinhos,M,11,179,118,M,244787,EUR,772243200,M,11,11,False,44.0,37.0,6.0,6.0,14.0,15.0,26.0,37.0,4.0,,,89.0,68.0,8.7,15.0,0.141688,4,,,8.0,3.0,9.0,1.0,,3.0,3.0,3.0,2.0,,,,2.0,3.0,,2.0,,,2.0,2.0,1.0,2.0,1.0,1.0,0.7036,2.0,1.0,0.3965,,,,,
11408308,home,Portimonense SAD,Lucas Ventura,lucas-ventura,Lucas Ventura,M,25,180,163,M,879934,EUR,895536000,M,25,25,False,49.0,47.0,3.0,2.0,34.0,36.0,14.0,14.0,4.0,,,89.0,72.0,7.9,5.0,0.560249,3,,,1.0,1.0,9.0,1.0,,4.0,2.0,,4.0,,,2.0,1.0,6.0,2.0,2.0,1.0,1.0,3.0,,,,2.0,1.0,0.1277,,,,2.0,,,,
11408308,home,Portimonense SAD,Luan,luan,Luan,M,9,173,70,M,1199434,EUR,1016496000,F,28,28,False,14.0,11.0,1.0,,2.0,4.0,9.0,13.0,2.0,,,58.0,33.0,6.6,9.0,0.0211043,2,,Luan,3.0,,7.0,,,1.0,1.0,,2.0,,,,1.0,3.0,,,,,,3.0,,3.0,,1.0,0.583,1.0,,0.5931,3.0,1.0,,,
11408308,home,Portimonense SAD,Hildeberto Pereira,hildeberto-pereira,H. Pereira,F,14,175,109,M,352880,EUR,825724800,F,10,10,False,12.0,7.0,2.0,2.0,3.0,4.0,5.0,10.0,3.0,,,70.0,21.0,6.7,9.0,0.0469776,0,,,2.0,1.0,4.0,,,,,1.0,1.0,,,1.0,2.0,4.0,,1.0,,,1.0,2.0,1.0,1.0,,,,,,,1.0,,1.0,,
