match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_aerialWon,stat_ownGoals,stat_fouls,stat_totalCross,stat_interceptionWon,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_expectedGoalsOnTarget,captain,stat_wonContest,stat_bigChanceMissed,stat_accurateCross,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_lastManTackle
14573121,home,BK Häcken,Isak Brusberg,brusberg-isak,I. Brusberg,M,39,188.0,97,M,1503765,EUR,1157414400,F,39,39,False,13.0,10.0,,0.0,6.0,7.0,6.0,2.0,3.0,1.0,,,,,,,,,61.0,18.0,6.6,7.0,0.247972,28.225696705734,3.0,-5.25,0.21,,1,,0.33,0.05,0.0,,,4.0,,1.0,,1.0,,,,3.0,,0.0809,1.0,-0.07,,,1.0,,,,,,,,,,,,,1.0,,,
14573121,home,BK Häcken,Sanders Ngabo,sanders-ngabo,S. Ngabo,M,7,174.0,122,M,1126860,EUR,1088899200,M,7,7,True,14.0,12.0,,0.0,4.0,4.0,10.0,,,3.0,,2.0,3.0,,,,,,29.0,23.0,6.8,5.0,0.0871402,76.549992818344,9.0,33.81,10.5,,1,,0.08,0.14,-0.06,,,8.0,,,,,1.0,,,1.0,,0.0824,,0.01,,,,,,3.0,,,,,,,,,1.0,,,,
14573121,home,BK Häcken,Brice Wembangomo,brice-wembangomo,B. Wembangomo,D,5,180.0,96,M,577266,EUR,850867200,D,5,5,True,7.0,3.0,1.0,0.0,1.0,3.0,4.0,,,,1.0,1.0,,,,,,,12.0,18.0,6.7,5.0,0.0369395,29.79282690192,5.0,10.08,5.985,,0,,0.04,0.02,0.17,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,
14573121,home,BK Häcken,Johan Hammar,johan-hammar,J. Hammar,D,3,197.0,20,M,283217,EUR,761875200,D,3,3,True,1.0,,,0.0,,,1.0,2.0,2.0,,,,,,,,,,12.0,4.0,7.5,1.0,,,,,,,3,,-0.05,,0.0,,,,,,,2.0,,,,,,0.1147,,0.49,,,,,,,,1.0,,,0.482,,,,,,1.0,1.0,
14573121,home,BK Häcken,Samuel Leach Holm,samuel-leach-holm,S. L. Holm,M,15,184.0,68,M,792027,EUR,876355200,M,15,15,True,17.0,11.0,9.0,0.0,5.0,5.0,12.0,,,3.0,1.0,2.0,,,,,,,12.0,22.0,7.5,7.0,0.0918334,110.02988215467,12.0,89.355,22.89,,0,,0.44,0.06,0.71,,3.0,6.0,,,,,,1.0,1.0,,,,2.0,,,,2.0,,,2.0,,,,,,,,,1.0,,,,1.0
14573121,home,BK Häcken,Andreas Linde,andreas-linde,A. Linde,G,1,196.0,47,M,184679,EUR,743472000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573121,home,BK Häcken,Oscar Jansson,oscar-jansson,O. Jansson,G,32,187.0,29,M,47752,EUR,661910400,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573121,home,BK Häcken,Olle Samuelsson,olle-samuelsson,O. Samuelsson,D,23,190.0,32,M,1187130,EUR,1084665600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573121,home,BK Häcken,Harry Hilvenius,harry-hilvenius,H. Hilvenius,D,44,185.0,41,M,1548919,EUR,1191628800,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Harry Hilvenius,,,,,,,,,,,,,,,,,,
14573121,home,BK Häcken,Severin Nioule,severin-nioule,S. Nioule,M,29,,138,M,1518093,EUR,1109808000,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573121,home,BK Häcken,Pontus Dahbo,dahbo-pontus,P. Dahbo,M,16,185.0,190,M,1162592,EUR,1128988800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573121,home,BK Häcken,Danilo Al-Saed,al-saed-danilo,D. Al-Saed,M,18,178.0,896,M,1103971,EUR,919814400,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573121,home,BK Häcken,John Paul Dembe,dembe-john-paul,J. P. Dembe,F,19,191.0,303,M,1471391,EUR,1120348800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573121,away,AEK Larnaca,Zlatan Alomerović,zlatan-alomerovic,Z. Alomerović,G,1,187.0,104,M,102982,EUR,676944000,G,1,1,False,37.0,21.0,22.0,0.0,19.0,24.0,13.0,,,1.0,,7.0,,1.0,3.0,3.0,,,90.0,47.0,6.7,16.0,0.0002148,50.598616825211,9.0,-4.305,5.775,0.3991,0,-0.2752,0.01,-0.09,0.4,0.27,6.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14573121,away,AEK Larnaca,Godswill Ekpolo,godswill-ekpolo,G. Ekpolo,D,22,181.0,95,M,352616,EUR,800409600,D,22,22,False,36.0,31.0,3.0,0.0,19.0,22.0,14.0,1.0,4.0,4.0,7.0,4.0,1.0,,,,,,90.0,60.0,6.7,10.0,0.017711,124.88302942181,13.0,-110.25,-0.525,,0,,0.04,0.1,0.35,,1.0,12.0,,,,,,2.0,,1.0,,,,,,,1.0,,3.0,1.0,1.0,,,1.0,,,,,,,,,
14573121,away,AEK Larnaca,Hrvoje Miličević,hrvoje-milicevic,H. Miličević,D,15,193.0,186,M,120387,EUR,735264000,D,15,15,False,59.0,53.0,8.0,0.0,44.0,44.0,15.0,1.0,3.0,4.0,12.0,5.0,,,,,,,90.0,76.0,7.0,6.0,0.00359772,113.29391776761,18.0,-49.98,5.25,,0,,0.13,0.04,0.2,,3.0,9.0,1.0,,,,,1.0,1.0,,,,,,,,3.0,,1.0,,2.0,,,,,True,,,,,,,
14573121,away,AEK Larnaca,Enric Saborit,enric-saborit,E. Saborit,D,26,186.0,78,M,253303,EUR,704332800,D,4,4,False,65.0,55.0,14.0,0.0,45.0,51.0,14.0,1.0,1.0,1.0,12.0,2.0,,,,,,,89.0,79.0,7.1,10.0,0.00540299,139.7408346327,22.0,-64.995,3.045,,0,,0.06,0.09,0.33,,6.0,10.0,,,,,,,,,1.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,
14573121,away,AEK Larnaca,Jeremie Gnali,jeremie-gnali,J. Gnali,D,24,182.0,2004,M,1526569,EUR,1018569600,D,93,93,False,29.0,24.0,3.0,0.0,11.0,13.0,16.0,,1.0,5.0,3.0,3.0,1.0,,,,,,90.0,53.0,6.8,12.0,0.034805,88.369443297562,12.0,-50.295,3.78,,1,,-0.02,0.04,-0.03,,1.0,13.0,1.0,,,1.0,,1.0,1.0,2.0,,0.0161,1.0,-0.11,,,3.0,,,,1.0,,,1.0,,,,,,,,,
14573121,away,AEK Larnaca,Gus Ledes,gus-ledes,G. Ledes,M,7,173.0,90,M,137983,EUR,717638400,M,7,7,False,36.0,34.0,2.0,0.0,20.0,21.0,15.0,1.0,1.0,3.0,2.0,1.0,2.0,,,,,,90.0,53.0,6.9,6.0,0.0269384,61.326662052151,10.0,-32.655,4.62,,0,,0.22,0.04,0.21,,1.0,14.0,,,,,,,,1.0,,,,,,,1.0,,,3.0,3.0,,,1.0,,,,,1.0,,,,
14573121,away,AEK Larnaca,Pere Pons,pere-pons,P. Pons,M,17,177.0,96,M,263505,EUR,730166400,M,17,17,False,41.0,30.0,2.0,0.0,14.0,19.0,22.0,,3.0,7.0,1.0,3.0,2.0,,,,,,90.0,58.0,7.0,15.0,0.101829,68.895227242896,10.0,-41.895,3.78,,0,,0.28,0.03,-0.08,,1.0,16.0,1.0,,3.0,,,2.0,2.0,3.0,,,2.0,,,,1.0,,1.0,1.0,3.0,,,,,,2.0,,1.0,,,,
14573121,away,AEK Larnaca,Jorge Miramón,jorge-miramon,J. Miramón,M,21,176.0,78,M,175139,EUR,612748800,M,21,21,False,27.0,16.0,3.0,0.0,5.0,9.0,18.0,,3.0,7.0,,13.0,2.0,,,,,,84.0,45.0,7.4,16.0,0.165578,135.77411578159,15.0,-63.105,4.725,,2,,0.26,-0.54,0.13,,,11.0,1.0,2.0,2.0,1.0,,2.0,1.0,1.0,,0.5011,2.0,0.13,,,1.0,,,4.0,,1.0,,,0.4414,,2.0,1.0,2.0,1.0,,,
14573121,away,AEK Larnaca,Giorgos Naoum,naoum-giorgos,G. Naoum,M,29,179.0,47,M,902070,EUR,982713600,M,29,29,False,27.0,17.0,1.0,0.0,7.0,9.0,18.0,3.0,5.0,6.0,,3.0,2.0,,,,,,74.0,40.0,6.2,11.0,0.0120504,40.798218205741,8.0,2.31,4.83,,3,,-0.61,0.02,,,,10.0,,,1.0,1.0,,,,,,0.2195,,-0.08,,,4.0,,2.0,,,2.0,,,0.024,,,1.0,,,,,
14573121,away,AEK Larnaca,Đorđe Ivanović,djordje-ivanovic,D. Ivanović,M,9,179.0,148,M,791080,EUR,816825600,M,9,9,False,30.0,26.0,,0.0,8.0,8.0,22.0,,5.0,4.0,1.0,7.0,,,,,,,89.0,49.0,6.6,10.0,0.0362438,188.93015962172,20.0,-86.1,11.025,,2,,-0.23,0.4,-0.01,,,18.0,1.0,,4.0,1.0,,2.0,1.0,1.0,,0.0672,1.0,-0.4,,,,,2.0,3.0,,1.0,,,0.0124,,2.0,,,,,,
14573121,away,AEK Larnaca,Riad Bajić,riad-bajic,R. Bajić,F,11,189.0,335,M,331751,EUR,768182400,F,11,11,False,10.0,6.0,1.0,0.0,2.0,3.0,7.0,3.0,6.0,2.0,,2.0,,,,,,,74.0,18.0,6.2,9.0,0.00746749,29.502483239062,4.0,4.62,6.3,,0,,-0.02,-0.03,0.13,,,4.0,,,3.0,,,,,3.0,,,1.0,,,,1.0,,2.0,,,,,1.0,,,1.0,,,,,,
14573121,away,AEK Larnaca,Jimmy Suárez,jimmy-suarez,J. Suárez,M,6,170.0,46,M,951985,EUR,851990400,M,6,6,True,5.0,1.0,2.0,0.0,,,5.0,1.0,1.0,,,1.0,,,,,,,16.0,8.0,6.6,4.0,0.00046447,,,,,,0,,0.0,,0.26,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,
14573121,away,AEK Larnaca,Enzo Cabrera,enzo-cabrera,E. Cabrera,F,30,175.0,277,M,902681,EUR,943056000,F,30,30,True,1.0,1.0,,0.0,1.0,1.0,,3.0,5.0,2.0,,,1.0,,,,,,16.0,4.0,6.3,,2.493e-05,,,,,,0,,0.0,0.06,0.0,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,
14573121,away,AEK Larnaca,Ángel García,angel-garcia,Á. García,D,14,184.0,56,M,808992,EUR,728697600,D,14,14,True,2.0,1.0,,0.0,,,2.0,1.0,1.0,1.0,2.0,,,,,,,,13.0,10.0,6.3,5.0,0.00237157,4.7602437962777,1.0,-3.465,-3.465,,0,,0.01,0.03,-0.18,,,1.0,,,1.0,,,,,2.0,,,,,,,,,,2.0,,,,,,,1.0,,,,,,
14573121,away,AEK Larnaca,Valentin Roberge,valentin-roberge,V. Roberge,D,27,189.0,62,M,41021,EUR,550195200,D,27,27,True,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573121,away,AEK Larnaca,Waldo Rubio Marín,waldo-rubio-marin,W. R. Marín,M,10,181.0,87,M,869413,EUR,808617600,F,10,10,True,2.0,2.0,1.0,0.0,,,2.0,1.0,3.0,,,1.0,,,,,,,1.0,4.0,,2.0,0.0376626,41.919530305191,2.0,-40.53,-3.99,,0,,,,,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573121,away,AEK Larnaca,Dimitris Dimitriou,dimitris-dimitriou,D. Dimitriou,G,99,193.0,63,M,849735,EUR,916358400,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573121,away,AEK Larnaca,Petros Ioannou,petros-ioannou,P. Ioannou,D,2,185.0,33,M,905374,EUR,916790400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573121,away,AEK Larnaca,Christos Loukaidis,christos-loukaidis,C. Loukaidis,F,36,175.0,32,M,1428005,EUR,1173830400,F,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573121,away,AEK Larnaca,Karol Angielski,karol-angielski,K. Angielski,F,24,181.0,346,M,297324,EUR,827280000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573121,away,AEK Larnaca,Mathías González,mathias-gonzalez,M. González,F,41,175.0,136,M,1429107,EUR,1115424000,F,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Mathías González,,,,,,,,,,,,,,,,,,
