match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_wasFouled,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_fouls,stat_keyPass,stat_unsuccessfulTouch,stat_challengeLost,stat_goalAssist,stat_bigChanceCreated,captain,stat_goals,stat_totalOffside
11369475,home,Villarreal,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,filipjorgensen1,962053,EUR,1018915200,G,13,13,False,18.0,12.0,12.0,6.0,6.0,7.0,6.0,11.0,2.0,7.0,1.0,1.0,1.0,2.0,90.0,26.0,6.7,6.0,0.00159404,0,-0.4877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369475,home,Villarreal,Kiko Femenía,kiko-femenia,K. Femenía,D,17,176,444,M,,53739,EUR,665452800,D,17,17,False,61.0,49.0,11.0,5.0,23.0,26.0,26.0,36.0,2.0,7.0,,,,,90.0,91.0,6.9,16.0,0.0349786,0,,,,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11369475,home,Villarreal,Eric Bailly,eric-bailly,E. Bailly,D,2,187,4273,M,ericbailly,606346,EUR,766108800,D,12,12,False,42.0,36.0,6.0,5.0,22.0,25.0,14.0,17.0,4.0,8.0,,,,,90.0,54.0,7.2,7.0,0.00393792,0,,,,,2.0,3.0,6.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11369475,home,Villarreal,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,,868715,EUR,942796800,D,5,5,False,40.0,30.0,5.0,,22.0,23.0,8.0,17.0,8.0,3.0,,,,,90.0,53.0,7.1,10.0,0.00987309,1,,,,,2.0,2.0,9.0,,,7.0,,,,,1.0,2.0,2.0,0.0127,0.0358,,,,,,,,,,,,
11369475,home,Villarreal,Alberto Moreno,alberto-moreno,A. Moreno,D,18,171,850,M,,229740,EUR,710294400,D,18,18,False,41.0,35.0,8.0,5.0,11.0,15.0,25.0,31.0,2.0,7.0,,,,,90.0,63.0,7.2,11.0,0.214723,2,,,,5.0,,1.0,4.0,1.0,1.0,,,,,,,3.0,2.0,0.0711,,1.0,1.0,1.0,1.0,2.0,,,,,,,
11369475,home,Villarreal,Ilias Akhomach,ilias-akhomach,I. Akhomach,M,12,175,15826,M,iliasakhomach,1089108,EUR,1082073600,M,27,27,False,10.0,10.0,,,3.0,3.0,7.0,8.0,,1.0,,,,,70.0,22.0,6.6,6.0,0.149724,0,,,,1.0,,6.0,4.0,,,,1.0,3.0,1.0,,,3.0,2.0,,,,,,3.0,1.0,1.0,,,,,,
11369475,home,Villarreal,Santi Comesaña,santi-comesana,S. Comesaña,M,14,187,1066,M,,843678,EUR,844473600,M,4,4,False,53.0,43.0,3.0,1.0,17.0,17.0,26.0,36.0,3.0,8.0,,,,,90.0,70.0,7.0,11.0,0.0515682,1,,,,,3.0,7.0,3.0,1.0,2.0,1.0,,1.0,,1.0,,,,0.0798,,,1.0,,3.0,1.0,,,,,,,
11369475,home,Villarreal,Francis Coquelin,francis-coquelin,F. Coquelin,M,13,178,472,M,,40672,EUR,674092800,M,19,19,False,43.0,39.0,2.0,2.0,11.0,13.0,28.0,30.0,1.0,5.0,,,,,84.0,56.0,6.9,8.0,0.0680083,0,,,,,,5.0,4.0,1.0,,1.0,1.0,2.0,1.0,,,2.0,1.0,,,,,,3.0,,2.0,1.0,,,,,
11369475,home,Villarreal,Alejandro Baena,alejandro-baena,A. Baena,M,10,174,9564,M,alexbaena,910031,EUR,995587200,M,16,16,False,32.0,25.0,3.0,1.0,7.0,8.0,19.0,32.0,1.0,7.0,,,,,84.0,60.0,7.5,20.0,0.513671,3,,,,8.0,,3.0,5.0,,1.0,,,3.0,1.0,,,3.0,2.0,0.1727,,1.0,2.0,1.0,,1.0,3.0,1.0,1.0,1.0,,,
11369475,home,Villarreal,Gerard Moreno,gerard-moreno,G. Moreno,F,7,180,4001,M,GerardMoreno9,146866,EUR,702604800,F,7,7,False,48.0,38.0,5.0,2.0,11.0,12.0,27.0,36.0,1.0,6.0,,,,,90.0,76.0,8.1,18.0,0.317217,4,,,,,,10.0,14.0,1.0,2.0,2.0,4.0,9.0,7.0,,2.0,3.0,2.0,0.4497,0.1563,,,2.0,3.0,5.0,2.0,1.0,,,True,,
11369475,home,Villarreal,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,asorloth,309078,EUR,818121600,F,11,11,False,24.0,20.0,,,2.0,3.0,18.0,21.0,2.0,2.0,,,,,90.0,53.0,7.7,18.0,0.0492789,5,,,,,1.0,6.0,9.0,,1.0,3.0,1.0,8.0,4.0,,2.0,1.0,1.0,0.9558,0.8067,,,3.0,,2.0,9.0,,,,,1.0,
11369475,home,Villarreal,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3550,M,,280979,EUR,849225600,F,9,9,True,12.0,8.0,1.0,,1.0,1.0,7.0,12.0,,,,,,,20.0,21.0,6.9,7.0,0.0242202,2,,,,1.0,3.0,5.0,3.0,,1.0,,1.0,2.0,2.0,,,,,0.1756,,,2.0,,,1.0,1.0,1.0,,,,,
11369475,home,Villarreal,Manu Trigueros,manu-trigueros,M. Trigueros,M,14,178,191,M,,153966,EUR,687657600,M,14,14,True,4.0,3.0,1.0,1.0,,,3.0,4.0,,1.0,,,,,14.0,9.0,6.8,2.0,0.0562897,0,,,,,,1.0,3.0,,,,,1.0,,1.0,,3.0,2.0,,,,,,,,,,,,,,
