match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalCross,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_wasFouled,player_firstName,player_lastName,stat_goalAssist,stat_accurateCross,stat_totalContest,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,stat_wonContest,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_clearanceOffLine
10385446,home,Brentford,David Raya,david-raya,D. Raya,G,1,183,26174,M,d_raya1,581310,EUR,811123200,G,1,1,False,34.0,14.0,27.0,7.0,9.0,13.0,5.0,21.0,1.0,1.0,12.0,1.0,2.0,5.0,1.0,1.0,90.0,46.0,8.1,20.0,0.0,0.0,0.00792862,0,0.8893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385446,home,Brentford,Aaron Hickey,hickey-aaron,A. Hickey,D,2,185,842,M,,966869,EUR,1023667200,D,2,2,False,26.0,24.0,1.0,1.0,11.0,12.0,13.0,14.0,,,4.0,,,,,,61.0,34.0,6.5,4.0,0.0314,0.0,0.00740283,1,,2.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10385446,home,Brentford,Ethan Pinnock,ethan-pinnock,E. Pinnock,D,5,194,1052,M,,855864,EUR,738633600,D,5,5,False,36.0,21.0,5.0,1.0,15.0,20.0,6.0,17.0,8.0,10.0,4.0,,,,,,90.0,48.0,7.1,17.0,0.0,0.0,0.00560807,0,,3.0,4.0,,,,,1.0,7.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10385446,home,Brentford,Ben Mee,ben-mee,B. Mee,D,15,180,577,M,,137774,EUR,622339200,D,16,16,False,42.0,29.0,9.0,4.0,18.0,24.0,11.0,18.0,4.0,6.0,5.0,,,,,,90.0,56.0,8.1,13.0,0.2804,0.4268,0.00648414,3,,4.0,4.0,,,1.0,,,2.0,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
10385446,home,Brentford,Rico Henry,rico-henry,R. Henry,D,3,175,712,M,,599128,EUR,868320000,D,3,3,False,34.0,21.0,10.0,5.0,9.0,10.0,13.0,27.0,1.0,5.0,9.0,,,,,,90.0,61.0,7.6,19.0,0.0331,0.0,0.360816,1,,1.0,4.0,,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,,,,,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,
10385446,home,Brentford,Joshua Dasilva,joshua-dasilva,J. D. Silva,M,10,184,464,M,,856260,EUR,909100800,M,10,10,False,25.0,22.0,4.0,4.0,8.0,9.0,16.0,18.0,,2.0,4.0,,,,,,61.0,41.0,7.3,7.0,0.0,0.0,0.104122,0,,,2.0,,,1.0,3.0,2.0,1.0,,,1.0,,,,,1.0,,,,2.0,1.0,,3.0,1.0,1.0,,,,,
10385446,home,Brentford,Christian Nørgaard,christian-norgaard,C. Nørgaard,M,16,185,9605,M,,135256,EUR,763257600,M,6,6,False,42.0,32.0,2.0,2.0,14.0,15.0,18.0,27.0,1.0,3.0,8.0,,,,,,90.0,54.0,6.9,12.0,0.0,0.0,0.0152359,0,,2.0,6.0,1.0,,2.0,1.0,,2.0,1.0,,2.0,,,,1.0,,,,,,1.0,,,1.0,1.0,True,,,,
10385446,home,Brentford,Mathias Jensen,mathias-jensen,M. Jensen,M,8,180,1047,M,,799251,EUR,820454400,M,8,8,False,39.0,27.0,7.0,3.0,8.0,9.0,19.0,33.0,,4.0,10.0,,,,,,82.0,64.0,7.3,21.0,0.3688,0.9238,0.0246085,1,,1.0,8.0,,,1.0,,3.0,,4.0,2.0,3.0,,1.0,1.0,,,,,,,1.0,,,3.0,,,,,,
10385446,home,Brentford,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,bryan_m19,927083,EUR,933984000,F,19,19,False,38.0,31.0,2.0,2.0,6.0,7.0,27.0,35.0,,3.0,6.0,,,,,,82.0,54.0,8.5,13.0,0.7702,0.8455,0.413435,3,,3.0,6.0,,,,1.0,4.0,,,,,2.0,1.0,1.0,,2.0,,,1.0,2.0,1.0,,3.0,3.0,1.0,,,,,
10385446,home,Brentford,Ivan Toney,ivan-toney,I. Toney,F,17,185,12673,M,ivantoney,290927,EUR,826934400,F,17,17,False,26.0,15.0,2.0,1.0,2.0,4.0,13.0,23.0,2.0,7.0,4.0,,,,,,90.0,43.0,7.5,15.0,0.3821,0.0,0.389871,3,,3.0,6.0,1.0,2.0,,1.0,1.0,2.0,2.0,,1.0,,1.0,,1.0,3.0,,,,,,1.0,1.0,1.0,,,,,,
10385446,home,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,yowissa,805123,EUR,841708800,F,11,11,False,21.0,16.0,3.0,1.0,4.0,5.0,12.0,18.0,,,3.0,,,,,,74.0,30.0,6.9,8.0,0.2265,0.0,0.386229,1,,2.0,3.0,,,,,2.0,1.0,,,,1.0,,,,,,,1.0,,,1.0,3.0,1.0,,,1.0,1.0,1.0,
10385446,home,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,,826057,EUR,930182400,D,30,30,True,9.0,7.0,3.0,2.0,3.0,3.0,4.0,7.0,,,2.0,,,,,,29.0,13.0,7.2,3.0,0.0846,0.0,0.00108712,1,,1.0,2.0,1.0,,,,1.0,,,,,1.0,,,1.0,,Mads,Roerslev,,,,,,,,,,,,1.0
10385446,home,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184,1191,M,,814873,EUR,894758400,M,27,27,True,13.0,7.0,3.0,2.0,2.0,2.0,5.0,11.0,1.0,1.0,3.0,,,,,,29.0,17.0,6.4,7.0,0.0,0.0,0.00357808,0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
10385446,home,Brentford,Kevin Schade,kevin-schade,K. Schade,M,7,183,3191,M,,1006387,EUR,1006819200,M,9,9,True,7.0,4.0,,,2.0,3.0,2.0,4.0,2.0,3.0,,,,,,,16.0,13.0,6.4,5.0,0.0,0.0,0.00385001,0,,,2.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,
10385446,home,Brentford,Zanka,zanka,Zanka,D,,189,466,M,,26404,EUR,640828800,D,13,13,True,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,8.0,2.0,6.5,,0.0,0.0,8.6e-07,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385446,home,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,,907072,EUR,962582400,M,24,24,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,1.0,,,,,,8.0,3.0,6.6,,0.0,0.0,0.0303765,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
10385446,home,Brentford,Matthew Cox,matthew-cox,M. Cox,G,1,183,149,M,,1065525,EUR,1051833600,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,Matthew Cox,,,,,,,,,,,,,
10385446,home,Brentford,Kristoffer Ajer,kristoffer-ajer,K. Ajer,D,20,196,1144,M,,576384,EUR,892771200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385446,home,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,,972421,EUR,982800000,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385446,home,Brentford,Saman Ghoddos,saman-ghoddos,S. Ghoddos,M,7,177,2079,M,,548050,EUR,747273600,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385446,away,Southampton,Gavin Bazunu,bazunu-gavin,G. Bazunu,G,31,189,914,M,,936719,EUR,1014163200,G,31,31,False,27.0,12.0,18.0,5.0,8.0,10.0,4.0,17.0,2.0,2.0,7.0,2.0,,,,,90.0,32.0,5.7,16.0,0.0,0.0,0.00203274,0,-0.8039,,,,,,,,,,,,,,,,,Gavin,Bazunu,,,,,,,,,,,,
10385446,away,Southampton,James Bree,james-bree,J. Bree,D,14,178,148,M,,555406,EUR,881798400,D,14,14,False,37.0,28.0,2.0,1.0,12.0,18.0,18.0,23.0,2.0,5.0,3.0,,,,,,90.0,57.0,6.7,13.0,0.0,0.0,0.0717881,0,,1.0,3.0,,,2.0,,4.0,1.0,2.0,,,,,,,,,,,2.0,2.0,,3.0,1.0,1.0,,,,,
10385446,away,Southampton,Jan Bednarek,jan-bednarek,J. Bednarek,D,5,189,6978,M,janbednarek_,286085,EUR,829267200,D,35,35,False,45.0,40.0,7.0,6.0,23.0,26.0,17.0,19.0,5.0,8.0,8.0,,,,,,90.0,70.0,7.5,5.0,0.0329,0.0,0.00589898,1,,2.0,4.0,,1.0,10.0,,,4.0,3.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,
10385446,away,Southampton,Mohammed Salisu,mohammed-salisu,M. Salisu,D,22,188,5721,M,salisu_sarki,946158,EUR,924307200,D,22,22,False,51.0,39.0,15.0,8.0,20.0,25.0,19.0,26.0,3.0,3.0,11.0,,,,,,90.0,69.0,7.4,14.0,0.0202,0.0,0.0144145,1,,5.0,7.0,,,3.0,,,9.0,,,2.0,1.0,,,2.0,,,,,,,,,,,,,,1.0,1.0
10385446,away,Southampton,Romain Perraud,romain-perraud,R. Perraud,D,15,173,596,M,,827519,EUR,874886400,D,15,15,False,35.0,24.0,3.0,1.0,12.0,17.0,12.0,22.0,1.0,3.0,5.0,,,,,,90.0,60.0,6.7,19.0,0.0498,0.5148,0.00475943,1,,1.0,2.0,1.0,,,1.0,4.0,2.0,2.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,
10385446,away,Southampton,Ibrahima Diallo,diallo-ibrahima,I. Diallo,M,6,180,255,M,,873050,EUR,920851200,M,27,27,False,31.0,21.0,2.0,1.0,10.0,14.0,11.0,17.0,1.0,2.0,4.0,,,,,,45.0,36.0,6.7,10.0,0.0,0.0,0.0235196,0,,,1.0,,,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,
10385446,away,Southampton,Roméo Lavia,romeo-lavia,R. Lavia,M,45,181,16643,M,romeolavia,1069488,EUR,1073347200,M,45,45,False,34.0,31.0,2.0,2.0,14.0,15.0,17.0,19.0,,5.0,7.0,,,,,,65.0,43.0,6.5,5.0,0.0,0.0,0.0224953,0,,1.0,4.0,,,,,,,1.0,,1.0,,,,,4.0,Romeo Lavia,,,,1.0,,,1.0,,,,,,
10385446,away,Southampton,Samuel Edozie,samuel-edozie,S. Edozie,M,23,181,769,M,,1065214,EUR,1043712000,M,23,23,False,22.0,15.0,,,4.0,8.0,11.0,15.0,,6.0,9.0,,,,,,65.0,37.0,6.9,10.0,0.1014,0.0,0.00522869,1,,,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,4.0,Samuel Edozie,,,,,,,1.0,,,,,,
