match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_shotOffTarget,stat_wasFouled,captain,stat_interceptionWon,stat_unsuccessfulTouch,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_wonTackle,stat_challengeLost,stat_goals,stat_lastManTackle,stat_goalAssist,stat_errorLeadToAShot,stat_totalOffside
11406885,home,Juventus,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,wojciech.szczesny1,50490,EUR,640396800,G,1,1,False,25.0,17.0,10.0,3.0,16.0,17.0,1.0,8.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,90.0,35.0,7.2,8.0,0.00064389,0,0.3811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406885,home,Juventus,Federico Gatti,federico-gatti,F. Gatti,D,4,190,4940,M,FedericoGatti,1128063,EUR,898646400,D,4,4,False,33.0,26.0,2.0,1.0,14.0,16.0,12.0,18.0,1.0,2.0,,,,,,90.0,43.0,6.7,9.0,0.00577567,1,,Federico Gatti,,1.0,1.0,2.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0888,,,,,,,,,,,,,,,,
11406885,home,Juventus,Bremer,bremer,Bremer,D,3,188,9433,M,Bremer,885197,EUR,858643200,D,3,3,False,53.0,46.0,8.0,4.0,33.0,34.0,13.0,19.0,4.0,4.0,,,,,,90.0,62.0,6.9,7.0,0.00619881,1,,,,,3.0,1.0,4.0,3.0,,1.0,1.0,,1.0,,1.0,0.035,1.0,1.0,,,,,,,,,,,,,,
11406885,home,Juventus,Alex Sandro,alex-sandro,A. Sandro,D,26,181,13242,M,alxsndro12,84854,EUR,664848000,D,12,12,False,74.0,66.0,5.0,1.0,41.0,43.0,25.0,31.0,5.0,1.0,,,,,,90.0,94.0,7.0,10.0,0.028464,1,,,,,,1.0,1.0,2.0,,,,1.0,,1.0,1.0,0.1052,,,True,2.0,2.0,,,,,,,,,,,
11406885,home,Juventus,Andrea Cambiaso,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,andrea_cambiaso,917048,EUR,951004800,M,27,27,False,26.0,23.0,2.0,1.0,9.0,9.0,15.0,19.0,1.0,3.0,,,,,,78.0,37.0,6.9,6.0,0.0606718,1,,,,2.0,1.0,1.0,2.0,2.0,,2.0,1.0,,,,,0.018,,,,,1.0,1.0,1.0,0.0649,1.0,,,,,,,
11406885,home,Juventus,Weston McKennie,weston-mckennie,W. McKennie,M,22,185,7292,M,west.mckennie,881931,EUR,904262400,M,16,16,False,29.0,23.0,,,6.0,8.0,17.0,23.0,1.0,1.0,,,,,,90.0,55.0,7.1,15.0,0.477222,0,,,,2.0,,1.0,2.0,7.0,1.0,2.0,1.0,,,4.0,,,,1.0,,,2.0,,,,,3.0,,,,,,
11406885,home,Juventus,Manuel Locatelli,manuel-locatelli,M. Locatelli,M,5,185,8228,M,locamanuel73,363860,EUR,884217600,M,5,5,False,64.0,55.0,6.0,6.0,30.0,31.0,25.0,34.0,,4.0,,,,,,90.0,80.0,7.4,13.0,0.0349115,0,,,,1.0,,,4.0,4.0,2.0,1.0,1.0,,2.0,2.0,2.0,,,1.0,,1.0,,,,,2.0,1.0,,,,,,
11406885,home,Juventus,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179,3225,M,,1010223,EUR,1059868800,M,20,20,False,12.0,9.0,1.0,1.0,5.0,5.0,5.0,9.0,,4.0,,,,,,59.0,25.0,6.7,7.0,0.0618303,2,,,,2.0,,1.0,5.0,3.0,1.0,3.0,1.0,1.0,,,,0.0488,1.0,1.0,,1.0,,1.0,,,1.0,,2.0,,,,,
11406885,home,Juventus,Filip Kostić,filip-kostic,F. Kostić,M,18,184,7055,M,filipkostic,126588,EUR,720576000,M,11,11,False,34.0,30.0,1.0,,14.0,15.0,17.0,21.0,2.0,1.0,,,,,,78.0,51.0,6.5,8.0,0.0292799,0,,,,2.0,2.0,1.0,5.0,2.0,1.0,1.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,
11406885,home,Juventus,Dušan Vlahović,dusan-vlahovic,D. Vlahović,F,9,190,43057,M,DV9,832208,EUR,949017600,F,9,9,False,23.0,14.0,,,6.0,9.0,8.0,14.0,2.0,6.0,,,,,,90.0,46.0,7.0,20.0,0.109287,3,,,,,3.0,,9.0,,2.0,3.0,,1.0,,,1.0,0.5261,,,,1.0,5.0,,2.0,0.6201,,,,1.0,,,,
