match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_totalOffside,stat_interceptionWon,stat_outfielderBlock,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,player_sofascoreId,stat_bigChanceMissed,stat_goodHighClaim,stat_hitWoodwork,stat_clearanceOffLine
14062205,home,1. FC Köln,Said El Mala,,,el-mala-said,S. E. Mala,M,13,185,2512,M,1800475,EUR,1156550400,F,13,13,False,,16.0,10.0,1.0,,0.0,5.0,5.0,5.0,11.0,1.0,3.0,,2.0,,,,,,90.0,39.0,6.2,17.0,0.0554384,101.77669738643,8.0,57.099494942141,4.0,,3,,0.18,0.22,-0.05,,2.0,1.0,2.0,10.0,1.0,3.0,5.0,1.0,1.0,,1.0,,,0.3074,0.1143,24.183604412782,57.599809567242,-0.53,1.0,1.0,,3.0,2.0,,,,1.0,1.0,,2.0,,,
14062205,home,1. FC Köln,Marius Bülter,,,marius-bulter,M. Bülter,F,30,188,454,M,378340,EUR,733363200,F,30,30,True,,6.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,5.0,1.0,2.0,,2.0,,,,,,22.0,10.0,6.6,5.0,0.118877,26.204733559543,3.0,20.052425982741,1.0,,0,,0.22,0.05,-0.01,,1.0,,3.0,4.0,,1.0,,,,,1.0,,,,,16.048711818449,17.827607915814,,,,,1.0,1.0,,,,,1.0,,,,,
14062205,home,1. FC Köln,Luca Waldschmidt,,,luca-waldschmidt,L. Waldschmidt,F,7,181,704,M,319861,EUR,832464000,F,7,7,True,,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,1.0,,,,,,12.0,5.0,6.6,2.0,0.00045789,,,,,,0,,0.03,,0.25,,,,,2.0,,2.0,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,
14062205,home,1. FC Köln,Felipe Chávez,Felipe,Chávez,felipe-chavez,F. Chávez,M,27,175,4440,M,1482457,EUR,1176163200,M,27,27,True,,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,,,,,,,,,10.0,5.0,6.6,1.0,0.00041426,18.971163703985,3.0,2.2775190920532,0.0,,0,,0.0,0.01,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062205,home,1. FC Köln,Fynn Schenten,Fynn Schenten,,fynn-schenten,F. Schenten,F,40,189,767,M,2245371,EUR,1189728000,F,40,40,True,,3.0,1.0,,,0.0,,,1.0,3.0,,,,,,,,,,10.0,3.0,6.5,2.0,0.00012909,,,,,,0,,-0.03,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062205,home,1. FC Köln,Ron-Robert Zieler,,,ron-robert-zieler,R. Zieler,G,20,188,175,M,41615,EUR,603244800,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062205,home,1. FC Köln,Rav van den Berg,,,rav-van-den-berg,R. v. d. Berg,D,33,190,1076,M,1014493,EUR,1089158400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062205,home,1. FC Köln,Joel Schmied,,,schmied-joel,J. Schmied,D,2,188,152,M,965950,EUR,906508800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062205,home,1. FC Köln,Denis Huseinbašić,,,denis-huseinbasic,D. Huseinbašić,M,8,184,959,M,1064842,EUR,994118400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062205,home,1. FC Köln,Youssoupha Niang,,,youssoupha-niang,Y. Niang,F,38,185,27,M,2197599,EUR,1143244800,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062205,away,RB Leipzig,Péter Gulácsi,,,peter-gulacsi,P. Gulácsi,G,1,190,2361,M,37096,EUR,641952000,G,1,1,False,,37.0,28.0,11.0,2.0,0.0,27.0,27.0,1.0,10.0,,,1.0,6.0,1.0,1.0,1.0,,,90.0,43.0,6.5,10.0,0.00041893,41.101819268798,7.0,26.164951579438,0.0,0.0412,0,-0.2184,0.13,0.01,-0.03,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
14062205,away,RB Leipzig,Benjamin Henrichs,,,benjamin-henrichs,B. Henrichs,D,39,182,1142,M,319857,EUR,856656000,D,39,39,False,,25.0,21.0,1.0,1.0,0.0,14.0,15.0,7.0,10.0,1.0,3.0,2.0,1.0,,,,,,64.0,46.0,6.4,12.0,0.00370115,45.001413517091,7.0,12.78195648823,1.0,,1,,-0.05,0.15,-0.11,,,,,3.0,,2.0,1.0,,,,2.0,,,0.0555,,8.0330275699474,8.5093483299251,-0.32,,1.0,,2.0,,2.0,,,1.0,,,,,,
14062205,away,RB Leipzig,Willi Orbán,,,willi-orban,W. Orbán,D,4,186,3115,M,136924,EUR,720748800,D,4,4,False,,51.0,41.0,9.0,3.0,0.0,24.0,29.0,17.0,22.0,8.0,10.0,19.0,3.0,,,,,,90.0,76.0,7.7,10.0,0.0141046,44.146759904042,7.0,-19.501803317919,0.0,,0,,0.25,0.04,0.36,,,,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,
14062205,away,RB Leipzig,Nicolas Seiwald,,,seiwald-nicolas,N. Seiwald,M,13,179,1528,M,976575,EUR,988934400,D,13,13,False,,62.0,54.0,5.0,1.0,0.0,40.0,44.0,14.0,18.0,3.0,4.0,11.0,3.0,,,,,,90.0,83.0,6.7,8.0,0.00461153,152.13253344867,11.0,103.23441945328,2.0,,0,,0.01,0.13,-0.05,,,,3.0,4.0,,,,,,,1.0,,1.0,,,39.798188109094,74.72711897072,,,1.0,1.0,,,2.0,1.0,,,,,,,,
14062205,away,RB Leipzig,David Raum,,,david-raum,D. Raum,D,22,180,2192,M,856076,EUR,893203200,D,22,22,False,True,65.0,55.0,5.0,3.0,1.0,27.0,30.0,28.0,35.0,,3.0,4.0,6.0,,,,,,90.0,87.0,7.3,15.0,0.725242,170.56137013194,20.0,73.491712375477,1.0,,0,,0.4,0.27,-0.15,,6.0,3.0,1.0,5.0,3.0,,2.0,1.0,,,2.0,,,,,13.346166712155,14.449146168546,,,2.0,,,,1.0,,2.0,,5.0,,,,,
14062205,away,RB Leipzig,Brajan Gruda,Brajan Gruda,,gruda-brajan,B. Gruda,M,10,178,2919,M,1198075,EUR,1085961600,M,10,10,False,,22.0,16.0,,,0.0,5.0,8.0,11.0,14.0,1.0,4.0,,4.0,,,,,,82.0,35.0,6.5,12.0,0.0448903,158.27218509518,13.0,95.866202355317,3.0,,2,,-0.19,0.4,-0.05,,,,1.0,5.0,,3.0,1.0,1.0,,,2.0,,2.0,0.2622,,35.793038965219,93.942152681903,-0.19,2.0,1.0,,3.0,,,,,,,,,,,
14062205,away,RB Leipzig,Xaver Schlager,,,xaver-schlager,X. Schlager,M,24,174,1069,M,791079,EUR,875404800,M,24,24,False,,53.0,46.0,6.0,3.0,1.0,19.0,20.0,27.0,33.0,2.0,6.0,,7.0,,,,,,90.0,65.0,7.4,10.0,0.146266,117.58794991883,16.0,75.943636734331,0.0,,3,,0.32,0.14,-0.04,,,,,1.0,,,2.0,2.0,,,1.0,1.0,1.0,0.1803,,,,-0.25,2.0,1.0,,2.0,,,,1.0,1.0,2.0,,,,,
14062205,away,RB Leipzig,Christoph Baumgartner,,,christoph-baumgartner,C. Baumgartner,M,14,180,2738,M,825956,EUR,933465600,M,14,14,False,,52.0,39.0,6.0,2.0,0.0,18.0,21.0,21.0,31.0,6.0,12.0,2.0,5.0,,,,,,90.0,73.0,9.7,18.0,0.124285,97.76918591097,14.0,58.409446592288,1.0,,3,,0.16,0.27,0.46,,1.0,,4.0,9.0,1.0,1.0,1.0,,3.0,2.0,5.0,1.0,2.0,0.5402,1.1217,21.028681014084,22.867516174696,0.81,,3.0,,1.0,,1.0,,,,1.0,,1.0,,,
14062205,away,RB Leipzig,Yan Diomande,Yan Diomande,,yan-diomande,Y. Diomande,F,49,180,20986,M,2087085,EUR,1163462400,F,49,49,False,,21.0,19.0,1.0,1.0,0.0,7.0,7.0,12.0,14.0,,10.0,1.0,1.0,,,,,,82.0,44.0,7.6,7.0,0.0238677,77.786298880523,12.0,14.139237298484,0.0,,4,,0.08,0.28,-0.02,,,,,4.0,1.0,1.0,10.0,8.0,1.0,,1.0,1.0,,0.6892,0.676,,,0.03,2.0,1.0,,2.0,1.0,,,,1.0,2.0,,1.0,,,
14062205,away,RB Leipzig,Rômulo,Rômulo,,romulo,Rômulo,F,40,193,3725,M,1133743,EUR,1013126400,F,40,40,False,,5.0,5.0,,,0.0,,,5.0,5.0,2.0,3.0,2.0,1.0,,,,,,64.0,19.0,7.1,6.0,0.0397845,18.556138849448,1.0,4.7486764021694,0.0,,2,,0.01,0.02,0.83,,,,5.0,9.0,,1.0,3.0,1.0,,,,,1.0,0.2587,,,,-0.1,,,,3.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,1.0,1.0
14062205,away,RB Leipzig,Antonio Nusa,,,nusa-antonio,A. Nusa,M,7,180,11508,M,1121923,EUR,1113696000,F,7,7,False,,18.0,15.0,,,0.0,2.0,3.0,13.0,15.0,,5.0,,3.0,,,,,,89.0,45.0,7.0,15.0,0.460078,211.91572063078,21.0,131.5955412969,5.0,,1,,0.37,0.41,-0.01,,3.0,1.0,1.0,7.0,,,6.0,2.0,,,1.0,2.0,2.0,0.0175,,26.711384343804,106.47588314649,-0.21,1.0,1.0,,6.0,,,,1.0,,3.0,nusaantonio,,,1.0,
14062205,away,RB Leipzig,Ridle Baku,,,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,D,17,17,True,,6.0,4.0,2.0,1.0,0.0,3.0,4.0,1.0,2.0,,1.0,4.0,2.0,,,,,,26.0,18.0,6.9,5.0,0.0128408,,,,,,0,,0.11,,0.36,,,,3.0,3.0,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,
14062205,away,RB Leipzig,Conrad Harder,,,harder-conrad,C. Harder,F,11,186,4734,M,1494826,EUR,1112832000,F,11,11,True,,6.0,3.0,,,0.0,2.0,4.0,1.0,2.0,2.0,4.0,3.0,,,,,,,26.0,15.0,6.6,5.0,0.00036635,13.656673822363,4.0,9.096112207798,0.0,,1,,-0.05,0.22,0.16,,,,2.0,3.0,,,1.0,1.0,,,,1.0,1.0,0.0412,,,,-0.51,1.0,,,2.0,,,,,,,,,,,
14062205,away,RB Leipzig,Ezechiel Banzuzi,Ezechiel Banzuzi,,ezechiel-banzuzi,E. Banzuzi,M,6,191,1087,M,1155383,EUR,1108512000,M,6,6,True,,8.0,6.0,1.0,,0.0,1.0,1.0,5.0,7.0,,2.0,,1.0,,,,,,8.0,13.0,6.9,3.0,0.0775428,,,,,,1,,0.21,,0.25,,,,1.0,2.0,,,,,,,2.0,,1.0,0.0107,,,,0.01,,2.0,,1.0,,,,,1.0,1.0,,,,,
14062205,away,RB Leipzig,Tidiam Gomis,Tidiam Gomis,,gomis-tidiam,T. Gomis,M,27,183,739,M,1426577,EUR,1154995200,F,27,27,True,,,,,,0.0,,,,,,,,,,,,,,8.0,3.0,6.3,2.0,,3.1273990791071,1.0,-0.51051093488599,0.0,,0,,,-0.43,-0.01,,,,,3.0,,,1.0,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,
14062205,away,RB Leipzig,Max Finkgräfe,Max Finkgräfe,,finkgrafe-max,M. Finkgräfe,D,35,183,310,M,1146250,EUR,1080345600,D,35,35,True,,,,,,0.0,,,,,,,,1.0,,,,,,1.0,2.0,,1.0,,,,,,,1,,,,,,,,,1.0,,1.0,,,,,,,,0.0778,,,,,,,,,,,,,1.0,,,,,,
14062205,away,RB Leipzig,Maarten Vandevoordt,,,maarten-vandevoordt,M. Vandevoordt,G,26,192,1417,M,934385,EUR,1014681600,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062205,away,RB Leipzig,El Chadaille Bitshiabu,,,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196,1701,M,1048009,EUR,1116201600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062205,away,RB Leipzig,Lukas Klostermann,,,lukas-klostermann,L. Klostermann,D,16,188,717,M,319853,EUR,833760000,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062205,away,RB Leipzig,Johan Bakayoko,Johan Bakayoko,,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,johanbakayoko,,,,
