match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_totalClearance,stat_interceptionWon,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_wasFouled,stat_fouls,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle
12436486,home,West Ham United,Michail Antonio,michail-antonio,M. Antonio,F,,180.0,3251,M,MichailAntonio,47772,EUR,638582400,F,9,9,False,15.0,12.0,3.0,2.0,0.0,2.0,2.0,10.0,13.0,3.0,,,,67.0,30.0,6.5,11.0,0.0141385,1,,,,,1.0,,1.0,2.0,5.0,4.0,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,4.0,0.0349,,1.0,0.1377,,,,,,1.0,,,,
12436486,home,West Ham United,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179.0,1722,M,,138024,EUR,714441600,D,5,5,True,13.0,9.0,1.0,,0.0,4.0,4.0,5.0,10.0,1.0,,,,23.0,20.0,6.2,10.0,0.00569084,0,,,,1.0,,,1.0,1.0,4.0,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
12436486,home,West Ham United,Carlos Soler,carlos-soler,C. Soler,M,18,180.0,3724,M,Carlos10Soler,832427,EUR,852163200,M,4,4,True,11.0,11.0,,,0.0,7.0,7.0,4.0,4.0,2.0,,,,23.0,14.0,6.6,,0.00518764,1,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,0.0386,1.0,,,,,,,,,,,,
12436486,home,West Ham United,Danny Ings,danny-ings,D. Ings,F,9,178.0,1761,M,,130181,EUR,711849600,F,18,18,True,10.0,7.0,,,0.0,2.0,2.0,5.0,8.0,,,,,23.0,14.0,7.1,4.0,0.00907703,2,,,,,,,1.0,2.0,1.0,3.0,,1.0,,,,,,,,,,1.0,0.3122,,2.0,0.5739,,1.0,,,,,,,,
12436486,home,West Ham United,Luis Guilherme,luis-guilherme,Luis Guilherme,M,31,175.0,4554,M,guilhermelira06,1464248,EUR,1139443200,F,17,17,True,2.0,1.0,,,0.0,,1.0,1.0,2.0,1.0,,,,12.0,6.0,6.5,3.0,0.00220724,0,,Luis Guilherme,,1.0,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
12436486,home,West Ham United,Wesley Foderingham,wesley-foderingham,W. Foderingham,G,25,185.0,333,M,,187861,EUR,663811200,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436486,home,West Ham United,Aaron Cresswell,aaron-cresswell,A. Cresswell,D,3,170.0,763,M,,43443,EUR,629683200,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436486,home,West Ham United,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194.0,2680,M,,829022,EUR,881798400,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436486,home,West Ham United,Andy Irving,andy-irving,A. Irving,M,18,186.0,452,M,,845464,EUR,958176000,M,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436486,home,West Ham United,Oliver Scarles,scarles-oliver,O. Scarles,M,30,180.0,573,M,,1150952,EUR,1134345600,D,57,57,True,,,,,,,,,,,,,,,,,,,0,,Oliver Scarles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436486,away,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185.0,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,34.0,21.0,23.0,10.0,0.0,18.0,20.0,3.0,14.0,6.0,1.0,5.0,6.0,90.0,46.0,8.6,13.0,0.00073095,0,1.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
12436486,away,Everton,Ashley Young,ashley-young,A. Young,D,15,180.0,1712,M,,10589,EUR,489715200,D,18,18,False,46.0,29.0,10.0,3.0,0.0,15.0,17.0,17.0,37.0,2.0,,,,90.0,81.0,7.4,24.0,0.0566706,2,,,,8.0,3.0,1.0,,1.0,2.0,7.0,,,,3.0,1.0,,3.0,1.0,2.0,3.0,2.0,1.0,0.0714,1.0,,,,,,,,,,,,
12436486,away,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185.0,2558,M,,145188,EUR,722131200,D,6,6,False,53.0,44.0,9.0,5.0,0.0,29.0,31.0,15.0,22.0,6.0,,,,90.0,67.0,7.9,9.0,0.00792519,1,,,,,5.0,2.0,2.0,5.0,3.0,8.0,,1.0,2.0,2.0,1.0,1.0,,1.0,,,,,0.0581,,1.0,0.0448,True,1.0,,,,,,,,
12436486,away,Everton,Jarrad Branthwaite,jarrad-branthwaite,J. Branthwaite,D,32,195.0,2591,M,,979563,EUR,1025136000,D,32,32,False,42.0,32.0,5.0,2.0,0.0,24.0,30.0,8.0,12.0,2.0,,,,90.0,53.0,7.0,11.0,0.0151227,0,,,,,3.0,1.0,4.0,2.0,5.0,5.0,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,1.0
12436486,away,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180.0,4082,M,mikola_16,876643,EUR,927936000,D,19,19,False,46.0,34.0,5.0,,0.0,15.0,19.0,19.0,31.0,4.0,,,,90.0,74.0,7.0,21.0,0.0128771,2,,,,4.0,2.0,,,3.0,3.0,4.0,,,,1.0,,,,2.0,1.0,,1.0,1.0,0.0336,1.0,,,,,,1.0,,,,,,
12436486,away,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174.0,21481,M,iganagueye,106337,EUR,622771200,M,27,27,False,63.0,49.0,5.0,1.0,0.0,21.0,28.0,30.0,37.0,5.0,,,,90.0,84.0,6.8,22.0,0.258737,2,,,,2.0,1.0,,,1.0,9.0,4.0,3.0,1.0,,2.0,2.0,,1.0,2.0,3.0,2.0,1.0,4.0,0.0565,3.0,,,,,,1.0,,,,,,
12436486,away,Everton,Orel Mangala,orel-mangala,O. Mangala,M,5,178.0,1576,M,,793988,EUR,890179200,M,8,8,False,40.0,36.0,1.0,1.0,0.0,15.0,17.0,21.0,23.0,3.0,,,,90.0,47.0,7.1,4.0,0.360635,1,,,,,,,3.0,,4.0,5.0,,,,2.0,1.0,,3.0,1.0,1.0,,,,0.0444,,,,,,,1.0,,,,,,
12436486,away,Everton,Jesper Lindstrøm,jesper-lindstrom,J. Lindstrøm,M,19,182.0,2672,M,,947929,EUR,951782400,M,29,29,False,36.0,25.0,1.0,1.0,0.0,5.0,8.0,23.0,38.0,3.0,,,,90.0,64.0,7.2,25.0,0.132315,3,,,,10.0,,1.0,,1.0,6.0,2.0,1.0,3.0,1.0,1.0,,,,,2.0,3.0,1.0,3.0,0.4436,2.0,1.0,0.313,,,,1.0,,,,,,
12436486,away,Everton,Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,182.0,1269,M,,96535,EUR,725846400,M,16,16,False,35.0,32.0,1.0,,0.0,6.0,8.0,26.0,27.0,3.0,,,,86.0,40.0,7.0,3.0,0.0445737,1,,,,,,,2.0,,2.0,1.0,,1.0,,,,,,,3.0,,1.0,,0.1681,,,,,1.0,,,,,,,,
12436486,away,Everton,Iliman Ndiaye,iliman-ndiaye,I. Ndiaye,M,10,180.0,54701,M,ilimanndiaye10,914309,EUR,952300800,M,10,10,False,36.0,28.0,2.0,2.0,0.0,9.0,11.0,20.0,26.0,10.0,,,,90.0,67.0,7.8,15.0,0.0284537,2,,,,1.0,,2.0,1.0,,5.0,12.0,,10.0,,4.0,2.0,,1.0,1.0,,1.0,,4.0,0.0675,,1.0,0.0643,,7.0,,1.0,1.0,,,,,
12436486,away,Everton,Dominic Calvert-Lewin,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187.0,5857,M,CalvertLewin14,372344,EUR,858470400,F,9,9,False,17.0,10.0,,,0.0,3.0,5.0,8.0,13.0,2.0,,,,75.0,33.0,7.5,11.0,0.0499137,4,,,,1.0,,1.0,3.0,3.0,4.0,6.0,,,,2.0,1.0,,1.0,1.0,1.0,1.0,,4.0,0.1687,,1.0,0.1111,,,,3.0,,,,,,
12436486,away,Everton,Beto,beto,Beto,F,9,194.0,3398,M,,987489,EUR,886204800,F,14,14,True,2.0,1.0,,,0.0,1.0,2.0,,,,,,,15.0,9.0,6.6,3.0,2.26e-06,0,,,,,2.0,,3.0,2.0,4.0,4.0,,2.0,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,
12436486,away,Everton,Jack Harrison,jack-harrison,J. Harrison,M,17,175.0,1145,M,,829570,EUR,848448000,F,11,11,True,,,,,0.0,,,,1.0,,,,,9.0,1.0,6.5,1.0,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436486,away,Everton,João Virgínia,joao-virginia,J. Virgínia,G,12,191.0,815,M,,930666,EUR,939513600,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,João,Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436486,away,Everton,Asmir Begović,asmir-begovic,A. Begović,G,31,198.0,823,M,,13918,EUR,551145600,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436486,away,Everton,Nathan Patterson,patterson-nathan,N. Patterson,D,2,189.0,661,M,,1020141,EUR,1003190400,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,Nathan,Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436486,away,Everton,Michael Keane,michael-keane,M. Keane,D,5,188.0,1573,M,,110846,EUR,726710400,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436486,away,Everton,Jake O'Brien,jake-obrien,J. O'Brien,D,15,197.0,1429,M,,998253,EUR,989884800,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436486,away,Everton,Harrison Armstrong,harrison-armstrong,H. Armstrong,M,45,185.0,581,M,,1627560,EUR,1169164800,M,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436486,away,Everton,Callum Bates,callum-bates,C. Bates,M,6,,27,M,,1438929,EUR,1127865600,M,92,92,True,,,,,,,,,,,,,,,,,,,0,,Callum Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
