match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_firstName,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,captain,stat_blockedScoringAttempt,stat_outfielderBlock,stat_keyPass,player_lastName,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated,stat_goals,stat_challengeLost,stat_saves,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized
14572993,home,Shakhtar Donetsk,Dmytro Riznyk,dmytro-riznyk,D. Riznyk,G,31,191.0,514,M,941669,EUR,917654400,G,31,31,False,26.0,20.0,8.0,2.0,0.0,19.0,22.0,1.0,4.0,10.0,1.0,90.0,30.0,6.6,6.0,0.00056096,0,0.03,0.02,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572993,home,Shakhtar Donetsk,Vinícius Tobias,vinicius-tobias,V. Tobias,D,17,175.0,2851,M,1067639,EUR,1077494400,D,17,17,False,65.0,59.0,3.0,1.0,0.0,17.0,21.0,37.0,44.0,6.0,,90.0,97.0,7.3,17.0,0.438985,0,0.34,0.16,0.18,Vinicius Augusto,vinitobias,5.0,1.0,4.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14572993,home,Shakhtar Donetsk,Alaa Ghram,alaa-ghram,A. Ghram,D,18,190.0,1435,M,1011994,EUR,995932800,D,18,18,False,110.0,102.0,7.0,5.0,0.0,29.0,30.0,73.0,80.0,6.0,,90.0,119.0,8.1,11.0,0.0872175,1,0.43,0.51,0.23,,,,,1.0,3.0,,,2.0,,,,2.0,2.0,1.0,1.0,1.0,0.0214,-0.08,,,,,,,,,,,,,,,,,,
14572993,home,Shakhtar Donetsk,Valeriy Bondar,bondar-valeriy,V. Bondar,D,5,184.0,326,M,904850,EUR,920073600,D,5,5,False,98.0,93.0,5.0,1.0,0.0,40.0,42.0,53.0,56.0,6.0,,90.0,102.0,7.4,5.0,0.0414902,1,0.32,0.31,0.31,,,,,1.0,1.0,,,2.0,,,,,1.0,,,1.0,0.0462,-0.13,True,1.0,1.0,1.0,,,,,,,,,,,,,,
14572993,home,Shakhtar Donetsk,Irakli Azarovi,azarovi-irakli,I. Azarovi,D,16,179.0,933,M,979665,EUR,1014249600,D,16,16,False,71.0,63.0,6.0,5.0,0.0,30.0,31.0,33.0,40.0,1.0,,90.0,89.0,7.6,11.0,0.153271,0,0.39,0.14,0.19,,,1.0,,1.0,3.0,,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
14572993,home,Shakhtar Donetsk,Yehor Nazaryna,yehor-nazaryna,Y. Nazaryna,M,29,183.0,146,M,833562,EUR,868492800,M,29,29,False,76.0,70.0,1.0,1.0,1.0,16.0,17.0,48.0,59.0,5.0,,90.0,100.0,7.8,15.0,0.47204,2,0.51,0.36,-0.01,,,10.0,,,5.0,,1.0,,4.0,2.0,1.0,2.0,1.0,1.0,1.0,,0.0659,-0.02,,,,3.0,,4.0,1.0,1.0,0.0094,,,,,,,,,
14572993,home,Shakhtar Donetsk,Lucas Ferreira,lucas-dos-santos-ferreira,L. Ferreira,M,48,187.0,2402,M,1631907,EUR,1146182400,M,37,37,False,30.0,25.0,1.0,1.0,0.0,3.0,3.0,18.0,27.0,3.0,,90.0,56.0,6.9,17.0,0.106541,3,-0.39,0.72,0.16,Lucas Ferreira,,4.0,,7.0,7.0,5.0,3.0,1.0,,3.0,2.0,1.0,,1.0,2.0,1.0,0.1852,-0.54,,2.0,,2.0,,,2.0,,,1.0,1.0,,,,,,,
14572993,home,Shakhtar Donetsk,Artem Bondarenko,artem-bondarenko,A. Bondarenko,M,21,182.0,363,M,958923,EUR,966816000,M,21,21,False,56.0,54.0,1.0,1.0,0.0,8.0,10.0,45.0,46.0,2.0,,68.0,71.0,8.5,7.0,0.576473,2,0.47,0.01,0.15,,,1.0,,3.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,0.0654,0.54,,,,2.0,,,2.0,2.0,0.3631,,1.0,1.0,1.0,,,,,
14572993,home,Shakhtar Donetsk,Luca Meirelles,luca-oliveira-meirelles,L. O. Meirelles,F,49,185.0,1590,M,1633781,EUR,1173916800,M,49,49,False,17.0,16.0,2.0,1.0,0.0,1.0,1.0,15.0,16.0,2.0,,76.0,29.0,6.5,7.0,0.10312,1,-0.1,0.11,-0.02,Luca Oliveira Meirelles,,,,4.0,3.0,1.0,3.0,,,1.0,1.0,3.0,1.0,,,1.0,0.0152,-0.05,,1.0,,1.0,,,1.0,,,,,,,,,,,
14572993,home,Shakhtar Donetsk,Isaque,isaque,Isaque,M,14,172.0,1018,M,1835892,EUR,1177372800,M,14,14,False,50.0,43.0,2.0,2.0,1.0,8.0,8.0,34.0,42.0,9.0,,90.0,75.0,7.1,16.0,0.149431,2,0.23,0.22,0.14,Isaque,,1.0,1.0,8.0,7.0,2.0,5.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,0.1252,-0.21,,,,3.0,,,2.0,,,,,1.0,,,,,,
14572993,home,Shakhtar Donetsk,Kauã Elias,elias-kaua,K. Elias,F,19,180.0,2283,M,1482841,EUR,1143504000,F,19,19,False,18.0,14.0,1.0,1.0,0.0,1.0,1.0,13.0,17.0,1.0,,90.0,34.0,6.6,12.0,0.0382738,3,-0.35,0.35,-0.02,Kauã Elias,,,3.0,7.0,1.0,2.0,2.0,1.0,,1.0,,4.0,,2.0,,1.0,0.587,0.37,,,,1.0,,,,1.0,0.1063,1.0,1.0,,1.0,,,,,
14572993,home,Shakhtar Donetsk,Anton Glushchenko,anton-glushchenko,A. Glushchenko,M,20,185.0,162,M,1142416,EUR,1082419200,M,20,20,True,14.0,12.0,,,0.0,6.0,6.0,6.0,8.0,2.0,,22.0,16.0,6.3,3.0,0.00429896,0,-0.17,-0.2,-0.16,,,,,4.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,4.0,,,,
14572993,home,Shakhtar Donetsk,Marian Shved,marian-shved,M. Shved,M,9,171.0,269,M,791170,EUR,869011200,M,9,9,True,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,,14.0,9.0,6.4,3.0,0.00538767,1,-0.1,0.13,-0.02,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,0.0494,-0.18,,1.0,,,,,,,,,,,,1.0,,,,
14572993,home,Shakhtar Donetsk,Kiril Fesyun,fesyun-kiril,K. Fesyun,G,23,191.0,95,M,1002780,EUR,1028678400,G,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572993,home,Shakhtar Donetsk,Marlon,marlon,Marlon,D,4,182.0,529,M,331853,EUR,810432000,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572993,home,Shakhtar Donetsk,Pedro Henrique,pedrinho,P. Henrique,D,13,177.0,481,M,1100817,EUR,1026345600,D,13,13,True,,,,,,,,,,,,,,,,,0,,,,Pedrinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572993,home,Shakhtar Donetsk,Mykola Matviyenko,mykola-matviyenko,M. Matviyenko,D,22,182.0,622,M,353272,EUR,830995200,D,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572993,home,Shakhtar Donetsk,Yukhym Konoplia,konoplia-yukhym,Y. Konoplia,D,26,180.0,450,M,904852,EUR,935625600,D,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572993,home,Shakhtar Donetsk,Marlon Gomes,marlon-gomes,M. Gomes,M,6,184.0,1923,M,1105833,EUR,1071360000,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,Marlon Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572993,home,Shakhtar Donetsk,Pedrinho,pedrinho,Pedrinho,M,10,172.0,1486,M,874030,EUR,892425600,M,10,10,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572993,home,Shakhtar Donetsk,Newerton Palmares,newerton-palmares,N. Palmares,M,11,167.0,823,M,1485599,EUR,1117756800,M,11,11,True,,,,,,,,,,,,,,,,,0,,,,Newertton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572993,home,Shakhtar Donetsk,Oleg Ocheretko,oleg-ocheretko,O. Ocheretko,M,27,181.0,273,M,997082,EUR,1053820800,M,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572993,home,Shakhtar Donetsk,Eguinaldo,eguinaldo,Eguinaldo,F,7,175.0,1189,M,1390545,EUR,1092009600,M,7,7,True,,,,,,,,,,,,,,,,,0,,,,Eguinaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572993,away,Breidablik Kópavogur,Anton Ari Einarsson,anton-ari-einarsson,A. A. Einarsson,G,1,192.0,18,M,797032,EUR,777772800,G,1,1,False,20.0,16.0,7.0,4.0,0.0,14.0,15.0,2.0,5.0,7.0,1.0,90.0,30.0,5.8,7.0,0.00023693,0,0.02,-0.06,-0.19,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,0.0817,-1.5212,-0.77
14572993,away,Breidablik Kópavogur,Valgeir Valgeirsson,valgeir-valgeirsson,V. Valgeirsson,D,17,168.0,36,M,934255,EUR,1032652800,D,17,17,False,20.0,15.0,3.0,2.0,0.0,9.0,10.0,6.0,10.0,3.0,,90.0,39.0,6.3,10.0,0.00483059,1,-0.02,0.04,-0.3,,,,1.0,4.0,5.0,2.0,,2.0,1.0,3.0,2.0,,1.0,,1.0,1.0,0.1156,0.0,,1.0,,,,,,,,1.0,,,,1.0,,,,
14572993,away,Breidablik Kópavogur,Ásgeir Orrason,asgeir-orrason,Á. Orrason,D,4,,38,M,1500650,EUR,1116460800,D,4,4,False,23.0,14.0,6.0,,0.0,11.0,13.0,3.0,10.0,1.0,,90.0,42.0,6.9,9.0,0.00165991,0,0.03,0.02,0.47,Ásgeir Orrason,,,2.0,3.0,3.0,,,9.0,3.0,2.0,1.0,,1.0,,,1.0,,,,,3.0,,,,,,,,,,,,,,,
14572993,away,Breidablik Kópavogur,Viktor Orn Margeirsson,viktor-orn-margeirsson,V. O. Margeirsson,D,21,188.0,6,M,796721,EUR,774835200,D,21,21,False,31.0,26.0,2.0,,0.0,20.0,23.0,5.0,8.0,3.0,,90.0,46.0,6.5,6.0,0.00325112,0,0.0,0.05,-0.2,,,1.0,,1.0,3.0,,,9.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,
14572993,away,Breidablik Kópavogur,Kristinn Jónsson,kristinn-jonsson,K. Jónsson,D,19,174.0,9,M,64384,EUR,649728000,D,19,19,False,22.0,14.0,3.0,2.0,0.0,5.0,9.0,7.0,13.0,4.0,,90.0,48.0,6.7,15.0,0.00634844,0,0.02,0.06,-0.13,,,2.0,,5.0,6.0,1.0,2.0,1.0,1.0,5.0,3.0,3.0,,,,1.0,,,,,1.0,,,,1.0,,,,,,,2.0,,,,
14572993,away,Breidablik Kópavogur,Höskuldur Gunnlaugsson,hoskuldur-gunnlaugsson,H. Gunnlaugsson,M,7,173.0,59,M,156416,EUR,780537600,M,7,7,False,11.0,8.0,3.0,2.0,0.0,6.0,7.0,2.0,4.0,4.0,,69.0,17.0,6.4,4.0,0.0149302,1,0.09,0.07,-0.12,,,,,2.0,1.0,1.0,,2.0,,1.0,,,,1.0,,,0.0308,-0.16,True,,,,,,,,,,,,,1.0,,,,
14572993,away,Breidablik Kópavogur,Arnór Gauti Jónsson,arnor-gauti-jonsson,A. G. Jónsson,M,6,,14,M,1029004,EUR,1022803200,M,6,6,False,14.0,10.0,2.0,,0.0,10.0,11.0,,3.0,3.0,,62.0,20.0,6.6,5.0,0.00018764,0,0.0,0.02,0.18,Arnór Gauti Jónsson,,,1.0,2.0,2.0,,,3.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14572993,away,Breidablik Kópavogur,Anton Logi Lúðvíksson,anton-logi-ludviksson,A. L. Lúðvíksson,M,13,188.0,24,M,1035622,EUR,1047513600,M,13,13,False,15.0,5.0,2.0,1.0,0.0,5.0,11.0,,4.0,4.0,,79.0,29.0,6.4,13.0,8.944e-05,0,-0.13,0.07,-0.12,,,,,5.0,3.0,2.0,,,,3.0,2.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,2.0,,,,
14572993,away,Breidablik Kópavogur,Ágúst Orri Thorsteinsson,agust-orri-porsteinsson,Á. O. Thorsteinsson,M,15,,54,M,2203670,EUR,1105660800,F,15,15,False,10.0,6.0,,,0.0,,3.0,6.0,7.0,2.0,,90.0,26.0,6.8,10.0,0.0171949,0,-0.01,0.11,0.17,Ágúst Orri Thorsteinsson,,,1.0,3.0,6.0,2.0,1.0,,,4.0,2.0,4.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
14572993,away,Breidablik Kópavogur,Þorleifur Úlfarsson,thorleifur-ulfarsson,Þ. Úlfarsson,F,45,185.0,37,M,1025993,EUR,977875200,F,45,45,False,5.0,4.0,,,0.0,2.0,3.0,0.0,2.0,2.0,,63.0,15.0,6.6,4.0,0.020448,0,0.12,0.05,0.13,,,2.0,2.0,4.0,2.0,,1.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14572993,away,Breidablik Kópavogur,Davíð Ingvarsson,david-ingvarsson,D. Ingvarsson,M,18,176.0,18,M,879184,EUR,924998400,F,18,18,False,10.0,6.0,,,0.0,4.0,5.0,2.0,5.0,3.0,,63.0,22.0,6.7,7.0,0.00374784,0,-0.15,-0.01,0.18,,,,,2.0,4.0,2.0,,2.0,,1.0,,1.0,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,
14572993,away,Breidablik Kópavogur,Viktor Karl Einarsson,viktor-karl-einarsson,V. K. Einarsson,M,8,176.0,30,M,822170,EUR,854582400,M,8,8,True,10.0,9.0,2.0,1.0,0.0,5.0,5.0,4.0,5.0,1.0,,28.0,18.0,6.5,4.0,0.0037784,0,0.06,0.0,-0.03,,,,,3.0,2.0,2.0,,1.0,1.0,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
14572993,away,Breidablik Kópavogur,Óli Valur Ómarsson,oli-valur-omarsson,O. V. Omarsson,M,9,172.0,65,M,957138,EUR,1042070400,M,9,9,True,8.0,3.0,1.0,,0.0,,,2.0,8.0,,,27.0,18.0,6.6,8.0,0.083518,0,0.0,0.03,-0.02,,,2.0,,1.0,2.0,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,
