match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_fouls,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_wonTackle,stat_totalOffside,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,player_sofascoreId,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_clearanceOffLine
11369288,home,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,848980,EUR,868406400,G,13,13,False,26.0,22.0,10.0,6.0,18.0,18.0,4.0,8.0,1.0,5.0,1.0,3.0,1.0,90.0,34.0,6.7,4.0,0.0,0.0,0.00039896,0,-0.5009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369288,home,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184,3812,M,859773,EUR,926553600,D,3,3,False,51.0,40.0,5.0,2.0,23.0,23.0,17.0,31.0,,3.0,,,,90.0,75.0,6.8,18.0,0.0,0.0,0.0990053,0,,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11369288,home,Celta Vigo,Joseph Aidoo,joseph-aidoo,J. Aidoo,D,4,184,857,M,796320,EUR,812332800,D,15,15,False,70.0,58.0,13.0,6.0,47.0,51.0,11.0,19.0,5.0,10.0,,,,90.0,82.0,6.6,12.0,0.0,0.0,0.0206941,0,,,4.0,5.0,3.0,2.0,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11369288,home,Celta Vigo,Unai Núñez,unai-nunez,U. Núñez,D,4,186,733,M,892521,EUR,854582400,D,4,4,False,70.0,59.0,10.0,4.0,47.0,51.0,12.0,19.0,4.0,11.0,,,,90.0,82.0,6.7,13.0,0.0,0.0,0.00333537,0,,,1.0,2.0,6.0,1.0,,,5.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11369288,home,Celta Vigo,Franco Cervi,franco-cervi,F. Cervi,M,11,165,1013,M,557008,EUR,769910400,D,11,11,False,52.0,44.0,3.0,1.0,25.0,28.0,19.0,26.0,,8.0,,,,81.0,81.0,7.0,13.0,0.0,0.0,0.528295,0,,2.0,1.0,5.0,9.0,2.0,5.0,1.0,3.0,2.0,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11369288,home,Celta Vigo,Carles Pérez,carles-perez,C. Pérez,M,7,172,1038,M,794950,EUR,887587200,M,7,7,False,11.0,8.0,1.0,,2.0,3.0,7.0,11.0,,3.0,,,,63.0,25.0,6.3,11.0,0.0,0.0,0.0917798,0,,3.0,1.0,7.0,1.0,1.0,1.0,2.0,,2.0,,,1.0,,,1.0,,,1.0,4.0,1.0,,,,,,,,,,,
11369288,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,False,44.0,37.0,2.0,1.0,20.0,20.0,17.0,25.0,,4.0,,,,90.0,57.0,6.8,12.0,0.0557,0.0,0.12114,1,,1.0,1.0,6.0,5.0,2.0,,1.0,2.0,1.0,,2.0,1.0,2.0,1.0,,,,,1.0,2.0,1.0,1.0,,,,,,,,,
11369288,home,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180,632,M,1120669,EUR,1071792000,M,30,30,False,36.0,34.0,4.0,3.0,14.0,14.0,21.0,27.0,,8.0,,,,81.0,53.0,7.0,10.0,0.0,0.0,0.0178701,0,,5.0,2.0,5.0,6.0,,1.0,1.0,,1.0,,4.0,1.0,1.0,3.0,,Hugo Sotelo,,1.0,1.0,1.0,1.0,,,,,,,,,,
11369288,home,Celta Vigo,Jonathan Bamba,jonathan-bamba,J. Bamba,F,19,175,1936,M,595576,EUR,827798400,M,17,17,False,39.0,32.0,2.0,,13.0,14.0,19.0,30.0,,7.0,,,,90.0,68.0,7.0,18.0,0.1316,0.0,0.034525,1,,5.0,1.0,5.0,9.0,,4.0,,1.0,,,,1.0,,,1.0,,,,2.0,6.0,4.0,,1.0,,,,,,,,
11369288,home,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176,5000,M,19356,EUR,554774400,F,10,10,False,24.0,21.0,,,8.0,10.0,13.0,14.0,,3.0,,,,82.0,35.0,7.3,6.0,0.3518,0.0,0.122917,5,,,,,2.0,,,2.0,,,,,3.0,,,2.0,,,,,2.0,2.0,3.0,,i.aspas10,True,1.0,2.0,,,,
11369288,home,Celta Vigo,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,18,18,False,18.0,11.0,,,4.0,4.0,7.0,14.0,,2.0,,,,73.0,34.0,6.6,16.0,0.3386,0.0,0.0125767,2,,,2.0,7.0,1.0,,,,,3.0,,,5.0,,,,,,,2.0,1.0,1.0,1.0,,,,,1.0,,,,
11369288,home,Celta Vigo,Miguel Rodríguez,miguel-rodriguez,M. Rodríguez,M,22,179,653,M,1014118,EUR,1051574400,F,29,29,True,8.0,5.0,1.0,,2.0,2.0,3.0,7.0,,,,,,27.0,16.0,6.7,5.0,0.0256,0.0,0.0681311,1,,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,
11369288,home,Celta Vigo,Gabri Veiga,gabri-veiga,G. Veiga,M,10,184,5203,M,1010505,EUR,1022457600,M,24,24,True,4.0,3.0,,,,,3.0,5.0,,,,,,17.0,8.0,6.1,5.0,0.0,0.0,0.00322449,0,,1.0,1.0,3.0,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,
