match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_fouls,stat_wonContest,stat_shotOffTarget,stat_clearanceOffLine,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_wasFouled,player_sofascoreId,stat_bigChanceCreated,captain,stat_hitWoodwork,stat_punches,stat_bigChanceMissed,stat_totalOffside
12448330,home,PSV Eindhoven,Walter Benítez,,,walter-benitez,W. Benítez,G,44,193,4345,M,249859,EUR,727401600,G,1,1,False,24.0,23.0,2.0,1.0,0.0,23.0,23.0,1.0,3.0,9.0,1.0,1.0,1.0,1.0,90.0,34.0,7.1,1.0,0.00015317,0,0.3723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448330,home,PSV Eindhoven,Richard Ledezma,,,richard-ledezma,R. Ledezma,D,37,175,944,M,985176,EUR,968198400,D,37,37,False,108.0,105.0,3.0,2.0,0.0,28.0,29.0,84.0,1.0,4.0,,,,,90.0,130.0,7.7,11.0,0.145554,1,,78.0,5.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0323,1.0,,,,,,,,,,,,,,,,,,
12448330,home,PSV Eindhoven,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,6,6,False,112.0,105.0,4.0,2.0,0.0,44.0,46.0,66.0,1.0,4.0,,,,,90.0,121.0,7.7,7.0,0.0412423,0,,61.0,,,2.0,1.0,,,,,3.0,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
12448330,home,PSV Eindhoven,Olivier Boscagli,,,boscagli-olivier,O. Boscagli,D,21,181,1043,M,788784,EUR,879811200,D,18,18,False,127.0,114.0,13.0,6.0,0.0,40.0,43.0,84.0,2.0,7.0,,,,,90.0,134.0,8.0,13.0,0.120792,1,,74.0,,,2.0,3.0,1.0,,1.0,,,1.0,1.0,,0.0162,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,
12448330,home,PSV Eindhoven,Matteo Dams,Matteo Dams,,matteo-dams,M. Dams,D,32,184,819,M,1162305,EUR,1078790400,D,32,32,False,63.0,60.0,5.0,5.0,0.0,24.0,26.0,40.0,1.0,3.0,,,,,90.0,84.0,8.4,7.0,0.0615547,0,,37.0,3.0,1.0,5.0,7.0,4.0,1.0,1.0,,2.0,5.0,4.0,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,
12448330,home,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,M,20,20,False,34.0,29.0,,,0.0,5.0,5.0,31.0,,,,,,,86.0,45.0,7.9,9.0,0.140727,3,,24.0,2.0,,4.0,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,,0.3517,,,3.0,,,,,,3.0,1.0,0.9569,,,,,,,,
12448330,home,PSV Eindhoven,Joey Veerman,,,joey-veerman,J. Veerman,M,23,185,3780,M,850816,EUR,911433600,M,23,23,False,53.0,47.0,4.0,4.0,0.0,8.0,9.0,51.0,1.0,3.0,,,,,65.0,72.0,8.7,12.0,0.151122,4,,40.0,7.0,1.0,1.0,6.0,,,2.0,1.0,1.0,3.0,2.0,,0.5169,1.0,,,,1.0,2.0,1.0,,2.0,1.0,0.9608,1.0,,,,,,,
12448330,home,PSV Eindhoven,Malik Tillman,,,malik-tillman,M. Tillman,M,10,186,5864,M,975798,EUR,1022544000,M,7,7,False,41.0,35.0,2.0,1.0,1.0,8.0,9.0,32.0,1.0,6.0,,,,,86.0,66.0,8.1,13.0,0.546454,1,,27.0,,,5.0,5.0,,3.0,2.0,,1.0,3.0,3.0,4.0,0.0418,3.0,,,,2.0,2.0,1.0,,,,,,MalikTillman8,1.0,,,,,
12448330,home,PSV Eindhoven,Johan Bakayoko,Johan Bakayoko,,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,F,11,11,False,52.0,50.0,1.0,1.0,0.0,8.0,8.0,53.0,,4.0,,,,,65.0,74.0,7.4,15.0,0.202176,0,,45.0,9.0,3.0,6.0,4.0,,1.0,6.0,,,,,1.0,,3.0,,,,2.0,3.0,,,,,,1.0,johanbakayoko,,,,,,
12448330,home,PSV Eindhoven,Luuk de Jong,,,luuk-de-jong,L. de Jong,F,26,188,8572,M,40878,EUR,651715200,F,9,9,False,10.0,7.0,1.0,1.0,2.0,1.0,1.0,9.0,,1.0,,,,,35.0,10.0,7.9,3.0,0.714474,0,,6.0,,,1.0,1.0,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,luukdejong9,2.0,True,,,,
