match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_fouls,stat_shotOffTarget,stat_hitWoodwork,stat_unsuccessfulTouch,stat_expectedGoals,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalOffside,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_ownGoals
12450963,home,Angers,Ahmadou Bamba Dieng,ahmadou-bamba-dieng,A. B. Dieng,F,12,178,8305,M,dieng_ahmadou_bamba,1102503,EUR,953769600,F,99,99,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,12.0,5.0,6.2,1.0,0.00025166,1,,,,,,1.0,1.0,,,,,Ahmadou Bamba Dieng,,,,,,,,,0.2469,,,,2.0,1.0,,,,1.0,0.245,,1.0,,,,
12450963,home,Angers,Melvin Zinga,melvin-zinga,M. Zinga,G,16,187,122,M,,963201,EUR,1016236800,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450963,home,Angers,Jacques Ekomié,jacques-ekomie,J. Ekomie,D,3,179,570,M,,1170532,EUR,1061251200,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Jacques Ekomie,,,,,,,,,,,,,,,,,,,,,,,,,
12450963,home,Angers,Cédric Hountondji,cedric-hountondji,C. Hountondji,D,4,195,551,M,,342911,EUR,758937600,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450963,home,Angers,Yassin Belkhdim,belkhdim-yassin,Y. Belkhdim,M,14,175,1155,M,,1195241,EUR,1013644800,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450963,away,Auxerre,Donovan Léon,donovan-leon,D. Léon,G,16,186,316,M,,159837,EUR,720748800,G,16,16,False,35.0,25.0,15.0,5.0,0.0,24.0,26.0,1.0,9.0,2.0,9.0,1.0,2.0,3.0,90.0,50.0,7.0,11.0,0.00032898,0,-0.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,
12450963,away,Auxerre,Ki-Jana Hoever,ki-jana-hoever,K. Hoever,D,12,180,945,M,,954044,EUR,1011312000,D,23,23,False,34.0,27.0,3.0,2.0,0.0,17.0,21.0,10.0,15.0,3.0,5.0,,,,84.0,60.0,6.2,14.0,0.0547584,0,,2.0,,1.0,,8.0,3.0,2.0,1.0,,1.0,,,3.0,1.0,,,,,,,,,2.0,3.0,,,,,,,,,,,,
12450963,away,Auxerre,Sinaly Diomandé,sinaly-diomande,S. Diomandé,D,20,184,714,M,,996951,EUR,986774400,D,20,20,False,74.0,68.0,5.0,2.0,0.0,60.0,62.0,8.0,12.0,7.0,3.0,,,,90.0,96.0,6.1,8.0,0.00349616,0,,,,,1.0,2.0,7.0,2.0,3.0,,,,,6.0,1.0,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,1.0,1.0
12450963,away,Auxerre,Gabriel Osho,gabriel-osho,G. Osho,D,4,185,1150,M,,920680,EUR,903052800,D,3,3,False,15.0,14.0,2.0,2.0,0.0,10.0,10.0,4.0,5.0,1.0,,,,,22.0,17.0,3.9,1.0,0.00637161,1,,,,1.0,1.0,2.0,1.0,,,,,,,,,,1.0,1.0,,,0.0435,,,,,,,,,,,,,,,,
12450963,away,Auxerre,Clement Akpa,akpa-clement,C. Akpa,D,92,183,819,M,,1387156,EUR,1006560000,D,92,92,False,75.0,73.0,7.0,5.0,0.0,54.0,54.0,19.0,21.0,4.0,3.0,,,,90.0,87.0,6.9,3.0,0.00638709,0,,,,,1.0,1.0,2.0,,2.0,,,Clément Akpa,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,
12450963,away,Auxerre,Gideon Mensah,gideon-mensah,G. Mensah,D,14,177,2401,M,,844942,EUR,900720000,D,14,14,False,66.0,57.0,8.0,6.0,0.0,33.0,35.0,25.0,34.0,1.0,10.0,,,,90.0,100.0,7.1,15.0,0.074199,1,,3.0,1.0,1.0,,7.0,3.0,1.0,2.0,1.0,3.0,,,2.0,2.0,,1.0,,,,0.0834,,,2.0,2.0,,1.0,,,1.0,0.5603,,,,,,
12450963,away,Auxerre,Gaëtan Perrin,gaetan-perrin,G. Perrin,M,28,169,447,M,,827506,EUR,834105600,M,10,10,False,32.0,25.0,5.0,5.0,0.0,7.0,9.0,18.0,26.0,1.0,1.0,,,,87.0,55.0,6.7,16.0,0.0371037,2,,3.0,,2.0,1.0,10.0,7.0,3.0,2.0,2.0,,,,1.0,,,,,,1.0,0.106,,1.0,3.0,5.0,3.0,,,,1.0,0.1016,,,,,,
12450963,away,Auxerre,Elisha Owusu,elisha-owusu,E. Owusu,M,42,179,1294,M,,904424,EUR,878860800,M,42,42,False,22.0,19.0,1.0,1.0,0.0,12.0,13.0,7.0,9.0,1.0,4.0,,,,75.0,37.0,6.5,7.0,0.00246502,0,,,,4.0,1.0,8.0,4.0,,1.0,1.0,,,,2.0,1.0,,1.0,,,1.0,,,,3.0,,,1.0,,True,,,,,,,,
12450963,away,Auxerre,Han-Noah Massengo,massengo-han-noah,H. Massengo,M,4,175,564,M,,927340,EUR,994377600,M,80,80,False,64.0,59.0,2.0,1.0,0.0,37.0,39.0,23.0,26.0,,6.0,,,,90.0,75.0,7.1,6.0,0.0362344,0,,1.0,1.0,2.0,,5.0,6.0,,2.0,2.0,,,,2.0,2.0,,2.0,,,,,,,,3.0,2.0,,,,,,,,,,,
12450963,away,Auxerre,Hamed Junior Traorè,hamed-junior-traore,H. J. Traorè,M,20,177,3127,M,,892924,EUR,950659200,M,25,25,False,22.0,17.0,1.0,1.0,0.0,8.0,9.0,9.0,14.0,1.0,2.0,,,,75.0,41.0,6.9,12.0,0.0180588,5,,1.0,,,,7.0,6.0,1.0,,1.0,,,,3.0,1.0,,1.0,4.0,,,0.4183,,,4.0,3.0,2.0,,,,1.0,0.199,,,,,,
12450963,away,Auxerre,Lassine Sinayoko,sinayoko-lassine,L. Sinayoko,F,10,186,10455,M,,927005,EUR,944611200,F,17,17,False,27.0,17.0,,,0.0,4.0,6.0,13.0,22.0,,2.0,,,,76.0,34.0,7.2,11.0,0.084877,1,,1.0,,3.0,3.0,4.0,6.0,,,2.0,2.0,,,1.0,,,1.0,,,,0.052,,,,1.0,1.0,,1.0,,1.0,0.0378,,,,,,
12450963,away,Auxerre,Assane Dioussé,assane-diousse,A. Dioussé,M,18,175,297,M,,782240,EUR,874713600,M,18,18,True,21.0,19.0,2.0,,0.0,10.0,10.0,9.0,11.0,,1.0,,,,15.0,22.0,6.5,3.0,0.00579303,0,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
12450963,away,Auxerre,Ado Onaiwu,ado-onaiwu,A. Onaiwu,M,45,180,644,M,,489180,EUR,815788800,F,45,45,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,1.0,,,,,15.0,7.0,6.5,1.0,0.00214538,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
12450963,away,Auxerre,Florian Ayé,florian-aye,F. Ayé,F,97,184,302,M,,801280,EUR,853632000,F,19,19,True,4.0,4.0,,,0.0,,,4.0,4.0,1.0,,,,,14.0,6.0,6.5,1.0,0.00396323,0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12450963,away,Auxerre,Ange-Loïc N'gatta,ngatta-ange-loic,A. N'gatta,D,22,175,92,M,,1511908,EUR,1071100800,D,24,24,True,7.0,7.0,1.0,1.0,0.0,4.0,4.0,3.0,4.0,,2.0,,,,12.0,15.0,6.5,3.0,0.00260395,0,,1.0,,,,3.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,
12450963,away,Auxerre,Aristide Zossou,aristide-zossou,A. Zossou,F,77,178,182,M,,1936455,EUR,1118707200,M,77,77,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,9.0,4.0,6.7,1.0,0.0374742,0,,,,,,1.0,,,,,,Aristide,Zossou,,,,1.0,,,,,,,,,,,,,,,,,,,,
12450963,away,Auxerre,Théo De Percin,theo-de-percin,T. D. Percin,G,40,186,100,M,,1095836,EUR,981072000,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Théo De Percin,,,,,,,,,,,,,,,,,,,,,,,,,
12450963,away,Auxerre,Saad Agouzoul,saad-agouzoul,S. Agouzoul,D,17,191,413,M,,919680,EUR,871171200,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450963,away,Auxerre,Madiou Keita,keita-madiou,M. Keita,D,13,189,303,M,,1502649,EUR,1093737600,D,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Madiou Keita,,,,,,,,,,,,,,,,,,,,,,,,,
12450963,away,Auxerre,Thelonius Bair,bair-thelonius,T. Bair,F,9,191,426,M,,936848,EUR,935712000,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
