match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,stat_fouls,player_lastName,stat_outfielderBlock,stat_dispossessed,stat_totalContest,stat_wonContest,stat_challengeLost,stat_penaltyConceded,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
12764896,home,LASK,Lukas Jungwirth,lukas-jungwirth,L. Jungwirth,G,1,193.0,64,M,1031170,EUR,1083283200.0,G,36,36,False,22.0,17.0,7.0,3.0,0.0,16.0,18.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,90.0,31.0,6.8,5.0,0.00020484,0,0.0808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764896,home,LASK,Branko Jovičić,branko-jovicic,B. Jovičić,M,18,179.0,109,M,220231,EUR,732412800.0,D,18,18,False,43.0,38.0,2.0,1.0,0.0,25.0,26.0,13.0,19.0,,2.0,3.0,,,,,,90.0,61.0,6.9,9.0,0.00918724,0,,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12764896,home,LASK,Armin Midžić,armin-midzic,A. Midžić,D,46,186.0,30,M,1500740,EUR,1141603200.0,D,46,46,False,76.0,67.0,6.0,4.0,0.0,54.0,59.0,13.0,17.0,,2.0,7.0,,,,,,90.0,83.0,6.8,10.0,0.0189103,0,,,1.0,2.0,3.0,1.0,2.0,2.0,1.0,Armin Midzic,1.0,,,,,,,,,,,,,,,,,,,,,,,
12764896,home,LASK,Hrvoje Smolčić,hrvoje-smolcic,H. Smolčić,D,6,181.0,720,M,974582,EUR,966470400.0,D,26,26,False,95.0,80.0,8.0,3.0,0.0,61.0,66.0,19.0,30.0,3.0,4.0,6.0,,,,,,90.0,109.0,7.4,16.0,0.314495,0,,1.0,2.0,2.0,6.0,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12764896,home,LASK,George Bello,george-bello,G. Bello,D,2,170.0,312,M,931742,EUR,1011657600.0,D,2,2,False,34.0,27.0,3.0,,0.0,14.0,18.0,13.0,18.0,4.0,12.0,6.0,3.0,,,,,90.0,64.0,7.1,13.0,0.030592,0,,2.0,,2.0,5.0,1.0,4.0,3.0,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12764896,home,LASK,Melayro Bogarde,melayro-bogarde,M. Bogarde,D,6,184.0,191,M,961672,EUR,1022544000.0,M,6,6,False,21.0,18.0,,,0.0,12.0,13.0,6.0,8.0,,2.0,2.0,,,,,,60.0,31.0,5.9,6.0,0.00580062,0,,,,5.0,3.0,1.0,2.0,,1.0,,3.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
12764896,home,LASK,Sascha Horvath,sascha-horvath,S. Horvath,M,30,164.0,114,M,282093,EUR,840672000.0,M,30,30,False,41.0,37.0,5.0,4.0,0.0,17.0,17.0,20.0,24.0,,9.0,2.0,3.0,,,,,90.0,65.0,7.2,9.0,0.0386642,2,,,1.0,6.0,3.0,,4.0,3.0,2.0,,2.0,,,2.0,2.0,2.0,1.0,,1.0,1.0,0.037,,,,,,,,,,,,,
12764896,home,LASK,Florian Flecker,florian-flecker,F. Flecker,M,29,173.0,68,M,787543,EUR,814924800.0,M,29,29,False,24.0,16.0,,,0.0,1.0,4.0,16.0,25.0,,4.0,2.0,2.0,,,,,90.0,48.0,7.4,16.0,0.11694,3,,5.0,,4.0,2.0,1.0,2.0,1.0,,,,,,2.0,1.0,,1.0,,,3.0,0.1909,1.0,2.0,4.0,,,,,,,,,,
12764896,home,LASK,Robert Žulj,robert-zulj,R. Žulj,M,32,189.0,271,M,121613,EUR,697248000.0,M,10,10,False,26.0,20.0,2.0,1.0,0.0,7.0,7.0,13.0,21.0,,2.0,4.0,2.0,,,,,77.0,37.0,7.6,10.0,0.589954,3,,2.0,,1.0,1.0,,,,1.0,,,,,1.0,,,,,1.0,1.0,0.042,,,4.0,True,1.0,1.0,0.07,,,,,,
12764896,home,LASK,Maximilian Entrup,maximilian-entrup,M. Entrup,F,11,186.0,275,M,823156,EUR,869788800.0,M,11,11,False,27.0,24.0,1.0,1.0,1.0,10.0,10.0,14.0,18.0,,6.0,4.0,4.0,,,,,90.0,48.0,7.4,10.0,0.403186,1,,1.0,,3.0,,2.0,1.0,,2.0,,1.0,,,2.0,1.0,1.0,,,,,0.1649,,1.0,1.0,,1.0,1.0,0.2929,1.0,,,,,
