match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_lastManTackle,stat_errorLeadToAGoal,stat_totalCross,stat_totalContest,stat_wonContest,stat_keyPass,captain,stat_accurateCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_dispossessed,stat_blockedScoringAttempt,stat_shotOffTarget,stat_goodHighClaim,stat_outfielderBlock,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_goals
12501586,home,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,253391,EUR,820454400,G,1,1,False,19.0,12.0,10.0,3.0,0.0,9.0,10.0,3.0,9.0,1.0,9.0,1.0,2.0,1.0,1.0,1.0,90.0,27.0,6.7,7.0,0.00432349,0,0.8827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501586,home,Hellas Verona,Daniele Ghilardi,daniele-ghilardi,D. Ghilardi,D,87,189,1128,M,1384847,EUR,1041811200,D,87,87,False,47.0,38.0,5.0,,0.0,14.0,17.0,24.0,30.0,2.0,2.0,,,,,,85.0,63.0,6.6,15.0,0.0113099,0,,,,3.0,3.0,4.0,6.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12501586,home,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,1050692,EUR,1072569600,D,42,42,False,55.0,45.0,5.0,3.0,0.0,32.0,39.0,13.0,16.0,5.0,4.0,,,,,,90.0,66.0,6.2,12.0,0.00399469,0,,,,5.0,7.0,7.0,9.0,1.0,2.0,2.0,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12501586,home,Hellas Verona,Nicolás Valentini,nicolas-valentini,N. Valentini,D,6,184,1144,M,1116570,EUR,986515200,D,6,6,False,39.0,27.0,8.0,1.0,0.0,17.0,18.0,10.0,22.0,5.0,3.0,,,,,,70.0,53.0,6.9,13.0,0.163166,0,,Nicolás Valentini,,5.0,3.0,6.0,6.0,2.0,,,,2.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12501586,home,Hellas Verona,Ondrej Duda,ondrej-duda,O. Duda,M,11,181,1121,M,246319,EUR,786585600,M,33,33,False,62.0,57.0,7.0,4.0,0.0,25.0,28.0,33.0,38.0,2.0,8.0,,,,,,90.0,83.0,7.3,11.0,0.0332272,1,,,,2.0,2.0,5.0,7.0,2.0,4.0,3.0,3.0,2.0,2.0,,,4.0,,,,True,1.0,1.0,1.0,0.0383,0.1113,,,,,,,,,,
12501586,home,Hellas Verona,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,1096210,EUR,1000425600,M,38,38,False,36.0,33.0,,,0.0,10.0,11.0,24.0,30.0,2.0,3.0,,,,,,90.0,58.0,6.8,12.0,0.0898747,0,,,,4.0,1.0,5.0,2.0,,,,2.0,2.0,,,,5.0,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,
12501586,home,Hellas Verona,Suat Serdar,suat-serdar,S. Serdar,M,8,183,687,M,800408,EUR,860716800,M,25,25,False,29.0,21.0,4.0,1.0,0.0,7.0,7.0,14.0,22.0,2.0,5.0,,,,,,70.0,39.0,6.5,11.0,0.009568,0,,,,1.0,1.0,3.0,2.0,1.0,,,1.0,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,
12501586,home,Hellas Verona,Tomáš Suslov,tomas-suslov,T. Suslov,F,31,175,1258,M,964154,EUR,1023408000,M,31,31,False,7.0,5.0,1.0,,0.0,,,5.0,7.0,,,,,,,,28.0,12.0,6.3,5.0,0.00332293,1,,,,1.0,1.0,4.0,1.0,,,,1.0,,,,,,1.0,,,,,1.0,,0.0206,,,1.0,1.0,,,,,,,
12501586,home,Hellas Verona,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,12,178,1470,M,897594,EUR,944784000,M,12,12,False,15.0,14.0,2.0,2.0,0.0,7.0,7.0,7.0,10.0,1.0,,,,,,,58.0,30.0,6.8,6.0,0.00402662,0,,,,,,,2.0,,2.0,2.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
12501586,home,Hellas Verona,Daniel Mosquera,daniel-mosquera,D. Mosquera,F,25,180,1031,M,1018179,EUR,940377600,F,35,35,False,19.0,17.0,,,0.0,3.0,3.0,14.0,16.0,,4.0,,,,,,59.0,30.0,7.1,6.0,0.0106952,3,,,,6.0,3.0,7.0,5.0,,,,3.0,,2.0,,,,2.0,2.0,,,,,1.0,0.1621,0.0214,,1.0,,2.0,,,,,,
12501586,home,Hellas Verona,Amin Sarr,sarr-amin,A. Sarr,F,9,190,942,M,1022204,EUR,984268800,F,9,9,False,20.0,10.0,,,0.0,1.0,3.0,10.0,20.0,,2.0,,,,,,90.0,32.0,6.5,17.0,0.027046,0,,,,2.0,3.0,5.0,4.0,,,,4.0,,2.0,,,3.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,
12501586,home,Hellas Verona,Antoine Bernede,antoine-bernede,A. Bernede,M,24,177,421,M,837080,EUR,927676800,M,24,24,True,36.0,29.0,7.0,4.0,0.0,10.0,11.0,19.0,26.0,,6.0,,,,,,62.0,44.0,6.4,12.0,0.0189409,0,,,,,,6.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,1.0,,,,,,1.0,,,,,3.0,,,,,,,,
12501586,home,Hellas Verona,Darko Lazović,darko-lazovic,D. Lazović,M,88,181,680,M,41157,EUR,653356800,M,8,8,True,16.0,11.0,3.0,2.0,0.0,6.0,6.0,5.0,10.0,,3.0,,,,,,32.0,24.0,6.5,8.0,0.00843766,0,,,,,2.0,2.0,3.0,,1.0,1.0,2.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,
12501586,home,Hellas Verona,Mathis Lambourde,lambourde-mathis,M. Lambourde,F,93,179,291,M,1426235,EUR,1136764800,F,7,7,True,9.0,4.0,,,0.0,2.0,3.0,2.0,6.0,,1.0,,,,,,31.0,15.0,6.6,6.0,0.0011797,1,,,,1.0,1.0,2.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,0.0774,,,,,1.0,,,,,,
12501586,home,Hellas Verona,Grigoris Kastanos,grigoris-kastanos,G. Kastanos,M,28,179,526,M,791566,EUR,886118400,M,20,20,True,17.0,13.0,1.0,,0.0,7.0,7.0,6.0,10.0,2.0,1.0,,,,,,20.0,20.0,6.5,5.0,0.0127143,0,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,
12501586,home,Hellas Verona,Dailon Rocha Livramento,dailon-rocha-livramento,D. R. Livramento,F,10,185,1923,M,1155358,EUR,988934400,F,14,14,True,7.0,4.0,2.0,,0.0,2.0,2.0,2.0,5.0,1.0,1.0,,,,,,20.0,9.0,6.5,3.0,0.00141805,0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501586,home,Hellas Verona,Alessandro Berardi,alessandro-berardi,A. Berardi,G,,185,37,M,147700,EUR,663984000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501586,home,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501586,home,Hellas Verona,Flavius Daniliuc,flavius-daniliuc,F. Daniliuc,D,24,186,441,M,901885,EUR,988329600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501586,home,Hellas Verona,Tobias Slotsager,tobias-slotsager,T. Slotsager,D,19,190,485,M,1133236,EUR,1136073600,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501586,home,Hellas Verona,Martin Frese,frese-martin,M. Frese,D,3,179,350,M,874812,EUR,883872000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501586,home,Hellas Verona,Davide Faraoni,davide-faraoni,D. Faraoni,D,19,180,300,M,32040,EUR,688348800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501586,home,Hellas Verona,Daniel Oyegoke,daniel-oyegoke,D. Oyegoke,D,2,188,170,M,998830,EUR,1041552000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501586,home,Hellas Verona,Cheikh Niasse,niasse-cheikh,C. Niasse,M,36,188,1378,M,972523,EUR,948240000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501586,home,Hellas Verona,Alphadjo Cissè,alphadjo-cisse,A. Cissè,M,80,181,1026,M,1169409,EUR,1161475200,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501586,home,Hellas Verona,Junior Ajayi,junior-ajayi,J. Ajayi,F,72,183,131,M,1474846,EUR,1094860800,F,72,72,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501586,away,Cagliari,Elia Caprile,elia-caprile,E. Caprile,G,1,191,1685,M,947954,EUR,998697600,G,25,25,False,39.0,24.0,29.0,14.0,0.0,14.0,15.0,10.0,24.0,,13.0,1.0,2.0,,,,90.0,49.0,7.7,16.0,0.00307037,0,0.1327,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,
12501586,away,Cagliari,Gabriele Zappa,gabriele-zappa,G. Zappa,D,28,183,617,M,927304,EUR,945820800,D,28,28,False,41.0,32.0,4.0,1.0,0.0,16.0,20.0,16.0,25.0,4.0,,,,,,,90.0,71.0,6.8,18.0,0.0181821,0,,,,2.0,,4.0,1.0,1.0,1.0,,2.0,,,,,4.0,,,,,,2.0,,,,,,,,,1.0,,,,
12501586,away,Cagliari,José Luis Palomino,jose-luis-palomino,J. L. Palomino,D,19,188,536,M,79680,EUR,631497600,D,24,24,False,33.0,31.0,4.0,2.0,0.0,27.0,27.0,4.0,6.0,6.0,7.0,,,,,,90.0,45.0,7.4,2.0,0.003197,0,,José,Luis Palomino,2.0,5.0,2.0,7.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12501586,away,Cagliari,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,6,6,False,31.0,27.0,4.0,3.0,0.0,24.0,24.0,3.0,7.0,8.0,4.0,,,,,,90.0,45.0,7.4,4.0,0.00121821,0,,,,2.0,4.0,3.0,6.0,3.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12501586,away,Cagliari,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187,1108,M,928104,EUR,929750400,M,19,19,False,28.0,16.0,3.0,,0.0,7.0,13.0,9.0,16.0,1.0,7.0,,,,,,90.0,45.0,6.3,20.0,0.00599174,0,,,,3.0,1.0,8.0,5.0,2.0,1.0,,3.0,2.0,,,,1.0,4.0,1.0,,,,1.0,,,,,1.0,,,,,,,,
