match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_fouls,player_firstName,player_lastName,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_blockedScoringAttempt,stat_unsuccessfulTouch,captain,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,stat_shotOffTarget,stat_clearanceOffLine,stat_totalOffside,player_sofascoreId,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed
10389922,home,Clermont Foot,Grejohn Kyei,grejohn-kyei,G. Kyei,F,95,187,241,M,581146,EUR,808185600,F,95,95,False,11.0,7.0,1.0,1.0,3.0,4.0,4.0,7.0,1.0,2.0,,,,,,72.0,27.0,6.8,8.0,0.0525,0.0,0.0131995,,2,,,8.0,1.0,11.0,5.0,4.0,4.0,,,3.0,,,,,,,2.0,,,1.0,,,,2.0,,,,,,
10389922,home,Clermont Foot,Muhammed-Cham Saračević,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,998,M,958901,EUR,969926400,F,70,70,True,10.0,7.0,,,2.0,4.0,6.0,9.0,,3.0,,,,,,18.0,19.0,7.5,8.0,0.3518,0.2064,0.131184,2.0,1,,3.0,2.0,,4.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,2.0,1.0,1.0,1.0,,,,,,,
10389922,home,Clermont Foot,Komnen Andrić,komnen-andric,K. Andrić,F,17,189,318,M,314138,EUR,804556800,F,9,9,True,7.0,5.0,1.0,1.0,2.0,3.0,3.0,5.0,,2.0,,,,,,18.0,15.0,6.3,7.0,0.161,0.0,0.0398713,,1,,1.0,1.0,1.0,5.0,1.0,2.0,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,
10389922,home,Clermont Foot,Arial Mendy,arial-mendy,A. Mendy,D,29,180,125,M,940371,EUR,784166400,D,19,19,True,2.0,2.0,,,1.0,1.0,2.0,4.0,1.0,2.0,,,,,,13.0,11.0,6.6,4.0,0.017,0.0,0.0698494,,1,,3.0,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,
10389922,home,Clermont Foot,Yohann Magnin,yohann-magnin,Y. Magnin,M,8,183,60,M,942840,EUR,866851200,M,7,7,True,7.0,5.0,1.0,,2.0,4.0,3.0,3.0,1.0,3.0,,,,,,13.0,11.0,6.6,2.0,0.0,0.0,0.00391386,,0,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
10389922,home,Clermont Foot,Elbasan Rashani,elbasan-rashani,E. Rashani,F,11,181,221,M,113409,EUR,736905600,M,18,18,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,10.0,2.0,6.5,,0.0,0.0,0.00101953,,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10389922,home,Clermont Foot,Ouparine Djoco,ouparine-djoco,O. Djoco,G,,188,75,M,942838,EUR,893203200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389922,home,Clermont Foot,Florent Ogier,florent-ogier,F. Ogier,D,69,182,26,M,122943,EUR,606441600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389922,home,Clermont Foot,Brandon Baiye,baiye-brandon,B. Baiye,M,6,177,80,M,861975,EUR,977875200,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389922,home,Clermont Foot,Saîf-Eddine Khaoui,saif-eddine-khaoui,S. Khaoui,M,10,180,616,M,346262,EUR,798940800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389922,away,Toulouse,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,170,M,96542,EUR,731203200,G,30,30,False,28.0,28.0,2.0,2.0,27.0,27.0,1.0,1.0,,7.0,1.0,1.0,1.0,,,90.0,36.0,6.3,,0.0,0.0,0.00328456,,0,-0.5819,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10389922,away,Toulouse,Mikkel Desler,mikkel-desler,M. Desler,D,3,187,109,M,226958,EUR,793152000,D,3,3,False,56.0,52.0,,,23.0,25.0,29.0,35.0,2.0,8.0,,,,,,90.0,86.0,7.1,9.0,0.0336,0.0,0.386871,1.0,1,,4.0,,,3.0,7.0,2.0,2.0,,5.0,1.0,,,1.0,4.0,,,1.0,,2.0,,,,,1.0,,2.0,,,,
10389922,away,Toulouse,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186,600,M,991479,EUR,991094400,D,4,4,False,69.0,61.0,10.0,6.0,37.0,41.0,24.0,28.0,2.0,5.0,,,,,,90.0,77.0,6.6,9.0,0.0482,0.0524,0.0203146,,1,,,2.0,5.0,5.0,7.0,1.0,,1.0,2.0,,,,,,,,,,2.0,,1.0,,,,,,,,,
10389922,away,Toulouse,Rasmus Nicolaisen,rasmus-nicolaisen,R. Nicolaisen,D,2,190,261,M,798124,EUR,858470400,D,2,2,False,54.0,50.0,1.0,,34.0,37.0,16.0,17.0,7.0,3.0,,,,,,90.0,72.0,7.4,4.0,0.0825,0.0,0.0069814,,1,,,1.0,8.0,1.0,13.0,,,1.0,3.0,,,,1.0,,3.0,1.0,,,,,,,,,,,,,,
10389922,away,Toulouse,Issiaga Sylla,issiaga-sylla,I. Sylla,D,4,180,3382,M,291695,EUR,757382400,D,12,12,False,36.0,27.0,1.0,1.0,10.0,11.0,18.0,29.0,1.0,5.0,,,,,,74.0,64.0,5.9,17.0,0.0,0.0,0.0725901,,0,,4.0,,,10.0,1.0,2.0,,3.0,1.0,3.0,Issiaga,Sylla,,1.0,,,,,2.0,3.0,,,1.0,,,,ISylla,,,
10389922,away,Toulouse,Branco van den Boomen,branco-van-den-boomen,B. van den Boomen,M,8,190,1185,M,190883,EUR,806284800,M,8,8,False,73.0,61.0,22.0,18.0,20.0,22.0,45.0,63.0,2.0,4.0,,,,,,90.0,95.0,8.2,21.0,0.1834,0.5425,0.516794,5.0,4,,12.0,2.0,,4.0,,,,,,,,,1.0,,,1.0,,,2.0,,1.0,,4.0,2.0,,,,1.0,1.0,
10389922,away,Toulouse,Stijn Spierings,spierings-stijn,S. Spierings,M,6,189,224,M,788977,EUR,826588800,M,17,17,False,85.0,75.0,15.0,11.0,30.0,35.0,45.0,51.0,1.0,9.0,,,,,,90.0,101.0,7.4,14.0,0.0397,0.0,0.0539314,,1,,1.0,1.0,1.0,3.0,6.0,1.0,,,5.0,,,,1.0,3.0,,,1.0,,,1.0,,,,1.0,,,,,,
10389922,away,Toulouse,Rafael Ratão,rafael-ratao,R. Ratão,F,18,182,3346,M,352838,EUR,817689600,M,21,21,False,15.0,12.0,,,3.0,3.0,9.0,13.0,,3.0,,,,,,45.0,28.0,6.8,7.0,0.0,0.0,0.0619515,2.0,0,,1.0,,,2.0,5.0,,,,2.0,,,,,1.0,3.0,,2.0,,1.0,1.0,,,,,,,,,,
10389922,away,Toulouse,Brecht Dejaegere,brecht-dejaegere,B. Dejaegere,M,19,174,153,M,122859,EUR,675475200,M,10,10,False,16.0,14.0,1.0,1.0,3.0,3.0,11.0,13.0,,3.0,,,,,,59.0,28.0,7.2,6.0,0.0824,0.0743,0.359714,1.0,1,,,,,3.0,2.0,1.0,,1.0,1.0,2.0,,,1.0,1.0,1.0,,3.0,True,,,1.0,,,,,,,1.0,,
10389922,away,Toulouse,Zakaria Aboukhlal,zakaria-aboukhlal,Z. Aboukhlal,F,7,179,8018,M,856737,EUR,950832000,M,6,6,False,24.0,18.0,2.0,,6.0,8.0,12.0,20.0,,3.0,,,,,,90.0,40.0,5.9,15.0,0.0853,0.0,0.0406984,,1,,4.0,,,7.0,3.0,3.0,,,1.0,2.0,,,,,2.0,,2.0,,2.0,,1.0,,,,,,zakariaaboukhlal,,,1.0
10389922,away,Toulouse,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190,2354,M,905381,EUR,965260800,F,27,27,False,6.0,6.0,,,2.0,2.0,4.0,5.0,1.0,2.0,,,,,,60.0,14.0,6.5,3.0,0.7693,0.0,0.00874455,,3,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,2.0,,,,,,,2.0,,,,,1.0,1.0
10389922,away,Toulouse,Ado Onaiwu,ado-onaiwu,A. Onaiwu,M,45,180,644,M,489180,EUR,815788800,F,7,7,True,14.0,9.0,,,2.0,2.0,7.0,12.0,,2.0,,,,,,45.0,22.0,6.6,7.0,0.0,0.0,0.0260872,,0,,,,1.0,1.0,3.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
10389922,away,Toulouse,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17753,M,1192318,EUR,1038441600,M,28,28,True,13.0,9.0,,,3.0,4.0,6.0,10.0,,3.0,,,,,,31.0,19.0,6.2,8.0,0.0,0.0,0.00810449,,0,,1.0,,,2.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,fareschaibi28,,,
10389922,away,Toulouse,Veljko Birmančević,veljko-birmancevic,V. Birmančević,F,20,177,1581,M,831510,EUR,889056000,M,19,19,True,10.0,7.0,1.0,,3.0,3.0,4.0,7.0,,2.0,,,,,,30.0,20.0,6.1,8.0,0.0,0.0,0.00617599,,0,,,,,5.0,3.0,3.0,1.0,,,1.0,,,,,2.0,,3.0,,2.0,,,,,,,,,,,
10389922,away,Toulouse,Oliver Zandén,zanden-oliver,O. Zandén,D,6,183,71,M,999117,EUR,997747200,D,18,18,True,10.0,6.0,,,3.0,4.0,4.0,8.0,2.0,2.0,,,,,,16.0,19.0,6.7,6.0,0.0239,0.0,0.013652,1.0,1,,2.0,,2.0,1.0,3.0,,,,1.0,2.0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,
10389922,away,Toulouse,Kjetil Haug,kjetil-haug,K. Haug,G,16,187,94,M,792318,EUR,897609600,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389922,away,Toulouse,Kévin Keben Biakolo,kevin-keben-biakolo,K. K. Biakolo,D,4,187,208,M,1102504,EUR,1075075200,M,31,31,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389922,away,Toulouse,Moussa Diarra,diarra-moussa,M. Diarra,D,93,183,821,M,985262,EUR,973814400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389922,away,Toulouse,Logan Costa,logan-costa,L. Costa,D,2,188,677,M,911853,EUR,986083200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389922,away,Toulouse,Denis Genreau,denis-genreau,D. Genreau,M,10,170,131,M,862773,EUR,927244800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
