match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_errorLeadToAShot,captain,stat_goalAssist,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_hitWoodwork
11523757,home,Doncaster Rovers,Ian Lawlor,ian-lawlor,I. Lawlor,G,41,193.0,21,M,149596,EUR,783216000,G,1,1,False,24.0,12.0,18.0,6.0,7.0,7.0,5.0,17.0,10.0,1.0,2.0,3.0,90.0,37.0,6.6,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11523757,home,Doncaster Rovers,Owen Bailey,bailey-owen,O. Bailey,M,4,180.0,97,M,920604,EUR,916963200,D,17,17,False,31.0,25.0,7.0,4.0,13.0,14.0,13.0,19.0,8.0,,,,90.0,70.0,7.2,23.0,0,2.0,1.0,2.0,2.0,7.0,4.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11523757,home,Doncaster Rovers,Joseph Olowu,joseph-olowu,J. Olowu,D,5,184.0,61,M,970364,EUR,943660800,D,5,5,False,26.0,21.0,3.0,1.0,18.0,20.0,3.0,6.0,5.0,,,,90.0,48.0,6.9,8.0,1,,,1.0,5.0,5.0,6.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,
11523757,home,Doncaster Rovers,Jack Senior,jack-senior,J. Senior,D,23,173.0,21,M,849743,EUR,853113600,D,23,23,False,37.0,29.0,8.0,5.0,20.0,26.0,9.0,13.0,7.0,,,,90.0,55.0,7.0,10.0,0,2.0,,2.0,3.0,6.0,4.0,3.0,1.0,,,3.0,,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,
11523757,home,Doncaster Rovers,Luke Molyneux,molyneux-luke,L. Molyneux,M,7,180.0,130,M,920577,EUR,891129600,M,7,7,False,31.0,22.0,3.0,2.0,7.0,9.0,15.0,27.0,7.0,,,,90.0,70.0,6.1,30.0,2,5.0,,2.0,13.0,7.0,2.0,,2.0,2.0,5.0,,,,1.0,,,2.0,1.0,,,1.0,12.0,3.0,2.0,,,,,,,,,,,
11523757,home,Doncaster Rovers,George Broadbent,george-broadbent,G. Broadbent,M,8,175.0,16,M,1049862,EUR,970272000,M,8,8,False,28.0,20.0,7.0,1.0,6.0,7.0,14.0,21.0,5.0,,,,90.0,49.0,6.4,14.0,2,,,,7.0,4.0,3.0,2.0,4.0,3.0,2.0,,,,,,,3.0,3.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,
11523757,home,Doncaster Rovers,Zain Westbrooke,zain-westbrooke,Z. Westbrooke,M,25,180.0,35,M,879126,EUR,846460800,M,24,24,False,55.0,39.0,10.0,4.0,21.0,24.0,20.0,34.0,11.0,,,,89.0,67.0,6.5,18.0,1,3.0,2.0,,4.0,1.0,1.0,1.0,1.0,,,,2.0,,2.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,
11523757,home,Doncaster Rovers,James Maxwell,james-maxwell,J. Maxwell,D,3,179.0,29,M,999270,EUR,1007856000,M,3,3,False,35.0,24.0,6.0,2.0,12.0,15.0,13.0,25.0,6.0,,,,89.0,77.0,7.2,24.0,0,5.0,1.0,2.0,2.0,9.0,1.0,3.0,3.0,2.0,1.0,3.0,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,
11523757,home,Doncaster Rovers,Tommy Rowe,tommy-rowe,T. Rowe,M,13,180.0,208,M,20196,EUR,591062400,F,10,10,False,25.0,14.0,2.0,,7.0,12.0,8.0,15.0,2.0,,,,70.0,37.0,7.7,14.0,2,2.0,1.0,2.0,1.0,4.0,,1.0,1.0,1.0,1.0,,,,3.0,,,,1.0,1.0,,,1.0,1.0,,1.0,,True,1.0,1.0,,,,,,
11523757,home,Doncaster Rovers,Joe Ironside,joe-ironside,J. Ironside,F,29,180.0,49,M,255051,EUR,750729600,F,20,20,False,21.0,11.0,1.0,,3.0,5.0,8.0,16.0,2.0,,,,90.0,34.0,7.5,15.0,3,,,8.0,18.0,10.0,,,1.0,1.0,2.0,1.0,1.0,2.0,,Joe,Ironside,13.0,3.0,,,1.0,,,,3.0,,,,,1.0,,,,,
