match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_accurateCross,stat_aerialLost,stat_totalContest,stat_wonContest,stat_dispossessed,stat_keyPass,captain,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_goals
11451132,home,İstanbulspor,David Jensen,david-jensen,D. Jensen,G,195,47,M,47860,EUR,701481600,G,1,1,False,37.0,25.0,19.0,8.0,24.0,31.0,1.0,6.0,1.0,5.0,1.0,1.0,4.0,6.0,90.0,46.0,6.9,12.0,0.0,0.0,0.00045396,0,0.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451132,home,İstanbulspor,Demeaco Duhaney,duhaney-demeaco,D. Duhaney,D,180,24,M,851095,EUR,908236800,D,21,21,False,29.0,22.0,5.0,2.0,10.0,13.0,12.0,18.0,4.0,9.0,,,,,90.0,48.0,7.1,12.0,0.0355,0.0,0.0135666,1,,,,21,2.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
11451132,home,İstanbulspor,Mehmet Yeşil,mehmet-yesil,M. Yeşil,D,188,48,M,840639,EUR,896572800,D,4,4,False,31.0,23.0,7.0,2.0,17.0,21.0,7.0,11.0,3.0,3.0,,,,,90.0,41.0,6.5,9.0,0.0,0.0,0.0358923,0,,,,21,1.0,,2.0,2.0,2.0,,1.0,2.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,
11451132,home,İstanbulspor,Simon Deli,simon-deli,S. Deli,D,192,262,M,326419,EUR,688521600,D,14,14,False,50.0,43.0,4.0,2.0,36.0,40.0,7.0,10.0,2.0,3.0,,,,,90.0,61.0,6.7,9.0,0.0,0.0,0.0048243,0,,,,13,,1.0,3.0,2.0,,,,4.0,1.0,1.0,2.0,,1.0,,2.0,,,,,,,,,,,,,
11451132,home,İstanbulspor,Vefa Temel,temel-vefa,V. Temel,M,176,41,M,1067329,EUR,1036281600,D,8,8,False,43.0,37.0,2.0,2.0,21.0,23.0,16.0,21.0,1.0,7.0,,,,,90.0,66.0,7.1,7.0,0.0191,0.0,0.0136143,1,,,,8,1.0,1.0,3.0,6.0,1.0,1.0,,2.0,3.0,2.0,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,
11451132,home,İstanbulspor,Alassane Ndao,ndao-alassane,A. Ndao,M,176,333,M,1016033,EUR,851040000,M,18,18,False,22.0,20.0,2.0,1.0,10.0,11.0,10.0,11.0,,6.0,,,,,67.0,27.0,6.7,3.0,0.0,0.0,0.02775,0,,,,,,,2.0,2.0,1.0,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,
11451132,home,İstanbulspor,Florian Loshaj,florian-loshaj,F. Loshaj,M,174,152,M,831407,EUR,839894400,M,34,34,False,27.0,24.0,3.0,2.0,10.0,12.0,14.0,15.0,3.0,6.0,,,,,67.0,40.0,6.7,5.0,0.0,0.0,0.0572812,0,,,,10,,,5.0,3.0,1.0,,1.0,,1.0,1.0,,,2.0,,,3.0,2.0,1.0,2.0,,,,,,,,,
11451132,home,İstanbulspor,Eduart Rroca,eduart-rroca,E. Rroca,M,182,79,M,938181,EUR,743817600,M,10,10,False,51.0,38.0,2.0,1.0,15.0,20.0,24.0,32.0,2.0,6.0,,,,,90.0,68.0,6.8,16.0,0.0483,0.0,0.0715907,2,,,,8,1.0,,11.0,3.0,3.0,2.0,1.0,2.0,,,,1.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,True,,,,,,,,
11451132,home,İstanbulspor,Valon Ethemi,valon-ethemi,V. Ethemi,M,179,121,M,904945,EUR,875836800,M,27,27,False,24.0,17.0,1.0,1.0,5.0,7.0,13.0,20.0,,4.0,,,,,90.0,44.0,6.4,16.0,0.0581,0.0,0.0904779,3,,,,27,3.0,1.0,8.0,5.0,1.0,1.0,,,1.0,1.0,2.0,2.0,2.0,1.0,,3.0,1.0,3.0,,,2.0,,,,,,,
11451132,home,İstanbulspor,İbrahim Yilmaz,ibrahim-yilmaz,İ. Yilmaz,F,184,30,M,135689,EUR,760492800,F,9,9,False,16.0,8.0,3.0,,5.0,7.0,3.0,10.0,,,,,,,67.0,23.0,6.3,12.0,0.0,0.0,0.026666,0,,,,,1.0,,5.0,1.0,,,,,,,1.0,1.0,2.0,,1.0,,,2.0,1.0,,,,,,,,,
