match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,captain,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_wonTackle,stat_errorLeadToAShot,stat_wasFouled,stat_fouls,stat_unsuccessfulTouch,stat_totalCross,stat_aerialLost,stat_wonContest,stat_penaltyConceded,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_onTargetScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_penaltyWon,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_goalAssist
10389874,home,RC Strasbourg,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,1,1,False,22.0,9.0,14.0,1.0,9.0,11.0,11.0,1.0,3.0,5.0,1.0,3.0,1.0,4.0,2.0,2.0,90.0,32.0,6.8,13.0,0.0,0.0,1.429e-05,0,0.4107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389874,home,RC Strasbourg,Alexander Djiku,alexander-djiku,A. Djiku,D,6,182,4730,M,289977,EUR,776390400,D,24,24,False,56.0,47.0,6.0,3.0,29.0,34.0,22.0,8.0,1.0,7.0,4.0,,,,,,90.0,71.0,6.7,11.0,0.1334,0.0,0.0123395,2,,,,alex_djiku,True,18.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10389874,home,RC Strasbourg,Gerzino Nyamsi,gerzino-nyamsi,G. Nyamsi,D,5,193,756,M,901470,EUR,853891200,D,22,22,False,34.0,27.0,7.0,5.0,21.0,25.0,9.0,3.0,2.0,8.0,2.0,,,,,,90.0,39.0,6.3,8.0,0.0,0.0,0.00435237,0,,,,,,6.0,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
10389874,home,RC Strasbourg,Maxime Le Marchand,maxime-le-marchand,M. Le Marchand,D,23,184,46,,55052,EUR,624067200,D,23,23,False,28.0,22.0,6.0,3.0,13.0,15.0,14.0,5.0,,6.0,2.0,,,,,,45.0,37.0,6.3,9.0,0.01,0.0,0.015303,1,,,,,,9.0,2.0,4.0,,1.0,1.0,,,,,2.0,,,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
10389874,home,RC Strasbourg,Colin Dagba,dagba-colin,C. Dagba,D,2,168,499,M,941300,EUR,905299200,M,2,2,False,35.0,26.0,1.0,,12.0,15.0,28.0,6.0,,3.0,3.0,,,,,,71.0,67.0,7.2,19.0,0.0,0.0,0.124195,0,,,,,,16.0,,6.0,,3.0,,,,1.0,,2.0,,1.0,1.0,1.0,8.0,2.0,2.0,,2.0,2.0,3.0,,,,,,,,
10389874,home,RC Strasbourg,Ibrahima Sissoko,ibrahima-sissoko,I. Sissoko,M,28,193,1228,M,829093,EUR,877910400,M,27,27,False,23.0,20.0,1.0,,6.0,6.0,18.0,1.0,,8.0,,,,,,,61.0,36.0,6.5,9.0,0.1011,0.0,0.0185346,2,,,,,,14.0,1.0,2.0,,1.0,,2.0,,,,,,,1.0,4.0,1.0,,,,,,,,,,,,,,
10389874,home,RC Strasbourg,Sanjin Prcić,sanjin-prcic,S. Prcić,M,,182,171,M,94822,EUR,753753600,M,14,14,False,38.0,31.0,4.0,3.0,19.0,20.0,20.0,3.0,1.0,11.0,1.0,,,,,,78.0,53.0,7.4,8.0,0.0582,0.0,0.0324198,2,,,,,,13.0,,1.0,,1.0,2.0,,,4.0,,,,1.0,1.0,,2.0,,1.0,,1.0,,2.0,,,,,,,,
10389874,home,RC Strasbourg,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,28999,M,845273,EUR,898905600,M,17,17,False,37.0,29.0,3.0,3.0,12.0,12.0,26.0,4.0,,2.0,,,,,,,90.0,53.0,7.0,10.0,0.0801,0.0,0.294272,2,,,,,,18.0,,5.0,1.0,1.0,1.0,1.0,,3.0,,,,3.0,2.0,2.0,1.0,2.0,1.0,,1.0,,1.0,,,,,,,,
10389874,home,RC Strasbourg,Thomas Delaine,thomas-delaine,T. Delaine,M,,180,116,M,153218,EUR,701395200,M,3,3,False,29.0,14.0,3.0,1.0,11.0,17.0,17.0,3.0,2.0,5.0,1.0,,,,,,61.0,51.0,6.7,25.0,0.0,0.0,0.0042054,0,,,,,,3.0,1.0,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,5.0,,,,,,,,,,,,,,
10389874,home,RC Strasbourg,Kévin Gameiro,kevin-gameiro,K. Gameiro,F,9,172,598,M,3504,EUR,547516800,F,9,9,False,37.0,30.0,3.0,2.0,10.0,10.0,28.0,6.0,,3.0,2.0,,,,,,90.0,49.0,7.1,11.0,0.0972,0.033,0.0526216,1,,,,,,20.0,,3.0,1.0,2.0,,,,1.0,,,,2.0,,1.0,1.0,,2.0,,,2.0,1.0,1.0,1.0,,,,,,
