match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,player_sofascoreId,stat_wasFouled,stat_goals,stat_accurateCross,captain,stat_totalOffside,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
14065737,home,Olympique Lyonnais,Dominik Greif,dominik-greif,D. Greif,G,1,197.0,925,M,791046,EUR,860284800,G,1,1,False,25.0,22.0,4.0,1.0,0.0,22.0,23.0,2.0,2.0,4.0,2.0,2.0,90.0,30.0,7.7,3.0,3.704e-05,0.6539,0,0.7131,0.0,0.01,0.18,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065737,home,Olympique Lyonnais,Ainsley Maitland-Niles,ainsley-maitland-niles,A. Maitland-Niles,D,98,178.0,1575,M,352768,EUR,872812800,D,98,98,False,36.0,35.0,1.0,1.0,0.0,22.0,22.0,14.0,2.0,2.0,,,90.0,67.0,6.9,8.0,0.0300099,,3,,0.11,0.62,0.15,,,,13.0,3.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,0.6644,0.2071,1.0,-0.73,,,,,,,,,,,,,,,,,
14065737,home,Olympique Lyonnais,Clinton Mata,clinton-mata,C. Mata,D,22,180.0,1320,M,152813,EUR,721094400,D,22,22,False,90.0,82.0,7.0,1.0,0.0,59.0,60.0,30.0,3.0,5.0,,,90.0,104.0,7.4,10.0,0.00598978,,0,,0.06,0.12,0.38,,,,23.0,,1.0,3.0,6.0,,,,,,,,3.0,,2.0,1.0,,,,,3.0,1.0,3.0,,,,,,,,,,,,,,
14065737,home,Olympique Lyonnais,Moussa Niakhaté,moussa-niakhate,M. Niakhaté,D,19,190.0,8301,M,758168,EUR,826243200,D,19,19,False,112.0,107.0,2.0,1.0,0.0,78.0,78.0,34.0,4.0,2.0,,,90.0,120.0,7.8,6.0,0.017535,,0,,0.26,0.2,0.43,,,,29.0,,,3.0,7.0,1.0,,,,,,,,,,2.0,,,,,6.0,,1.0,niakhate,1.0,,,,,,,,,,,,
14065737,home,Olympique Lyonnais,Nicolás Tagliafico,nicolas-tagliafico,N. Tagliafico,D,3,172.0,10932,M,158243,EUR,715219200,D,3,3,False,60.0,55.0,2.0,2.0,0.0,29.0,30.0,30.0,3.0,1.0,,,90.0,85.0,7.0,8.0,0.0246695,,0,,0.1,0.15,0.23,,,,26.0,2.0,2.0,6.0,2.0,,,,,,,1.0,2.0,1.0,,3.0,,,1.0,,,1.0,,tagliafico3,,,,,,,,,,,,,
14065737,home,Olympique Lyonnais,Tanner Tessmann,tanner-tessmann,T. Tessmann,M,6,187.0,1230,M,1022084,EUR,1001289600,M,6,6,False,59.0,51.0,6.0,4.0,0.0,26.0,28.0,31.0,2.0,6.0,,,90.0,78.0,7.3,14.0,0.0236145,,4,,0.26,0.15,-0.03,,,,25.0,,1.0,7.0,3.0,1.0,3.0,,,3.0,1.0,,1.0,1.0,2.0,,0.2378,0.8235,,0.3,1.0,2.0,,,1.0,1.0,,,,,,,,,,,
14065737,home,Olympique Lyonnais,Khalis Merah,khalis-merah,K. Merah,M,44,178.0,3633,,2127096,EUR,1172188800,M,44,44,False,32.0,29.0,4.0,2.0,0.0,11.0,12.0,20.0,,3.0,,,64.0,36.0,6.3,6.0,0.0188568,,0,,-0.04,0.19,-0.1,,Khalis,Merah,18.0,1.0,,6.0,,,1.0,,,,,,,,1.0,3.0,,,1.0,,,2.0,,,,,,,,,,,,,,,
14065737,home,Olympique Lyonnais,Adam Karabec,adam-karabec,A. Karabec,M,7,186.0,1393,M,1000175,EUR,1057104000,M,7,7,False,30.0,25.0,1.0,,0.0,10.0,11.0,19.0,,2.0,,,89.0,50.0,6.6,17.0,0.0993484,,0,,-0.07,0.01,-0.04,,,,15.0,11.0,,2.0,5.0,1.0,1.0,1.0,,,,,,,2.0,1.0,,,2.0,,2.0,,,,2.0,,3.0,,,,,,,,,,
14065737,home,Olympique Lyonnais,Corentin Tolisso,corentin-tolisso,C. Tolisso,M,8,181.0,3233,M,343067,EUR,775872000,M,8,8,False,67.0,60.0,7.0,4.0,0.0,29.0,29.0,38.0,2.0,5.0,,,81.0,80.0,7.4,9.0,0.0974619,,1,,0.18,0.22,0.22,,,,31.0,2.0,,1.0,5.0,1.0,,,,,1.0,2.0,2.0,1.0,,,0.0372,0.0518,1.0,0.01,3.0,,,,,,1.0,True,1.0,,,,,,,,
14065737,home,Olympique Lyonnais,Malick Fofana,malick-fofana,M. Fofana,F,11,169.0,6170,M,1195784,EUR,1112227200,M,11,11,False,31.0,27.0,,,0.0,7.0,7.0,24.0,1.0,2.0,,,89.0,50.0,7.7,12.0,0.583893,,2,,0.44,0.48,0.15,,Malick Fofana,,20.0,5.0,,3.0,5.0,,3.0,1.0,1.0,,1.0,,1.0,1.0,3.0,1.0,0.4674,0.6582,2.0,0.03,,,,,3.0,,2.0,,,1.0,1.0,,,,,,
14065737,home,Olympique Lyonnais,Martín Satriano,martin-satriano,M. Satriano,F,10,187.0,2192,M,973536,EUR,982627200,F,20,20,False,12.0,12.0,,,0.0,6.0,6.0,6.0,,,,,81.0,18.0,6.0,,0.0202884,,3,,-0.28,0.18,0.14,,,,6.0,,2.0,5.0,1.0,,,,,1.0,1.0,,,,,3.0,0.2814,0.4681,1.0,-0.57,,,,,1.0,,,,,,1.0,1.0,,,,,
