match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,captain,stat_accurateLongBalls,stat_aerialLost,stat_duelLost,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_goalAssist,stat_savedShotsFromInsideTheBox,stat_saves
10385697,home,Chelsea,Raheem Sterling,,,raheem-sterling,R. Sterling,F,,170,36469,M,Sterling7,138534,EUR,786844800,F,17,17,False,30.0,27.0,,5.0,5.0,1.0,8.0,1.0,4.0,,,,,,,90.0,60.0,8.4,14.0,0.6105,1.1875,0.0464435,5,,23.0,28.0,3.0,1.0,8.0,4.0,,1.0,2.0,2.0,1.0,1.0,,,1.0,9.0,1.0,,4.0,,,2.0,1.0,2.0,,,2.0,,,
10385697,home,Chelsea,Ruben Loftus-Cheek,,,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7232,M,rlc,284441,EUR,822355200,M,12,12,True,33.0,31.0,,8.0,9.0,,1.0,,2.0,,,,,,,45.0,39.0,6.6,6.0,0.0,0.0,0.0310122,0,,23.0,24.0,,,2.0,1.0,,,,,,1.0,,,1.0,3.0,2.0,,1.0,,,,,,,,,1.0,,
10385697,home,Chelsea,Hakim Ziyech,,,hakim-ziyech,H. Ziyech,M,30,181,60999,M,HZiyech,249437,EUR,732499200,M,22,22,True,19.0,14.0,,2.0,3.0,,2.0,,,,,,,,,17.0,35.0,7.0,12.0,0.0146,0.0568,0.0270898,1,,12.0,21.0,5.0,,,,,,,,2.0,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,
10385697,home,Chelsea,Kai Havertz,,,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,M,29,29,True,8.0,7.0,,3.0,3.0,1.0,2.0,,,,,,,,,17.0,10.0,6.5,2.0,0.0,0.0,0.00783116,0,,4.0,5.0,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
10385697,home,Chelsea,Kepa Arrizabalaga,,,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,KepaA,232422,EUR,781142400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385697,home,Chelsea,César Azpilicueta,,,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,Dave,21555,EUR,620265600,D,28,28,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385697,home,Chelsea,Wesley Fofana,,,wesley-fofana,W. Fofana,D,29,186,14604,M,wesley_fofana3,923894,EUR,977011200,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385697,home,Chelsea,Mykhaylo Mudryk,,,mykhaylo-mudryk,M. Mudryk,M,10,175,54452,M,MMudryk10,958966,EUR,978652800,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385697,home,Chelsea,Christian Pulišić,,,christian-pulisic,C. Pulišić,M,11,177,37774,M,CMPulisic,817957,EUR,906076800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385697,home,Chelsea,David Datro Fofana,,,david-datro-fofana,D. D. Fofana,F,15,181,7910,M,datro_9,1090458,EUR,1040515200,F,27,27,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385697,away,Nottingham Forest,Keylor Navas,,,keylor-navas,K. Navas,G,1,185,13049,M,keylornavas_1,56113,EUR,534988800,G,12,12,False,28.0,7.0,23.0,5.0,5.0,,,,13.0,,,2.0,,,,90.0,35.0,6.5,21.0,0.0,0.0,0.00031133,0,-0.3408,2.0,23.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,4.0
10385697,away,Nottingham Forest,Joe Worrall,,,joe-worrall,J. Worrall,D,4,193,320,M,,838399,EUR,852854400,D,4,4,False,17.0,15.0,,14.0,16.0,1.0,6.0,3.0,5.0,,,,,,,90.0,33.0,7.0,3.0,0.0,0.0,0.00168775,0,,1.0,1.0,,,,,1.0,2.0,5.0,1.0,,,True,,5.0,7.0,,2.0,,,,,,,,,,,,
10385697,away,Nottingham Forest,Felipe,,,felipe,Felipe,D,,191,773,M,,242211,EUR,611280000,D,38,38,False,19.0,15.0,4.0,10.0,11.0,2.0,5.0,11.0,2.0,,,,,,,90.0,41.0,7.0,6.0,0.3516,0.0,0.00113183,3,,5.0,8.0,,,,,2.0,1.0,3.0,1.0,,1.0,,2.0,2.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,,,,,,,
10385697,away,Nottingham Forest,Moussa Niakhaté,,,moussa-niakhate,M. Niakhaté,D,19,190,8301,M,niakhate,758168,EUR,826243200,D,19,19,False,22.0,14.0,3.0,10.0,15.0,1.0,4.0,4.0,7.0,,,,,,,90.0,48.0,6.5,17.0,0.2851,0.0,0.0021091,1,,4.0,8.0,1.0,,,,,3.0,2.0,1.0,1.0,,,1.0,1.0,3.0,1.0,,,2.0,,,1.0,,,1.0,,,,
10385697,away,Nottingham Forest,Serge Aurier,,,serge-aurier,S. Aurier,D,,176,2934,M,Serge_aurier,105697,EUR,725155200,M,24,24,False,26.0,15.0,5.0,9.0,14.0,1.0,6.0,1.0,6.0,,,,,,,90.0,40.0,6.6,13.0,0.0,0.0,0.00490439,0,,6.0,12.0,,,2.0,1.0,1.0,1.0,4.0,2.0,,,,1.0,2.0,5.0,,,1.0,1.0,,,,,,,,,,
10385697,away,Nottingham Forest,Orel Mangala,,,orel-mangala,O. Mangala,M,5,178,1576,M,,793988,EUR,890179200,M,5,5,False,23.0,20.0,2.0,11.0,14.0,1.0,7.0,1.0,4.0,,,,,,,90.0,36.0,7.0,5.0,0.0,0.0,0.340953,0,,9.0,9.0,,,2.0,1.0,,3.0,3.0,2.0,2.0,1.0,,2.0,,8.0,,3.0,1.0,3.0,1.0,,,,,,,1.0,,
10385697,away,Nottingham Forest,Ryan Yates,,,ryan-yates,R. Yates,M,22,190,881,M,,846252,EUR,880070400,M,22,22,False,21.0,15.0,2.0,11.0,14.0,1.0,8.0,1.0,5.0,,,,,,,85.0,34.0,7.0,7.0,0.0,0.0,0.00094994,0,,4.0,7.0,,,,,,1.0,4.0,3.0,4.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,
10385697,away,Nottingham Forest,Renan Lodi,,,renan-lodi,R. Lodi,D,16,173,4176,M,renan_lodi,851150,EUR,891993600,M,32,32,False,18.0,11.0,8.0,7.0,9.0,,4.0,3.0,6.0,,,,,,,90.0,42.0,7.4,12.0,0.1368,0.0,0.377363,3,,7.0,14.0,5.0,3.0,3.0,,,4.0,2.0,2.0,2.0,4.0,,2.0,,10.0,,5.0,,2.0,1.0,,3.0,,,,,1.0,,
10385697,away,Nottingham Forest,Morgan Gibbs-White,,,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,Morgangibbs27,865912,EUR,948931200,F,10,10,False,18.0,11.0,3.0,8.0,8.0,1.0,6.0,,5.0,,,,,,,90.0,39.0,6.7,18.0,0.0,0.0,0.0929337,0,,4.0,15.0,5.0,1.0,6.0,3.0,,1.0,2.0,2.0,,1.0,,,,5.0,1.0,1.0,1.0,,,,,,,,,,,
10385697,away,Nottingham Forest,Danilo,,,danilo,Danilo,M,8,177,5250,M,Danilo,1064039,EUR,988502400,F,28,28,False,10.0,2.0,1.0,,2.0,1.0,1.0,,4.0,,,,,,,89.0,21.0,6.5,9.0,0.0969,0.0,0.00151161,2,,2.0,8.0,,,,,,,,,,,,,1.0,4.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,,
10385697,away,Nottingham Forest,Taiwo Awoniyi,,,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,,359664,EUR,871344000,F,9,9,False,12.0,5.0,1.0,3.0,4.0,3.0,7.0,,1.0,,,,,,,81.0,22.0,8.2,11.0,0.4316,0.2166,0.0013029,2,,2.0,8.0,,,1.0,,,,2.0,1.0,2.0,,,,5.0,9.0,2.0,2.0,1.0,,,,,2.0,2.0,,2.0,,,
10385697,away,Nottingham Forest,Brennan Johnson,,,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,F,20,20,True,1.0,,,,,,,,,,,,,,,9.0,2.0,6.5,2.0,0.0,0.0,0.0,0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10385697,away,Nottingham Forest,Cheikhou Kouyaté,,,cheikhou-kouyate,C. Kouyaté,M,8,189,2529,M,,45944,EUR,630201600,M,21,21,True,1.0,1.0,,,,1.0,2.0,1.0,,,,,,,,11.0,4.0,6.7,,0.0,0.0,0.00040632,0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,
10385697,away,Nottingham Forest,Harry Toffolo,,,harry-toffolo,H. Toffolo,D,15,183,338,M,,358218,EUR,808790400,D,15,15,True,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,,,0.0,0.0,9.08e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385697,away,Nottingham Forest,Wayne Hennessey,,,wayne-hennessey,W. Hennessey,G,,198,248,M,,16620,EUR,538444800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385697,away,Nottingham Forest,Willy Boly,,,willy-boly,W. Boly,D,30,195,1884,M,,139310,EUR,665539200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385697,away,Nottingham Forest,Remo Freuler,,,remo-freuler,R. Freuler,M,8,181,1928,M,,115516,EUR,703296000,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385697,away,Nottingham Forest,Sam Surridge,,,sam-surridge,S. Surridge,F,9,191,1588,M,,817567,EUR,901584000,F,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385697,away,Nottingham Forest,André Ayew,,,andre-ayew,A. Ayew,F,24,176,5860,M,andreayew10,27035,EUR,629856000,F,34,34,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385697,away,Nottingham Forest,Jesse Lingard,,,jesse-lingard,J. Lingard,F,10,174,12067,M,JLingz,205508,EUR,724377600,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
