match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_interceptionWon,stat_challengeLost,stat_wonContest,stat_accurateCross,stat_wasFouled,stat_shotOffTarget,player_sofascoreId,captain,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_punches,stat_ownGoals,stat_hitWoodwork,stat_bigChanceMissed,stat_errorLeadToAShot
10385706,home,Leicester City,Danny Ward,danny-ward,D. Ward,G,21,191,698,M,197428,EUR,740707200,G,1,1,False,32.0,19.0,16.0,3.0,16.0,19.0,3.0,13.0,1.0,12.0,2.0,1.0,2.0,1.0,1.0,90.0,45.0,7.4,15.0,0.0,0.0,0.0017734,0,0.5389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385706,home,Leicester City,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,329417,EUR,818121600,D,27,27,False,47.0,34.0,7.0,2.0,15.0,25.0,19.0,23.0,2.0,8.0,,,,,,90.0,72.0,7.2,18.0,0.0471,0.0,0.00862652,1,,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10385706,home,Leicester City,Daniel Amartey,daniel-amartey,D. Amartey,M,,188,1219,M,308526,EUR,787968000,D,18,18,False,53.0,49.0,3.0,1.0,46.0,48.0,3.0,5.0,4.0,4.0,,,,,,90.0,66.0,7.5,5.0,0.0,0.0,0.00103762,0,,,2.0,5.0,,,1.0,4.0,2.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10385706,home,Leicester City,Wout Faes,wout-faes,W. Faes,D,25,185,1743,M,361696,EUR,891561600,D,3,3,False,70.0,59.0,10.0,3.0,54.0,58.0,5.0,12.0,3.0,5.0,,,,,,90.0,88.0,7.4,14.0,0.0,0.0,0.00342426,0,,,5.0,8.0,1.0,,1.0,7.0,3.0,2.0,3.0,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
10385706,home,Leicester City,James Justin,james-justin,J. Justin,D,24,183,1165,M,827681,EUR,888192000,D,2,2,False,47.0,34.0,4.0,1.0,23.0,28.0,12.0,20.0,3.0,8.0,,,,,,90.0,68.0,6.9,15.0,0.0,0.0,0.0400463,0,,1.0,3.0,5.0,,,,,,,1.0,,,,1.0,2.0,1.0,1.0,,,1.0,3.0,,,,,,,,,,,,,
10385706,home,Leicester City,Boubakary Soumaré,boubakary-soumare,B. Soumaré,M,34,188,1043,M,887581,EUR,920073600,M,42,42,False,34.0,28.0,2.0,2.0,15.0,19.0,13.0,16.0,2.0,5.0,,,,,,64.0,49.0,6.9,11.0,0.0,0.0,0.00870478,0,,1.0,4.0,6.0,1.0,,,3.0,1.0,2.0,1.0,,,,1.0,1.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,
10385706,home,Leicester City,Dennis Praet,dennis-praet,D. Praet,M,8,181,725,M,135647,EUR,768873600,M,26,26,False,19.0,16.0,,,4.0,5.0,12.0,15.0,1.0,7.0,,,,,,70.0,39.0,6.8,11.0,0.2141,0.0,0.0199612,1,,1.0,9.0,6.0,4.0,,,2.0,2.0,1.0,1.0,,,,1.0,,3.0,1.0,1.0,1.0,,3.0,1.0,,,,,,,,,,,,
10385706,home,Leicester City,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177,9789,M,331737,EUR,862963200,M,8,8,False,62.0,54.0,7.0,5.0,29.0,30.0,25.0,34.0,,8.0,,,,,,90.0,81.0,6.8,15.0,0.0151,0.0,0.0110822,1,,2.0,7.0,4.0,2.0,1.0,,4.0,3.0,3.0,4.0,,,,,,,2.0,1.0,,,,,youritielemans,True,,,,,,,,,,
10385706,home,Leicester City,Kiernan Dewsbury-Hall,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178,10632,M,861970,EUR,905040000,M,22,22,False,40.0,32.0,5.0,2.0,8.0,9.0,24.0,32.0,,10.0,,,,,,90.0,60.0,6.8,17.0,0.0,0.0,0.141483,0,,1.0,8.0,3.0,1.0,,,,,3.0,1.0,2.0,,,2.0,,5.0,,,1.0,,2.0,,kdh_8,,1.0,1.0,,,,,,,,
10385706,home,Leicester City,Harvey Barnes,harvey-barnes,H. Barnes,F,11,181,5550,M,855647,EUR,881625600,M,7,7,False,18.0,14.0,2.0,2.0,5.0,6.0,9.0,13.0,1.0,1.0,,,,,,85.0,36.0,6.7,14.0,0.4682,0.2835,0.00975947,1,,1.0,9.0,3.0,3.0,,,1.0,,4.0,,,,,3.0,,3.0,,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,
