match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wasFouled,captain,stat_totalClearance,stat_lastManTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_outfielderBlock,stat_bigChanceMissed,stat_totalOffside,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_clearanceOffLine
11958585,home,Blackburn Rovers,Dilan Markanday,,,dilan-markanday,D. Markanday,M,24,167.0,275,M,966554,EUR,998265600,F,18,18,True,4.0,4.0,,,,4.0,,,,,,,1.0,4.0,,,0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958585,home,Blackburn Rovers,Leopold Wahlstedt,,,leopold-wahlstedt,L. Wahlstedt,G,22,190.0,85,M,932029,EUR,931046400,G,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958585,home,Blackburn Rovers,Patrick Gamble,Patrick,Gamble,gamble-patrick,P. Gamble,D,,190.0,7,M,1109773,EUR,1065312000,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958585,home,Blackburn Rovers,Adam Wharton,,,adam-wharton,A. Wharton,M,20,182.0,5813,M,1109771,EUR,1076025600,M,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958585,home,Blackburn Rovers,Niall Ennis,,,niall-ennis,N. Ennis,F,9,178.0,100,M,826138,EUR,927158400,F,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958585,away,Wrexham,Arthur Okonkwo,,,arthur-okonkwo,Arthur Okonkwo,G,1,195.0,1132,M,1109561,EUR,999993600,G,33,33,False,33.0,17.0,22.0,11.0,15.0,18.0,17.0,,2.0,3.0,1.0,,90.0,47.0,5.5,16.0,0,6.0,6.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11958585,away,Wrexham,Max Cleworth,,,max-cleworth,M. Cleworth,D,4,191.0,221,M,1002181,EUR,1028851200,D,32,32,False,43.0,35.0,8.0,25.0,26.0,17.0,4.0,,,,,,90.0,57.0,6.3,11.0,0,1.0,10.0,,,1.0,,1.0,3.0,,,,,3.0,,,3.0,,3.0,2.0,,,,,,,,,1.0,,,,,
11958585,away,Wrexham,Ben Tozer,,,ben-tozer,B. Tozer,D,,186.0,29,M,27654,EUR,636249600,D,4,4,False,40.0,36.0,6.0,30.0,32.0,8.0,6.0,,,,,,90.0,48.0,6.6,5.0,0,4.0,6.0,,,1.0,,3.0,1.0,,,,,1.0,,True,2.0,,,,,2.0,,,,,,,1.0,,,,,1.0
11958585,away,Wrexham,Eoghan O'Connell,,,eoghan-oconnell,E. O'Connell,D,15,185.0,73,M,352582,EUR,808272000,D,15,15,False,26.0,22.0,5.0,18.0,20.0,6.0,5.0,,,,,,69.0,36.0,6.2,6.0,0,4.0,4.0,,,,,2.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,
11958585,away,Wrexham,Ryan Barnett,,,ryan-barnett,R. Barnett,M,29,180.0,85,M,864424,EUR,938044800,M,29,29,False,18.0,10.0,8.0,6.0,6.0,15.0,4.0,,,,,,69.0,32.0,6.2,12.0,0,1.0,7.0,3.0,3.0,1.0,,2.0,3.0,,2.0,1.0,1.0,,2.0,,2.0,,,3.0,,,,,,,,,,,,,,
11958585,away,Wrexham,Andy Cannon,,,andy-cannon,A. Cannon,M,42,176.0,91,M,609594,EUR,826761600,M,20,20,False,21.0,19.0,1.0,11.0,12.0,9.0,1.0,,,,,,69.0,36.0,7.1,6.0,2,,8.0,,,,1.0,3.0,5.0,,2.0,,,2.0,2.0,,1.0,,1.0,2.0,1.0,,,,2.0,,,1.0,,,,,,
11958585,away,Wrexham,George Evans,,,george-evans,G. Evans,M,12,184.0,52,M,155872,EUR,787276800,M,12,12,False,30.0,28.0,3.0,18.0,19.0,11.0,5.0,,,,,,90.0,35.0,6.4,2.0,0,2.0,10.0,,,1.0,,3.0,1.0,,,,1.0,1.0,,,2.0,,1.0,,,2.0,1.0,,,,,,,,,,,
11958585,away,Wrexham,Elliot Lee,,,elliot-lee,E. Lee,M,18,180.0,212,M,303604,EUR,787536000,M,38,38,False,30.0,24.0,4.0,7.0,9.0,21.0,4.0,,,,,,90.0,50.0,6.1,13.0,3,3.0,17.0,,,1.0,1.0,7.0,3.0,2.0,4.0,1.0,,1.0,,,1.0,,,2.0,,1.0,,2.0,,,,,,,,1.0,,
11958585,away,Wrexham,James McClean,,,james-mcclean,J. McClean,M,16,180.0,376,M,41631,EUR,609206400,M,23,23,False,28.0,18.0,6.0,6.0,10.0,24.0,6.0,,,,,,90.0,52.0,6.7,17.0,1,1.0,13.0,6.0,1.0,1.0,1.0,6.0,9.0,1.0,3.0,2.0,1.0,5.0,1.0,,,,4.0,,2.0,1.0,1.0,,1.0,,,,,1.0,,,,
11958585,away,Wrexham,Paul Mullin,,,paul-mullin,P. Mullin,F,14,178.0,1140,M,583192,EUR,784080000,F,10,10,False,22.0,17.0,1.0,8.0,8.0,14.0,1.0,,,,,,78.0,32.0,6.7,10.0,2,,9.0,,,1.0,,3.0,2.0,1.0,2.0,1.0,,1.0,,,,,,3.0,,,1.0,1.0,1.0,,,,,,,,,
11958585,away,Wrexham,Sam Dalby,,,sam-dalby,S. Dalby,F,10,191.0,322,M,858915,EUR,944524800,F,18,18,False,21.0,8.0,,5.0,6.0,16.0,1.0,,,,,,78.0,30.0,7.0,17.0,0,,3.0,1.0,,6.0,7.0,8.0,9.0,1.0,,,,1.0,1.0,,1.0,,1.0,2.0,1.0,,2.0,,,1.0,,,,,,,,
11958585,away,Wrexham,Jordan Tunnicliffe,,,jordan-tunnicliffe,J. Tunnicliffe,D,6,186.0,24,M,826120,EUR,750470400,D,6,6,True,9.0,8.0,3.0,4.0,4.0,5.0,1.0,,,,,,21.0,14.0,6.8,1.0,0,2.0,4.0,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11958585,away,Wrexham,Jacob Mendy,,,jacob-mendy,J. Mendy,D,40,182.0,220,M,1083063,EUR,851644800,D,19,19,True,7.0,4.0,2.0,4.0,4.0,4.0,,,,,,,21.0,11.0,6.5,6.0,0,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11958585,away,Wrexham,James Jones,,,james-jones,J. Jones,M,35,175.0,34,M,582194,EUR,855792000,M,30,30,True,9.0,5.0,3.0,4.0,6.0,3.0,2.0,,,,,,21.0,13.0,6.6,5.0,1,,1.0,,,,,2.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,
11958585,away,Wrexham,Ollie Palmer,,,ollie-palmer,O. Palmer,F,28,196.0,380,M,140586,EUR,695952000,F,9,9,True,4.0,4.0,,2.0,2.0,2.0,2.0,,,,,,12.0,4.0,6.5,,0,,2.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11958585,away,Wrexham,Jake Bickerstaff,,,jake-bickerstaff,J. Bickerstaff,F,20,188.0,52,M,1002248,EUR,1000166400,F,27,27,True,1.0,1.0,,1.0,1.0,,1.0,,,,,,12.0,5.0,6.5,2.0,0,,,,,1.0,,3.0,2.0,,2.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
11958585,away,Wrexham,Luke McNicholas,,,luke-mcnicholas,L. McNicholas,G,1,192.0,71,M,978881,EUR,946684800,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958585,away,Wrexham,Aaron Hayden,,,aaron-hayden,A. Hayden,D,6,185.0,62,M,804614,EUR,853372800,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958585,away,Wrexham,Callum McFadzean,,,callum-mcfadzean,C. McFadzean,D,,180.0,16,M,255053,EUR,758678400,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958585,away,Wrexham,Jordan Davies,,,jordan-davies,J. Davies,M,15,184.0,130,M,866694,EUR,903398400,M,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
