match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_interceptionWon,stat_totalOffside,stat_expectedGoals,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,player_sofascoreId,stat_lastManTackle,stat_hitWoodwork,stat_blockedScoringAttempt
12441686,home,NAC Breda,Daniel Bielica,,,bielica-daniel,D. Bielica,G,99,189,296,M,939460,EUR,925430400,G,99,99,False,39.0,31.0,14.0,7.0,0.0,28.0,29.0,3.0,10.0,1.0,14.0,1.0,2.0,2.0,1.0,90.0,51.0,6.4,9.0,0.00387163,0,0.0857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441686,home,NAC Breda,Cherrion Valerius,Cherrion,Valerius,valerius-cherrion,C. Valerius,D,25,192,131,M,1515525,EUR,1127347200,D,25,25,False,32.0,22.0,4.0,1.0,0.0,12.0,13.0,11.0,23.0,2.0,4.0,,,,,79.0,67.0,7.2,21.0,0.0597281,0,,4.0,1.0,2.0,6.0,12.0,1.0,1.0,3.0,1.0,1.0,6.0,5.0,2.0,3.0,2.0,3.0,,,,,,,,,,,,,,,
12441686,home,NAC Breda,Leo Greiml,,,leo-greiml,L. Greiml,D,12,186,224,M,918420,EUR,994118400,D,12,12,False,64.0,51.0,6.0,4.0,0.0,40.0,46.0,12.0,19.0,7.0,5.0,,,,,90.0,80.0,6.7,13.0,0.047255,2,,1.0,1.0,8.0,6.0,9.0,2.0,,,,,,,,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0522,,,,,,,,,,
12441686,home,NAC Breda,Jan Van den Bergh,,,jan-van-den-bergh,J. Van den Bergh,D,52,189,155,M,929498,EUR,781056000,D,5,5,False,71.0,59.0,12.0,6.0,0.0,44.0,49.0,16.0,23.0,2.0,4.0,,,,,90.0,85.0,6.4,17.0,0.0565112,0,,1.0,1.0,4.0,4.0,7.0,2.0,,,,,3.0,2.0,,,1.0,,1.0,,,,,True,,,,,,,,,
12441686,home,NAC Breda,Boy Kemper,Boy,Kemper,boy-kemper,B. Kemper,D,4,185,120,M,858242,EUR,929923200,D,4,4,False,37.0,33.0,3.0,3.0,0.0,18.0,20.0,16.0,18.0,1.0,4.0,,,,,90.0,55.0,6.5,6.0,0.0334539,0,,1.0,1.0,2.0,3.0,5.0,1.0,,,,1.0,2.0,,,1.0,,,2.0,,,,,,,,,,,,,,
12441686,home,NAC Breda,Kamal Sowah,,,kamal-sowah,K. Sowah,M,14,179,840,M,927440,EUR,947376000,M,55,55,False,29.0,20.0,2.0,1.0,0.0,9.0,11.0,11.0,18.0,,5.0,,,,,66.0,35.0,6.7,11.0,0.18351,0,,,,1.0,4.0,4.0,1.0,1.0,,,,3.0,2.0,1.0,,1.0,2.0,1.0,,,,,,1.0,,,,,,,,
12441686,home,NAC Breda,Maximilien Balard,Maximilien,Balard,balard-maximilien,M. Balard,M,16,178,164,M,1096511,EUR,974592000,M,16,16,False,28.0,22.0,3.0,,0.0,12.0,14.0,10.0,14.0,1.0,4.0,,,,,90.0,38.0,6.6,9.0,0.0106597,1,,,,,3.0,2.0,1.0,,,,,1.0,1.0,3.0,1.0,,,2.0,1.0,,,0.0151,,,,,,,,,,
12441686,home,NAC Breda,Clint Leemans,Clint,Leemans,clint-franciscus-henricus-leemans,C. Leemans,M,8,187,91,M,336811,EUR,811123200,M,8,8,False,25.0,21.0,2.0,1.0,0.0,8.0,9.0,15.0,19.0,,1.0,,,,,66.0,38.0,7.3,8.0,0.101635,2,,3.0,2.0,1.0,2.0,3.0,,,1.0,,1.0,,,1.0,2.0,1.0,3.0,,1.0,2.0,,0.0988,,,1.0,0.0352,,,,,,
12441686,home,NAC Breda,Leo Sauer,Leo Sauer,,sauer-leo,L. Sauer,M,16,184,1911,M,1150938,EUR,1134691200,M,77,77,False,21.0,15.0,,,0.0,6.0,8.0,9.0,18.0,3.0,5.0,,,,,90.0,47.0,6.6,20.0,0.0556071,2,,5.0,,1.0,8.0,5.0,1.0,1.0,5.0,1.0,,2.0,2.0,3.0,1.0,,1.0,2.0,1.0,,,0.091,,,1.0,0.3055,,,,,,
12441686,home,NAC Breda,Elías Már Ómarsson,,,elias-mar-omarsson,E. Már Ómarsson,F,22,183,190,M,187031,EUR,790387200,F,10,10,False,15.0,11.0,1.0,1.0,0.0,2.0,5.0,9.0,11.0,,2.0,,,,,66.0,19.0,6.6,6.0,0.0225769,1,,1.0,,4.0,3.0,4.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,0.049,,,,,,,,,,
12441686,home,NAC Breda,Sydney van Hooijdonk,Sydney,van Hooijdonk,sydney-van-hooijdonk,S. v. Hooijdonk,F,20,190,703,M,943595,EUR,949795200,F,29,29,False,19.0,15.0,,,0.0,5.0,6.0,10.0,14.0,1.0,,,,,,82.0,29.0,6.9,6.0,0.0617663,2,,1.0,,2.0,8.0,5.0,1.0,,,,,2.0,1.0,1.0,1.0,1.0,,7.0,2.0,,1.0,0.3854,,,,,1.0,,,,,
12441686,home,NAC Breda,Dominik Janošek,,,dominik-janosek,D. Janošek,M,39,183,161,M,891420,EUR,897696000,F,39,39,True,9.0,8.0,1.0,,0.0,5.0,6.0,3.0,5.0,1.0,3.0,,,,,24.0,17.0,6.6,5.0,0.001484,2,,2.0,,,1.0,,,,,,,,,2.0,,,,1.0,2.0,,,0.0797,,,,,,,,,,
12441686,home,NAC Breda,Raul Paula,Raul Paula,,paula-raul,R. Paula,M,11,177,105,M,1083398,EUR,1074988800,M,11,11,True,17.0,13.0,,,0.0,5.0,6.0,8.0,12.0,,3.0,,,,,24.0,24.0,6.3,7.0,0.018917,1,,1.0,,,3.0,1.0,1.0,2.0,,,,,,,1.0,,,,1.0,,,0.0273,,,,,,,,,,
