match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wonTackle,stat_keyPass,stat_totalCross,stat_challengeLost,stat_outfielderBlock,captain,stat_accurateCross,stat_hitWoodwork,stat_interceptionWon,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_goals
12764110,home,Maccabi Tel Aviv,Simon Sluga,simon-sluga,S. Sluga,G,21,191.0,300,M,94234,EUR,732326400,G,23,23,False,44.0,37.0,12.0,6.0,0.0,35.0,40.0,2.0,4.0,6.0,2.0,2.0,90.0,50.0,6.8,7.0,0.00065287,0,0.00029999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764110,home,Maccabi Tel Aviv,Tyrese Asante,tyrese-asante,T. Asante,D,6,188.0,205,M,1130884,EUR,1018310400,D,6,6,False,43.0,35.0,7.0,3.0,0.0,28.0,35.0,7.0,8.0,6.0,,,70.0,63.0,6.6,11.0,0.00685535,0,,,,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12764110,home,Maccabi Tel Aviv,Stav Lemkin,stav-lemkin,S. Lemkin,D,23,190.0,317,M,1091923,EUR,1049241600,D,4,4,False,72.0,61.0,4.0,1.0,0.0,47.0,53.0,14.0,19.0,3.0,,,90.0,92.0,7.1,12.0,0.00642633,3,,,,2.0,4.0,5.0,,2.0,9.0,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.118,0.2186,,,,,,,,,,,,,,,,
12764110,home,Maccabi Tel Aviv,Raz Shlomo,raz-shlomo,R. Shlomo,D,13,188.0,104,M,861825,EUR,934502400,D,13,13,False,93.0,82.0,7.0,2.0,0.0,61.0,66.0,21.0,27.0,1.0,,,90.0,101.0,6.9,13.0,0.0810919,0,,Raz,Shlomo,1.0,1.0,4.0,,1.0,2.0,2.0,1.0,,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,
12764110,home,Maccabi Tel Aviv,Roy Revivo,roy-revivo,R. Revivo,D,3,183.0,260,M,1142085,EUR,1053561600,D,3,3,False,31.0,26.0,1.0,1.0,0.0,19.0,19.0,7.0,13.0,4.0,,,90.0,54.0,6.7,8.0,0.00737553,0,,Roy Revivo,,1.0,2.0,3.0,,1.0,5.0,1.0,1.0,,,,,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,
12764110,home,Maccabi Tel Aviv,Issouf Sissokho,sissokho-issouf,I. Sissokho,M,28,173.0,268,M,1104948,EUR,1012348800,M,28,28,False,44.0,41.0,,,0.0,29.0,31.0,12.0,14.0,7.0,,,90.0,59.0,6.6,7.0,0.0118742,0,,,,,5.0,5.0,2.0,,,1.0,2.0,,,,,,3.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,
12764110,home,Maccabi Tel Aviv,Gabi Kanichowsky,gabi-kanikovski,G. Kanichowsky,M,36,165.0,361,M,856417,EUR,872380800,M,16,16,False,14.0,13.0,1.0,1.0,0.0,12.0,13.0,1.0,1.0,5.0,,,45.0,18.0,6.7,2.0,0.0003894,0,,,,1.0,2.0,3.0,,1.0,1.0,,,,,,,,2.0,,,,2.0,,,1.0,,True,,,,,,,,,,
12764110,home,Maccabi Tel Aviv,Osher Davida,davida-osher,O. Davida,M,77,175.0,195,M,1004222,EUR,982454400,M,77,77,False,24.0,20.0,3.0,2.0,0.0,9.0,10.0,12.0,18.0,6.0,,,81.0,41.0,7.1,10.0,0.253574,1,,Osher,Davida,,8.0,4.0,,3.0,1.0,2.0,2.0,3.0,2.0,1.0,,,,2.0,0.0235,,,2.0,4.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,
12764110,home,Maccabi Tel Aviv,Ido Shahar,ido-shahar,I. Shahar,M,36,171.0,85,M,1048267,EUR,998265600,M,36,36,False,22.0,15.0,1.0,,0.0,7.0,12.0,8.0,10.0,1.0,,,69.0,32.0,6.5,10.0,0.00866011,0,,,,,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,
12764110,home,Maccabi Tel Aviv,Weslley Patati,weslley-patati,W. Patati,M,7,167.0,1129,M,1148468,EUR,1064966400,M,17,17,False,19.0,16.0,1.0,1.0,0.0,5.0,7.0,13.0,23.0,5.0,,,90.0,51.0,6.9,22.0,0.159119,0,,,,,11.0,5.0,3.0,4.0,1.0,4.0,2.0,2.0,2.0,,,,1.0,2.0,,,,3.0,11.0,2.0,,,2.0,,3.0,,1.0,,,,,
