match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_aerialLost,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_ownGoals
11067369,home,Bahia,Marcos Felipe,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,22,22,False,30.0,23.0,13.0,6.0,19.0,20.0,4.0,10.0,1.0,8.0,2.0,4.0,1.0,1.0,90.0,39.0,6.9,7.0,0.0,0.0,0.00138586,0,-0.3227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067369,home,Bahia,Kanu,kanu,Kanu,D,4,186,926,M,871705,EUR,857692800,D,4,4,False,44.0,40.0,5.0,3.0,33.0,35.0,7.0,9.0,2.0,4.0,,,,,90.0,58.0,7.3,5.0,0.0,0.0,0.00407624,0,,True,3.0,3.0,8.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11067369,home,Bahia,David Duarte,david-duarte,D. Duarte,D,33,192,765,M,810715,EUR,790905600,D,33,33,False,41.0,36.0,1.0,1.0,31.0,34.0,5.0,7.0,1.0,5.0,,,,,90.0,48.0,7.3,5.0,0.1652,0.3118,0.00136494,1,,,1.0,4.0,4.0,1.0,,,,3.0,2.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11067369,home,Bahia,Rezende,rezende,Rezende,D,5,186,736,M,868030,EUR,789004800,D,5,5,False,53.0,40.0,6.0,3.0,23.0,28.0,17.0,25.0,2.0,7.0,,,,,90.0,73.0,7.1,16.0,0.0,0.0,0.0414268,0,,,4.0,5.0,9.0,,2.0,,5.0,2.0,1.0,3.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11067369,home,Bahia,Vítor Jacaré,vitor-jacare,Vítor Jacaré,M,99,178,394,M,1019652,EUR,940723200,M,29,29,False,32.0,24.0,4.0,2.0,17.0,23.0,9.0,15.0,,4.0,,,,,90.0,68.0,6.8,18.0,0.1321,0.0,0.124759,2,,,1.0,12.0,11.0,4.0,4.0,1.0,1.0,5.0,2.0,2.0,4.0,,,1.0,2.0,,,,6.0,2.0,2.0,3.0,1.0,1.0,,,,,,,
11067369,home,Bahia,Yago Felipe,yago-felipe,Y. Felipe,M,41,174,406,M,552164,EUR,791769600,M,20,20,False,26.0,23.0,1.0,1.0,11.0,11.0,12.0,15.0,,7.0,,,,,70.0,33.0,6.5,4.0,0.0,0.0,0.0535191,0,,,,6.0,2.0,1.0,,,,1.0,,1.0,3.0,,,1.0,,,,,,,1.0,,,,,,,,,,
11067369,home,Bahia,Thaciano,thaciano,Thaciano,M,16,182,1796,M,872039,EUR,800236800,M,16,16,False,36.0,31.0,3.0,1.0,20.0,21.0,11.0,15.0,,6.0,,,,,84.0,49.0,5.9,8.0,0.5295,0.0,0.0154416,3,,,1.0,7.0,2.0,1.0,3.0,1.0,1.0,,,,2.0,,,1.0,,,,,,,1.0,1.0,3.0,,2.0,1.0,,,,,
11067369,home,Bahia,Matheus Bahia,matheus-bahia,M. Bahia,D,79,181,700,M,1047204,EUR,934329600,M,79,79,False,41.0,30.0,8.0,3.0,14.0,17.0,16.0,28.0,2.0,5.0,,,,,90.0,71.0,7.1,18.0,0.0,0.0,0.0116121,0,,,1.0,6.0,9.0,1.0,3.0,,2.0,3.0,1.0,3.0,4.0,,,,,1.0,,,4.0,,,2.0,,,,,,,,,
11067369,home,Bahia,Cauly,cauly,Cauly,M,8,175,2903,M,255873,EUR,811123200,F,8,8,False,33.0,26.0,2.0,1.0,5.0,7.0,23.0,29.0,,5.0,,,,,70.0,49.0,8.3,12.0,0.0683,0.0,0.427507,1,,,1.0,4.0,7.0,1.0,7.0,,,,,2.0,,,,,1.0,4.0,,,3.0,2.0,,4.0,1.0,,,,2.0,2.0,,,
11067369,home,Bahia,Everaldo,everaldo,Everaldo,F,9,181,2414,M,386212,EUR,678672000,F,9,9,False,14.0,7.0,1.0,1.0,2.0,4.0,5.0,10.0,1.0,1.0,,,,,61.0,22.0,6.9,9.0,0.1063,0.1053,0.00676331,2,,,3.0,3.0,5.0,,2.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,1.0,,,,,1.0,,
