match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,captain,stat_totalCross,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_keyPass,stat_accurateCross,stat_challengeLost,stat_wonContest,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_goalAssist
10437933,home,Vizela,Fabijan Buntić,,,fabijan-buntic,F. Buntić,G,97,194,2915,M,827377,EUR,856742400,G,97,97,False,34.0,16.0,23.0,5.0,12.0,14.0,4.0,20.0,1.0,1.0,2.0,8.0,1.0,1.0,90.0,38.0,6.4,19.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437933,home,Vizela,Carlos Isaac,,,isaac-carlos,C. Isaac,D,2,184,69,M,913214,EUR,893894400,D,7,7,False,30.0,16.0,6.0,,10.0,13.0,6.0,17.0,,7.0,2.0,8.0,,,90.0,53.0,6.9,21.0,0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,
10437933,home,Vizela,Ivanildo Fernandes,,,ivanildo-fernandes,I. Fernandes,D,14,193,63,M,806515,EUR,827798400,D,4,4,False,,,,,,,,,,,,,,,2.0,,3.0,,0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10437933,home,Vizela,Anderson,,,anderson,Anderson,D,3,185,60,M,922629,EUR,794102400,D,5,5,False,22.0,15.0,6.0,1.0,11.0,11.0,4.0,11.0,,6.0,1.0,1.0,,,90.0,35.0,7.2,8.0,1,1.0,2.0,,2.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
10437933,home,Vizela,Kiki Afonso,,,kiki-afonso,K. Afonso,D,24,181,59,M,324345,EUR,787017600,D,24,24,False,27.0,18.0,7.0,3.0,8.0,13.0,10.0,18.0,4.0,12.0,2.0,11.0,,,90.0,64.0,7.1,18.0,2,,4.0,,3.0,3.0,3.0,1.0,5.0,3.0,,1.0,,True,4.0,1.0,1.0,,,,,,,,,,,,,
10437933,home,Vizela,Osama Rashid,,,osama-rashid,O. Rashid,M,20,180,711,M,786038,EUR,695260800,M,23,23,False,1.0,,1.0,,,,,1.0,,,,,,,7.0,2.0,,1.0,1,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10437933,home,Vizela,Samu,,,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,False,42.0,25.0,8.0,2.0,12.0,15.0,13.0,27.0,3.0,9.0,1.0,5.0,,,90.0,58.0,7.0,20.0,3,1.0,7.0,,2.0,2.0,1.0,,4.0,3.0,,1.0,,,,3.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,
10437933,home,Vizela,Kévin Zohi,,,kevin-zohi,K. Zohi,F,9,177,150,M,891793,EUR,850953600,M,22,22,False,9.0,7.0,,,4.0,5.0,3.0,4.0,1.0,3.0,,2.0,,,63.0,20.0,6.8,6.0,2,5.0,6.0,1.0,,2.0,1.0,3.0,1.0,,,1.0,,,,,1.0,,,,2.0,,,,,,,,,
10437933,home,Vizela,Alex Méndez,,,alex-mendez,A. Méndez,M,19,178,126,M,985125,EUR,968198400,M,19,19,False,22.0,15.0,3.0,1.0,4.0,5.0,12.0,21.0,1.0,4.0,2.0,5.0,,,89.0,47.0,6.9,14.0,4,,4.0,2.0,1.0,1.0,,2.0,2.0,2.0,,1.0,,,4.0,,2.0,,1.0,,2.0,1.0,,,,,,,,
10437933,home,Vizela,Kiko Bondoso,,,bondoso-kiko,K. Bondoso,M,10,171,86,M,1082948,EUR,816566400,M,10,10,False,22.0,13.0,,,5.0,5.0,8.0,19.0,,3.0,,2.0,,,89.0,34.0,6.2,17.0,0,1.0,6.0,3.0,,1.0,1.0,2.0,1.0,,,,,,2.0,2.0,,,,,1.0,,1.0,1.0,,,,,,
