match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_wasFouled,stat_accurateCross,stat_aerialLost,stat_keyPass,stat_shotOffTarget,stat_bigChanceCreated,stat_totalOffside,captain,stat_bigChanceMissed,stat_goals,stat_hitWoodwork,stat_punches,stat_goalAssist
10389834,home,AS Monaco,Alexander Nübel,,,alexander-nubel,A. Nübel,G,33,193,2042,M,584722,EUR,844041600,G,16,16,False,25.0,20.0,10.0,5.0,19.0,19.0,1.0,6.0,1.0,7.0,1.0,4.0,6.0,1.0,1.0,90.0,39.0,7.1,5.0,0.0,0.0,0.00065197,0,1.8102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389834,home,AS Monaco,Ruben Aguilar,,,ruben-aguilar,R. Aguilar,M,2,172,407,M,579576,EUR,735782400,D,26,26,False,67.0,61.0,2.0,1.0,25.0,26.0,36.0,46.0,1.0,10.0,,,,,,90.0,93.0,6.5,16.0,0.0,0.0,0.0337493,0,,5.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,
10389834,home,AS Monaco,Axel Disasi,,,axel-disasi,A. Disasi,D,4,190,9725,M,827243,EUR,889574400,D,6,6,False,80.0,69.0,9.0,5.0,28.0,31.0,41.0,50.0,2.0,12.0,,,,,,90.0,95.0,6.8,15.0,0.2359,0.1666,0.0408244,3,,1.0,4.0,1.0,5.0,,1.0,,,1.0,1.0,,,2.0,,axel_disasi,2.0,1.0,1.0,1.0,,,,,,,,,,,,
10389834,home,AS Monaco,Guillermo Maripán,,,guillermo-maripan,G. Maripán,D,13,193,2139,M,339909,EUR,768182400,D,3,3,False,61.0,56.0,6.0,5.0,31.0,33.0,25.0,29.0,1.0,11.0,,,,,,90.0,71.0,7.2,6.0,0.0,0.0,0.0181313,0,,1.0,2.0,,5.0,,,,,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,
10389834,home,AS Monaco,Caio Henrique,,,caio-henrique,C. Henrique,D,12,178,3679,M,845170,EUR,870307200,D,12,12,False,61.0,50.0,3.0,,20.0,23.0,34.0,46.0,2.0,7.0,,,,,,90.0,86.0,7.3,16.0,0.0,0.0,0.288865,0,,8.0,,3.0,2.0,,,,,,,2.0,1.0,1.0,,,,,,,4.0,3.0,5.0,,,,,,,,,
10389834,home,AS Monaco,Youssouf Fofana,,,youssouf-fofana,Y. Fofana,M,19,185,6182,M,945062,EUR,915926400,M,19,19,False,60.0,54.0,2.0,1.0,18.0,20.0,36.0,40.0,,8.0,,,,,,90.0,78.0,7.2,8.0,0.0569,0.0,0.0687678,2,,,,3.0,6.0,,1.0,3.0,2.0,,1.0,3.0,3.0,,1.0,YFofana19_,,,,1.0,,,1.0,2.0,,,,,,,,
10389834,home,AS Monaco,Mohamed Camara,,,camara-mohamed,M. Camara,M,4,175,3786,M,1008849,EUR,947116800,M,4,4,False,75.0,68.0,5.0,4.0,29.0,30.0,39.0,46.0,1.0,7.0,,,,,,90.0,91.0,7.9,9.0,0.0672,0.0,0.26893,2,,1.0,,4.0,6.0,2.0,,1.0,1.0,,1.0,4.0,1.0,1.0,1.0,camara_mohamed6,,1.0,,1.0,,1.0,2.0,1.0,1.0,,,,,,,
10389834,home,AS Monaco,Vanderson,Vanderson,,vanderson,Vanderson,D,2,173,6111,M,1090694,EUR,993081600,M,2,2,False,27.0,24.0,1.0,,5.0,5.0,20.0,27.0,,2.0,,,,,,77.0,43.0,7.1,10.0,0.0914,0.0406,0.125028,1,,5.0,,2.0,3.0,,,3.0,1.0,1.0,,2.0,1.0,,,,1.0,,,,1.0,,2.0,,,1.0,,,,,,
10389834,home,AS Monaco,Eliesse Ben Seghir,,,eliesse-ben-seghir,E. Ben Seghir,M,17,178,21668,M,1394353,EUR,1108512000,M,44,44,False,22.0,16.0,1.0,1.0,6.0,10.0,10.0,12.0,,2.0,,,,,,53.0,32.0,6.4,13.0,0.0,0.0,0.013139,0,,,,4.0,2.0,1.0,,1.0,,1.0,,,,5.0,2.0,benseghir44,,,,2.0,,,1.0,,,,,,,,,
10389834,home,AS Monaco,Takumi Minamino,,,takumi-minamino,T. Minamino,M,18,174,8866,M,155818,EUR,790214400,M,18,18,False,24.0,16.0,,,7.0,8.0,9.0,17.0,1.0,3.0,,,,,,53.0,37.0,6.4,13.0,0.059,0.0,0.0581127,2,,1.0,,5.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,1.0,Minamino,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,
