match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_bigChanceMissed,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox,stat_hitWoodwork,stat_goalAssist
11452950,home,Al-Hilal,Abdullah Al-Hamdan,abdullah-al-hamdan,A. Al-Hamdan,F,185,1411,M,915991,EUR,937094400,F,14,14,False,,25.0,23.0,,,2.0,2.0,21.0,23.0,,1.0,,,,,,64.0,33.0,7.4,6.0,2,,,9,,,,,3.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,2.0,,,,,,,,1.0,1.0,,,
11452950,home,Al-Hilal,Yasir Al-Shahrani,yasir-al-shahrani,Y. Al-Shahrani,D,171,762,M,160923,EUR,706752000,D,12,12,True,,16.0,15.0,,,4.0,4.0,11.0,14.0,,1.0,,2.0,,,,26.0,23.0,6.7,5.0,0,,,12,,2.0,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,1.0,,,,
11452950,home,Al-Hilal,Mohamed Kanno,mohamed-kanno,M. Kanno,M,191,1575,M,828524,EUR,780192000,M,28,28,True,,37.0,36.0,,,8.0,8.0,28.0,29.0,4.0,4.0,,2.0,,,,26.0,40.0,6.9,2.0,2,,,28,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,
11452950,home,Al-Hilal,Mohammed Al-Burayk,mohammed-al-burayk,M. Al-Burayk,D,173,281,M,804096,EUR,716515200,D,2,2,True,,25.0,20.0,3.0,2.0,5.0,5.0,16.0,21.0,,,,2.0,,,,14.0,29.0,7.4,6.0,0,,,2,,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
11452950,home,Al-Hilal,Abdullah Radif,abdullah-radif,A. H. Radif,F,185,510,M,1101759,EUR,1043107200,F,49,49,True,,1.0,1.0,,,,,1.0,1.0,,,,,,,,14.0,5.0,6.4,4.0,0,Abdullah Radif,,21,,,,,2.0,,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,
11452950,home,Al-Hilal,Habib Al-Wutaian,habib-al-wutaian,H. Al-Wutaian,G,183,101,M,818596,EUR,839462400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452950,home,Al-Hilal,Hamad Al Yami,hamad-al-yami,H. A. Yami,D,170,585,M,981158,EUR,926899200,D,88,88,True,,,,,,,,,,,,,,,,,,,,,0,Hamad,Al Yami,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452950,home,Al-Hilal,Mohammed Alkhaibari,mohammed-alkhaibari,M. Alkhaibari,D,184,21,M,1048753,EUR,1019088000,D,67,67,True,,,,,,,,,,,,,,,,,,,,,0,Mohammed Alkhaibari,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452950,home,Al-Hilal,Mohammed Al-Qahtani,al-qahtani-mohammed,M. Al-Qahtani,M,167,790,M,1134261,EUR,1027382400,M,56,56,True,,,,,,,,,,,,,,,,,,,,,0,Mohammed Al-Qahtani,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452950,home,Al-Hilal,Musab Al Juwayr,musab-fahd-aljuwayr,M. A. Juwayr,M,175,850,M,1106234,EUR,1056067200,M,43,43,True,,,,,,,,,,,,,,,,,,,,,0,Musab Fahz Aljuwayr,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452950,away,Al-Fayha,Vladimir Stojković,vladimir-stojkovic,V. Stojković,G,194,228,M,13691,EUR,428198400,G,88,88,False,,37.0,14.0,31.0,8.0,7.0,8.0,7.0,29.0,,2.0,,11.0,1.0,7.0,,90.0,54.0,8.5,25.0,0,,,28,,,,,,,,,,,,,,,,,,2.0,,,,,,,5.0,,
11452950,away,Al-Fayha,Abdulrahman Al-Safri,abdulrahman-al-safri,A. Al-Safri,M,176,22,M,990187,EUR,733536000,D,8,8,False,,22.0,13.0,3.0,1.0,5.0,10.0,8.0,12.0,,4.0,1.0,2.0,,,,90.0,38.0,6.4,17.0,0,,,8,,,,1.0,5.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,,
11452950,away,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,170,21,M,893199,EUR,805507200,D,22,22,False,,22.0,16.0,6.0,1.0,14.0,17.0,2.0,5.0,,4.0,5.0,4.0,,,,90.0,32.0,6.7,7.0,0,,,22,,,,1.0,1.0,,,3.0,2.0,,,,,,,,,1.0,,,,,,,,,
11452950,away,Al-Fayha,Mokher Al-Rashidi,mokher-al-rashidi,M. Al-Rashidi,D,170,16,M,921767,EUR,927158400,D,2,2,False,,10.0,6.0,3.0,,5.0,7.0,1.0,3.0,2.0,6.0,8.0,6.0,,,,90.0,27.0,6.7,7.0,0,,,2,,,,,2.0,,,3.0,3.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,
11452950,away,Al-Fayha,Hussain Al-Shuweish,hussain-al-showaish,H. Al-Shuweish,D,185,17,M,818758,EUR,625881600,D,33,33,False,True,17.0,11.0,8.0,4.0,4.0,8.0,7.0,9.0,2.0,6.0,8.0,6.0,,,,90.0,34.0,6.7,8.0,0,,,33,,,,2.0,5.0,1.0,1.0,4.0,2.0,,,,,,,,1.0,,,1.0,,,,,,1.0,
11452950,away,Al-Fayha,Mohanad Alqaydhi,mohanad-alqaydhi,M. Alqaydhi,D,187,20,M,879649,EUR,896140800,D,98,98,False,,16.0,8.0,5.0,1.0,6.0,8.0,2.0,8.0,,2.0,5.0,4.0,,,,90.0,34.0,6.9,11.0,0,,,98,,,,1.0,4.0,2.0,1.0,1.0,,,1.0,,,,,2.0,2.0,,,,1.0,,,,,,
11452950,away,Al-Fayha,Sultan Mandash,sultan-mandash,S. Mandash,F,175,362,M,818568,EUR,782352000,M,27,27,False,,18.0,13.0,3.0,1.0,8.0,10.0,5.0,8.0,2.0,3.0,,5.0,,,,87.0,24.0,6.4,8.0,0,,,23,,,,,2.0,1.0,,,,2.0,1.0,,,,,,,1.0,,,,,3.0,,,,
11452950,away,Al-Fayha,Gojko Cimirot,gojko-cimirot,G. Cimirot,M,178,253,M,116604,EUR,724723200,M,13,13,False,,22.0,16.0,5.0,3.0,12.0,15.0,4.0,7.0,,3.0,1.0,4.0,,,,88.0,29.0,6.8,7.0,0,,,59,,,,,2.0,,,1.0,1.0,,1.0,1.0,,,,,,2.0,,1.0,,,,,,,1.0
11452950,away,Al-Fayha,Victor Ruiz,victor-ruiz,V. Ruiz,M,172,64,M,975496,EUR,752198400,M,10,10,False,,19.0,16.0,4.0,2.0,11.0,14.0,5.0,7.0,,1.0,2.0,4.0,,,,87.0,31.0,6.5,6.0,0,,,77,,2.0,,,4.0,3.0,,1.0,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,
11452950,away,Al-Fayha,Henry Onyekuru,henry-onyekuru,H. Onyekuru,F,175,741,M,809220,EUR,865468800,M,7,7,False,,8.0,4.0,1.0,1.0,1.0,2.0,3.0,6.0,2.0,6.0,1.0,4.0,,,,56.0,16.0,6.9,6.0,0,,,7,,,,2.0,2.0,,3.0,,,2.0,,,,,,,1.0,1.0,,,3.0,,1.0,,,,
11452950,away,Al-Fayha,Fashion Sakala,fashion-sakala,F. Sakala,F,178,8842,M,876626,EUR,858297600,F,17,17,False,,12.0,8.0,,,6.0,7.0,2.0,5.0,1.0,5.0,1.0,2.0,,,,90.0,31.0,7.3,11.0,3,,,10,fashionjr10,,,2.0,8.0,,6.0,1.0,,2.0,2.0,,,,2.0,,,,,1.0,3.0,1.0,4.0,1.0,,,
11452950,away,Al-Fayha,Mohammed Majrashi,mohammed-majrashi,M. Majrashi,F,180,7,M,160931,EUR,674697600,F,19,19,True,,3.0,1.0,1.0,,,,1.0,3.0,,1.0,,,,,,34.0,6.0,6.4,3.0,0,,,20,,,,4.0,5.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,
11452950,away,Al-Fayha,Saud Zidan,saud-zidan,S. Zidan,M,167,29,M,1084266,EUR,941846400,M,6,6,True,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,11.0,2.0,6.6,,0,Saud Zidan,,14,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11452950,away,Al-Fayha,Milan Pavkov,milan-pavkov,M. Pavkov,F,193,372,M,804183,EUR,760752000,F,23,23,True,,6.0,1.0,3.0,,,,1.0,6.0,2.0,2.0,,,,,,11.0,8.0,6.5,6.0,0,,,50,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11452950,away,Al-Fayha,Osama Al Khalaf,osama-al-khalaf,O. A. Khalaf,D,178,26,M,818871,EUR,851558400,D,80,80,True,,,,,,,,,,,,,,,,,10.0,,6.5,,0,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452950,away,Al-Fayha,Ahmed Al-Kassar,ahmed-al-kassar,A. Al-Kassar,G,187,128,M,818749,EUR,673660800,G,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452950,away,Al-Fayha,Abdulrahman Al Anzi,abdulrhman-al-anzi,A. A. Anzi,D,170,15,M,1523635,EUR,897782400,M,70,70,True,,,,,,,,,,,,,,,,,,,,,0,Abdulrahman Al Anzi,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452950,away,Al-Fayha,Khalid Al-Kaabi,khalid-al-kaabi,K. Al-Kaabi,M,171,9,M,791558,EUR,706579200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452950,away,Al-Fayha,Nawwaf Al Harthi,nawwaf-al-harthi,N. A. Harthi,M,169,18,M,948046,EUR,908150400,M,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452950,away,Al-Fayha,Ali Al Jubaya,ali-al-jubaya,A. A. Jubaya,F,188,4,M,1521073,EUR,1053820800,F,49,49,True,,,,,,,,,,,,,,,,,,,,,0,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
