match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_fouls,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_bigChanceCreated,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,captain,stat_challengeLost,stat_wonContest,stat_wonTackle,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_goalAssist,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_accurateKeeperSweeper
12240570,home,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193,4212,M,994363,EUR,1029628800,G,1,1,False,24.0,23.0,4.0,3.0,23.0,24.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,4.0,1.0,1.0,90.0,34.0,6.9,1.0,5.474e-05,0,-1.0265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12240570,home,Brighton & Hove Albion,Tariq Lamptey,lamptey-tariq,T. Lamptey,D,48,165,4021,M,914691,EUR,970272000,D,2,2,False,31.0,27.0,2.0,1.0,17.0,19.0,,2.0,4.0,1.0,1.0,1.0,,,,,85.0,52.0,7.0,9.0,0.300542,0,,TariqLamptey,14.0,19.0,7.0,4.0,1.0,1.0,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,
12240570,home,Brighton & Hove Albion,Adam Webster,adam-webster,A. Webster,D,4,191,505,M,216308,EUR,789177600,D,4,4,False,65.0,62.0,3.0,3.0,36.0,36.0,2.0,6.0,6.0,,7.0,3.0,,,,,90.0,76.0,6.8,6.0,0.0210062,0,,,26.0,29.0,,,1.0,,2.0,1.0,2.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
12240570,home,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,115365,EUR,690681600,D,5,5,False,36.0,33.0,4.0,2.0,27.0,27.0,1.0,2.0,1.0,3.0,4.0,1.0,,,,,45.0,41.0,6.5,3.0,0.00187584,0,,,6.0,9.0,,,,,,,,,,,1.0,,True,1.0,,,,,,,,,,,,,,,
12240570,home,Brighton & Hove Albion,Igor Júlio,igor-julio,I. Júlio,D,3,185,1338,M,842513,EUR,886809600,D,3,3,False,74.0,69.0,2.0,1.0,38.0,40.0,1.0,2.0,5.0,1.0,6.0,,,,,,90.0,85.0,7.0,6.0,0.0403711,0,,,31.0,34.0,,,1.0,,3.0,,,1.0,,1.0,,,,1.0,1.0,3.0,,,,,,,,,,,,,
12240570,home,Brighton & Hove Albion,Pascal Groß,pascal-gross,P. Groß,M,30,181,4733,M,48480,EUR,676944000,M,13,13,False,75.0,71.0,3.0,2.0,29.0,30.0,1.0,5.0,4.0,,3.0,2.0,,,,,90.0,91.0,6.9,11.0,0.318652,1,,pascalgross65,45.0,54.0,9.0,3.0,1.0,,2.0,1.0,1.0,2.0,,,,,,2.0,,1.0,1.0,1.0,0.3618,,,,,,,,,,
12240570,home,Brighton & Hove Albion,Billy Gilmour,gilmour-billy,B. Gilmour,M,6,169,4342,M,907668,EUR,992217600,M,11,11,False,52.0,49.0,,,28.0,29.0,,1.0,1.0,,3.0,,,,,,70.0,56.0,6.7,5.0,0.0824799,0,,billygilmour,22.0,24.0,1.0,1.0,,,,1.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,
12240570,home,Brighton & Hove Albion,Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,174,18092,M,1117025,EUR,1103760000,M,40,40,False,20.0,20.0,,,6.0,6.0,1.0,7.0,5.0,,4.0,1.0,,,,,70.0,30.0,6.4,5.0,0.0155081,0,,facubuonanotte_,14.0,14.0,,,1.0,,1.0,1.0,3.0,1.0,2.0,2.0,,,,1.0,,1.0,,,,Facundo Buonanotte,,,,,,,,,
12240570,home,Brighton & Hove Albion,Julio Enciso,julio-enciso,J. Enciso,M,19,173,12907,M,973556,EUR,1074816000,M,10,10,False,25.0,24.0,1.0,1.0,7.0,7.0,,1.0,5.0,1.0,2.0,,,,,,85.0,40.0,6.9,5.0,0.0378802,2,,julioenciso.33,18.0,19.0,1.0,1.0,,,2.0,3.0,1.0,,,3.0,,,,,2.0,,,1.0,0.0861,,,1.0,,,,,,,
12240570,home,Brighton & Hove Albion,Simon Adingra,simon-adingra,S. Adingra,M,24,175,53010,M,1110842,EUR,1009843200,M,24,24,False,34.0,25.0,,,8.0,10.0,,5.0,5.0,1.0,3.0,,,,,,90.0,56.0,7.0,18.0,0.119218,4,,simon.adingra,18.0,25.0,1.0,1.0,,,3.0,4.0,1.0,,1.0,4.0,,1.0,,1.0,1.0,,,4.0,0.2848,,,,1.0,1.0,,,,,
