match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_sofascoreId,stat_shotOffTarget,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_blockedScoringAttempt
14064478,home,Lorient,Yvon Mvogo,yvon-mvogo,Y. Mvogo,G,38,190.0,548,M,149656,EUR,770860800,G,38,38,False,42.0,31.0,11.0,1.0,0.0,31.0,34.0,8.0,8.0,1.0,1.0,90.0,47.0,6.3,11.0,0.00011338,19.309471749115,4.0,7.5840418662786,0.0581,0,-0.2563,0.0,-0.01,-0.04,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064478,home,Lorient,Bamo Meïté,bamo-meite,B. Meïté,D,5,183.0,525,M,1131541,EUR,992995200,D,5,5,False,40.0,33.0,1.0,1.0,0.0,23.0,24.0,16.0,4.0,,,74.0,56.0,6.5,8.0,0.00400402,150.12666685713,16.0,105.41387798328,,0,,0.0,0.12,-0.14,,10.0,2.0,3.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,37.597585866327,39.753238974957,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14064478,home,Lorient,Montassar Talbi,montassar-talbi,M. Talbi,D,3,190.0,3461,M,879618,EUR,896140800,D,3,3,False,93.0,83.0,7.0,2.0,0.0,56.0,59.0,34.0,3.0,,,90.0,103.0,6.7,11.0,0.0114633,391.52490117625,45.0,195.61143103397,,0,,0.24,0.22,-0.17,,27.0,4.0,7.0,5.0,,,,5.0,1.0,1.0,,,13.80702909087,21.650654147161,1.0,,,5.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14064478,home,Lorient,Igor Silva,igor-silva,I. Silva,D,2,173.0,235,M,831246,EUR,840585600,D,2,2,False,53.0,51.0,1.0,,0.0,32.0,32.0,21.0,4.0,,,90.0,73.0,7.0,5.0,0.029843,178.82019055482,17.0,104.1996853295,,0,,0.23,0.13,-0.12,,19.0,,1.0,5.0,,1.0,1.0,2.0,1.0,,3.0,2.0,23.433102962085,41.325991488544,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14064478,home,Lorient,Théo Le Bris,theo-le-bris,T. L. Bris,M,11,170.0,139,M,1131540,EUR,1033430400,M,11,11,False,39.0,34.0,1.0,1.0,1.0,12.0,13.0,26.0,4.0,,,90.0,58.0,7.3,11.0,0.333041,32.950036839793,6.0,26.902373984286,,0,,0.59,0.11,-0.1,,22.0,,4.0,1.0,,3.0,1.0,3.0,,,,,8.0968629713742,9.6961577957457,1.0,,,,2.0,,,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,
14064478,home,Lorient,Noah Cadiou,cadiou-noah,N. Cadiou,M,8,191.0,107,M,993952,EUR,909360000,M,8,8,False,67.0,61.0,4.0,1.0,0.0,34.0,35.0,32.0,5.0,,,90.0,77.0,6.7,9.0,0.0331583,242.44452732617,30.0,117.1069192161,,0,,0.28,0.19,-0.1,,27.0,,4.0,2.0,1.0,1.0,,1.0,,,2.0,,17.000664880144,32.47218719123,2.0,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
14064478,home,Lorient,Laurent Abergel,laurent-abergel,L. Abergel,M,6,170.0,153,M,296434,EUR,728524800,M,6,6,False,108.0,98.0,7.0,5.0,0.0,48.0,49.0,59.0,7.0,,,85.0,123.0,7.5,12.0,0.0482472,418.98114473964,54.0,183.72843699464,,0,,0.42,0.22,-0.02,,50.0,,3.0,5.0,,2.0,,1.0,4.0,3.0,1.0,2.0,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,
14064478,home,Lorient,Arsène Kouassi,kan-guy-arsene-kouassi,A. Kouassi,D,43,178.0,5287,M,1855502,EUR,1094860800,M,43,43,False,26.0,23.0,,,0.0,9.0,9.0,17.0,3.0,,,90.0,46.0,7.6,11.0,0.0297443,168.4527479044,17.0,119.29660435819,,1,,0.01,0.24,-0.04,,14.0,,4.0,3.0,2.0,,,,,,3.0,,31.876486977964,91.34792778079,5.0,Kan Guy Arsène Kouassi,,2.0,,,1.0,3.0,4.0,1.0,,,,1.0,1.0,1.0,0.0566,0.5516,0.56,,,,,,,
14064478,home,Lorient,Jean-Victor Makengo,jean-victor-makengo,J. Makengo,M,17,177.0,232,M,802138,EUR,897609600,F,17,17,False,20.0,19.0,1.0,1.0,0.0,8.0,8.0,12.0,1.0,,,66.0,30.0,7.0,4.0,0.0116179,102.54649769254,9.0,49.915901609727,,1,,-0.14,0.32,-0.04,,11.0,,2.0,5.0,1.0,1.0,1.0,,1.0,1.0,3.0,,29.260192261968,58.112569643539,2.0,,,,1.0,,,,2.0,,,1.0,,1.0,,,0.0392,0.0654,-0.25,,,,,,,
14064478,home,Lorient,Pablo Pagis,pablo-pagis,P. Pagis,M,10,181.0,437,M,1174462,EUR,1041120000,F,10,10,False,36.0,29.0,3.0,3.0,0.0,16.0,17.0,19.0,4.0,,,74.0,49.0,6.4,14.0,0.00984441,109.41540552371,16.0,-6.0814866300139,,1,,-0.2,-0.27,-0.05,,13.0,,4.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,,,,Pablo Pagis,,1.0,1.0,,,,5.0,,,,,1.0,,,0.0276,0.074,-0.07,,,,,,,
14064478,home,Lorient,Ahmadou Bamba Dieng,ahmadou-bamba-dieng,A. B. Dieng,F,12,178.0,8305,M,1102503,EUR,953769600,F,12,12,False,7.0,5.0,,,0.0,2.0,3.0,4.0,,,,66.0,17.0,7.0,7.0,0.00330336,5.9618993617806,1.0,5.013599494393,,2,,-0.11,0.0,-0.01,,3.0,1.0,4.0,2.0,1.0,,,,,,1.0,4.0,,,,Ahmadou Bamba Dieng,,1.0,,,,4.0,,,,,,1.0,1.0,,0.3996,0.5939,0.46,dieng_ahmadou_bamba,1.0,,,,,
14064478,home,Lorient,Arthur Avom Ebong,ebong-arthur-avom,A. A. Ebong,M,62,173.0,2849,M,1465307,EUR,1103068800,M,62,62,True,11.0,7.0,1.0,,0.0,2.0,3.0,8.0,1.0,,,24.0,20.0,6.7,7.0,0.0101956,28.457923693189,5.0,2.0685782986913,,0,,-0.02,-0.11,0.36,,5.0,,3.0,3.0,,1.0,,1.0,3.0,1.0,,1.0,,,,Arthur Ebong,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
