match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_blockedScoringAttempt,stat_keyPass,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_challengeLost,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_errorLeadToAGoal,stat_ownGoals,stat_errorLeadToAShot
14025199,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,843810,M,EHaaland,839956,EUR,964137600,F,9,9,False,12.0,8.0,,,1.0,3.0,4.0,8.0,2.0,,90.0,24.0,9.3,5.0,0.243673,,7,,0.08,0.3,0.13,,,,5.0,,,,2.0,1.0,2.0,,3.0,3.0,2.0,2.0,,,,1.1653,1.574,0.81,,,,,,1.0,2.0,1.0,,1.0,,1.0,,,,,,,
14025199,home,Manchester City,Oscar Bobb,oscar-bobb,O. Bobb,M,14,174,21551,M,oscarbobb,1065216,EUR,1057968000,M,52,52,True,15.0,14.0,1.0,,0.0,4.0,5.0,10.0,1.0,,28.0,18.0,6.5,3.0,0.0605694,,0,,0.13,-0.05,-0.04,,Oscar Bobb,,10.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,
14025199,home,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21292,M,nathanake,149663,EUR,793065600,D,6,6,True,16.0,14.0,2.0,1.0,0.0,8.0,8.0,8.0,,,20.0,17.0,6.7,2.0,0.00216826,,1,,0.03,0.02,0.0,,,,6.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,0.0489,,-0.18,,,,,,,1.0,,,,,,,,,,,,
14025199,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,5.0,3.0,,,0.0,1.0,1.0,4.0,,,11.0,5.0,6.5,2.0,0.00142453,,0,,-0.27,0.02,0.0,,Rico Lewis,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025199,home,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62967,M,BSilva,331209,EUR,776476800,M,20,20,True,8.0,8.0,,,0.0,2.0,2.0,6.0,,,11.0,8.0,6.6,,0.00337293,,0,,-0.02,-0.01,0.13,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025199,home,Manchester City,James Trafford,james-trafford,J. Trafford,G,1,197,21722,M,,980643,EUR,1034208000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025199,home,Manchester City,John Stones,john-stones,J. Stones,D,5,188,22354,M,johnstones5,152077,EUR,770083200,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025199,home,Manchester City,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33708,M,Kova8,136710,EUR,768182400,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025199,home,Manchester City,Divine Mukasa,divine-mukasa,D. Mukasa,M,63,178,12530,M,,1467990,EUR,1187740800,M,63,63,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025199,home,Manchester City,Ryan McAidoo,ryan-mcaidoo,R. McAidoo,F,56,174,3868,M,,1826151,EUR,1214265600,F,56,56,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025199,away,Burnley,Martin Dúbravka,martin-dubravka,M. Dúbravka,G,1,190,3081,M,,42209,EUR,600825600,G,1,1,False,32.0,23.0,22.0,13.0,0.0,13.0,14.0,18.0,5.0,5.0,90.0,43.0,6.5,9.0,0.00173564,0.5485,0,-2.248,0.12,0.0,-0.47,0.29,,,10.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,,,
14025199,away,Burnley,Kyle Walker,kyle-walker,K. Walker,D,2,183,26779,M,KyleWalker2,44614,EUR,643852800,D,2,2,False,38.0,24.0,6.0,2.0,0.0,14.0,18.0,20.0,7.0,,90.0,69.0,5.5,23.0,0.0189505,,1,,-0.16,0.13,-0.9,,,,10.0,2.0,,1.0,6.0,8.0,7.0,1.0,,,,2.0,1.0,2.0,1.0,0.0295,,-0.11,,2.0,1.0,,,1.0,,1.0,,,,,4.0,,,,,,
14025199,away,Burnley,Josh Laurent,josh-laurent,J. Laurent,M,29,188,191,M,,552036,EUR,799718400,D,29,29,False,25.0,21.0,4.0,1.0,0.0,15.0,17.0,8.0,4.0,,90.0,32.0,5.3,5.0,0.00192409,,1,,0.05,0.03,-0.94,,,,6.0,,,,,3.0,1.0,,,,,1.0,,1.0,,0.0401,,0.0,,1.0,,,1.0,1.0,,,,,,,3.0,,,,,,
14025199,away,Burnley,Hjalmar Ekdal,hjalmar-ekdal,H. Ekdal,D,18,187,549,M,,875360,EUR,908928000,D,18,18,False,26.0,21.0,6.0,3.0,0.0,17.0,18.0,8.0,1.0,,90.0,39.0,5.9,6.0,0.145315,,0,,0.15,0.03,-0.8,,,,4.0,,,1.0,3.0,1.0,6.0,,,,,5.0,1.0,1.0,,,,,,,3.0,2.0,,,1.0,,,,,,,,,,1.0,,
14025199,away,Burnley,Maxime Estève,maxime-esteve,M. Estève,D,5,192,1470,M,,1117223,EUR,1022371200,D,5,5,False,28.0,27.0,3.0,3.0,0.0,21.0,22.0,6.0,3.0,,90.0,45.0,4.5,1.0,0.00425488,,1,,0.1,0.05,-1.0,,Maxime Estève,,6.0,,,1.0,,2.0,4.0,,1.0,,,7.0,1.0,,,0.0188,,-0.09,,,4.0,1.0,,,,,,,,,1.0,,,,1.0,2.0,
14025199,away,Burnley,Quilindschy Hartman,quilindschy-hartman,Q. Hartman,D,3,183,1269,M,,1392044,EUR,1005696000,D,3,3,False,28.0,21.0,1.0,1.0,1.0,14.0,16.0,12.0,1.0,,88.0,37.0,6.0,8.0,0.122483,,1,,0.18,0.1,-0.56,,,,7.0,,,1.0,,3.0,2.0,,,1.0,,3.0,,,1.0,0.0198,0.0422,-0.12,,1.0,2.0,1.0,,,1.0,,,,,,1.0,,,,,,
14025199,away,Burnley,Loum Tchaouna,loum-tchaouna,L. Tchaouna,F,17,180,1357,M,,1004505,EUR,1062979200,M,17,17,False,10.0,7.0,1.0,,0.0,1.0,1.0,9.0,1.0,,62.0,21.0,6.1,7.0,0.00246667,,1,,-0.12,0.02,-0.21,,,,6.0,,,1.0,1.0,7.0,4.0,1.0,,,,1.0,,,,0.0297,,-0.16,,,2.0,1.0,1.0,1.0,,2.0,,,,,3.0,,,,,,
14025199,away,Burnley,Josh Cullen,cullen-josh,J. Cullen,M,24,175,875,M,,792122,EUR,828835200,M,24,24,False,33.0,32.0,3.0,3.0,0.0,20.0,20.0,13.0,2.0,,79.0,47.0,6.9,3.0,0.00748739,,0,,0.12,0.04,0.3,,,,12.0,1.0,,2.0,1.0,3.0,1.0,,,,,4.0,3.0,1.0,1.0,,,,True,3.0,,,,,1.0,,,,,,1.0,,,,,,
14025199,away,Burnley,Florentino Luís,florentino-luis,F. Luís,M,16,184,3615,M,,855845,EUR,935020800,M,16,16,False,28.0,25.0,5.0,4.0,0.0,15.0,16.0,12.0,3.0,,90.0,45.0,7.1,3.0,0.0058896,,0,,0.13,0.1,-0.05,,,,10.0,,,,,3.0,6.0,,,,,2.0,,,2.0,,,,,1.0,6.0,3.0,,,,,,,,,1.0,,,,,,
14025199,away,Burnley,Jaidon Anthony,jaidon-anthony,J. Anthony,M,11,177,1095,M,,1020680,EUR,944006400,M,11,11,False,23.0,19.0,1.0,,0.0,10.0,12.0,11.0,4.0,,88.0,48.0,7.5,15.0,0.0756679,,1,,-0.06,0.2,-0.17,,,,9.0,3.0,1.0,1.0,2.0,4.0,5.0,1.0,,1.0,1.0,2.0,,4.0,1.0,0.0965,0.5714,0.51,,2.0,2.0,1.0,2.0,,3.0,1.0,,,,,,,,,,,1.0
14025199,away,Burnley,Lyle Foster,foster-lyle,L. Foster,F,9,180,7126,M,,901907,EUR,967939200,F,9,9,False,11.0,9.0,1.0,1.0,0.0,2.0,2.0,9.0,1.0,,80.0,21.0,6.5,6.0,0.0263147,,3,,0.0,0.21,0.26,,,,7.0,1.0,,3.0,2.0,4.0,2.0,,1.0,,,2.0,,3.0,1.0,0.1766,,-0.54,,,,,,2.0,1.0,,,,,,,,,,,,
14025199,away,Burnley,Jacob Bruun Larsen,jacob-bruun-larsen,J. B. Larsen,M,7,183,710,M,,809276,EUR,906163200,F,7,7,True,5.0,5.0,,,0.0,2.0,2.0,3.0,1.0,,28.0,6.0,6.4,1.0,0.00190846,,0,,-0.06,0.03,0.0,,,,3.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
14025199,away,Burnley,Lesley Ugochukwu,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,l.ugochukwu8,1048916,EUR,1080259200,M,8,8,True,2.0,2.0,,,0.0,2.0,2.0,,,,11.0,4.0,6.5,,1.08e-05,,0,,0.0,0.04,-0.08,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14025199,away,Burnley,Armando Broja,armando-broja,A. Broja,F,27,191,8716,M,armando.broja,996985,EUR,1000080000,F,27,27,True,3.0,3.0,,,0.0,1.0,1.0,2.0,,,10.0,4.0,6.5,1.0,0.00387785,,0,,-0.03,0.05,0.0,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14025199,away,Burnley,Bashir Humphreys,bashir-humphreys,B. Humphreys,D,12,186,1285,M,,996910,EUR,1047686400,D,12,12,True,2.0,2.0,,,0.0,2.0,2.0,,,,2.0,2.0,,,4.94e-06,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025199,away,Burnley,Hannibal Mejbri,hannibal-mejbri,H. Mejbri,M,28,182,23655,M,hannibal_mj,1009386,EUR,1043107200,M,28,28,True,1.0,1.0,,,0.0,1.0,1.0,,,,2.0,4.0,,2.0,2.05e-06,,0,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
14025199,away,Burnley,Max Weiss,max-weiss,M. Weiss,G,13,190,244,M,,1128801,EUR,1087257600,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025199,away,Burnley,Joe Worrall,joe-worrall,J. Worrall,D,4,193,320,M,,838399,EUR,852854400,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025199,away,Burnley,Marcus Edwards,edwards-marcus,M. Edwards,M,10,167,2823,M,,795066,EUR,912643200,F,10,10,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025199,away,Burnley,Zian Flemming,flemming-zian,Z. Flemming,F,19,183,1606,M,,875137,EUR,901929600,M,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
