match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_blockedScoringAttempt,stat_interceptionWon,captain,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_wasFouled,stat_clearanceOffLine,stat_outfielderBlock,stat_keyPass,stat_dispossessed,player_sofascoreId,stat_penaltyWon,stat_goalAssist,stat_bigChanceCreated,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceMissed
10385384,home,Leeds United,Illan Meslier,,,illan-meslier,I. Meslier,G,16,196,1694,M,906076,EUR,951955200,G,1,1,False,11.0,4.0,8.0,1.0,3.0,5.0,1.0,6.0,1.0,1.0,3.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,90.0,19.0,6.2,7.0,0.0,0.0,8.306e-05,0,-1.2288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385384,home,Leeds United,Rasmus Kristensen,,,rasmus-kristensen,R. Kristensen,D,13,186,1609,M,921789,EUR,868579200,D,25,25,False,44.0,36.0,2.0,2.0,9.0,13.0,28.0,39.0,3.0,10.0,3.0,3.0,,,,,,,90.0,78.0,6.8,16.0,0.0812,0.0,0.0513435,1,,8.0,1.0,1.0,5.0,1.0,3.0,2.0,1.0,5.0,3.0,2.0,,,,,,,,,,,,,,,,,,
10385384,home,Leeds United,Robin Koch,,,robin-koch,R. Koch,D,4,190,1826,M,581302,EUR,837561600,D,5,5,False,59.0,52.0,6.0,5.0,20.0,24.0,32.0,35.0,4.0,6.0,2.0,6.0,,,,,,,90.0,68.0,6.5,7.0,0.12,0.0,0.0608969,2,,,,2.0,6.0,1.0,,,1.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,
10385384,home,Leeds United,Liam Cooper,,,liam-cooper,L. Cooper,D,16,186,304,M,39327,EUR,681177600,D,6,6,False,59.0,50.0,7.0,2.0,24.0,25.0,26.0,34.0,7.0,8.0,4.0,6.0,,,,,,,90.0,70.0,7.1,10.0,0.1852,0.0807,0.00881943,2,,,,2.0,4.0,1.0,,,1.0,,,1.0,,2.0,True,1.0,1.0,1.0,1.0,,,,,,,,,,,
10385384,home,Leeds United,Pascal Struijk,,,pascal-struijk,P. Struijk,D,5,190,1365,M,836675,EUR,934329600,D,21,21,False,51.0,42.0,3.0,1.0,17.0,20.0,26.0,34.0,4.0,7.0,2.0,7.0,,,,,,,90.0,82.0,7.6,14.0,0.0817,0.0,0.11972,2,,3.0,1.0,2.0,2.0,,,,1.0,2.0,1.0,,1.0,1.0,,,,2.0,1.0,1.0,2.0,2.0,,,,,,,,
10385384,home,Leeds United,Tyler Adams,,,tyler-adams,T. Adams,M,12,175,2918,M,800419,EUR,918950400,M,12,12,False,44.0,39.0,2.0,2.0,15.0,16.0,24.0,28.0,,7.0,,7.0,,,,,,,90.0,55.0,7.1,6.0,0.0,0.0,0.0371603,0,,,,1.0,5.0,,,,,5.0,4.0,4.0,,1.0,,,,1.0,2.0,,,1.0,,,,,,,,
10385384,home,Leeds United,Marc Roca,,,marc-roca,M. Roca,M,21,184,1491,M,847128,EUR,848966400,M,8,8,False,27.0,24.0,1.0,1.0,8.0,9.0,16.0,20.0,,2.0,,5.0,,,,,,,54.0,34.0,6.5,6.0,0.0376,0.0,0.0112975,1,,2.0,,,1.0,1.0,,,,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,
10385384,home,Leeds United,Jack Harrison,,,jack-harrison,J. Harrison,M,17,175,1145,M,829570,EUR,848448000,M,11,11,False,29.0,21.0,1.0,1.0,3.0,3.0,19.0,31.0,1.0,4.0,,3.0,,,,,,,45.0,39.0,6.7,13.0,0.0,0.0,0.119514,0,,5.0,1.0,,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,
10385384,home,Leeds United,Brenden Aaronson,,,brenden-aaronson,B. Aaronson,M,11,178,2596,M,973431,EUR,972172800,M,7,7,False,31.0,29.0,,,6.0,6.0,23.0,33.0,,,,3.0,,,,,,,86.0,52.0,6.0,16.0,0.0596,0.0,0.0521565,2,,8.0,,1.0,6.0,,1.0,,,,,2.0,2.0,,,,,2.0,,,,1.0,2.0,,,,,,,
10385384,home,Leeds United,Crysencio Summerville,,,crysencio-summerville,C. Summerville,M,7,174,5285,M,917005,EUR,1004400000,M,10,10,False,37.0,32.0,1.0,,4.0,6.0,28.0,33.0,,5.0,,3.0,,,,,,,90.0,58.0,7.3,16.0,0.5105,0.9483,0.0696298,1,,2.0,,,5.0,,3.0,1.0,,2.0,2.0,1.0,,1.0,,1.0,1.0,4.0,2.0,,,4.0,3.0,csummerville7,1.0,,,,,
