match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_outfielderBlock,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_goals,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_lastManTackle
10411600,home,Empoli,Martín Satriano,martin-satriano,M. Satriano,F,10,187,2192,M,,973536,EUR,982627200,F,9,9,False,21.0,14.0,,,4.0,7.0,10.0,16.0,1.0,4.0,3.0,,,,85.0,40.0,6.6,17.0,0.0618,0.0148,0.00769568,2,,,,2.0,2.0,8.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,2.0,3.0,1.0,,4.0,1.0,,,,,,,,,
10411600,home,Empoli,Nicolò Cambiaghi,cambiaghi-nicolo,N. Cambiaghi,F,28,173,1123,M,,971005,EUR,977961600,F,28,28,True,15.0,15.0,,,5.0,5.0,10.0,10.0,,7.0,3.0,,,,45.0,29.0,7.3,2.0,0.797,0.7795,0.0561717,2,,,,,,4.0,3.0,,,1.0,,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,,,1.0,,,1.0,,
10411600,home,Empoli,Răzvan Marin,razvan-marin,R. Marin,M,18,178,3932,M,,279563,EUR,832809600,M,18,18,True,10.0,8.0,,,2.0,2.0,6.0,8.0,,,1.0,,,,24.0,12.0,6.9,2.0,0.0189,0.0,0.0247052,1,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,
10411600,home,Empoli,Jacopo Fazzini,jacopo-fazzini,J. Fazzini,F,22,178,840,M,,1012179,EUR,1047772800,M,21,21,True,6.0,5.0,1.0,,2.0,2.0,3.0,4.0,,5.0,1.0,,,,24.0,18.0,7.0,2.0,0.0,0.0,0.00330145,0,,,,,3.0,5.0,1.0,1.0,,,1.0,4.0,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,
10411600,home,Empoli,Liam Henderson,liam-henderson,L. Henderson,M,16,183,304,M,,287573,EUR,830390400,M,8,8,True,8.0,8.0,1.0,1.0,2.0,2.0,6.0,6.0,,,2.0,,,,13.0,11.0,6.7,1.0,0.0,0.0,0.00455894,0,,,,,,1.0,,,,,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,
10411600,home,Empoli,Koni De Winter,de-winter-koni,K. De Winter,D,5,191,3255,M,,1001828,EUR,1023840000,D,6,6,True,,,,,,,,,1.0,1.0,,,,,11.0,3.0,6.7,,0.0,0.0,0.0,0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
10411600,home,Empoli,Samuele Perisan,samuele-perisan,S. Perisan,G,1,191,50,M,,794784,EUR,872121600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411600,home,Empoli,Samir Ujkani,samir-ujkani,S. Ujkani,G,,186,72,,,27991,EUR,584064000,G,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411600,home,Empoli,Gabriele Guarino,gabriele-guarino,G. Guarino,D,34,193,201,M,,1137373,EUR,1081900800,D,36,36,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411600,home,Empoli,Liberato Cacace,liberato-cacace,L. Cacace,D,13,184,514,M,,905264,EUR,970012800,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411600,home,Empoli,Petar Stojanović,petar-stojanovic,P. Stojanović,M,30,177,665,M,,227082,EUR,813024000,D,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411600,home,Empoli,Marko Pjaca,marko-pjaca,M. Pjaca,M,7,186,3803,M,MarkoPjaca,190435,EUR,799718400,F,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411600,home,Empoli,Nicolas Haas,nicolas-haas,N. Haas,M,32,178,93,M,,587126,EUR,822355200,M,32,32,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411600,home,Empoli,Duccio Degli Innocenti,duccio-degli-innocenti,D. D. Innocenti,M,6,180,80,M,,1015856,EUR,1051488000,M,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411600,home,Empoli,Emmanuel Ekong,emmanuel-ekong,E. Ekong,M,11,176,283,M,,1000015,EUR,1024963200,F,17,17,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411600,away,Cremonese,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,,865646,EUR,962409600,G,12,12,False,18.0,10.0,9.0,1.0,9.0,11.0,1.0,7.0,,,13.0,,1.0,4.0,90.0,33.0,6.6,8.0,0.0,0.0,0.00225887,0,0.1375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411600,away,Cremonese,Emanuel Aiwu,emanuel-aiwu,E. Aiwu,D,47,187,218,M,,924690,EUR,977702400,D,4,4,False,41.0,37.0,2.0,1.0,20.0,22.0,17.0,19.0,3.0,7.0,9.0,,,,90.0,60.0,6.6,8.0,0.0,0.0,0.087861,0,,,,,,5.0,3.0,,,,3.0,3.0,1.0,1.0,3.0,,1.0,,,2.0,1.0,,,,,,,,,
10411600,away,Cremonese,Jack Hendry,jack-hendry,J. Hendry,D,4,195,334,M,,795696,EUR,799804800,D,2,2,False,49.0,40.0,5.0,2.0,24.0,26.0,16.0,23.0,2.0,2.0,5.0,,,,90.0,56.0,6.6,9.0,0.0,0.0,0.0103314,0,,,,,2.0,2.0,4.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
10411600,away,Cremonese,Luka Lochoshvili,luka-lochoshvili,L. Lochoshvili,D,24,191,1065,M,,827473,EUR,896400000,D,44,44,False,28.0,26.0,,,14.0,15.0,12.0,13.0,,2.0,2.0,,,,78.0,39.0,6.3,5.0,0.0,0.0,0.014114,0,,,,,2.0,6.0,4.0,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,1.0
10411600,away,Cremonese,Leonardo Sernicola,leonardo-sernicola,L. Sernicola,M,17,188,112,M,,812314,EUR,870220800,M,17,17,False,40.0,26.0,9.0,3.0,7.0,14.0,22.0,36.0,,6.0,6.0,,,,90.0,68.0,6.9,26.0,0.1024,0.0553,0.0419111,2,,,,10.0,2.0,7.0,,,,1.0,1.0,4.0,2.0,4.0,,2.0,1.0,1.0,,1.0,1.0,2.0,,3.0,1.0,,,,,
10411600,away,Cremonese,Charles Pickel,charles-pickel,C. Pickel,M,18,184,11753,M,charlespickel,758664,EUR,863654400,M,6,6,False,41.0,38.0,1.0,1.0,8.0,9.0,30.0,32.0,2.0,4.0,2.0,,,,90.0,53.0,6.9,5.0,0.1122,0.0,0.0823911,2,,,,,2.0,4.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,2.0,,,1.0,,,,,
10411600,away,Cremonese,Santiago Ascacíbar,santiago-ascacibar,S. Ascacíbar,M,5,168,1347,M,,830667,EUR,856828800,M,8,8,False,37.0,34.0,3.0,2.0,17.0,19.0,17.0,18.0,1.0,4.0,8.0,,,,62.0,51.0,7.2,5.0,0.0,0.0,0.0190846,0,,,,,,5.0,2.0,,,,2.0,2.0,1.0,1.0,3.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,
10411600,away,Cremonese,Soualiho Meïté,soualiho-meite,S. Meïté,M,8,187,963,M,,139229,EUR,763862400,M,28,28,False,27.0,20.0,3.0,1.0,10.0,12.0,10.0,15.0,1.0,2.0,3.0,,,,62.0,35.0,6.0,10.0,0.0,0.0,0.0161385,0,,,,,2.0,8.0,,,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,
10411600,away,Cremonese,Emanuele Valeri,emanuele-valeri,E. Valeri,D,14,180,818,M,,891346,EUR,912988800,M,3,3,False,25.0,13.0,3.0,,7.0,10.0,6.0,21.0,1.0,3.0,6.0,,,,69.0,47.0,6.4,21.0,0.0555,0.0,0.0158376,1,,,,6.0,,2.0,,,,,1.0,1.0,1.0,,,,2.0,,,1.0,1.0,1.0,,,1.0,,,,,
10411600,away,Cremonese,David Okereke,david-okereke,D. Okereke,F,77,182,887,M,,831290,EUR,872812800,F,77,77,False,18.0,14.0,3.0,2.0,5.0,5.0,9.0,14.0,3.0,4.0,2.0,,,,90.0,33.0,6.7,10.0,0.3844,0.4279,0.0317745,3,,,,1.0,4.0,6.0,,,1.0,1.0,1.0,,,,,1.0,2.0,1.0,,3.0,,2.0,,,1.0,,,1.0,,
10411600,away,Cremonese,Cristian Buonaiuto,cristian-buonaiuto,C. Buonaiuto,F,92,179,57,M,,126989,EUR,725587200,F,10,10,False,30.0,22.0,1.0,,7.0,9.0,17.0,28.0,,5.0,3.0,,,,69.0,57.0,7.0,21.0,0.2986,0.2517,0.274989,5,,,,7.0,2.0,8.0,,,1.0,2.0,,3.0,2.0,2.0,,2.0,3.0,,,2.0,2.0,3.0,True,2.0,2.0,1.0,,1.0,,
10411600,away,Cremonese,Michele Castagnetti,michele-castagnetti,M. Castagnetti,M,4,180,88,M,,131910,EUR,630720000,M,19,19,True,26.0,23.0,2.0,2.0,5.0,5.0,19.0,23.0,,2.0,4.0,,,,28.0,37.0,7.1,10.0,0.0395,0.0474,0.0356152,1,,,,2.0,,,,,,1.0,,1.0,1.0,,,,,,,3.0,1.0,1.0,,1.0,,,,,,
10411600,away,Cremonese,Luca Zanimacchia,luca-zanimacchia,L. Zanimacchia,M,98,178,116,M,,847025,EUR,900806400,F,98,98,True,24.0,21.0,,,2.0,2.0,20.0,26.0,,3.0,2.0,,,,28.0,35.0,7.0,6.0,0.1758,0.0,0.198576,3,,,,4.0,1.0,1.0,,,1.0,,1.0,,,,,,2.0,2.0,,,1.0,2.0,,1.0,2.0,,,,,
10411600,away,Cremonese,Giacomo Quagliata,giacomo-quagliata,G. Quagliata,M,12,177,118,M,,973300,EUR,950918400,D,33,33,True,8.0,5.0,,,1.0,1.0,7.0,13.0,,1.0,4.0,,,,21.0,23.0,6.5,9.0,0.0152,0.0,0.110134,1,,,,6.0,,3.0,,,,,,1.0,1.0,2.0,,,1.0,,,,,,,3.0,1.0,,,,,
10411600,away,Cremonese,Cyriel Dessers,cyriel-dessers,C. Dessers,F,33,184,3800,M,,541464,EUR,786844800,F,90,90,True,6.0,4.0,1.0,,1.0,2.0,3.0,4.0,,,,,,,21.0,10.0,6.7,3.0,0.0724,0.0,0.136743,1,,,,,,2.0,,,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,,1.0,,1.0,
10411600,away,Cremonese,Daniel Ciofani,daniel-ciofani,D. Ciofani,F,,191,59,M,,132410,EUR,491616000,F,9,9,True,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,12.0,3.0,6.6,,0.1001,0.0,1.619e-05,1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10411600,away,Cremonese,Gianluca Saro,gianluca-saro,G. Saro,G,23,179,82,M,,962018,EUR,961891200,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411600,away,Cremonese,Mouhamadou Sarr,mouhamadou-sarr,M. Sarr,G,1,190,144,M,,954291,EUR,852422400,G,45,45,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411600,away,Cremonese,Matteo Bianchetti,matteo-bianchetti,M. Bianchetti,D,15,189,177,M,,158037,EUR,732326400,D,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411600,away,Cremonese,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185,4788,M,,889785,EUR,909014400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411600,away,Cremonese,Jaime Báez,jaime-baez,J. Báez,M,28,178,206,M,,796443,EUR,798768000,F,7,7,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411600,away,Cremonese,Gonzalo Escalante,gonzalo-escalante,G. Escalante,M,8,182,258,M,,316170,EUR,733190400,M,32,32,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411600,away,Cremonese,Paolo Ghiglione,ghiglione-paolo,P. Ghiglione,M,18,188,100,M,,787642,EUR,854841600,M,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411600,away,Cremonese,Tommaso Milanese,tommaso-milanese,T. Milanese,M,62,173,106,M,,996812,EUR,1028073600,M,62,62,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411600,away,Cremonese,Felix Afena-Gyan,felix-afena-gyan,F. Afena-Gyan,F,33,175,3208,M,ohenegyanfelix9,1108921,EUR,1042934400,F,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Felix,Afena-Gyan,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411600,away,Cremonese,Frank Tsadjout,frank-tsadjout,F. Tsadjout,F,74,190,194,M,,927188,EUR,933120000,F,74,74,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
