match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,player_sofascoreId,stat_totalCross,stat_challengeLost,stat_fouls,stat_totalOffside,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_goals,captain,stat_bigChanceCreated,stat_hitWoodwork,stat_goodHighClaim
12764220,home,Olympique Lyonnais,Alexandre Lacazette,,,alexandre-lacazette,A. Lacazette,F,91,176,9441,M,50070,EUR,675388800,F,10,10,False,20.0,17.0,,,0.0,5.0,6.0,13.0,15.0,,2.0,,,,,,75.0,36.0,7.0,9.0,0.195841,3,,,,6.0,2.0,1.0,1.0,1.0,1.0,,1.0,,0.1775,2.0,4.0,1.0,,,lacazettealex,1.0,1.0,,,2.0,,1.0,0.1011,1.0,,True,1.0,1.0,
12764220,home,Olympique Lyonnais,Wilfried Zaha,,,wilfried-zaha,W. Zaha,M,10,180,18594,M,111850,EUR,721353600,F,12,12,True,11.0,7.0,,,1.0,2.0,2.0,5.0,9.0,2.0,1.0,,,,,,23.0,17.0,7.1,5.0,0.00690551,1,,,1.0,2.0,2.0,,1.0,1.0,,,,1.0,0.089,1.0,,,,,wilfriedzaha,,,1.0,,1.0,,,,,,,1.0,,
12764220,home,Olympique Lyonnais,Tanner Tessmann,,,tanner-tessmann,T. Tessmann,M,6,187,1239,M,1022084,EUR,1001289600,M,15,15,True,11.0,6.0,3.0,1.0,0.0,3.0,4.0,3.0,7.0,1.0,1.0,,,,,,22.0,14.0,6.6,5.0,0.00774393,0,,1.0,,2.0,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
12764220,home,Olympique Lyonnais,Saïd Benrahma,,,said-benrahma,S. Benrahma,F,10,172,11146,M,354808,EUR,808012800,F,17,17,True,5.0,4.0,,,0.0,1.0,1.0,3.0,5.0,,,,,,,,22.0,10.0,7.3,2.0,0.0053245,2,,,,,,1.0,,,,,,,0.0845,,,,,,said_benrahma11,1.0,,,,,,1.0,0.4428,,1.0,,,,
12764220,home,Olympique Lyonnais,Georges Mikautadze,,,mikautadze-georges,G. Mikautadze,F,9,176,13228,M,1009372,EUR,972950400,F,69,69,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,15.0,8.0,6.6,2.0,0.00060412,0,,1.0,,3.0,2.0,,,,,,,2.0,,,1.0,,,,georgesmkd,,,,,1.0,,,,,,,,,
12764220,home,Olympique Lyonnais,Mahamadou Diawara,Mahamadou Diawara,,mahamadou-diawara,M. Diawara,M,34,187,454,M,1402751,EUR,1108512000,M,34,34,True,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,,,,,,,,9.0,7.0,6.5,1.0,0.0185409,0,,1.0,,3.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,
12764220,home,Olympique Lyonnais,Rémy Descamps,,,remy-descamps,R. Descamps,G,40,194,488,M,788180,EUR,835660800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764220,home,Olympique Lyonnais,Abner Vinícius,,,abner-vinicius,Abner Vinícius,D,16,181,3941,M,973838,EUR,959385600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764220,home,Olympique Lyonnais,Saël Kumbedi,,,sael-kumbedi,S. Kumbedi,D,26,175,839,M,1155226,EUR,1111795200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764220,home,Olympique Lyonnais,Warmed Omari,,,omari-warmed,W. Omari,D,17,185,537,M,999030,EUR,956448000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764220,home,Olympique Lyonnais,Maxence Caqueret,,,maxence-caqueret,M. Caqueret,M,6,174,2493,M,859027,EUR,950572800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764220,home,Olympique Lyonnais,Jordan Veretout,,,jordan-veretout,J. Veretout,M,21,177,1258,M,151124,EUR,730944000,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764220,home,Olympique Lyonnais,Gift Orban,,,gift-orban,G. Orban,F,16,178,5535,M,1217613,EUR,1026864000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,giftorban,,,,,,,,,,,,,,
12764220,away,Olympiacos FC,Konstantinos Tzolakis,,,konstantinos-tzolakis,K. Tzolakis,G,88,193,2912,M,953414,EUR,1036713600,G,88,88,False,24.0,7.0,21.0,5.0,0.0,3.0,7.0,4.0,17.0,1.0,11.0,5.0,6.0,,,,90.0,38.0,7.4,21.0,0.00146816,0,-0.6891,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0
12764220,away,Olympiacos FC,Panagiotis Retsos,,,panagiotis-retsos,T. Retsos,D,45,186,1558,M,828971,EUR,902620800,D,45,45,False,36.0,28.0,7.0,4.0,0.0,20.0,22.0,9.0,15.0,1.0,7.0,,,,,,82.0,50.0,7.2,10.0,0.0349959,0,,,2.0,3.0,6.0,,,2.0,3.0,2.0,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,2.0,,,,,,1.0,,True,1.0,,
12764220,away,Olympiacos FC,David Carmo,,,david-carmo,D. Carmo,D,16,196,2254,M,892235,EUR,932342400,D,16,16,False,34.0,31.0,5.0,3.0,0.0,18.0,19.0,13.0,15.0,3.0,1.0,,,,,,90.0,44.0,7.0,3.0,0.0141315,1,,,2.0,1.0,4.0,1.0,,3.0,2.0,2.0,,,0.0533,,,,,,,,1.0,,,,,,,,,,,,
12764220,away,Olympiacos FC,Lorenzo Pirola,,,lorenzo-pirola,L. Pirola,D,5,185,1017,M,965014,EUR,1014163200,D,5,5,False,19.0,14.0,3.0,1.0,0.0,7.0,9.0,7.0,10.0,1.0,1.0,,,,,,68.0,26.0,7.0,5.0,0.00207469,0,,,,1.0,,,,1.0,,,,,,,,,,4.0,,,,1.0,,,,,,,,,,,
12764220,away,Olympiacos FC,Rodinei,,,rodinei,Rodinei,D,23,175,3169,M,244039,EUR,696643200,M,23,23,False,31.0,26.0,,,0.0,9.0,12.0,19.0,21.0,2.0,6.0,,,,,,90.0,71.0,7.2,14.0,0.278485,1,,1.0,,6.0,7.0,,,3.0,5.0,1.0,2.0,1.0,0.131,2.0,4.0,1.0,,,,2.0,,1.0,,1.0,,1.0,0.4646,2.0,,,1.0,,
12764220,away,Olympiacos FC,Chiquinho,,,chiquinho,Chiquinho,M,22,174,1913,M,584124,EUR,806112000,M,22,22,False,23.0,16.0,4.0,1.0,0.0,3.0,4.0,13.0,22.0,1.0,1.0,,,,,,83.0,37.0,6.5,14.0,0.030641,1,,,,5.0,1.0,1.0,,,1.0,1.0,,,0.0289,1.0,1.0,,,,,3.0,1.0,1.0,,2.0,,,,,,,,,
12764220,away,Olympiacos FC,Dani García,,,dani-garcia,D. García,M,14,180,703,M,298920,EUR,643507200,M,14,14,False,30.0,22.0,3.0,,0.0,10.0,12.0,12.0,18.0,5.0,4.0,,,,,,68.0,42.0,6.8,8.0,0.107183,0,,,,4.0,3.0,,,4.0,3.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,
12764220,away,Olympiacos FC,Santiago Hezze,,,santiago-hezze,S. Hezze,M,32,182,2103,M,989886,EUR,1003708800,M,32,32,False,39.0,30.0,4.0,1.0,0.0,12.0,13.0,18.0,27.0,2.0,9.0,,,,,,90.0,55.0,6.7,12.0,0.0139381,0,,2.0,1.0,6.0,6.0,,,,2.0,2.0,1.0,1.0,,,3.0,2.0,,,,1.0,1.0,2.0,,,,,,,,,,,
12764220,away,Olympiacos FC,Francisco Ortega,,,francisco-ortega,F. Ortega,D,3,177,1560,M,913647,EUR,919382400,M,3,3,False,26.0,22.0,2.0,,0.0,7.0,8.0,16.0,20.0,3.0,1.0,,,,,,90.0,44.0,7.0,9.0,0.538643,0,,,,2.0,4.0,,,,4.0,2.0,1.0,,,2.0,,,,,,2.0,,1.0,,1.0,,,,1.0,,,1.0,,
12764220,away,Olympiacos FC,Ayoub El Kaabi,,,ayoub-el-kaabi,A. E. Kaabi,F,9,182,27969,M,919793,EUR,740966400,F,9,9,False,23.0,19.0,1.0,,0.0,7.0,9.0,12.0,14.0,,4.0,,,,,,90.0,30.0,6.0,6.0,0.0144782,2,,3.0,4.0,4.0,4.0,1.0,,,,,2.0,,0.641,,,,,,ayoub_elkaabii,,1.0,,2.0,,2.0,1.0,0.0917,,,,,,
12764220,away,Olympiacos FC,Roman Yaremchuk,,,roman-yaremchuk,R. Yaremchuk,F,77,191,4240,M,829296,EUR,817430400,F,17,17,False,25.0,18.0,1.0,,0.0,6.0,8.0,12.0,17.0,,7.0,,,,,,60.0,37.0,6.9,11.0,0.0719386,1,,3.0,3.0,4.0,7.0,,,,,,3.0,1.0,0.5325,,3.0,3.0,,,r.yaremchuk,,,1.0,1.0,1.0,1.0,1.0,,,,,,,
12764220,away,Olympiacos FC,Charalampos Kostoulas,Charalampos Kostoulas,,kostoulas-charalampos,C. Kostoulas,M,19,185,6073,M,1416535,EUR,1180483200,F,84,84,True,8.0,4.0,1.0,,0.0,,,4.0,8.0,,,,,,,,30.0,13.0,6.8,4.0,0.00063508,1,,2.0,3.0,3.0,5.0,1.0,,,,,,2.0,0.0396,,,,,1.0,,,1.0,,,,,,,,,,,,
12764220,away,Olympiacos FC,Marko Stamenić,,,marko-stamenic,M. Stamenić,M,6,188,697,M,1002620,EUR,1014076800,M,8,8,True,12.0,10.0,,,0.0,4.0,5.0,6.0,7.0,,2.0,,,,,,22.0,14.0,6.6,2.0,0.00311851,0,,,,,2.0,,,,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,
12764220,away,Olympiacos FC,Willian,,,willian,Willian,F,88,175,9655,M,31417,EUR,587088000,F,18,18,True,9.0,9.0,,,0.0,2.0,2.0,7.0,10.0,,,,,,,,22.0,15.0,6.4,6.0,0.00934435,0,,,,2.0,,,,,,,1.0,,,,,,,,willianborges88,3.0,,1.0,1.0,1.0,,,,,,,,,
12764220,away,Olympiacos FC,Andreas Ndoj,,,andreas-ndoj,A. Ndoj,D,5,190,433,M,1005992,EUR,1044144000,D,74,74,True,7.0,2.0,3.0,1.0,0.0,1.0,5.0,1.0,2.0,,1.0,,,,,,8.0,10.0,6.8,5.0,0.00177064,0,,,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
12764220,away,Olympiacos FC,Kristoffer Velde,,,kristoffer-velde,K. Velde,M,99,179,784,M,877656,EUR,936835200,M,11,11,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,13.0,2.0,6.5,,0.00286841,0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12764220,away,Olympiacos FC,Alexandros Paschalakis,,,alexandros-paschalakis,A. Paschalakis,G,1,197,839,M,41073,EUR,617587200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764220,away,Olympiacos FC,Giulian Biancone,,,giulian-biancone,G. Biancone,D,4,187,623,M,965331,EUR,954460800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764220,away,Olympiacos FC,Costinha,,,costinha,Costinha,D,20,181,822,M,988333,EUR,954028800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764220,away,Olympiacos FC,Apostolos Apostolopoulos,Apostolos Apostolopoulos,,apostolos-apostolopoulos,A. Apostolopoulos,D,65,175,229,M,1067927,EUR,1039478400,D,65,65,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764220,away,Olympiacos FC,Sérgio Oliveira,,,sergio-oliveira,S. Oliveira,M,27,181,1610,M,991493,EUR,707443200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764220,away,Olympiacos FC,Theofanis Bakoulas,Theofanis Bakoulas,,theofanis-bakoulas,T. Bakoulas,M,29,175,465,M,1562121,EUR,1104796800,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764220,away,Olympiacos FC,Christos Mouzakitis,Christos Mouzakitis,,christos-mouzakitis,C. Mouzakitis,M,96,178,3766,M,1416540,EUR,1167004800,M,96,96,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
