match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_totalClearance,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_errorLeadToAGoal,stat_blockedScoringAttempt,stat_wasFouled,captain,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_hitWoodwork,stat_goals,stat_goalAssist
10433829,home,İstanbulspor,David Jensen,david-jensen,D. Jensen,G,195,47,M,47860,EUR,701481600,G,1,1,False,31.0,21.0,15.0,5.0,18.0,19.0,3.0,12.0,4.0,1.0,7.0,90.0,40.0,7.9,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433829,home,İstanbulspor,Demeaco Duhaney,duhaney-demeaco,D. Duhaney,D,180,24,M,851095,EUR,908236800,D,21,21,False,43.0,38.0,3.0,1.0,25.0,27.0,13.0,19.0,6.0,,,90.0,59.0,6.4,13.0,0,,,21,3.0,1.0,6.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10433829,home,İstanbulspor,Mehmet Yeşil,mehmet-yesil,M. Yeşil,D,188,48,M,840639,EUR,896572800,D,4,4,False,44.0,39.0,6.0,3.0,31.0,33.0,8.0,11.0,1.0,,,90.0,55.0,6.8,5.0,3,,,21,,1.0,3.0,4.0,2.0,,2.0,1.0,,,,,3.0,3.0,3.0,,,,,,,,,,,,,,,,,
10433829,home,İstanbulspor,Simon Deli,simon-deli,S. Deli,D,192,262,M,326419,EUR,688521600,D,20,20,False,51.0,46.0,11.0,8.0,44.0,47.0,2.0,4.0,5.0,,,90.0,61.0,6.8,6.0,2,,,13,,1.0,2.0,,1.0,,2.0,,,1.0,,,,2.0,4.0,,,,,,,,,,,,,,,,,
10433829,home,İstanbulspor,Ali Yaşar,ali-yasar,A. Yaşar,D,180,31,M,190815,EUR,794620800,D,66,66,False,38.0,38.0,2.0,2.0,28.0,28.0,11.0,13.0,5.0,,,90.0,62.0,6.8,5.0,1,,,66,3.0,,,1.0,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
10433829,home,İstanbulspor,Mahamadou Ba,ba-mahamadou,M. Ba,M,175,115,M,994029,EUR,937872000,M,12,12,False,24.0,22.0,,,16.0,17.0,6.0,7.0,7.0,,,62.0,26.0,5.9,3.0,0,,,12,,,3.0,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,
10433829,home,İstanbulspor,Jason Lokilo,jason-lokilo,J. Lokilo,M,175,218,M,818036,EUR,905990400,M,70,70,False,43.0,33.0,,,13.0,15.0,23.0,37.0,11.0,,,90.0,71.0,7.6,21.0,3,,,98,9.0,1.0,4.0,5.0,,2.0,,,,2.0,,6.0,,1.0,,3.0,5.0,4.0,,1.0,,,1.0,1.0,,,,,,,,
10433829,home,İstanbulspor,Onur Ergün,onur-ergun,O. Ergün,M,185,45,M,893009,EUR,721785600,M,8,8,False,55.0,52.0,7.0,5.0,23.0,23.0,31.0,34.0,5.0,,,90.0,65.0,7.1,4.0,3,,,4,2.0,4.0,8.0,1.0,2.0,,,,,,2.0,5.0,1.0,2.0,2.0,2.0,,,,,,,1.0,,,,,,,,,
10433829,home,İstanbulspor,Eduart Rroca,eduart-rroca,E. Rroca,M,182,79,M,938181,EUR,743817600,M,10,10,False,37.0,29.0,3.0,1.0,8.0,9.0,21.0,30.0,7.0,,,90.0,52.0,6.9,14.0,0,,,8,2.0,1.0,2.0,4.0,1.0,,1.0,1.0,,3.0,,1.0,,,,,1.0,1.0,,,1.0,,,2.0,True,,,,,,,
10433829,home,İstanbulspor,Jetmir Topalli,jetmir-topalli,J. Topalli,M,180,102,M,987126,EUR,886809600,M,98,98,False,25.0,20.0,3.0,3.0,11.0,14.0,9.0,14.0,4.0,,,62.0,48.0,7.3,13.0,4,,,98,3.0,,4.0,9.0,2.0,1.0,,3.0,2.0,2.0,,1.0,1.0,1.0,,,4.0,3.0,,,,,3.0,2.0,,1.0,1.0,,,,,
10433829,home,İstanbulspor,Sindrit Guri,sindrit-guri,S. Guri,F,190,23,M,184389,EUR,751334400,F,61,61,False,19.0,13.0,,,5.0,6.0,8.0,13.0,1.0,,,70.0,26.0,6.6,8.0,1,,,10,,2.0,5.0,5.0,1.0,2.0,,1.0,,,,1.0,4.0,1.0,,,,,,,,,,,,,2.0,,,,,
10433829,home,İstanbulspor,Muammer Sarıkaya,muammer-sarikaya,M. Sarıkaya,M,179,36,M,816571,EUR,886982400,M,24,24,True,17.0,14.0,2.0,1.0,5.0,7.0,9.0,11.0,2.0,,,28.0,21.0,6.3,6.0,0,,,24,1.0,,3.0,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10433829,home,İstanbulspor,Emir Kaan Gültekin,emir-kaan-gultekin,E. K. Gültekin,F,180,80,M,903714,EUR,970444800,F,19,19,True,8.0,6.0,,,2.0,2.0,4.0,6.0,2.0,,,28.0,15.0,7.0,3.0,4,,,9,,1.0,1.0,,,,,,,,,,,,,,,,,3.0,,,1.0,,,,,,,,,
10433829,home,İstanbulspor,Florian Loshaj,florian-loshaj,F. Loshaj,M,174,152,M,831407,EUR,839894400,M,34,34,True,11.0,8.0,,,4.0,4.0,6.0,15.0,1.0,,,20.0,23.0,7.4,9.0,1,,,10,8.0,,,2.0,,,,2.0,1.0,,,3.0,,,,2.0,,,,1.0,,,,,,,1.0,,,,,
10433829,home,İstanbulspor,Alp Arda,alp-arda,A. Arda,G,192,35,M,999485,EUR,802483200,G,59,59,True,,,,,,,,,,,,,,,,0,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
