match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_wasFouled,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_shotValueNormalized,captain,stat_unsuccessfulTouch,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_penaltyWon,stat_dispossessed,stat_accurateCross,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_penaltyMiss,stat_totalOffside,stat_outfielderBlock,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded,stat_errorLeadToAShot
14994246,home,SC Freiburg,Florian Müller,florian-muller,F. Müller,G,21,190,203,M,842858,EUR,879379200,G,21,21,False,26.0,19.0,11.0,4.0,0.0,14.0,14.0,5.0,12.0,1.0,13.0,4.0,6.0,1.0,2.0,2.0,90.0,41.0,8.3,7.0,39.744756973896,8.0,23.52,5.04,1.2127,0,0.1,0.02,0.25,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994246,home,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,False,32.0,27.0,3.0,2.0,0.0,14.0,14.0,13.0,18.0,3.0,1.0,,,,,,90.0,50.0,7.2,7.0,62.633647769698,10.0,-12.39,5.04,,0,0.18,-0.35,0.16,,1.0,2.0,1.0,4.0,5.0,1.0,2.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14994246,home,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189,886,M,142259,EUR,758937600,D,28,28,False,74.0,65.0,5.0,2.0,0.0,33.0,34.0,32.0,40.0,3.0,1.0,,,,,,90.0,88.0,7.4,10.0,212.80060641571,29.0,145.005,12.6,,0,0.13,0.15,0.35,,1.0,5.0,3.0,5.0,6.0,,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14994246,home,SC Freiburg,Max Rosenfelder,rosenfelder-maximilian,M. Rosenfelder,D,37,186,237,M,1131337,EUR,1044835200,D,37,37,False,57.0,52.0,3.0,1.0,0.0,19.0,22.0,33.0,35.0,5.0,2.0,,,,,,90.0,72.0,7.4,5.0,160.30398517497,25.0,80.955,10.815,,1,0.13,0.24,0.25,,,4.0,3.0,4.0,8.0,,1.0,3.0,3.0,,1.0,,,1.0,1.0,1.0,-0.07,,,,,,,,,,,,,,,,,,,
14994246,home,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,354,M,142231,EUR,730857600,D,30,30,False,30.0,27.0,3.0,1.0,0.0,12.0,14.0,15.0,16.0,1.0,2.0,,,,,,90.0,47.0,6.7,11.0,90.470134518146,12.0,76.86,19.32,,0,-0.18,0.11,0.0,,7.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,True,1.0,,,,,,,,,,,,,,,,,
14994246,home,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,61.0,54.0,2.0,1.0,0.0,11.0,12.0,43.0,49.0,2.0,6.0,,,,,,90.0,69.0,7.6,8.0,248.24998889478,24.0,127.89,38.01,,0,0.56,0.26,0.21,,,,1.0,1.0,2.0,,,1.0,1.0,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,
14994246,home,SC Freiburg,Johan Manzambi,johan-manzambi,J. Manzambi,M,44,182,2012,M,1518931,EUR,1129248000,M,44,44,False,47.0,42.0,2.0,2.0,0.0,11.0,14.0,31.0,33.0,,2.0,,,,,,85.0,64.0,7.7,12.0,270.36000737373,29.0,123.9,14.175,,2,0.12,0.2,-0.03,,,1.0,1.0,3.0,7.0,1.0,,3.0,2.0,2.0,2.0,Johan Manzambi,,2.0,1.0,,0.3,,3.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
14994246,home,SC Freiburg,Jan-Niklas Beste,jan-niklas-beste,J. Beste,D,19,177,1026,M,836711,EUR,915408000,M,19,19,False,20.0,16.0,1.0,1.0,0.0,5.0,7.0,11.0,13.0,1.0,3.0,,,,,,64.0,40.0,6.8,15.0,118.9823652711,15.0,23.625,14.49,,1,-0.14,0.33,-0.01,,4.0,,1.0,6.0,4.0,1.0,1.0,3.0,2.0,,,,,3.0,,1.0,-0.13,,1.0,,,,,,2.0,,,,,,,,,,,
14994246,home,SC Freiburg,Yuito Suzuki,yuito-suzuki,Y. Suzuki,F,14,175,2197,M,1020422,EUR,1003968000,M,14,14,False,32.0,26.0,,,0.0,3.0,4.0,23.0,28.0,,3.0,,,,,,64.0,39.0,6.5,10.0,128.82314030906,11.0,39.48,23.31,,1,0.01,0.11,0.0,,1.0,,1.0,2.0,2.0,,,,,,1.0,,,,,1.0,-0.06,,1.0,3.0,,,,,2.0,,,,,,,,,,,
14994246,home,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2064,M,171961,EUR,734140800,M,32,32,False,46.0,42.0,5.0,1.0,1.0,11.0,11.0,31.0,35.0,2.0,3.0,,,,,,89.0,61.0,7.7,8.0,247.38818027955,24.0,92.505,28.035,,5,0.44,0.44,-0.02,,4.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,2.0,-0.55,,1.0,1.0,1.0,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,,,,,,
14994246,home,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,583,M,280009,EUR,773798400,F,9,9,False,14.0,10.0,1.0,,0.0,5.0,5.0,5.0,9.0,2.0,3.0,,,,,,89.0,26.0,7.5,7.0,34.080433969902,4.0,-11.865,3.885,,1,0.1,0.01,0.17,,,2.0,2.0,4.0,4.0,,,1.0,1.0,2.0,1.0,,,,,,0.51,,3.0,,,1.0,,,,,,,1.0,,1.0,,,,,
14994246,home,SC Freiburg,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,262,M,914755,EUR,949363200,M,6,6,True,5.0,5.0,,,0.0,4.0,4.0,1.0,1.0,1.0,2.0,,,,,,26.0,8.0,6.8,,7.6072481884056,1.0,2.625,2.625,,0,0.04,0.01,-0.05,,,,2.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994246,home,SC Freiburg,Philipp Treu,treu-philipp,P. Treu,M,29,172,176,M,979820,EUR,975801600,D,29,29,True,6.0,4.0,1.0,,0.0,3.0,3.0,1.0,3.0,1.0,,,,,,,26.0,12.0,7.7,2.0,38.080374431669,4.0,20.58,19.74,,0,0.06,0.26,0.28,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,1.0,,,,
14994246,home,SC Freiburg,Junior Adamu,chukwubuike-adamu,J. Adamu,F,9,183,1126,M,902381,EUR,991785600,F,20,20,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,,,,,10.0,3.0,6.5,1.0,49.805561629489,3.0,44.835,17.745,,0,-0.1,0.19,0.13,,,1.0,,2.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,
14994246,home,SC Freiburg,Derry Scherhant,derry-scherhant,D. Scherhant,F,7,184,371,M,1131002,EUR,1036886400,F,7,7,True,,,,,0.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14994246,home,SC Freiburg,Igor Matanović,igor-matanovic,I. Matanović,F,31,197,3233,M,1019321,EUR,1049068800,F,31,31,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,1.0,2.0,,1.0,,,,,,0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994246,home,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994246,home,SC Freiburg,Bruno Ogbus,ogbus-bruno,B. Ogbus,D,43,188,230,M,1596573,EUR,1134777600,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994246,home,SC Freiburg,Anthony Jung,anthony-jung,A. Jung,D,5,186,137,M,103442,EUR,689126400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994246,home,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994246,away,Darmstadt 98,Marcel Schuhen,marcel-schuhen,M. Schuhen,G,1,188,103,M,132654,EUR,726883200,G,1,1,False,42.0,32.0,14.0,4.0,0.0,30.0,32.0,2.0,10.0,,2.0,2.0,2.0,,,,90.0,47.0,6.0,10.0,75.017922689446,14.0,-22.47,1.89,0.8814,0,0.04,-0.02,-0.22,0.54,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,1.0,2.0,,
14994246,away,Darmstadt 98,Matthias Bader,matthias-bader,M. Bader,M,26,176,59,M,800444,EUR,866505600,D,26,26,False,19.0,17.0,3.0,2.0,0.0,9.0,10.0,8.0,9.0,1.0,3.0,,,,,,68.0,36.0,6.6,5.0,25.878291108909,4.0,4.305,5.565,,1,0.04,0.13,-0.07,,,,1.0,2.0,3.0,,1.0,2.0,2.0,,,,,,,,0.24,,1.0,1.0,,1.0,,,2.0,,,,,,,,,,,
