match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_shotOffTarget,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_bigChanceCreated,player_sofascoreId,stat_punches,stat_outfielderBlock,stat_totalOffside
11807972,home,ADO Den Haag,Tim Coremans,Tim,Coremans,tim-coremans,T. Coremans,G,1,186.0,21,M,70918,EUR,671241600.0,G,28,28,False,54.0,31.0,44.0,22.0,19.0,23.0,12.0,31.0,10.0,3.0,3.0,2.0,2.0,90.0,59.0,7.6,23.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11807972,home,ADO Den Haag,Tyrese Asante,,,tyrese-asante,T. Asante,D,6,188.0,205,M,1130884,EUR,1018310400.0,D,2,2,False,45.0,41.0,5.0,3.0,22.0,24.0,19.0,22.0,9.0,,,,,90.0,72.0,7.0,9.0,1,1.0,6.0,3.0,11.0,8.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,
11807972,home,ADO Den Haag,Gylermo Siereveld,,,gylermo-siereveld,G. Siereveld,D,26,187.0,36,M,1046941,EUR,1015977600.0,D,26,26,False,38.0,32.0,6.0,2.0,27.0,31.0,5.0,7.0,6.0,,,,,45.0,40.0,6.6,6.0,0,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
11807972,home,ADO Den Haag,Matteo Waem,Matteo Waem,,matteo-waem,M. Waem,D,4,189.0,93,M,1064454,EUR,961545600.0,D,4,4,False,37.0,32.0,8.0,4.0,22.0,24.0,10.0,13.0,3.0,,,,,90.0,50.0,7.0,7.0,1,,1.0,,3.0,4.0,,2.0,1.0,,1.0,,3.0,2.0,,,,1.0,1.0,,,,,,,,,,,,
11807972,home,ADO Den Haag,Bart van Hintum,,,bart-van-hintum,B. van Hintum,D,,177.0,34,M,32425,EUR,537753600.0,D,5,5,False,14.0,14.0,2.0,2.0,7.0,7.0,7.0,9.0,,,,,,45.0,23.0,6.9,3.0,0,2.0,,,2.0,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,
11807972,home,ADO Den Haag,Kürşad Sürmeli,,,kursad-surmeli,K. Sürmeli,M,,173.0,21,M,339815,EUR,808358400.0,M,6,6,False,45.0,40.0,3.0,1.0,25.0,28.0,15.0,17.0,7.0,,,,,90.0,54.0,7.0,7.0,3,,2.0,1.0,3.0,3.0,,1.0,,,1.0,,2.0,1.0,1.0,,,,1.0,,True,2.0,,,,,,,,,
11807972,home,ADO Den Haag,Finn de Bruin,Finn de Bruin,,finn-de-bruin,F. d. Bruin,M,16,175.0,38,M,1627783,EUR,1081123200.0,M,34,34,False,30.0,23.0,6.0,4.0,14.0,16.0,9.0,14.0,6.0,,,,,86.0,42.0,7.1,8.0,2,,1.0,1.0,2.0,5.0,,,,,1.0,,3.0,3.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,
11807972,home,ADO Den Haag,Sacha Komljenovic,,,sacha-komljenovic,S. Komljenovic,M,14,178.0,44,M,1130885,EUR,1052524800.0,M,20,20,False,26.0,16.0,1.0,1.0,5.0,7.0,11.0,21.0,6.0,,,,,90.0,41.0,7.2,18.0,2,2.0,,2.0,1.0,3.0,,,,,,,1.0,,6.0,,1.0,,,3.0,,2.0,,,,,,,,,
11807972,home,ADO Den Haag,Daryl van Mieghem,,,daryl-van-mieghem,D. v. Mieghem,M,7,175.0,120,M,163539,EUR,628819200.0,F,7,7,False,13.0,10.0,,,2.0,3.0,9.0,13.0,1.0,,,,,45.0,26.0,7.4,8.0,5,3.0,1.0,,2.0,1.0,,1.0,,1.0,,,1.0,1.0,2.0,,,,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,,,,,
11807972,home,ADO Den Haag,Jort van der Sande,,,jort-van-der-sande,J. v. d. Sande,F,14,184.0,93,M,584062,EUR,822528000.0,F,10,10,False,25.0,17.0,2.0,1.0,5.0,7.0,13.0,20.0,3.0,,,,,63.0,40.0,7.1,12.0,1,2.0,1.0,2.0,5.0,5.0,,,,1.0,1.0,,,,3.0,3.0,2.0,2.0,,3.0,,,1.0,,,,1.0,,,,
11807972,home,ADO Den Haag,Amir Absalem,Amir,Absalem,amir-absalem,A. Absalem,D,27,175.0,76,M,893583,EUR,866678400.0,F,15,15,False,40.0,30.0,2.0,1.0,7.0,8.0,23.0,32.0,7.0,,,,,90.0,54.0,7.3,12.0,1,,1.0,,2.0,4.0,1.0,3.0,3.0,1.0,4.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,
11807972,home,ADO Den Haag,Silvinho Esajas,Silvinho,Esajas,silvinho-esajas,S. Esajas,D,28,193.0,88,M,1011489,EUR,1009843200.0,D,18,18,True,20.0,15.0,1.0,,5.0,8.0,10.0,12.0,6.0,,,,,45.0,28.0,6.8,7.0,0,,2.0,1.0,5.0,5.0,,1.0,,,1.0,,,,1.0,4.0,2.0,,,,,,,,,,,,,,
