match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_aerialLost,stat_hitWoodwork,captain,stat_blockedScoringAttempt,stat_goodHighClaim,stat_punches,stat_goals,stat_goalAssist
11369342,home,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196,1913,M,164343,EUR,694310400,G,13,13,False,24.0,19.0,9.0,4.0,18.0,19.0,1.0,5.0,5.0,4.0,4.0,90.0,31.0,7.0,5.0,0.0,0.0,0.00027073,0,0.0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369342,home,Girona FC,Yan Couto,couto-yan,Y. Couto,D,2,169,7132,M,1002813,EUR,1023062400,D,20,20,False,48.0,41.0,3.0,2.0,17.0,17.0,25.0,35.0,9.0,,,90.0,83.0,6.4,17.0,0.0758,0.0,0.226275,1,,,,yan.couto,4.0,1.0,10.0,5.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,
11369342,home,Girona FC,Eric García,eric-garcia,E. García,D,24,182,56393,M,876214,EUR,978998400,D,25,25,False,57.0,54.0,1.0,1.0,34.0,35.0,20.0,22.0,5.0,,,90.0,65.0,6.5,3.0,0.4551,0.1983,0.00972082,2,,,,ericgm3,,,2.0,4.0,1.0,,,,,1.0,,1.0,,,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,
11369342,home,Girona FC,Daley Blind,daley-blind,D. Blind,D,17,180,2785,M,44864,EUR,636940800,D,17,17,False,85.0,82.0,2.0,1.0,40.0,40.0,42.0,47.0,5.0,,,90.0,98.0,6.9,6.0,0.0,0.0,0.033916,0,,,,,2.0,,4.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,3.0,2.0,2.0,,,,,,,
11369342,home,Girona FC,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180,4281,M,908716,EUR,996192000,D,3,3,False,43.0,40.0,1.0,1.0,14.0,14.0,28.0,34.0,3.0,,,90.0,62.0,6.7,8.0,0.0197,0.0,0.645752,1,,,,MGutiérrez,5.0,2.0,3.0,2.0,2.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,
11369342,home,Girona FC,David López,david-lopez,D. López,D,5,185,551,M,135116,EUR,623894400,M,5,5,False,59.0,57.0,2.0,2.0,33.0,34.0,24.0,25.0,5.0,,,60.0,66.0,7.5,2.0,0.0743,0.4886,0.029114,2,,,,,,,,4.0,,,,,,,2.0,2.0,2.0,,1.0,,,1.0,,2.0,,,,,,,,,,
11369342,home,Girona FC,Viktor Tsygankov,viktor-tsygankov,V. Tsygankov,M,15,178,5432,M,319735,EUR,879552000,M,8,8,False,17.0,12.0,1.0,,4.0,6.0,8.0,11.0,2.0,,,45.0,26.0,6.0,9.0,0.5416,0.0,0.0656854,1,,,,viktortsygankov,,,4.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,2.0,,1.0,,,1.0,,,,,1.0,,,,,,
11369342,home,Girona FC,Yangel Herrera,yangel-herrera,Y. Herrera,M,12,184,4247,M,839585,EUR,884131200,M,21,21,False,34.0,33.0,3.0,3.0,11.0,11.0,22.0,23.0,4.0,,,87.0,52.0,6.8,5.0,0.3074,0.0,0.0219914,2,,,,YangelHerrera8,,,8.0,5.0,1.0,2.0,2.0,2.0,,2.0,3.0,2.0,1.0,2.0,1.0,5.0,1.0,,1.0,,1.0,,,,,,,,,
11369342,home,Girona FC,Aleix García,aleix-garcia,A. García,M,24,173,4524,M,796047,EUR,867456000,M,14,14,False,105.0,99.0,16.0,14.0,42.0,43.0,59.0,69.0,8.0,,,90.0,123.0,8.0,12.0,0.0247,0.0,0.206341,1,,,,AlexGarcia97,7.0,2.0,3.0,2.0,3.0,,,,,1.0,3.0,2.0,1.0,1.0,,,4.0,,,,,1.0,,,True,,,,,
11369342,home,Girona FC,Savinho,savio,Savinho,M,26,176,52457,M,1046795,EUR,1081555200,M,16,16,False,28.0,20.0,2.0,1.0,4.0,6.0,16.0,25.0,2.0,,,79.0,49.0,6.0,19.0,0.0163,0.0,0.0206913,1,,,,Savinho,3.0,,8.0,4.0,,4.0,3.0,1.0,,,,1.0,,2.0,2.0,2.0,,,,,,,,,,1.0,,,,
