match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_outfielderBlock,captain,stat_aerialWon,stat_shotOffTarget,stat_interceptionWon,stat_errorLeadToAShot,stat_accurateCross,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside
10407003,home,RSC Anderlecht,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193,4218,M,994363,EUR,1029628800,G,16,16,False,45.0,31.0,18.0,5.0,29.0,34.0,2.0,11.0,10.0,4.0,4.0,1.0,1.0,90.0,54.0,7.9,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407003,home,RSC Anderlecht,Amir Murillo,michael-murillo,A. Murillo,D,62,183,3627,M,839493,EUR,823996800,D,62,62,False,47.0,43.0,3.0,3.0,22.0,23.0,21.0,26.0,5.0,,,,,90.0,66.0,7.0,9.0,0,2.0,1.0,5.0,4.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10407003,home,RSC Anderlecht,Zeno Debast,zeno-debast,Z. Debast,D,6,191,3329,M,1126512,EUR,1066867200,D,56,56,False,85.0,68.0,15.0,8.0,39.0,44.0,29.0,41.0,10.0,,,,,90.0,96.0,7.3,17.0,0,,1.0,2.0,3.0,,,1.0,1.0,6.0,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,
10407003,home,RSC Anderlecht,Jan Vertonghen,jan-vertonghen,J. Vertonghen,D,,189,1673,M,16921,EUR,546220800,D,14,14,False,81.0,69.0,14.0,6.0,47.0,52.0,22.0,29.0,12.0,,,,,90.0,98.0,7.7,13.0,1,,,3.0,9.0,,1.0,3.0,3.0,5.0,3.0,2.0,,,2.0,,,,,True,3.0,1.0,2.0,,,,,,,,
10407003,home,RSC Anderlecht,Killian Sardella,killian-sardella,K. Sardella,D,54,177,482,M,909964,EUR,1020297600,D,54,54,False,45.0,39.0,5.0,3.0,23.0,25.0,16.0,20.0,4.0,,,,,90.0,57.0,7.2,7.0,0,,1.0,2.0,4.0,,,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,,2.0,,,,,,,,
10407003,home,RSC Anderlecht,Majeed Ashimeru,majeed-ashimeru,M. Ashimeru,M,18,182,1285,M,901149,EUR,876441600,M,18,18,False,55.0,46.0,3.0,2.0,21.0,22.0,25.0,33.0,9.0,,,,,90.0,75.0,6.2,19.0,0,,,9.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,,,,,,,,,,,,,,,
10407003,home,RSC Anderlecht,Amadou Diawara,amadou-diawara,A. Diawara,M,24,183,1862,M,788895,EUR,869097600,M,21,21,False,48.0,43.0,4.0,3.0,17.0,18.0,26.0,30.0,4.0,,,,,84.0,61.0,6.9,6.0,0,,,3.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,3.0,1.0,2.0,,,,,1.0,,1.0,1.0,,,,,,,
10407003,home,RSC Anderlecht,Yari Verschaeren,verschaeren-yari,Y. Verschaeren,M,10,172,1145,M,901898,EUR,994896000,M,10,10,False,38.0,33.0,3.0,3.0,9.0,9.0,24.0,35.0,5.0,,,,,90.0,62.0,7.4,15.0,1,6.0,1.0,4.0,7.0,,,5.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,,,1.0,,,1.0,,,,,,,,,
10407003,home,RSC Anderlecht,Anders Dreyer,anders-dreyer,A. Dreyer,F,10,174,2337,M,809280,EUR,894067200,F,36,36,False,31.0,26.0,1.0,1.0,6.0,8.0,22.0,27.0,4.0,,,,,84.0,51.0,6.6,12.0,5,4.0,1.0,5.0,2.0,,,4.0,,,1.0,,1.0,1.0,,1.0,,,,,,1.0,1.0,,2.0,4.0,,,,,
10407003,home,RSC Anderlecht,Benito Raman,benito-raman,B. Raman,F,14,172,396,M,94300,EUR,784166400,F,9,9,False,9.0,5.0,,,1.0,2.0,4.0,7.0,2.0,,,,,76.0,17.0,6.0,7.0,0,,,2.0,1.0,1.0,,,,,1.0,1.0,3.0,,1.0,,,,,,,,,,,,,,,,
10407003,home,RSC Anderlecht,Francis Amuzu,amuzu-francis,F. Amuzu,M,9,170,1932,M,901889,EUR,935366400,F,7,7,False,25.0,23.0,1.0,,3.0,4.0,20.0,25.0,3.0,,,,,80.0,38.0,6.9,9.0,0,4.0,,5.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,2.0,,,,,,1.0,,,,,,,,,,
10407003,home,RSC Anderlecht,Mario Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177,3682,M,1101702,EUR,1096416000,M,29,29,True,,,,,,,,,,,,,,10.0,,6.5,,0,,,,,,,,,,,,,,,,Mathieu,Stroeykens,,,,,,,,,,,,,
10407003,home,RSC Anderlecht,Adrien Trebel,adrien-trebel,A. Trebel,M,,170,101,M,144878,EUR,667958400,M,25,25,True,4.0,2.0,,,2.0,2.0,,2.0,,,,,,9.0,7.0,6.3,4.0,0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
10407003,home,RSC Anderlecht,Lior Refaelov,lior-refaelov,L. Refaelov,M,,176,246,M,18911,EUR,514857600,M,11,11,True,5.0,4.0,1.0,,1.0,1.0,3.0,4.0,,,,,,11.0,5.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407003,home,RSC Anderlecht,Theo Leoni,theo-leoni,T. Leoni,M,6,174,569,M,867251,EUR,956275200,M,71,71,True,,,,,,,,,,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10407003,home,RSC Anderlecht,Hendrik Van Crombrugge,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188,195,M,110777,EUR,736128000,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407003,home,RSC Anderlecht,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173,15438,M,1171539,EUR,1103241600,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407003,home,RSC Anderlecht,Nilson Angulo,nilson-angulo,N. Angulo,F,10,182,4530,M,1116571,EUR,1055980800,F,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Nilson Angulo,,,,,,,,,,,,,,
10407003,away,Royal Antwerp FC,Jean Butez,jean-butez,J. Butez,G,1,188,1350,M,599114,EUR,802569600,G,1,1,False,28.0,22.0,13.0,7.0,20.0,22.0,2.0,6.0,8.0,,1.0,1.0,1.0,90.0,34.0,7.1,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407003,away,Royal Antwerp FC,Ritchie De Laet,ritchie-de-laet,R. De Laet,D,,186,92,M,30420,EUR,596678400,D,2,2,False,39.0,34.0,2.0,2.0,17.0,18.0,17.0,22.0,3.0,,,,,90.0,55.0,7.1,7.0,1,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,2.0,,1.0,,,,,,,1.0,,,,1.0,,,,
10407003,away,Royal Antwerp FC,Toby Alderweireld,toby-alderweireld,T. Alderweireld,D,,186,1445,M,44575,EUR,604800000,D,23,23,False,67.0,51.0,16.0,6.0,45.0,47.0,6.0,22.0,5.0,,,,,90.0,76.0,7.0,18.0,0,2.0,,,,,,,,4.0,,,,,,,,,1.0,True,,,,,,,,,,,
10407003,away,Royal Antwerp FC,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25693,M,979480,EUR,1003190400,D,51,51,False,62.0,51.0,9.0,3.0,42.0,44.0,9.0,18.0,10.0,,,,,90.0,87.0,7.7,12.0,1,,,2.0,7.0,1.0,1.0,1.0,1.0,9.0,4.0,1.0,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,pachowilliam,,,
10407003,away,Royal Antwerp FC,Gastón Ávila,gaston-avila,G. Ávila,D,3,182,1203,M,975526,EUR,1001808000,D,22,22,False,45.0,38.0,10.0,6.0,23.0,23.0,15.0,22.0,5.0,,,,,85.0,70.0,7.5,15.0,1,,,2.0,7.0,,1.0,,,3.0,4.0,3.0,2.0,2.0,1.0,,,,1.0,,1.0,1.0,2.0,,,,,,,,
10407003,away,Royal Antwerp FC,Calvin Stengs,calvin-stengs,C. Stengs,M,23,187,1733,M,857480,EUR,913939200,M,14,14,False,36.0,29.0,4.0,3.0,10.0,11.0,19.0,27.0,7.0,,,,,62.0,47.0,5.7,15.0,0,2.0,,7.0,3.0,2.0,1.0,2.0,1.0,,,,3.0,1.0,3.0,1.0,,,1.0,,1.0,,,,,,,,,,
10407003,away,Royal Antwerp FC,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180,4699,M,1149127,EUR,1107734400,M,48,48,False,50.0,44.0,3.0,2.0,26.0,30.0,18.0,20.0,11.0,,,,,90.0,68.0,6.6,9.0,2,,,6.0,2.0,2.0,2.0,1.0,,4.0,2.0,1.0,,,1.0,1.0,Arthur Vermeeren,,,,,,1.0,,,2.0,,arthurvermeeren,,,
10407003,away,Royal Antwerp FC,Arbnor Muja,arbnor-muja,A. Muja,M,7,179,523,M,890695,EUR,912297600,M,11,11,False,34.0,27.0,3.0,1.0,13.0,14.0,15.0,23.0,5.0,,,,,90.0,54.0,6.1,16.0,4,3.0,1.0,6.0,4.0,,3.0,2.0,2.0,,,,4.0,1.0,2.0,1.0,Arbnor,Muja,,,1.0,1.0,1.0,,1.0,2.0,1.0,,1.0,2.0,2.0
10407003,away,Royal Antwerp FC,Jürgen Ekkelenkamp,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188,1195,M,904887,EUR,954892800,M,24,24,False,34.0,30.0,1.0,1.0,14.0,15.0,16.0,19.0,7.0,,,,,90.0,45.0,6.6,9.0,0,,3.0,8.0,3.0,3.0,,1.0,,,2.0,2.0,4.0,1.0,1.0,2.0,,,,,,,2.0,,,,,,,,
10407003,away,Royal Antwerp FC,Michel Ange Balikwisha,michel-ange-balikwisha,M. A. Balikwisha,M,10,177,4201,M,923969,EUR,989452800,M,10,10,False,13.0,10.0,,,5.0,5.0,6.0,12.0,5.0,,,,,74.0,32.0,7.1,8.0,1,4.0,,3.0,6.0,1.0,2.0,,,1.0,2.0,1.0,,4.0,,,,,,,,,2.0,,1.0,,1.0,,,,
10407003,away,Royal Antwerp FC,Gyrano Kerk,gyrano-kerk,G. Kerk,M,7,175,505,M,386950,EUR,817862400,F,7,7,False,10.0,8.0,,,2.0,2.0,6.0,8.0,1.0,,,,,66.0,21.0,6.8,7.0,1,,2.0,5.0,3.0,1.0,,2.0,1.0,,1.0,1.0,3.0,,1.0,,,,,,1.0,,,,,,1.0,,,1.0,
10407003,away,Royal Antwerp FC,Jelle Bataille,jelle-bataille,J. Bataille,D,25,175,224,M,889387,EUR,927158400,D,34,34,True,18.0,16.0,2.0,,8.0,8.0,8.0,10.0,3.0,,,,,24.0,21.0,6.7,2.0,0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,
10407003,away,Royal Antwerp FC,Christopher Scott,christopher-scott,C. Scott,M,30,174,169,M,997118,EUR,1023408000,M,32,32,True,6.0,5.0,1.0,1.0,3.0,3.0,2.0,3.0,,,,,,16.0,7.0,6.4,1.0,0,,,2.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10407003,away,Royal Antwerp FC,Bruny Nsimba,nsimba-bruny,B. Nsimba,F,77,181,280,M,1047536,EUR,954892800,F,17,17,True,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,10.0,5.0,6.5,3.0,1,,,3.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,
10407003,away,Royal Antwerp FC,Ortwin De Wolf,de-wolf-ortwin,O. D. Wolf,G,1,190,160,M,877292,EUR,830217600,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407003,away,Royal Antwerp FC,Zeno Van Den Bosch,van-den-bosch-zeno,Z. V. D. Bosch,D,33,191,594,M,1103765,EUR,1057449600,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407003,away,Royal Antwerp FC,Kobe Corbanie,corbanie-kobe,K. Corbanie,D,2,187,205,M,1463869,EUR,1115683200,D,52,52,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Kobe Corbanie,,,,,,,,,,,,,,
10407003,away,Royal Antwerp FC,Anthony Valencia,anthony-valencia,A. Valencia,F,14,175,559,M,1020197,EUR,1058659200,F,55,55,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
